Date,Spread,CRUDOIL,NAFCNWE,Spread_rolling_std,Hedge ratio,Position,Leg1_position,Leg2_position,dailypnl,cumpnl
2018-10-09,0.6668893092541879,74.96,700.0,2.8668880471318605,0.10613301527249401,-1.0,-1.0,0.10613301527249401,0.023879402347918743,-0.10595066301047223
2018-10-10,-1.1303104067420122,73.17,700.0,2.855725485323151,0.10614330058106003,-1.0,-1.0,0.10614330058106003,0.030066967336340067,-0.07588369567413217
2018-10-11,-3.3276545656530345,70.97,700.0,2.8507177992468145,0.10613950652236148,1.0,1.0,-0.10613950652236148,0.005213470480484705,-0.07067022519364746
2018-10-12,-2.9593075502652653,71.34,700.0,2.839897178946052,0.10614186792895039,1.0,1.0,-0.10614186792895039,0.009579350781091688,-0.06109087441255577
2018-10-15,-0.14399059882165943,71.78,677.5,2.8261834351338515,0.1061608717325781,1.0,1.0,-0.1061608717325781,0.004065786696229951,-0.05702508771632582
2018-10-16,1.4066934018541133,71.92,664.0,2.8087785732324586,0.10619473885262935,1.0,1.0,-0.10619473885262935,-0.030172413793103425,-0.08719750150942925
2018-10-17,-0.7774589358889159,69.75,664.0,2.7889640519558743,0.10621605261429054,-1.0,-1.0,0.10621605261429054,0.014730843743705825,-0.07246665776572342
2018-10-18,-1.1992280799660762,68.65,657.5,2.7702058703966506,0.10623456742200164,1.0,1.0,-0.10623456742200164,0.007250255639230241,-0.06521640212649318
2018-10-19,-0.4793242091411969,69.12,655.0,2.7494649811604956,0.10625851024296366,1.0,1.0,-0.10625851024296366,0.004932262820980374,-0.06028413930551281
2018-10-22,0.6957810589101854,69.36,646.0,2.72694116660841,0.1062913605899223,1.0,1.0,-0.1062913605899223,-0.042494270920858994,-0.1027784102263718
2018-10-23,-0.7469854860009661,66.23,630.0,2.7087909440064584,0.1063126753746047,-1.0,-1.0,0.1063126753746047,-0.007398459912426381,-0.11017687013879818
2018-10-24,-0.2732655647233173,66.72,630.0,2.68916222652416,0.10633851676940209,1.0,1.0,-0.10633851676940209,0.009649059740696936,-0.10052781039810124
2018-10-25,0.6375811656513406,67.33,627.0,2.672214048439894,0.10636749415366613,1.0,1.0,-0.10636749415366613,0.00521873831574241,-0.09530907208235884
2018-10-26,1.72523421664269,67.59,619.0,2.65410316945896,0.10640511435114268,-1.0,-1.0,0.10640511435114268,0.008652993639952101,-0.08665607844240673
2018-10-29,0.8350773579289381,67.04,622.0,2.6332873611643266,0.10643878238275091,-1.0,-1.0,0.10643878238275091,0.010261310625990575,-0.07639476781641616
2018-10-30,1.5442048118690082,66.18,607.0,2.6029634149814687,0.10648401184206095,-1.0,-1.0,0.10648401184206095,0.01244425871593699,-0.06395050910047917
2018-10-31,1.0770563066811292,65.31,603.0,2.5776618255268278,0.10652229468212085,-1.0,-1.0,0.10652229468212085,0.02215496889092699,-0.04179554020955218
2018-11-01,1.0288275280371053,63.69,588.0,2.5417719334612525,0.10656661985027703,-1.0,-1.0,0.10656661985027703,0.004285920630692532,-0.03750961957885965
2018-11-02,3.0017237632865417,63.14,564.0,2.49919123851193,0.10662814935587493,-1.0,-1.0,0.10662814935587493,0.0008225698310388055,-0.036687049747820846
2018-11-05,2.8289255927969066,63.1,565.0,2.4782810378971543,0.10667446797735061,-1.0,-1.0,0.10667446797735061,0.013160574039048729,-0.023526475708772115
2018-11-06,2.4491920845582413,62.21,560.0,2.4607804471457895,0.10671572842043171,-1.0,-1.0,0.10671572842043171,0.0060123832723697045,-0.01751409243640241
2018-11-07,3.3775170069495246,61.67,546.0,2.4452440261473476,0.10676278936456131,-1.0,-1.0,0.10676278936456131,0.013673368536020204,-0.0038407239003822053
2018-11-08,3.7426902547496184,60.67,533.0,2.4385193346014287,0.10680545918433468,-1.0,-1.0,0.10680545918433468,0.005907798436930983,0.002067074536548778
2018-11-09,4.310563525504996,60.19,523.0,2.44124628495272,0.10684404679635756,-1.0,-1.0,0.10684404679635756,0.008916195637814057,0.010983270174362835
2018-11-12,1.6297009164033014,59.93,545.5,2.4293391242975746,0.10687497540531017,-1.0,-1.0,0.10687497540531017,0.06242255946230855,0.07340582963667139
2018-11-13,1.918668987690232,55.69,503.0,2.423009128379942,0.10690125449763373,-1.0,-1.0,0.10690125449763373,-0.009630610600146918,0.06377521903652447
2018-11-14,2.248142373773412,56.25,505.0,2.4127382593009923,0.10693437153708235,-1.0,-1.0,0.10693437153708235,-0.002039323487201367,0.06173589554932311
2018-11-15,1.5857241239523034,56.46,513.0,2.3982181435169068,0.10696739936851403,-1.0,-1.0,0.10696739936851403,0.0018766210415528835,0.063612516590876
2018-11-16,0.6062261539621474,56.46,522.0,2.3783417480982245,0.10699956675486179,-1.0,-1.0,0.10699956675486179,-0.014336504236338655,0.04927601235453734
2018-11-19,1.9681209674478524,57.2,516.0,2.3599426481502515,0.10703852525688401,-1.0,-1.0,0.10703852525688401,0.06581390370896414,0.11508991606350148
2018-11-20,0.0015447664881804712,53.21,497.0,2.3505234372655996,0.10705926606340406,-1.0,-1.0,0.10705926606340406,0.05425374604609039,0.16934366210959187
2018-11-21,-2.0326576546681068,50.22,488.0,2.3424082578837493,0.10707511814481169,-1.0,-1.0,0.10707511814481169,-0.0018650379185059418,0.16747862419108592
2018-11-22,-1.1293572944607106,50.22,479.5,2.336881989201167,0.10708937913339042,1.0,1.0,-0.10708937913339042,0.006811733187838185,0.1742903573789241
2018-11-23,2.1206103951752056,50.22,449.0,2.320949308589121,0.10712558932032248,1.0,1.0,-0.10712558932032248,0.023098367184388735,0.19738872456331283
2018-11-26,3.263799497569714,51.38,449.0,2.313240355451314,0.10716303007222781,-1.0,-1.0,0.10716303007222781,-0.0035033086804203695,0.19388541588289246
2018-11-27,3.4233879993462466,51.56,449.0,2.2986699198129577,0.10720848997918431,-1.0,-1.0,0.10720848997918431,0.02463149728471692,0.21851691316760938
2018-11-28,2.136837180625605,50.29,449.0,2.2839322003606037,0.10724535149081157,-1.0,-1.0,0.10724535149081157,-0.0209165318418981,0.19760038132571128
2018-11-29,2.3143733601389087,51.45,458.0,2.2694006759699437,0.10728302759794998,-1.0,-1.0,0.10728302759794998,0.011512354412835126,0.2091127357385464
2018-11-30,1.1370683896089702,50.93,464.0,2.2565204955194034,0.10731235260860135,-1.0,-1.0,0.10731235260860135,-0.03665568547691266,0.17245705026163374
2018-12-03,1.7473483672440366,52.95,477.0,2.2461513423158546,0.10734308518397477,-1.0,-1.0,0.10734308518397477,-0.005665722379603277,0.16679132788203047
2018-12-04,2.031711877689503,53.25,477.0,2.2358154063729287,0.10737586608450837,-1.0,-1.0,0.10737586608450837,0.006760563380281637,0.1735518912623121
2018-12-05,1.656667451385168,52.89,477.0,2.2244820934476817,0.10740740576229525,-1.0,-1.0,0.10740740576229525,0.02647003214218191,0.200021923404494
2018-12-06,0.24624078856430032,51.49,477.0,2.2165776517162064,0.10742926459420482,-1.0,-1.0,0.10742926459420482,-0.018598736288563972,0.18142318711593003
2018-12-07,-0.14860919516138438,52.61,491.0,2.2079328093016675,0.10745134255633683,-1.0,-1.0,0.10745134255633683,0.02513150108928114,0.20655468820521117
2018-12-10,0.9131830470699285,51.0,466.0,2.194225302272945,0.10748243981315465,1.0,1.0,-0.10748243981315465,0.012053151001791896,0.21860783920700305
2018-12-11,1.226413208712998,51.65,469.0,2.1825981738989966,0.10751297823302132,-1.0,-1.0,0.10751297823302132,0.010597497148592904,0.22920533635559595
2018-12-12,0.28405413325624806,51.15,473.0,2.171864530330449,0.10753899760410941,-1.0,-1.0,0.10753899760410941,-0.027956989247311714,0.20124834710828424
2018-12-13,1.703682114550304,52.58,473.0,2.1693339786566903,0.10756092576205009,-1.0,-1.0,0.10756092576205009,0.027041626176722497,0.22828997328500672
2018-12-14,-0.06538615473461107,51.2,476.5,2.158364070697033,0.10758737912850916,-1.0,-1.0,0.10758737912850916,0.02487810306083096,0.25316807634583766
2018-12-17,-0.9648036484758578,49.88,472.5,2.1518852461618527,0.10760805004968436,1.0,1.0,-0.10760805004968436,-0.06910352795406832,0.18406454839176933
2018-12-18,-2.7793376958074063,46.24,455.5,2.1595057284873325,0.10761654817959915,1.0,1.0,-0.10761654817959915,0.03503274850381935,0.21909729689558868
2018-12-19,-1.6975409478476138,47.92,461.0,2.160109034667636,0.10763024066778225,1.0,1.0,-0.10763024066778225,-0.047787979966610994,0.1713093169289777
2018-12-20,-3.988408373186253,45.63,461.0,2.1785586173197147,0.10763212228456888,1.0,1.0,-0.10763212228456888,-0.0017575677750503158,0.16955174915392737
2018-12-21,-2.6152046340712403,45.39,446.0,2.189529930876576,0.1076349879687696,1.0,1.0,-0.1076349879687696,0.0,0.16955174915392737
2018-12-24,-2.6138495378763054,45.39,446.0,2.2025293761351206,0.10763194963649396,1.0,1.0,-0.10763194963649396,0.0,0.16955174915392737
2018-12-25,-2.613470829936226,45.39,446.0,2.21470682441973,0.10763110051555208,1.0,1.0,-0.10763110051555208,0.01387970918704573,0.1834314583409731
2018-12-26,-1.98424028148915,46.02,446.0,2.2229421008927366,0.10763282574324923,1.0,1.0,-0.10763282574324923,-0.03269216176790513,0.15073929657306798
2018-12-27,-2.5702502949325563,44.41,436.5,2.2354854586415196,0.10762943939274354,1.0,1.0,-0.10762943939274354,0.019787884030214305,0.17052718060328229
2018-12-28,-0.29057084496847096,45.13,422.0,2.237526716362183,0.10763168446674994,1.0,1.0,-0.10763168446674994,0.0,0.17052718060328229
2018-12-31,-0.28979269869929425,45.13,422.0,2.2390792084899918,0.10762984051824478,1.0,1.0,-0.10762984051824478,0.0,0.17052718060328229
2019-01-01,-0.2873766970469802,45.13,422.0,2.239499488251099,0.10762411539584593,1.0,1.0,-0.10762411539584593,0.020180563967223845,0.19070774457050613
2019-01-02,-1.8695484193816299,46.34,448.0,2.2462564601716384,0.10761059915040544,1.0,1.0,-0.10761059915040544,0.014390919274298817,0.20509866384480493
2019-01-03,-0.1888742208447809,46.89,437.5,2.247395932888131,0.10760885536193093,1.0,1.0,-0.10760885536193093,0.01634039481820473,0.22143905866300967
2019-01-04,-0.2847511412879413,47.76,446.5,2.2477264535063277,0.10760302607231341,1.0,1.0,-0.10760302607231341,0.010399835924270786,0.23183889458728046
2019-01-07,-0.3163960845395053,48.32,452.0,2.2494752542960996,0.10760264620473342,1.0,1.0,-0.10760264620473342,0.02726645369929919,0.25910534828657966
2019-01-08,1.4780647895399497,49.58,447.0,2.249337355733942,0.10761059331199116,1.0,1.0,-0.10761059331199116,0.04938897633271634,0.308494324619296
2019-01-09,2.867218849153751,52.16,458.0,2.2517458609148013,0.1076261597180049,-1.0,-1.0,0.1076261597180049,-0.003704534357139637,0.30478979026215636
2019-01-10,2.769089682956654,52.39,461.0,2.253091083350824,0.10763754949467104,-1.0,-1.0,0.10763754949467104,0.020488534692797298,0.3252783249549537
2019-01-11,1.1254177953044078,51.39,467.0,2.2487706481331506,0.10763293833981925,-1.0,-1.0,0.10763293833981925,0.020093852285264766,0.34537217724021846
2019-01-14,0.47702507242210146,50.31,463.0,2.247551625737683,0.10763061539433671,-1.0,-1.0,0.10763061539433671,-0.032500213097004294,0.31287196414321417
2019-01-15,2.4016669641246153,51.91,460.0,2.2407527420179,0.10762681094755518,-1.0,-1.0,0.10762681094755518,-0.0036188508641089305,0.3092531132791052
2019-01-16,2.495746772487564,52.11,461.0,2.233883094094122,0.10762310895338924,-1.0,-1.0,0.10762310895338924,0.003905274607957074,0.3131583878870623
2019-01-17,2.5788743406942345,51.87,458.0,2.2295019786064727,0.10762254510765451,-1.0,-1.0,0.10762254510765451,-0.031707726239383414,0.2814506616476789
2019-01-18,3.553956848248923,53.6,465.0,2.2276237089704747,0.10762589925107759,-1.0,-1.0,0.10762589925107759,0.0002314535467765155,0.2816821151944554
2019-01-21,3.4463540765338436,53.6,466.0,2.2230375182730633,0.10762584962117201,-1.0,-1.0,0.10762584962117201,0.011620889725759032,0.29330300492021444
2019-01-22,4.1085376924883334,52.81,452.5,2.2206869837044714,0.10762754101107551,-1.0,-1.0,0.10762754101107551,0.008098517726840426,0.3014015226470549
2019-01-23,3.3944692865931287,52.42,455.5,2.2187121094566558,0.1076301442665354,-1.0,-1.0,0.1076301442665354,-0.011864395981467608,0.2895371266655873
2019-01-24,4.490995881442473,52.98,450.5,2.2184675408283074,0.10763374943076032,-1.0,-1.0,0.10763374943076032,-0.007583518394245884,0.2819536082713414
2019-01-25,3.7047119832607507,53.54,463.0,2.2154848152408206,0.10763561126725539,-1.0,-1.0,0.10763561126725539,0.02961718130528417,0.3115707895766256
2019-01-28,3.3766786737098258,51.79,449.8,2.208639187657807,0.10763299538970691,-1.0,-1.0,0.10763299538970691,-0.025592429895883104,0.2859783596807425
2019-01-29,3.2039269830795405,53.31,465.5,2.2088463642732323,0.10763925460133289,-1.0,-1.0,0.10763925460133289,-0.013673428918652563,0.2723049307620899
2019-01-30,2.454418973713622,54.23,481.0,2.2064056439307684,0.10764154059518997,-1.0,-1.0,0.10764154059518997,0.008113590263691628,0.2804185210257815
2019-01-31,2.01416350638916,53.79,481.0,2.2034584366164554,0.10764207171228865,-1.0,-1.0,0.10764207171228865,-0.0259857711758702,0.2544327498499113
2019-02-01,2.8398983866823,55.26,487.0,2.1955619530541255,0.10763881234767494,-1.0,-1.0,0.10763881234767494,0.010457147964212933,0.26488989781412425
2019-02-04,3.2185698371105502,54.56,477.0,2.185472602644201,0.10763402549872003,-1.0,-1.0,0.10763402549872003,0.016269953320822046,0.2811598511349463
2019-02-05,2.4273655912282806,53.66,476.0,2.1798613072619912,0.10763158489237755,-1.0,-1.0,0.10763158489237755,0.005009406139166587,0.28616925727411285
2019-02-06,-2.697747402266465,54.01,527.0,2.1888396719224454,0.10760483378039178,-1.0,-1.0,0.10760483378039178,0.01219582145077166,0.2983650787248845
2019-02-07,2.8739390565224667,52.64,462.5,2.1827472527138667,0.10760229393184331,1.0,1.0,-0.10760229393184331,0.001519756838905817,0.2998848355637903
2019-02-08,2.9537353801927253,52.72,462.5,2.179225480505489,0.1076027343130968,-1.0,-1.0,0.1076027343130968,0.008090339722485828,0.30797517528627616
2019-02-11,1.6241935534294498,52.41,472.0,2.1732634763457575,0.10759704755629353,-1.0,-1.0,0.10759704755629353,-0.00997398859408893,0.2980011866921872
2019-02-12,0.8131935705684938,53.1,486.0,2.1662275673783027,0.10758602145973561,-1.0,-1.0,0.10758602145973561,-0.01329495005478842,0.2847062366373988
2019-02-13,0.7567086690674572,53.9,494.0,2.1613088581972426,0.10757751281565292,-1.0,-1.0,0.10757751281565292,-0.009679734849389774,0.275026501788009
2019-02-14,1.373887844904445,54.41,493.0,2.159610557584316,0.10757832080141086,-1.0,-1.0,0.10757832080141086,-0.021687189854806332,0.2533393119332027
2019-02-15,2.5505056264523205,55.59,493.0,2.1597883144829857,0.10758518128508658,-1.0,-1.0,0.10758518128508658,0.005892089035897247,0.2592314009690999
2019-02-18,-0.35158418809369607,55.59,520.0,2.160902729331621,0.10757996959248789,-1.0,-1.0,0.10757996959248789,-0.00920130801436501,0.2500300929547349
2019-02-19,0.25771492841399635,56.09,519.0,2.160353726074974,0.10757665717068594,1.0,1.0,-0.10757665717068594,0.01638188587261692,0.2664119788273518
2019-02-20,-0.0648606381898702,57.16,532.0,2.1576921442184855,0.10756552751539449,-1.0,-1.0,0.10756552751539449,0.007752177343690196,0.274164156171042
2019-02-21,-0.6913048413357501,56.74,534.0,2.155767465670422,0.10754926000250141,1.0,1.0,-0.10754926000250141,0.00777971270821827,0.28194386887926026
2019-02-22,0.5189494939455983,57.09,526.0,2.1554400030383962,0.10754952567690952,1.0,1.0,-0.10754952567690952,-0.027148114358287467,0.2547957545209728
2019-02-25,0.6943673947984337,55.33,508.0,2.154955812411795,0.10755045788425505,-1.0,-1.0,0.10755045788425505,-0.0030724742454364407,0.25172328027553637
2019-02-26,0.8654699715751448,55.5,508.0,2.1530497636562975,0.10754828745752924,-1.0,-1.0,0.10754828745752924,-0.021711761400373893,0.23001151887516247
2019-02-27,0.15953967056105967,56.94,528.0,2.150018459989536,0.10753875062393738,-1.0,-1.0,0.10753875062393738,-0.005935816353159935,0.22407570252200254
2019-02-28,0.9775863895055608,57.22,523.0,2.1483891096787544,0.10753807573708306,-1.0,-1.0,0.10753807573708306,0.022451893768265136,0.2465275962902677
2019-03-01,0.7950095996148647,55.8,511.5,2.1469495039621385,0.1075366381239201,-1.0,-1.0,0.1075366381239201,-0.012475803639639068,0.23405179265062862
2019-03-04,0.7246549537781632,56.59,519.5,2.1461440740680273,0.10753675658560508,-1.0,-1.0,0.10753675658560508,0.002703634184098337,0.23675542683472695
2019-03-05,-0.42874704799783814,56.56,530.0,2.1454817396036416,0.10752593782641102,-1.0,-1.0,0.10752593782641102,0.005808436289281719,0.24256386312400866
2019-03-06,-0.655709347413648,56.22,529.0,2.1461556514516613,0.10751551861514867,1.0,1.0,-0.10751551861514867,0.00620045272950947,0.24876431585351813
2019-03-07,-1.066147625900598,56.66,537.0,2.145665738107821,0.10749748161247782,1.0,1.0,-0.10749748161247782,-0.005008088453376996,0.24375622740014113
2019-03-08,1.25102413428894,56.07,510.0,2.138628366892521,0.10748818797198247,1.0,1.0,-0.10748818797198247,0.010311957658141918,0.25406818505828305
2019-03-11,0.6833636683694095,56.79,522.0,2.136529840882162,0.1074839776468019,-1.0,-1.0,0.1074839776468019,-0.0014086987145622842,0.25265948634372076
2019-03-12,0.7708590793625305,56.87,522.0,2.1275270677534697,0.10746961862191086,-1.0,-1.0,0.10746961862191086,-0.02258878470224654,0.23007070164147422
2019-03-13,1.1987835518298837,58.26,531.0,2.120317205338231,0.10745991798148798,-1.0,-1.0,0.10745991798148798,-0.0037814523556776902,0.22628924928579652
2019-03-14,0.37359842822356626,58.61,542.0,2.114689655846581,0.10744723537228124,-1.0,-1.0,0.10744723537228124,0.011348559652423955,0.23763780893822048
2019-03-15,-5.011708210333218,58.52,591.5,2.1454657881322645,0.10740779071907561,-1.0,-1.0,0.10740779071907561,-0.018365568377886356,0.21927224056033412
2019-03-18,0.6631678308399955,59.09,544.0,2.1428386909238597,0.10740226501683825,1.0,1.0,-0.10740226501683825,-0.0004231083342604258,0.2188491322260737
2019-03-19,0.9275089847640459,59.03,541.0,2.140194967169258,0.10739831980635112,-1.0,-1.0,0.10739831980635112,-0.01854198309003815,0.20030714913603553
2019-03-20,1.15511876042369,60.23,550.0,2.140258287177612,0.10740887498104783,-1.0,-1.0,0.10740887498104783,0.005567119950172935,0.20587426908620846
2019-03-21,1.341338700447082,59.83,544.5,2.1404567177266025,0.10741719246933501,-1.0,-1.0,0.10741719246933501,0.01413296765065995,0.2200072367368684
2019-03-22,1.2598487583708433,58.89,536.5,2.1393499860111787,0.1074187348399425,-1.0,-1.0,0.1074187348399425,0.0031389146276947864,0.22314615136456317
2019-03-25,0.5524647671844747,58.77,542.0,2.136647306114144,0.10741242662881094,-1.0,-1.0,0.10741242662881094,-0.018322693114637204,0.20482345824992598
2019-03-26,0.861158377657496,59.94,550.0,2.136412184618648,0.10741607567698637,-1.0,-1.0,0.10741607567698637,0.006986806928966929,0.2118102651788929
2019-03-27,1.3484406167227405,59.41,540.5,2.1363257330549943,0.10742194150467578,-1.0,-1.0,0.10742194150467578,-0.0001359148322030235,0.21167435034668988
2019-03-28,2.3104103085279277,59.3,530.5,2.1357460825395855,0.10742618226479184,-1.0,-1.0,0.10742618226479184,-0.012950262148890335,0.19872408819779955
2019-03-29,2.5008591253630854,60.14,536.5,2.137197777001628,0.10743549091265035,-1.0,-1.0,0.10743549091265035,-0.023009020042728,0.17571506815507154
2019-04-01,3.3560607992812947,61.59,542.0,2.1385983064848806,0.10744269225224853,-1.0,-1.0,0.10744269225224853,-0.015479336744551837,0.1602357314105197
2019-04-02,4.016707449211566,62.58,545.0,2.144409825201544,0.10745558266199712,-1.0,-1.0,0.10745558266199712,0.001326046921548757,0.16156177833206845
2019-04-03,4.210695523478535,62.46,542.0,2.1520948260754382,0.1074710414695968,-1.0,-1.0,0.1074710414695968,0.006854262059852622,0.16841604039192107
2019-04-04,3.256278327450403,62.1,547.5,2.1525213424377543,0.10747711721013625,-1.0,-1.0,0.10747711721013625,-0.01597730362660742,0.15243873676531364
2019-04-05,4.340785864886598,63.08,546.5,2.1534420163789236,0.10748255102491015,-1.0,-1.0,0.10748255102491015,-0.019745762191292197,0.13269297457402143
2019-04-08,5.005233849058456,64.4,552.5,2.1658477002748593,0.10750183918722453,-1.0,-1.0,0.10750183918722453,0.0068135993273233586,0.1395065739013448
2019-04-09,4.418072567828979,63.98,554.0,2.1708715128978926,0.1075125043902004,-1.0,-1.0,0.1075125043902004,-0.007129904639864123,0.13237666926148067
2019-04-10,3.537968974617584,64.61,568.0,2.1728564010287457,0.10752118138271552,-1.0,-1.0,0.10752118138271552,0.014806017546916829,0.1471826868083975
2019-04-11,3.1426434470954945,63.58,562.0,2.1775315509357855,0.10753978034324645,-1.0,-1.0,0.10753978034324645,-0.004875747090280047,0.14230693971811745
2019-04-12,3.442667135835471,63.89,562.0,2.1830144730088357,0.10755753178676962,-1.0,-1.0,0.10755753178676962,0.0069038978018986005,0.14921083752001604
2019-04-15,3.372940318976134,63.4,558.0,2.1882675273291676,0.1075753757724442,-1.0,-1.0,0.1075753757724442,-0.010155972224710026,0.13905486529530603
2019-04-16,3.954248414841672,64.05,558.5,2.197007222047706,0.10760206192508205,-1.0,-1.0,0.10760206192508205,0.005683688322554821,0.14473855361786084
2019-04-17,3.0085453905071162,63.76,564.5,2.200933122894184,0.10761993730645329,-1.0,-1.0,0.10761993730645329,-0.0033828224751888546,0.14135573114267197
2019-04-18,3.015257803048847,64.0,566.5,2.203541405836728,0.10765179558155544,-1.0,-1.0,0.10765179558155544,0.0,0.14135573114267197
2019-04-19,3.006726563361447,64.0,566.5,2.206829997423465,0.10766685513969736,-1.0,-1.0,0.10766685513969736,-0.024218749999999956,0.11713698114267201
2019-04-22,4.541407004510781,65.55,566.5,2.2184234028961107,0.10769389760898361,-1.0,-1.0,0.10769389760898361,-0.00800690343934353,0.10913007770332848
2019-04-23,2.3497074912322944,66.43,595.0,2.216847290939679,0.10769797060297095,-1.0,-1.0,0.10769797060297095,0.00668081750304572,0.1158108952063742
2019-04-24,2.672080710228691,65.89,587.0,2.211764647633339,0.10769662570659508,-1.0,-1.0,0.10769662570659508,0.012546827577283821,0.12835772278365803
2019-04-25,1.072825646326308,65.16,595.0,2.211664459569159,0.10770953672886334,-1.0,-1.0,0.10770953672886334,0.025636860911433013,0.15399458369509106
2019-04-26,1.499653867140978,63.23,573.0,2.210810781464915,0.10773184316380283,-1.0,-1.0,0.10773184316380283,-0.0039881044088502515,0.1500064792862408
2019-04-29,1.5967506407135303,63.5,574.5,2.2107981297364327,0.10775152194827932,-1.0,-1.0,0.10775152194827932,-0.005894021780496608,0.1441124575057442
2019-04-30,1.6687456697851175,63.91,577.5,2.2096655722865877,0.10777706377526386,-1.0,-1.0,0.10777706377526386,0.0036374959389399667,0.14774995344468417
2019-05-01,2.0454068025672356,63.6,571.0,2.210113878783027,0.10780138913736036,-1.0,-1.0,0.10780138913736036,0.0247463616108656,0.17249631505554977
2019-05-02,2.1797193569270377,61.81,553.0,2.209849615651673,0.10783052557517715,-1.0,-1.0,0.10783052557517715,0.0012116429061066907,0.17370795796165647
2019-05-03,0.4669741784068293,61.94,570.0,2.2087967747913706,0.10784741372209328,-1.0,-1.0,0.10784741372209328,-0.005004843396835712,0.16870311456482076
2019-05-06,0.7610583796509687,62.25,570.0,2.2044107928707675,0.10787533617605093,-1.0,-1.0,0.10787533617605093,0.011762068716421013,0.18046518328124178
2019-05-07,0.9723752804013728,61.4,560.0,2.199181814445047,0.10790647271356897,-1.0,-1.0,0.10790647271356897,-0.012208109689434908,0.16825707359180686
2019-05-08,1.9469491800102219,62.12,557.5,2.198938311634742,0.10793372344392785,-1.0,-1.0,0.10793372344392785,0.006373901351046944,0.17463097494285382
2019-05-09,1.7211136426453209,61.7,555.5,2.1932139873891434,0.10797279272251067,-1.0,-1.0,0.10797279272251067,0.0015229653049411503,0.17615394024779496
2019-05-10,1.1786709782102562,61.66,560.0,2.189910814859788,0.10800237325319596,-1.0,-1.0,0.10800237325319596,0.008512250049860429,0.18466619029765538
2019-05-13,1.399360895112757,61.04,552.0,2.180532404213272,0.10804463605957834,-1.0,-1.0,0.10804463605957834,-0.011829598348504795,0.17283659194915058
2019-05-14,1.952684464418084,61.78,553.5,2.1718044560994727,0.10808909762526092,-1.0,-1.0,0.10808909762526092,-0.0038847523470380008,0.16895183960211257
2019-05-15,2.1671225773596774,62.02,553.5,2.163477786330421,0.10813527989636915,-1.0,-1.0,0.10813527989636915,-0.010188661900738465,0.1587631777013741
2019-05-16,1.0498658639974252,62.87,571.5,2.155396553336434,0.10817171327384527,-1.0,-1.0,0.10817171327384527,0.0029799415697161955,0.1617431192710903
2019-05-17,0.21934300084875247,62.76,578.0,2.1491146982838036,0.10820182871825475,-1.0,-1.0,0.10820182871825475,-0.00803826889234227,0.15370485037874804
2019-05-20,2.0441321497229197,63.1,564.0,2.1348221367857145,0.10825508484091681,-1.0,-1.0,0.10825508484091681,-0.002586793853842387,0.15111805652490565
2019-05-21,3.232535925717997,63.13,553.0,2.125323578215011,0.10831367825367451,-1.0,-1.0,0.10831367825367451,0.027783701086116667,0.1789017576110223
2019-05-22,2.508329294186325,61.24,542.0,2.117748343232325,0.10836101606238686,-1.0,-1.0,0.10836101606238686,0.05520629101557999,0.2341080486266023
2019-05-23,0.367517396967294,57.7,529.0,2.1169318383444344,0.1083789841267159,-1.0,-1.0,0.1083789841267159,-0.014085772891161048,0.22002227573544125
2019-05-24,1.8388391658269256,58.43,522.0,2.113757056576996,0.10841218550607869,-1.0,-1.0,0.10841218550607869,0.0,0.22002227573544125
2019-05-27,1.8193286713055343,58.43,522.0,2.1088731446759463,0.10844956193236488,-1.0,-1.0,0.10844956193236488,-0.007788378733374296,0.21223389700206696
2019-05-28,0.2371455006322165,59.14,543.0,2.1045404276876667,0.10847671178520771,-1.0,-1.0,0.10847671178520771,0.005579979709164684,0.21781387671123165
2019-05-29,-0.10496728574673142,58.81,543.0,2.1023831819826397,0.10849901894244333,-1.0,-1.0,0.10849901894244333,0.031154819167254055,0.2489686958784857
2019-05-30,1.2385936772370485,56.59,510.0,2.097734251864298,0.10853216926031951,1.0,1.0,-0.10853216926031951,-0.05077273964942377,0.19819595622906191
2019-05-31,0.09053872463341861,53.5,492.0,2.0954557083278043,0.10855581560033858,-1.0,-1.0,0.10855581560033858,0.004672897196261627,0.20286885342532354
2019-06-03,-0.1681679526236337,53.25,492.0,2.09550261181019,0.10857351209882853,-1.0,-1.0,0.10857351209882853,-0.011601618540236898,0.19126723488508665
2019-06-04,3.630376791322483,53.48,459.0,2.1011041102222405,0.10860484359189,1.0,1.0,-0.10860484359189,-0.029635040419890898,0.16163219446519575
2019-06-05,3.660963024952949,51.68,442.0,2.106057081488703,0.10864035514716527,-1.0,-1.0,0.10864035514716527,-0.018099944450535067,0.1435322500146607
2019-06-06,4.766927166495918,52.59,440.0,2.11483117214661,0.10868880189432746,-1.0,-1.0,0.10868880189432746,-0.02365679056252171,0.11987545945213898
2019-06-07,4.842457247671987,53.99,452.0,2.1258677119656144,0.10873350166444251,-1.0,-1.0,0.10873350166444251,0.014964387477899873,0.13483984693003886
2019-06-10,3.446027771315144,53.26,458.0,2.130368604394501,0.10876413150367872,-1.0,-1.0,0.10876413150367872,0.0013558375853011653,0.13619568451534003
2019-06-11,2.749975274340059,53.27,464.5,2.121442839438277,0.10876216302617857,-1.0,-1.0,0.10876216302617857,0.03518492976150731,0.17138061427684734
