Date,Spread,LCPCASH,JETCNWE,Spread_rolling_std,Hedge ratio,Position,Leg1_position,Leg2_position,dailypnl,cumpnl
2018-02-13,-123.5884524415469,6944.75,609.0,422.39294695205194,11.606467081184807,1.0,1.0,-11.606467081184807,-0.37964467744354796,0.2284433633369231
2018-02-14,-194.18363545814827,7120.75,630.25,422.8970422170015,11.60640005626045,1.0,1.0,-11.60640005626045,-0.01068699124952353,0.2177563720873996
2018-02-15,-180.3342238183268,7143.0,631.0,423.35394927778907,11.605917945829361,1.0,1.0,-11.605917945829361,-0.04386060088072172,0.17389577120667787
2018-02-16,-163.73667387073056,7191.0,633.75,423.71229942032585,11.605107177705294,1.0,1.0,-11.605107177705294,-0.03423448732675298,0.13966128387992488
2018-02-19,-288.41752224375523,7076.5,634.75,424.41943621167843,11.602863367063813,1.0,1.0,-11.602863367063813,0.0005071127181063301,0.1401683965980312
2018-02-20,-312.87721780534594,7047.75,634.5,425.2587408236771,11.60067331411402,1.0,1.0,-11.60067331411402,-0.00484943655900053,0.13531896003903068
2018-02-21,-287.5123665715191,7078.0,635.0,426.04721971520763,11.599232073340975,1.0,1.0,-11.599232073340975,-0.28997852389359796,-0.15465956385456728
2018-02-22,-426.12576328055275,7126.5,651.25,427.45476903606766,11.597122093329064,1.0,1.0,-11.597122093329064,-0.24051290066699513,-0.3951724645215624
2018-02-23,-637.6640581274842,7062.25,664.25,430.04233251430196,11.591891694584094,1.0,1.0,-11.591891694584094,-0.11560014199986758,-0.51077260652143
2018-02-26,-696.5825674316484,7077.75,671.0,433.03209776702533,11.586188625084423,1.0,1.0,-11.586188625084423,0.2762245582930941,-0.23454804822833586
2018-02-27,-590.7119956397382,6985.75,654.25,434.8884181944527,11.580377524860127,1.0,1.0,-11.580377524860127,0.30554189092039297,0.07099384269205711
2018-02-28,-470.2096180816807,6894.5,636.25,435.7334285170064,11.575182110933879,1.0,1.0,-11.575182110933879,0.08070734752689401,0.15170119021895112
2018-03-01,-423.1227009017912,6886.5,631.75,436.3247176814693,11.570435616781625,1.0,1.0,-11.570435616781625,-0.14070158867396257,0.010999601544988552
2018-03-02,-529.206743195853,6863.5,639.25,437.3771658005951,11.564656618217995,1.0,1.0,-11.564656618217995,-0.06627490494995396,-0.055275303404965406
2018-03-05,-557.6126053516673,6874.25,643.0,438.220092533665,11.558106695725765,1.0,1.0,-11.558106695725765,0.03577964618707534,-0.019495657217890067
2018-03-06,-447.94302542648074,6965.75,641.75,438.2992844100029,11.552307012740913,1.0,1.0,-11.552307012740913,0.018962550959078457,-0.0005331062588116095
2018-03-07,-483.05177418675976,6909.75,640.25,438.8838013883152,11.54674232594574,1.0,1.0,-11.54674232594574,0.14639312658375112,0.1458600203249395
2018-03-08,-485.83044382978824,6799.75,631.25,439.63478235094937,11.541513574383822,1.0,1.0,-11.541513574383822,-0.11229789976379165,0.03356212056114785
2018-03-09,-428.5045076864917,6937.5,638.5,439.8893914936908,11.536420528874693,1.0,1.0,-11.536420528874693,0.22601918662357823,0.25958130718472605
2018-03-12,-337.12266634015396,6876.0,625.5,439.4702293392713,11.531770849464674,1.0,1.0,-11.531770849464674,0.0010992394937509725,0.260680546678477
2018-03-13,-298.22999084732874,6915.25,625.75,439.1080101338407,11.527734703711273,1.0,1.0,-11.527734703711273,0.028450633444657127,0.28913118012313416
2018-03-14,-244.29664564397717,6952.75,624.5,438.7923730666204,11.524494228413094,1.0,1.0,-11.524494228413094,0.05981755142413077,0.3489487315472649
2018-03-15,-264.2078942793196,6887.5,620.75,438.4959471217169,11.521075947288473,1.0,1.0,-11.521075947288473,-0.10081530800446781,0.2481334235427971
2018-03-16,-345.5320779172889,6864.25,626.0,438.58780443049557,11.517223766641036,1.0,1.0,-11.517223766641036,-0.0755122385733611,0.17262118496943601
2018-03-19,-430.6004054605828,6819.5,629.75,438.9991888568705,11.512664399302235,1.0,1.0,-11.512664399302235,-0.28815051461302554,-0.11552932964358953
2018-03-20,-694.6375618984903,6724.5,644.75,441.3505897881481,11.506998932762295,1.0,1.0,-11.506998932762295,-0.28912567032803843,-0.40465499997162796
2018-03-21,-844.0646101842194,6760.5,661.25,444.8554489347895,11.500286745080105,1.0,1.0,-11.500286745080105,0.07533147467406097,-0.329323525297567
2018-03-22,-887.508843612356,6652.5,656.0,448.74763261386977,11.493915920140786,1.0,1.0,-11.493915920140786,-0.14101300317027435,-0.47033652846784135
2018-03-23,-1005.8579904319231,6617.75,663.75,453.4423673782602,11.48566175582964,1.0,1.0,-11.48566175582964,-0.030961214090491396,-0.5012977425583327
2018-03-26,-1076.5588987714727,6556.0,665.0,458.84642677520225,11.477532178603719,1.0,1.0,-11.477532178603719,0.03359203792987441,-0.4677057046284583
2018-03-27,-1004.1787190158129,6606.5,663.5,463.51395757593207,11.470502967619915,1.0,1.0,-11.470502967619915,-0.017522955674086446,-0.48522866030254475
2018-03-28,-987.5890806117768,6633.5,664.75,467.9129521857408,11.46459432961531,1.0,1.0,-11.46459432961531,0.11037566230009015,-0.3748529980024546
2018-03-29,-869.7295725598979,6679.25,658.75,471.31234420281953,11.459551533297757,1.0,1.0,-11.459551533297757,0.0,-0.3748529980024546
2018-03-30,-866.8722722416378,6679.25,658.75,474.53453341557184,11.455214075509128,1.0,1.0,-11.455214075509128,0.0,-0.3748529980024546
2018-04-02,-863.6067393108406,6679.25,658.75,477.79365735907254,11.450256909769777,1.0,1.0,-11.450256909769777,-0.06144608032781232,-0.43629907833026693
2018-04-03,-826.2565939990982,6762.25,663.0,480.7277515926446,11.44571130316606,1.0,1.0,-11.44571130316606,0.04121714506041205,-0.39508193326985486
2018-04-04,-860.2522132920594,6690.75,660.0,483.8666964004578,11.440912444381908,1.0,1.0,-11.440912444381908,0.12179338069809277,-0.2732885525717621
2018-04-05,-696.6637865577568,6780.75,653.75,485.86829437373245,11.437726633357945,1.0,1.0,-11.437726633357945,-0.060044860626338806,-0.3333334131981009
2018-04-06,-779.2648064314844,6729.5,656.75,488.41577209477447,11.433216302141583,1.0,1.0,-11.433216302141583,-0.16070818895283895,-0.49404160215093984
2018-04-09,-826.2692621301394,6790.25,666.5,491.23126159065293,11.427635802145746,1.0,1.0,-11.427635802145746,-0.31267763970327334,-0.8067192418542132
2018-04-10,-923.3664137145834,6908.25,685.75,494.6252188779089,11.420512451643578,1.0,1.0,-11.420512451643578,-0.19094251798679523,-0.9976617598410085
2018-04-11,-1044.6214112952157,6912.25,697.25,498.8103689134936,11.411791195833942,1.0,1.0,-11.411791195833942,0.08011730664623316,-0.9175444531947753
2018-04-12,-1094.5911444262665,6787.25,691.25,503.19013776132834,11.402301836421362,1.0,1.0,-11.402301836421362,-0.015132343069699287,-0.9326767962644745
2018-04-13,-1090.0613669808363,6796.5,692.25,507.359736325097,11.392649139733964,1.0,1.0,-11.392649139733964,0.06522059640487504,-0.8674561998595995
2018-04-16,-967.1693817899059,6876.25,689.0,510.33671349625536,11.38377268764863,1.0,1.0,-11.38377268764863,0.04254959334858119,-0.8249066065110183
2018-04-17,-974.8699060308354,6828.0,686.0,513.0696538316053,11.374445927158652,1.0,1.0,-11.374445927158652,-0.16838159608018302,-0.9932882025912013
2018-04-18,-946.990199733912,6980.25,697.5,515.5346348531248,11.365218924349694,1.0,1.0,-11.365218924349694,-0.050360483969868836,-1.0436486865610701
2018-04-19,-1009.6723728202751,6941.5,700.25,517.9236615176684,11.354762403170689,1.0,1.0,-11.354762403170689,-0.02700819116865666,-1.0706568777297267
2018-04-20,-1013.2152691150523,6951.0,702.0,520.8007097802817,11.345035995890388,1.0,1.0,-11.345035995890388,-0.22572663924237188,-1.2963835169720985
2018-04-23,-1210.0912458873681,6898.5,715.5,524.6856875218919,11.332762048759424,1.0,1.0,-11.332762048759424,0.15291503803053866,-1.14346847894156
2018-04-24,-1029.3255436275076,6970.0,706.5,527.2722067245138,11.322470691617138,1.0,1.0,-11.322470691617138,-0.10019926761310954,-1.2436677465546695
2018-04-25,-1093.0354862706508,6969.75,712.75,530.6836259046893,11.312220955833954,1.0,1.0,-11.312220955833954,-0.041628706327351175,-1.2852964528820208
2018-04-26,-1151.847505611031,6928.5,715.0,534.3242497188779,11.30118532253291,1.0,1.0,-11.30118532253291,-0.024500252579923498,-1.3097967054619444
2018-04-27,-1313.2165587310074,6758.75,715.0,539.6243152516729,11.289463718504905,1.0,1.0,-11.289463718504905,0.005611873906394661,-1.3041848315555498
2018-04-30,-1290.8353367335158,6770.0,714.75,544.5600074695282,11.27783887615742,1.0,1.0,-11.27783887615742,0.20768854298443498,-1.0964962885711147
2018-05-01,-1191.0543930216654,6707.25,701.0,548.5269132802247,11.267195995751306,1.0,1.0,-11.267195995751306,0.027590420705362103,-1.0689058678657526
2018-05-02,-1095.7746786151092,6784.5,700.0,551.7744567328633,11.257535255164441,1.0,1.0,-11.257535255164441,0.0010686122779866025,-1.067837255587766
2018-05-03,-1081.6345965781884,6791.75,700.0,554.7131395451311,11.247692280825984,1.0,1.0,-11.247692280825984,-0.18102414863481864,-1.2488614042225845
2018-05-04,-1202.5382440275207,6790.0,711.25,558.7558555726781,11.237312118140627,1.0,1.0,-11.237312118140627,0.0,-1.2488614042225845
2018-05-07,-1195.5814471360645,6790.0,711.25,562.8349947235041,11.227531032880231,1.0,1.0,-11.227531032880231,-0.19759458256989548,-1.44645598679248
2018-05-08,-1401.3060179387694,6707.75,723.0,568.5436877897008,11.215845114714757,1.0,1.0,-11.215845114714757,-0.16072827461154532,-1.6071842614040253
2018-05-09,-1449.291050840102,6774.25,734.0,574.609660097514,11.203734401689513,1.0,1.0,-11.203734401689513,0.020017041299032517,-1.5871672201049927
2018-05-10,-1328.6615660027946,6884.0,733.75,579.5221562522642,11.192724451111134,0.0,0.0,-0.0,0.0,-1.5871672201049927
2018-05-11,-1243.8943738249,6908.5,729.0,583.7573632740515,11.182982680143896,1.0,1.0,-11.182982680143896,-0.16096482970328327,-1.748132049808276
2018-05-14,-1398.4248284848363,6856.25,739.0,588.6351939673149,11.170060661007899,1.0,1.0,-11.170060661007899,0.028913842400908628,-1.7192182074073674
2018-05-15,-1445.1764111857774,6769.5,736.25,594.0917067017763,11.157455227417016,1.0,1.0,-11.157455227417016,-0.12125722066559463,-1.840475428072962
2018-05-16,-1501.8901143200474,6795.0,744.5,599.9384247816008,11.144244612921488,1.0,1.0,-11.144244612921488,-0.08817260823991394,-1.928648036312876
2018-05-17,-1501.9347874513442,6857.0,751.0,605.4407773142319,11.1304058421456,0.0,0.0,-0.0,0.0,-1.928648036312876
2018-05-18,-1478.7490136003435,6825.25,747.0,610.4192717031506,11.116464542972349,1.0,1.0,-11.116464542972349,0.04370784706981234,-1.8849401892430637
2018-05-21,-1418.81938578896,6844.25,744.25,614.4267845290143,11.102545362161855,1.0,1.0,-11.102545362161855,-0.010618632864984014,-1.8955588221080477
2018-05-22,-1322.4808554113424,6950.25,746.0,617.6099888369585,11.08945154880877,1.0,1.0,-11.08945154880877,-0.12713604332579093,-2.022694865433839
2018-05-23,-1503.1348679361708,6841.5,753.5,621.9087576194124,11.074498829377799,1.0,1.0,-11.074498829377799,0.1199544943018976,-1.9027403711319413
2018-05-24,-1388.0483638878031,6857.75,745.5,625.2708937992874,11.060762392874317,1.0,1.0,-11.060762392874317,0.34975618332379993,-1.5529841878081414
2018-05-25,-1112.1329312761418,6865.25,722.0,626.1315655022266,11.049006830022357,1.0,1.0,-11.049006830022357,0.0,-1.5529841878081414
2018-05-28,-1103.3129276210084,6865.25,722.0,626.326201640782,11.036790758477851,1.0,1.0,-11.036790758477851,0.042982434270453736,-1.5100017535376877
2018-05-29,-1081.1948682626808,6845.5,719.0,626.1661658526323,11.024610387013464,1.0,1.0,-11.024610387013464,-0.17852365368180578,-1.6885254072194935
2018-05-30,-1213.329158587855,6830.5,730.5,626.887877976561,11.011401996697954,1.0,1.0,-11.011401996697954,0.0020862308762170656,-1.6864391763432764
2018-05-31,-1189.8998364126683,6844.75,730.5,627.8914190347524,10.998836189476616,1.0,1.0,-10.998836189476616,0.005551700208188848,-1.6808874761350876
2018-06-01,-1142.7244056492918,6882.75,730.5,628.0511353138857,10.986275709307723,1.0,1.0,-10.986275709307723,0.1635427320560386,-1.517344744079049
2018-06-04,-934.756387875801,6973.25,720.5,627.3944135952318,10.975720177482028,1.0,1.0,-10.975720177482028,0.1545967219479552,-1.362748022131094
2018-06-05,-707.9030150260569,7095.25,711.5,626.0991195750581,10.967186247401346,1.0,1.0,-10.967186247401346,0.15507655015345181,-1.207671471977642
2018-06-06,-488.19209377676,7211.25,702.5,623.9397225127309,10.960059919966918,1.0,1.0,-10.960059919966918,0.05944081061935351,-1.1482306613582884
2018-06-07,-334.67066697154314,7330.5,699.75,621.6020935224477,10.954156008533824,1.0,1.0,-10.954156008533824,-0.23570248347357517,-1.3839331448318637
2018-06-08,-499.7956861465018,7324.0,714.75,618.359742840802,10.946198931299758,1.0,1.0,-10.946198931299758,0.0097905922459065,-1.3741425525859572
2018-06-11,-548.685795583775,7255.5,713.5,615.1776188564304,10.937891794791556,1.0,1.0,-10.937891794791556,0.11246679555086168,-1.2616757570350956
2018-06-12,-504.2345967299434,7209.5,705.75,611.7450557504046,10.929840023705198,1.0,1.0,-10.929840023705198,-0.1065233238927439,-1.3681990809278395
2018-06-13,-536.0444980166149,7251.0,713.0,608.3110417371553,10.921521035086416,1.0,1.0,-10.921521035086416,0.115613898873095,-1.2525851820547445
2018-06-14,-518.2708379765563,7173.0,704.75,605.0794150463803,10.91347405175815,1.0,1.0,-10.91347405175815,0.3346993177007299,-0.9178858643540145
2018-06-15,-416.5712124023512,7019.0,681.75,602.247631787967,10.906595104367218,1.0,1.0,-10.906595104367218,-0.25480663983960994,-1.1726925041936245
2018-06-18,-627.6758293980592,6971.0,697.25,599.7366398810852,10.898065011685993,1.0,1.0,-10.898065011685993,-0.0004021652175719946,-1.1730946694111966
2018-06-19,-746.7606065583986,6832.0,696.0,597.9939682607677,10.8890238599977,1.0,1.0,-10.8890238599977,0.11908272700075032,-1.0540119424104462
2018-06-20,-719.4269912716227,6763.75,687.75,596.6531491022039,10.880664472950379,1.0,1.0,-10.880664472950379,0.04720301168315398,-1.0068089307272923
2018-06-21,-659.3381527193342,6788.75,685.0,595.5089542953891,10.873121390831145,1.0,1.0,-10.873121390831145,-0.02737296541180973,-1.034181896139102
2018-06-22,-670.2190578653899,6791.5,686.75,594.0656400680963,10.86526255240683,1.0,1.0,-10.86526255240683,-0.1091697496365329,-1.143351645775635
2018-06-25,-777.5907193202365,6748.5,693.25,592.4459435436968,10.856243374425151,1.0,1.0,-10.856243374425151,-0.004889975550122272,-1.1482416213257571
2018-06-26,-804.0985654031201,6715.5,693.25,590.6124019860747,10.846878565312831,1.0,1.0,-10.846878565312831,-0.3083811342152042,-1.4566227555409612
2018-06-27,-1029.7088143937726,6693.5,712.75,589.7521161957799,10.835789287118587,1.0,1.0,-10.835789287118587,-0.002109518071558324,-1.4587322736125194
2018-06-28,-1081.26920332609,6628.5,712.25,589.4219120023795,10.824526785996616,1.0,1.0,-10.824526785996616,-0.10691157856761288,-1.5656438521801324
2018-06-29,-1151.7060867276678,6625.0,719.25,588.797091888375,10.812243429583132,1.0,1.0,-10.812243429583132,0.07882207320385902,-1.4868217789762734
2018-07-02,-1175.8096724438792,6524.75,713.0,588.743959825982,10.80022394452157,1.0,1.0,-10.80022394452157,0.02454781168802058,-1.4622739672882528
2018-07-03,-1183.2333053515176,6487.25,711.0,588.894927948539,10.788302820466269,1.0,1.0,-10.788302820466269,-0.015337777949053888,-1.4776117452373065
2018-07-04,-1273.3905830801777,6387.75,711.0,588.7295540043878,10.775162564107141,1.0,1.0,-10.775162564107141,-0.03337019255563084,-1.5109819377929374
2018-07-05,-1326.3172194459921,6344.0,712.75,588.7407635271725,10.76158150746544,1.0,1.0,-10.76158150746544,-0.06694475225891472,-1.5779266900518523
2018-07-06,-1422.458328124092,6278.5,716.5,590.390496176978,10.74802278872867,1.0,1.0,-10.74802278872867,-0.08840082303345209,-1.6663275130853044
2018-07-09,-1383.8007009726525,6382.75,723.5,591.731569916861,10.734693436036839,1.0,1.0,-10.734693436036839,0.042255586215627666,-1.6240719268696766
2018-07-10,-1397.9395413184802,6321.0,720.0,592.3123361218376,10.720749362942334,1.0,1.0,-10.720749362942334,0.37925632808778,-1.2448155987818965
2018-07-11,-1285.2534948137709,6130.0,692.5,592.0757250915693,10.707947284929633,1.0,1.0,-10.707947284929633,0.10586779256652501,-1.1389478062153715
2018-07-12,-1132.51706951492,6210.25,686.5,590.7338458077778,10.69594620468306,1.0,1.0,-10.69594620468306,-0.166442668391111,-1.3053904746064826
2018-07-13,-1231.8780108731298,6216.75,697.25,589.5681388217791,10.682865558799756,1.0,1.0,-10.682865558799756,0.30193462848607044,-1.0034558461204122
2018-07-16,-1059.503940575164,6165.0,677.0,587.7554843509099,10.671349986078528,1.0,1.0,-10.671349986078528,-0.007948094079480938,-1.011403940199893
2018-07-17,-1101.1337606996776,6116.0,677.0,587.3677328624425,10.660463457458903,1.0,1.0,-10.660463457458903,-0.12868334423523464,-1.1400872844351277
2018-07-18,-1173.6473049299639,6123.5,685.25,587.2006093762336,10.648883334447229,1.0,1.0,-10.648883334447229,-0.009832609262193315,-1.1499198936973212
2018-07-19,-1246.4113794397472,6039.5,685.0,586.7400927362266,10.636366977284302,1.0,1.0,-10.636366977284302,-0.06389485565442284,-1.213814749351744
2018-07-20,-1208.2812656999758,6122.5,690.0,586.4287412334935,10.624320674927501,1.0,1.0,-10.624320674927501,-0.04269971377388226,-1.2565144631256262
2018-07-23,-1251.6953530520022,6096.75,692.5,585.6084565272442,10.611473434010112,1.0,1.0,-10.611473434010112,-0.07587746965190025,-1.3323919327775264
2018-07-24,-1146.8357353533474,6264.75,699.25,584.3634907232764,10.59933605341916,1.0,1.0,-10.59933605341916,-0.10654601070046338,-1.4389379434779899
2018-07-25,-1214.5165390818893,6262.0,706.25,582.7480473541883,10.586218108434533,1.0,1.0,-10.586218108434533,-0.03300738434412082,-1.4719453278221106
2018-07-26,-1224.1588672395874,6266.5,708.5,580.4202675627595,10.57256015136145,1.0,1.0,-10.57256015136145,0.053465331391834396,-1.4184799964302763
2018-07-27,-1170.409493997926,6274.25,705.0,578.6427792884571,10.559800700706278,1.0,1.0,-10.559800700706278,-0.05676854847748347,-1.47524854490776
2018-07-30,-1246.0069533891956,6223.5,708.25,577.0242389773074,10.546427043260424,1.0,1.0,-10.546427043260424,0.2509338935309523,-1.2243146513768077
2018-07-31,-1010.9506858158811,6279.25,692.0,574.5596454022098,10.534972089329308,1.0,1.0,-10.534972089329308,0.07789423019286722,-1.1464204211839406
2018-08-01,-1066.563461495948,6147.0,685.5,571.9745612133876,10.523068506923337,1.0,1.0,-10.523068506923337,-0.10571895768084376,-1.2521393788647843
2018-08-02,-1162.7675837120341,6110.5,692.0,569.8008653836998,10.510502288601206,1.0,1.0,-10.510502288601206,-0.023086848641473673,-1.275226227506258
2018-08-03,-1109.4620935117337,6178.25,694.25,565.4875454546449,10.49724464315698,1.0,1.0,-10.49724464315698,-0.09904042459178922,-1.3742666520980473
2018-08-06,-1234.8473875350537,6103.5,700.0,562.2270190913326,10.483353410764362,1.0,1.0,-10.483353410764362,-0.06096224974937141,-1.4352289018474187
2018-08-07,-1233.297403776838,6142.75,704.5,559.9695951851345,10.469904050783304,1.0,1.0,-10.469904050783304,0.2156947747267051,-1.2195341271207136
2018-08-08,-1071.1882403965637,6144.0,690.0,555.090696528544,10.456794551299367,1.0,1.0,-10.456794551299367,0.07706692891245917,-1.1424671982082544
2018-08-09,-961.2137598930458,6198.5,685.5,549.9023997346648,10.444513143534714,1.0,1.0,-10.444513143534714,-0.1242525062283423,-1.2667197044365968
2018-08-10,-1071.6797591329369,6160.25,693.25,546.2278592919084,10.43192175857618,1.0,1.0,-10.43192175857618,0.04289926156323115,-1.2238204428733657
2018-08-13,-1065.76558094366,6123.25,690.0,541.5839320670921,10.418863160787913,1.0,1.0,-10.418863160787913,0.0530656657972438,-1.170754777076122
2018-08-14,-1121.3394353738395,6009.0,685.25,536.9468437009745,10.405457038123078,1.0,1.0,-10.405457038123078,0.07607876350405299,-1.094676013572069
2018-08-15,-1280.9707472963873,5759.0,677.5,532.9798223886243,10.391100734016808,1.0,1.0,-10.391100734016808,-0.0021834230836784534,-1.0968594366557474
2018-08-16,-1147.7145487112357,5901.0,679.25,527.7659752008439,10.377202132810064,1.0,1.0,-10.377202132810064,-0.013406903351822916,-1.1102663400075703
2018-08-17,-1157.6774703550545,5889.5,680.0,523.1353100208693,10.363496279933903,1.0,1.0,-10.363496279933903,-0.04492648744962842,-1.1551928274571988
2018-08-20,-1115.7415489928853,5961.5,683.75,519.8464476622438,10.350627493956688,1.0,1.0,-10.350627493956688,-0.05864365108740928,-1.213836478544608
2018-08-21,-1096.8374073804653,6018.0,688.25,516.0049477974927,10.337577053949095,1.0,1.0,-10.337577053949095,-0.22786072005132887,-1.441697198595937
2018-08-22,-1276.7029840104333,5980.0,703.0,511.4083097669795,10.322479351366193,1.0,1.0,-10.322479351366193,-0.05356605775155964,-1.4952632563474966
2018-08-23,-1315.136164524256,5967.0,706.5,507.5792639533095,10.307340643346434,1.0,1.0,-10.307340643346434,-0.21621137328823065,-1.7114746296357273
2018-08-24,-1347.139373952582,6091.5,722.75,504.77767090170187,10.292133343414157,0.0,0.0,-0.0,0.0,-1.7114746296357273
2018-08-27,-1336.5306062897344,6091.5,722.75,502.87987159889457,10.277455006972998,0.0,0.0,-0.0,0.0,-1.7114746296357273
2018-08-28,-1265.4189731192755,6135.0,721.0,501.6101976103184,10.264103984908843,0.0,0.0,-0.0,-0.0,-1.7114746296357273
2018-08-29,-1395.7700434312546,6073.0,728.75,498.9966992438059,10.248741054451122,0.0,0.0,-0.0,0.0,-1.7114746296357273
2018-08-30,-1362.2644632104275,6062.5,725.5,496.59926356460227,10.233996503391355,0.0,0.0,-0.0,-0.0,-1.7114746296357273
2018-08-31,-1448.895127858228,5968.0,725.75,496.34625577303444,10.219628147238344,0.0,0.0,-0.0,-0.0,-1.7114746296357273
2018-09-03,-1550.4825375476557,5945.0,734.5,497.3210410796304,10.2048775187851,0.0,0.0,-0.0,0.0,-1.7114746296357273
2018-09-04,-1670.352150925134,5796.0,732.75,499.38553147626703,10.189494576492848,0.0,0.0,-0.0,0.0,-1.7114746296357273
2018-09-05,-1555.478570120933,5854.25,728.25,500.1634454816106,10.174704524711203,0.0,0.0,-0.0,0.0,-1.7114746296357273
2018-09-06,-1401.8084600112052,5904.0,719.0,499.9487044359254,10.161068790001677,0.0,0.0,-0.0,0.0,-1.7114746296357273
2018-09-07,-1386.422858611205,5915.0,719.5,500.17693975854144,10.147912242684093,0.0,0.0,-0.0,0.0,-1.7114746296357273
2018-09-10,-1390.513824327414,5891.5,718.5,500.7014263244651,10.13502272001032,0.0,0.0,-0.0,-0.0,-1.7114746296357273
2018-09-11,-1537.1848872395194,5843.75,729.25,502.3559362966796,10.121268271840274,0.0,0.0,-0.0,0.0,-1.7114746296357273
2018-09-12,-1385.7129738863823,5981.25,728.75,503.5354474136336,10.109040101387832,0.0,0.0,-0.0,0.0,-1.7114746296357273
2018-09-13,-1264.5193208888131,6013.5,720.75,504.1564359408658,10.097841582918923,0.0,0.0,-0.0,0.0,-1.7114746296357273
2018-09-14,-1286.1601587952837,5950.75,717.5,504.6880831520604,10.086285935603183,0.0,0.0,-0.0,0.0,-1.7114746296357273
2018-09-17,-1273.143373724104,5920.0,714.0,504.834067137329,10.07443049541191,0.0,0.0,-0.0,0.0,-1.7114746296357273
2018-09-18,-1221.4606325388095,6064.0,724.0,504.68862815766676,10.062790928921007,0.0,0.0,-0.0,0.0,-1.7114746296357273
2018-09-19,-1265.1164450216384,6096.5,732.5,503.68577116173543,10.049988320848653,1.0,1.0,-10.049988320848653,0.05986034342359073,-1.6516142862121366
2018-09-20,-1230.6927370062122,6075.0,727.88,501.63496217991894,10.036946662920004,0.0,0.0,-0.0,0.0,-1.6516142862121366
2018-09-21,-994.3928724161315,6379.5,735.5,499.42914429865874,10.025687114093992,1.0,1.0,-10.025687114093992,-0.18104495727422973,-1.8326592434863662
2018-09-24,-1139.3977705763482,6355.0,748.5,496.6089545933088,10.012555471711888,1.0,1.0,-10.012555471711888,-0.06652931987284841,-1.8991885633592147
2018-09-25,-1214.2084516502418,6314.75,753.0,493.2700945038964,9.998616801660347,1.0,1.0,-9.998616801660347,-0.04360211580830726,-1.942790679167522
2018-09-26,-1275.5732849374845,6270.0,755.75,490.09320840113884,9.984218703192173,1.0,1.0,-9.984218703192173,-0.04375985395440499,-1.986550533121927
2018-09-27,-1374.518185786079,6182.0,758.0,487.4479822244894,9.969021353279787,0.0,0.0,-0.0,0.0,-1.986550533121927
2018-09-28,-1378.30442764295,6263.5,767.75,484.54643268747543,9.95350625547763,0.0,0.0,-0.0,-0.0,-1.986550533121927
2018-10-01,-1561.037578959901,6258.5,787.0,481.4350955629546,9.935880024091361,0.0,0.0,-0.0,0.0,-1.986550533121927
2018-10-02,-1503.3670278409645,6288.0,785.5,478.79877469357945,9.91899048738506,0.0,0.0,-0.0,-0.0,-1.986550533121927
2018-10-03,-1615.3517588229215,6262.5,795.75,474.2393850963904,9.899907959563835,0.0,0.0,-0.0,0.0,-1.986550533121927
2018-10-04,-1533.4212164603186,6288.25,791.5,470.39493796699765,9.882086186304887,0.0,0.0,-0.0,0.0,-1.986550533121927
2018-10-05,-1556.8491437581124,6167.0,783.0,467.0071120321456,9.864430579512277,0.0,0.0,-0.0,0.0,-1.986550533121927
2018-10-08,-1562.8477202139375,6174.25,785.75,463.6953771643266,9.846767699922287,0.0,0.0,-0.0,0.0,-1.986550533121927
2018-10-09,-1496.9591058875176,6300.25,793.25,459.7469773644479,9.829447344327157,0.0,0.0,-0.0,0.0,-1.986550533121927
2018-10-10,-1407.5740979788634,6251.0,780.5,453.658411215321,9.812394744367538,0.0,0.0,-0.0,0.0,-1.986550533121927
2018-10-11,-1236.3913212198368,6258.25,765.0,447.8825772793322,9.796916759764493,0.0,0.0,-0.0,0.0,-1.986550533121927
2018-10-12,-1188.4841189153958,6319.0,767.5,441.66756116511414,9.781738265687812,0.0,0.0,-0.0,0.0,-1.986550533121927
2018-10-15,-1159.3481482630605,6303.0,764.0,437.40619435921786,9.767471398250079,0.0,0.0,-0.0,-0.0,-1.986550533121927
2018-10-16,-1290.8059296447473,6202.25,768.25,435.6404905655917,9.753408304125932,0.0,0.0,-0.0,0.0,-1.986550533121927
2018-10-17,-1196.0120040607562,6216.0,761.0,433.1544439715472,9.739831805598891,0.0,0.0,-0.0,-0.0,-1.986550533121927
2018-10-18,-1273.0852729080061,6157.5,764.0,431.19949543112125,9.725896954068071,0.0,0.0,-0.0,0.0,-1.986550533121927
2018-10-19,-1175.166025313094,6228.0,762.25,428.3473465779758,9.712254542883691,0.0,0.0,-0.0,0.0,-1.986550533121927
2018-10-22,-1174.1623496223456,6242.75,764.75,425.15692649430514,9.698479698754292,0.0,0.0,-0.0,0.0,-1.986550533121927
2018-10-23,-1005.0993796605635,6194.5,743.25,422.9042169777314,9.686645650401028,0.0,0.0,-0.0,0.0,-1.986550533121927
2018-10-24,-961.9711531558078,6188.0,739.0,420.9556029775102,9.67519777152342,1.0,1.0,-9.67519777152342,-0.1367839917288523,-2.1233345248507796
2018-10-25,-997.4253139643415,6253.0,750.25,419.59340455188874,9.664012414480961,1.0,1.0,-9.664012414480961,-0.17158993545225515,-2.2949244603030348
2018-10-26,-1157.1498078744771,6207.0,763.0,418.4450636226176,9.651572487384636,1.0,1.0,-9.651572487384636,0.11874108581265388,-2.176183374490381
