Date,Spread,LCPCASH,GOEUARA,Spread_rolling_std,Hedge ratio,Position,Leg1_position,Leg2_position,dailypnl,cumpnl
2018-11-30,383.98692174234293,6227.0,564.0,506.4378575558062,10.359952266414286,-1.0,-1.0,10.359952266414286,0.10107390723209313,-0.5749838274450451
2018-12-03,406.5759467198659,6312.5,570.25,511.7394176231949,10.35672784441935,-1.0,-1.0,10.35672784441935,-0.034103179668244894,-0.60908700711329
2018-12-04,337.4141879362087,6212.5,567.5,515.8920100023716,10.352574118174081,-1.0,-1.0,10.352574118174081,-0.11253952149464691,-0.7216265286079369
2018-12-05,369.4106955995285,6175.0,561.0,520.4595452743769,10.348644036364476,-1.0,-1.0,10.348644036364476,-0.2151191731240151,-0.9367457017319519
2018-12-06,405.30967394122854,6079.5,548.5,525.4786398790579,10.34492311040797,-1.0,-1.0,10.34492311040797,0.2431833840241202,-0.6935623177078317
2018-12-07,337.66412311587374,6149.0,562.0,529.5407919255517,10.340455296946844,-1.0,-1.0,10.340455296946844,-0.2201533349060534,-0.9137156526138851
2018-12-10,408.7555760350315,6088.5,549.5,534.1932136383432,10.336204593202854,-1.0,-1.0,10.336204593202854,0.010044735834086386,-0.9036709167797987
2018-12-11,479.5548939395794,6170.5,550.75,540.2755862954615,10.333082353264494,-1.0,-1.0,10.333082353264494,-0.22565943556501583,-1.1293303523448146
2018-12-12,581.8097050586102,6144.75,538.5,547.2972590747615,10.330436945109359,-1.0,-1.0,10.330436945109359,0.09368095201327512,-1.0356494003315395
2018-12-13,545.4422808277559,6158.5,543.5,553.8289155468811,10.327613098752979,-1.0,-1.0,10.327613098752979,-0.13752226117948033,-1.17317166151102
2018-12-14,593.9615104200866,6127.75,536.0,560.3100913114363,10.324232256678943,-1.0,-1.0,10.324232256678943,-0.004367870503901914,-1.1775395320149218
2018-12-17,568.8210358044926,6095.5,535.5,566.4359131693843,10.320595638086848,-1.0,-1.0,10.320595638086848,-0.32217941855140897,-1.4997189505663306
2018-12-18,605.3926015595362,5944.75,517.5,573.2107392381466,10.317598837566115,-1.0,-1.0,10.317598837566115,0.12688151004182538,-1.3728374405245052
2018-12-19,583.116637868784,5990.5,524.25,579.6550641895733,10.314512850989445,-1.0,-1.0,10.314512850989445,-0.209333975826982,-1.5821714163514873
2018-12-20,682.4082392564542,5977.5,513.5,586.8554022600713,10.311765843707002,-1.0,-1.0,10.311765843707002,-0.22424208559476574,-1.806413501946253
2018-12-21,789.0788272207083,5967.5,502.25,595.5055062684208,10.310445341521735,-1.0,-1.0,10.310445341521735,0.005990783410138256,-1.8004227185361148
2018-12-24,754.2454853079353,5931.75,502.25,603.5212391138555,10.308620238311727,-1.0,-1.0,10.308620238311727,0.0,-1.8004227185361148
2018-12-25,755.1133277787721,5931.75,502.25,611.3820350420812,10.306892328962126,-1.0,-1.0,10.306892328962126,0.0,-1.8004227185361148
2018-12-26,755.99403309019,5931.75,502.25,619.0972467616585,10.305138809178317,-1.0,-1.0,10.305138809178317,-0.18068231395653725,-1.981105032492652
2018-12-27,881.1414551021653,5969.0,493.75,628.1320111068547,10.304523635236121,-1.0,-1.0,10.304523635236121,-0.10214770661037814,-2.08325273910303
2018-12-28,948.414187855331,5987.0,489.0,637.6402791418117,10.303856466553516,-1.0,-1.0,10.303856466553516,0.0063470853515951164,-2.076905653751435
2018-12-31,910.7564927841377,5949.0,489.0,646.581017526943,10.303156456474156,-1.0,-1.0,10.303156456474156,0.0,-2.076905653751435
2019-01-01,910.9340798722915,5949.0,489.0,655.3887411027017,10.3027932926947,-1.0,-1.0,10.3027932926947,0.13773250032925552,-1.9391731534221797
2019-01-02,725.1745284613808,5819.0,494.5,662.1648419382227,10.300961519794983,-1.0,-1.0,10.300961519794983,0.1743202858623582,-1.7648528675598214
2019-01-03,543.7625424464777,5713.75,502.0,667.3532827163742,10.298779795923352,-1.0,-1.0,10.298779795923352,0.3730655667993191,-1.3917873007605022
2019-01-04,524.8827754384138,5897.25,521.75,672.3389755596507,10.29682266327089,-1.0,-1.0,10.29682266327089,0.05308471152260746,-1.3387025892378948
2019-01-07,504.94389289844,5904.25,524.5,677.0105005020368,10.294196581699829,-1.0,-1.0,10.294196581699829,0.22871319307484259,-1.1099893961630523
2019-01-08,370.42759311568443,5886.5,536.0,680.7292264400625,10.291179863590141,-1.0,-1.0,10.291179863590141,0.2074630955804561,-0.9025263005825961
2019-01-09,306.70466667751316,5936.75,547.25,684.0119060341995,10.287885488026472,-1.0,-1.0,10.287885488026472,0.22577592757417939,-0.6767503730084167
2019-01-10,158.5545660452035,5907.75,559.0,686.4312636352095,10.28478610725366,-1.0,-1.0,10.28478610725366,-0.11246481157963668,-0.7892151845880534
2019-01-11,234.58346061073826,5920.0,553.0,689.2314874468875,10.281042566707526,-1.0,-1.0,10.281042566707526,-0.09329998105297804,-0.8825151656410315
2019-01-14,240.11289566327832,5867.0,547.5,692.0406329869874,10.277419368651547,-1.0,-1.0,10.277419368651547,0.03430463209103301,-0.8482105335499985
2019-01-15,240.269572673722,5886.0,549.5,694.8235854413199,10.274304690311698,-1.0,-1.0,10.274304690311698,0.09863392633875989,-0.7495766072112386
2019-01-16,235.4625451482243,5938.25,555.25,697.5341599471848,10.270666285190051,-1.0,-1.0,10.270666285190051,0.0602782108408413,-0.6892983963703974
2019-01-17,228.25597873329843,5964.75,558.75,700.1153086546296,10.266655966472843,-1.0,-1.0,10.266655966472843,0.12235843815860059,-0.5669399582117968
2019-01-18,220.94613428273806,6029.5,566.0,702.6272765308995,10.262462660277848,-1.0,-1.0,10.262462660277848,0.017469285920354585,-0.5494706722914422
2019-01-21,142.8379183119796,5951.5,566.25,704.7649606636646,10.258122881568248,-1.0,-1.0,10.258122881568248,-0.08264027649497718,-0.6321109487864194
2019-01-22,149.5513108920086,5904.25,561.25,706.7929152171153,10.253360693288181,-1.0,-1.0,10.253360693288181,-0.10758610895209167,-0.739697057738511
2019-01-23,226.6095849616613,5919.25,555.5,708.7196578826938,10.247777524821492,-1.0,-1.0,10.247777524821492,0.10572888693635449,-0.6339681708021565
2019-01-24,148.05016405661263,5894.0,561.0,710.4737653804715,10.242334823428498,-1.0,-1.0,10.242334823428498,-0.06998999666213035,-0.7039581674642869
2019-01-25,319.58358919264174,6037.5,558.5,712.9896100230968,10.237988201982736,-1.0,-1.0,10.237988201982736,-0.2744445198490621,-0.9784026873133489
2019-01-28,421.9573924282513,5979.0,543.0,715.93944316689,10.233964286504142,-1.0,-1.0,10.233964286504142,0.29731706079361947,-0.6810856265197294
2019-01-29,311.699747945976,6032.5,559.25,718.0980464732451,10.22941484497814,-1.0,-1.0,10.22941484497814,0.11349295854912422,-0.5675926679706051
2019-01-30,330.68567149871615,6120.25,566.25,719.9538918032858,10.22439616512368,-1.0,-1.0,10.22439616512368,-0.1585439470989549,-0.7261366150695601
2019-01-31,451.63510267824313,6151.25,557.75,721.6094098743096,10.218941994301671,-1.0,-1.0,10.218941994301671,0.23937317562370156,-0.48676343944585854
2019-02-01,289.63905162328774,6115.75,570.5,722.4411972757385,10.212289129494675,-1.0,-1.0,10.212289129494675,-0.032532942107404365,-0.5192963815532629
2019-02-04,343.4298902530345,6150.5,569.0,723.4043054911901,10.205747117305739,-1.0,-1.0,10.205747117305739,-0.0870413474581994,-0.6063377290114622
2019-02-05,456.60648907438645,6217.0,564.75,725.3241242087,10.199899975078555,-1.0,-1.0,10.199899975078555,0.10136852731917367,-0.5049692016922885
2019-02-06,441.89045133200216,6260.5,570.75,727.66598623043,10.194672884219006,-1.0,-1.0,10.194672884219006,-0.10644552472328887,-0.6114147264155774
2019-02-07,475.88613382394215,6228.0,564.5,730.306653967853,10.18974998436857,-1.0,-1.0,10.18974998436857,0.07367204080344904,-0.5377426856121283
2019-02-08,403.53135956051574,6190.75,568.25,732.4206349279378,10.184282693250303,-1.0,-1.0,10.184282693250303,-0.009037964449072348,-0.5467806500612007
2019-02-11,361.8626967836026,6135.75,567.25,734.5600992284477,10.178734778697924,-1.0,-1.0,10.178734778697924,0.10137709468610755,-0.44540355537509313
2019-02-12,267.30460949383996,6091.75,572.5,736.78792978866,10.173703738875389,-1.0,-1.0,10.173703738875389,0.15028132158087723,-0.29512223379421587
2019-02-13,213.18869412183358,6123.5,581.25,738.7011219791865,10.168277515489319,-1.0,-1.0,10.168277515489319,0.1989333760975859,-0.09618885769662996
2019-02-14,113.51734151157507,6137.25,592.75,740.087966490181,10.162349487116701,-1.0,-1.0,10.162349487116701,0.16664633737763615,0.07045747968100619
2019-02-15,69.03554709275522,6193.0,603.0,740.9489030658466,10.155828280111518,-1.0,-1.0,10.155828280111518,-0.04786942268261947,0.022588056998386716
2019-02-18,227.7387428859547,6333.0,601.5,742.3419612492395,10.150060277828837,-1.0,-1.0,10.150060277828837,-0.0650166110653908,-0.04242855406700409
2019-02-19,279.86255142826667,6344.0,597.75,744.2359023488865,10.144939269881611,-1.0,-1.0,10.144939269881611,0.0673755566029741,0.024947002535970014
2019-02-20,318.60560083380005,6428.0,602.5,746.3494127617713,10.140073691562158,-1.0,-1.0,10.140073691562158,0.10619156133207881,0.13113856386804884
2019-02-21,227.9537533151415,6394.5,608.5,747.6192314664277,10.134011909095905,-1.0,-1.0,10.134011909095905,-0.02779690038329788,0.10334166348475096
2019-02-22,360.5125021844069,6519.0,608.0,749.7622839750863,10.129091279301962,-1.0,-1.0,10.129091279301962,-0.27989348855108726,-0.1765518250663363
2019-02-25,537.7111529342183,6524.5,591.25,753.1453773121635,10.125647098631344,-1.0,-1.0,10.125647098631344,0.1888439374166282,0.0122921123502919
2019-02-26,426.05731475763605,6521.5,602.25,755.6948907925498,10.121116953495001,-1.0,-1.0,10.121116953495001,0.09287486429715645,0.10516697664744835
2019-02-27,395.21421114754867,6546.0,608.0,757.9548258770723,10.11642399482311,-1.0,-1.0,10.11642399482311,0.06926386688234064,0.174430843529789
2019-02-28,364.71237443768587,6555.5,612.25,760.0877465902868,10.111535525622399,-1.0,-1.0,10.111535525622399,-0.1315992239745062,0.04283161955528278
2019-03-01,420.4997799340672,6525.0,604.0,762.4572777407836,10.10678844381777,-1.0,-1.0,10.10678844381777,0.03893808595134375,0.08176970550662653
2019-03-04,342.70877050060153,6462.0,605.75,764.6089874344277,10.102007807675442,-1.0,-1.0,10.102007807675442,-0.017477788140477256,0.06429191736614928
2019-03-05,433.57415730701723,6548.0,605.5,767.4348220725385,10.098143423109798,-1.0,-1.0,10.098143423109798,0.09296171504643175,0.15725363241258103
2019-03-06,335.72752690110065,6499.5,610.63,769.854198837933,10.094119963151007,-1.0,-1.0,10.094119963151007,-0.07459225458515108,0.08266137782742995
2019-03-07,347.2049008939066,6460.0,605.75,772.5006672554023,10.091283696419469,-1.0,-1.0,10.091283696419469,-0.06507385846555515,0.017587519361874804
2019-03-08,354.39623999631476,6423.0,601.5,775.1015253071165,10.089116807986176,-1.0,-1.0,10.089116807986176,-0.010254916610815798,0.0073326027510590055
2019-03-11,372.38026102844105,6435.0,601.0,777.6938026803051,10.087553642215573,-1.0,-1.0,10.087553642215573,-0.11469405382323358,-0.10736145107217458
2019-03-12,498.6255756509536,6498.0,594.75,780.8100811354464,10.087220553760481,-1.0,-1.0,10.087220553760481,0.07578334413305034,-0.031578106939124245
2019-03-13,456.7871837968669,6501.5,599.25,783.4847579534735,10.08713027318003,-1.0,-1.0,10.08713027318003,-0.003682113593587652,-0.0352602205327119
2019-03-14,381.73452539183927,6416.0,598.25,785.700157483164,10.086528164827682,-1.0,-1.0,10.086528164827682,-0.11422720572314922,-0.14948742625586112
2019-03-15,477.1375860911594,6445.75,591.75,788.4112438319773,10.086375012942696,-1.0,-1.0,10.086375012942696,0.10463073347107589,-0.044856692784785226
2019-03-18,426.9732472646392,6458.0,598.0,791.0140791669104,10.085329017952109,-1.0,-1.0,10.085329017952109,0.04889198235726612,0.0040352895724808935
2019-03-19,408.4083150541028,6469.0,601.0,793.4799950502953,10.08417917628269,-1.0,-1.0,10.08417917628269,0.10682204263927687,0.11085733221175777
2019-03-20,358.233311927047,6483.5,607.5,795.657686221732,10.082743519461651,-1.0,-1.0,10.082743519461651,-0.13743569804419858,-0.026578365832440817
2019-03-21,396.92806892651424,6433.0,598.75,798.0651218060324,10.081122223087242,-1.0,-1.0,10.081122223087242,-0.17520425091599545,-0.20178261674843628
2019-03-22,395.10928082911414,6314.5,587.25,800.3407616471806,10.0798479679368,-1.0,-1.0,10.0798479679368,0.12946158604796773,-0.07232103070046855
2019-03-25,340.9405627398528,6337.0,595.0,802.5021590758973,10.077410818924617,-1.0,-1.0,10.077410818924617,0.029560541896576184,-0.04276048880389237
2019-03-26,325.2127511470626,6337.5,596.75,804.5486103828002,10.075051946129765,-1.0,-1.0,10.075051946129765,-0.06729612933551574,-0.1100566181394081
2019-03-27,365.20381359162457,6336.0,592.75,806.7008351907162,10.07304291254049,-1.0,-1.0,10.07304291254049,-0.025030061226808658,-0.13508667936621677
2019-03-28,402.67021547520653,6360.0,591.5,808.8406486165179,10.071563456508526,-1.0,-1.0,10.071563456508526,0.0013940093354076477,-0.13369267003080912
2019-03-29,516.6681566523694,6486.5,592.75,811.2485735797909,10.071416015769938,-1.0,-1.0,10.071416015769938,0.09251733321040789,-0.041175336820401226
2019-04-01,442.3339093082559,6465.0,598.0,813.0757009884376,10.071347977745392,-1.0,-1.0,10.071347977745392,0.1090162847689627,0.06784094794856148
2019-04-02,330.8427334282824,6413.5,604.0,814.3398750193362,10.070624613529334,-1.0,-1.0,10.070624613529334,-0.0526754867235183,0.015165461225043177
2019-04-03,427.119118332198,6484.0,601.5,816.3686286828931,10.069627400943977,-1.0,-1.0,10.069627400943977,0.04076888878345082,0.055934350008494
2019-04-04,360.65186761352743,6436.75,603.5,818.1409100967891,10.068099639414205,-1.0,-1.0,10.068099639414205,0.18734156366972587,0.24327591367821988
2019-04-05,202.57580075048645,6385.25,614.25,819.2297896017134,10.06540366178187,-1.0,-1.0,10.06540366178187,0.06207170598951357,0.30534761966773344
2019-04-08,233.07837950097655,6459.75,618.75,820.2795120618873,10.063307669493371,-1.0,-1.0,10.063307669493371,-0.07980795345488294,0.2255396662128505
2019-04-09,298.40229122596884,6476.25,614.0,821.5436165456596,10.061641219501679,-1.0,-1.0,10.061641219501679,0.2091228597971586,0.4346625260100091
2019-04-10,146.03517271708188,6448.5,626.5,821.88681532564,10.059800203165073,-1.0,-1.0,10.059800203165073,-0.035162803979990796,0.3994997220300183
2019-04-11,117.46635511239128,6390.5,623.75,822.4683214547256,10.056967767354884,-1.0,-1.0,10.056967767354884,-0.01948490393098655,0.38001481809903176
2019-04-12,196.73875638619484,6463.5,623.25,823.1415310862153,10.054971911133261,-1.0,-1.0,10.054971911133261,-0.08291969924854661,0.2970951188504851
2019-04-15,238.97036238311466,6452.0,618.0,823.8738213112013,10.053446015561303,-1.0,-1.0,10.053446015561303,0.11937299808519158,0.4164681169356767
2019-04-16,181.09213058631758,6469.0,625.5,823.9234235357806,10.052610502659764,-1.0,-1.0,10.052610502659764,-0.07077912010324244,0.34568899683243426
2019-04-17,286.8577200135651,6537.0,621.75,824.2861359488799,10.052500651365396,-1.0,-1.0,10.052500651365396,0.2501434787633062,0.5958324755957405
2019-04-18,63.59734332136213,6460.75,636.5,824.2475508601932,10.050514778756698,-1.0,-1.0,10.050514778756698,0.0,0.5958324755957405
2019-04-19,65.15592746520542,6460.75,636.5,824.3941719223967,10.048066099819001,-1.0,-1.0,10.048066099819001,0.0,0.5958324755957405
2019-04-22,66.83802083029332,6460.75,636.5,824.6290920202564,10.045423376543138,-1.0,-1.0,10.045423376543138,0.01818406434236339,0.6140165399381039
2019-04-23,-3.472350074728638,6394.25,637.0,823.9813553095826,10.043520172801772,-1.0,-1.0,10.043520172801772,-0.08279053194400825,0.5312260079940957
2019-04-24,95.54026650991273,6444.75,632.25,823.5847921174984,10.042245525488473,1.0,1.0,-10.042245525488473,-0.005441313138084136,0.5257846948560115
2019-04-25,14.819588474528246,6358.5,631.75,822.3198890581494,10.041441094618872,-1.0,-1.0,10.041441094618872,-0.30435467681197204,0.2214300180440395
2019-04-26,242.98168764486036,6398.75,613.0,821.6630849173683,10.042036398621761,-1.0,-1.0,10.042036398621761,0.05675020806148314,0.2781802261055226
2019-04-29,211.91588042713465,6402.5,616.5,821.4752663559344,10.041498977409352,-1.0,-1.0,10.041498977409352,0.09801187948819837,0.37619210559372096
2019-04-30,173.9965476097177,6426.75,622.75,821.247637814663,10.04055150925778,-1.0,-1.0,10.04055150925778,0.16033672744424998,0.5365288330379709
2019-05-01,-106.7120875771725,6225.25,630.75,819.6874730059918,10.038782540748588,-1.0,-1.0,10.038782540748588,-0.10587061501346731,0.43065821802450366
2019-05-02,-92.45984016003877,6166.0,623.5,817.8263179730473,10.037626046768306,1.0,1.0,-10.037626046768306,-0.00986568289498838,0.42079253512951525
2019-05-03,-41.59319414757647,6229.25,624.75,815.532341143356,10.037364056258626,1.0,1.0,-10.037364056258626,0.0,0.42079253512951525
2019-05-06,-41.443377003012756,6229.25,624.75,813.151807859754,10.037124252905983,1.0,1.0,-10.037124252905983,0.22725867608463002,0.6480512112141452
2019-05-07,45.86575488163908,6168.75,610.0,810.9286957286121,10.03751515593174,1.0,1.0,-10.03751515593174,-0.14618920291774978,0.5018620082963954
2019-05-08,-78.03472245626472,6129.75,618.5,808.6935517030422,10.036838678183129,-1.0,-1.0,10.036838678183129,-0.013636731881494137,0.48822527641490127
2019-05-09,-105.2370278747494,6089.0,617.25,806.9510856950379,10.035215922032807,1.0,1.0,-10.035215922032807,0.01124935300525086,0.49947462942015214
2019-05-10,-80.95796434280692,6108.0,616.75,804.4867163266794,10.034791997313024,1.0,1.0,-10.034791997313024,0.08179828603245187,0.581272915452604
2019-05-13,-139.02131241041116,5986.5,610.5,802.2716920446971,10.033613943342196,1.0,1.0,-10.033613943342196,-0.14205296927051458,0.43921994618208937
2019-05-14,-214.27112147532443,5997.0,619.25,801.1950195863891,10.030312670933103,1.0,1.0,-10.030312670933103,-0.20110466177473374,0.23811528440735563
2019-05-15,-285.50723314587776,6053.75,632.25,800.0743537011937,10.026504125181301,1.0,1.0,-10.026504125181301,-0.2112395825868332,0.02687570182052243
2019-05-16,-400.5867668655501,6071.0,645.75,798.9873148492419,10.021814582834766,1.0,1.0,-10.021814582834766,0.24981497485189824,0.27669067667242064
2019-05-17,-271.47178810391415,6033.0,629.25,797.27640103413,10.019025487650241,1.0,1.0,-10.019025487650241,0.07874305846429404,0.35543373513671467
2019-05-20,-246.33829647965194,6003.75,624.0,795.7568195122631,10.016167141794314,1.0,1.0,-10.016167141794314,0.03367457537059333,0.389108310507308
2019-05-21,-258.0583525209631,5965.0,621.5,794.3916038284086,10.012965973485057,1.0,1.0,-10.012965973485057,0.10087400267256752,0.4899823131798755
2019-05-22,-256.22510446993965,5894.0,614.5,793.7286729057396,10.008503017851814,1.0,1.0,-10.008503017851814,0.4124402134694958,0.9024225266493713
2019-05-23,5.829837884557492,5901.0,589.25,793.8308044607411,10.00453145882977,1.0,1.0,-10.00453145882977,-0.20273224559273853,0.6996902810566328
2019-05-24,-82.38770986579857,5932.0,601.5,793.9906616966413,9.998982061289773,-1.0,-1.0,9.998982061289773,0.0,0.6996902810566328
2019-05-27,-78.40075000409797,5932.0,601.5,794.2321279342963,9.992353699092432,1.0,1.0,-9.992353699092432,0.05135437043182377,0.7510446514884566
2019-05-28,-36.1936573775065,5941.0,598.5,794.4459418885201,9.986956821015049,1.0,1.0,-9.986956821015049,0.1271924801697422,0.8782371316581987
2019-05-29,-35.364729775410524,5854.0,590.0,794.5919618333496,9.981974118263407,1.0,1.0,-9.981974118263407,0.29483880576154653,1.1730759374197453
2019-05-30,112.31660331666717,5822.0,572.25,795.1202812163314,9.97760313968254,1.0,1.0,-9.97760313968254,0.4287864084967734,1.6018623459165187
2019-05-31,344.8799951871424,5806.0,547.5,796.3040376118599,9.97464841061709,-1.0,-1.0,9.97464841061709,-0.20668088516854105,1.3951814607479776
2019-06-03,468.3242976224965,5816.0,536.25,797.9785997915419,9.972355622149191,-1.0,-1.0,9.972355622149191,0.03061624971442483,1.4257977104624024
2019-06-04,487.9887841982754,5854.25,538.25,799.8053200854207,9.969830405576822,-1.0,-1.0,9.969830405576822,-0.1915787917350261,1.2342189187273764
2019-06-05,526.9142365926873,5783.0,527.25,801.4925557070295,9.968868209402205,-1.0,-1.0,9.968868209402205,0.15945828329327577,1.3936772020206523
2019-06-06,449.7224103386061,5790.25,535.75,802.6021697401002,9.968320279349312,-1.0,-1.0,9.968320279349312,0.14635755489113364,1.5400347569117858
2019-06-07,360.5746563550447,5777.75,543.5,803.4434220057641,9.967203944148952,-1.0,-1.0,9.967203944148952,-0.0005247235272014678,1.5395100333845844
2019-06-10,436.21856693268364,5860.25,544.25,804.704084119493,9.966066023091074,-1.0,-1.0,9.966066023091074,0.02793660185960253,1.567446635244187
2019-06-11,419.14603685982,5857.5,545.75,805.851081405115,9.964917935208758,-1.0,-1.0,9.964917935208758,-0.23147875134812454,1.3359678838960625
2019-06-12,514.242222640547,5823.0,532.75,807.156889002657,9.964819854264576,-1.0,-1.0,9.964819854264576,0.2512226902456066,1.587190574141669
2019-06-13,387.50740739621506,5830.5,546.25,807.8741374542728,9.96428849904583,-1.0,-1.0,9.96428849904583,0.10594394623405716,1.6931345203757262
2019-06-14,299.70350213439997,5797.75,551.75,807.4673490163821,9.964742180091708,-1.0,-1.0,9.964742180091708,-0.19764040699341992,1.4954941133823063
2019-06-17,426.2265279109997,5818.0,541.0,807.244629261555,9.966309560238448,-1.0,-1.0,9.966309560238448,0.14280142255243297,1.6382955359347393
2019-06-18,444.80033116739287,5925.0,549.75,806.7146599859,9.968530548126616,-1.0,-1.0,9.968530548126616,0.018325370795160487,1.6566209067298998
2019-06-19,408.0075683373834,5897.0,550.5,805.8383806610826,9.970921765054708,-1.0,-1.0,9.970921765054708,0.3288408647294415,1.9854617714593412
2019-06-20,283.41541948079066,5960.5,569.25,804.3714801494688,9.972919772541431,-1.0,-1.0,9.972919772541431,0.11875927916272154,2.104221050622063
2019-06-21,211.9048200164907,5957.5,576.0,802.3892580206518,9.974991631915815,-1.0,-1.0,9.974991631915815,-0.08819023826102663,2.0160308123610364
2019-06-24,246.60056511367202,5941.25,570.75,800.3449359869741,9.97748477422046,-1.0,-1.0,9.97748477422046,0.19996611140140022,2.215996923762437
2019-06-25,206.97453198939183,6025.5,583.0,797.7546501481809,9.98031812694787,-1.0,-1.0,9.98031812694787,0.09463938762535475,2.3106363113877917
2019-06-26,101.40761400371593,5971.0,588.0,795.0496201520843,9.982299976184157,-1.0,-1.0,9.982299976184157,-0.07731627161954029,2.2333200397682513
2019-06-27,150.3354853532428,5976.5,583.5,792.247409400674,9.984857780028719,-1.0,-1.0,9.984857780028719,-0.12070434040219101,2.1126156993660605
2019-06-28,224.2852593692469,5982.0,576.5,790.2218585445914,9.987362949923249,-1.0,-1.0,9.987362949923249,0.08102475885516491,2.1936404582212257
2019-07-01,136.75463821122594,5937.75,580.75,788.4075923739657,9.988799589821394,-1.0,-1.0,9.988799589821394,-0.3323338752164522,1.8613065830047735
2019-07-02,265.8327703078385,5868.5,560.75,786.5525946641603,9.991381595527706,-1.0,-1.0,9.991381595527706,0.10004868549915132,1.9613552685039248
2019-07-03,245.33736256771954,5908.75,566.75,785.5427881021382,9.992788067811698,-1.0,-1.0,9.992788067811698,-0.08820100504118758,1.8731542634627372
2019-07-04,294.47582006877747,5909.0,561.75,784.5244320798481,9.994702589997726,-1.0,-1.0,9.994702589997726,0.11437364409818093,1.987527907560918
2019-07-05,212.19234585717277,5890.25,568.0,782.9484832304724,9.99658037701202,-1.0,-1.0,9.99658037701202,-0.0895118446573202,1.8980160629035978
2019-07-08,246.17369448050795,5873.25,562.75,781.0144413361178,9.999247099990212,-1.0,-1.0,9.999247099990212,0.12652008454103403,2.024536147444632
2019-07-09,115.55020399300793,5808.5,569.25,779.0515344367867,10.000790155480004,-1.0,-1.0,10.000790155480004,0.33509995509712037,2.3596361025417525
2019-07-10,32.211802020434334,5928.5,589.5,776.6914118505224,10.00218523830291,-1.0,-1.0,10.00218523830291,0.09427240700203052,2.453908509543783
2019-07-11,-6.156723247560876,5948.0,595.25,774.6432587847773,10.002783239391114,-1.0,-1.0,10.002783239391114,-0.12279616618822992,2.331112343355553
2019-07-12,48.80276894086364,5928.75,587.75,772.3173926495296,10.00416372787603,1.0,1.0,-10.00416372787603,0.10584108385029421,2.436953427205847
2019-07-15,152.24091713615326,5976.0,582.0,769.9351841487036,10.006458905264342,-1.0,-1.0,10.006458905264342,-0.27480941092010974,2.1621440162857373
2019-07-16,332.145268037033,6000.0,566.25,768.2811204860225,10.0094564802878,-1.0,-1.0,10.0094564802878,-0.043277713590801736,2.1188663026949355
2019-07-17,325.6142048265874,5968.0,563.5,766.0498186986291,10.013107001195053,-1.0,-1.0,10.013107001195053,-0.04040025085342693,2.0784660518415086
2019-07-18,349.30105511183683,5970.5,561.25,764.9973089885304,10.015499233653744,-1.0,-1.0,10.015499233653744,0.02149518394140513,2.0999612357829136
2019-07-19,412.1971267239196,6055.25,563.25,763.8702121273525,10.018735682691664,-1.0,-1.0,10.018735682691664,0.13413133561662888,2.2340925713995423
2019-07-22,281.8903806100825,5997.0,570.25,761.6587493844612,10.02211244084159,-1.0,-1.0,10.02211244084159,0.11623866556290531,2.3503312369624476
2019-07-23,168.0367936885359,5946.0,576.38,759.3855756037614,10.024572688697498,-1.0,-1.0,10.024572688697498,-0.11855784110660512,2.2317733958558423
2019-07-24,263.7450115151578,5978.75,569.88,756.6298802746875,10.028435790841655,-1.0,-1.0,10.028435790841655,0.04040970301680611,2.2721830988726484
2019-07-25,245.51185117191017,5986.5,572.25,753.7249237366984,10.032307817960838,-1.0,-1.0,10.032307817960838,0.003217599964546813,2.275400698837195
2019-07-26,200.97013737009183,5941.0,572.0,751.5378569888829,10.035017242359979,-1.0,-1.0,10.035017242359979,0.05147208948277208,2.3268727883199674
2019-07-29,223.45004345811503,6000.0,575.5,749.729544599721,10.037445623878167,-1.0,-1.0,10.037445623878167,0.252317336799869,2.5791901251198364
2019-07-30,9.192125537085303,5925.0,589.25,746.8128568158966,10.039555153946397,-1.0,-1.0,10.039555153946397,-0.03449550784782882,2.5446946172720075
2019-07-31,7.6952598925026905,5902.25,587.0,743.780839291278,10.041830903079212,-1.0,-1.0,10.041830903079212,-0.48293368004547943,2.061760937226528
2019-08-01,264.29364947174327,5875.0,558.5,740.853838165917,10.046027485278884,-1.0,-1.0,10.046027485278884,0.1010989987326399,2.162859935959168
2019-08-02,50.63328920812637,5703.75,562.5,736.6701683898972,10.049985263629997,-1.0,-1.0,10.049985263629997,-0.16657318309687105,1.996286752862297
2019-08-05,103.23246681134151,5660.25,552.75,733.3748018883871,10.05340123598129,-1.0,-1.0,10.05340123598129,-0.16298506075967265,1.8333016921026244
2019-08-06,187.5495024385591,5656.25,543.75,730.1558825772754,10.057380225400351,-1.0,-1.0,10.057380225400351,-0.004198895027624383,1.829102797075
2019-08-07,209.19287972244365,5680.0,543.75,727.1869612848419,10.061254474073667,-1.0,-1.0,10.061254474073667,-0.16951091052455589,1.6595918865504442
2019-08-08,385.3170869917167,5775.75,535.5,724.5766287900827,10.066167904777373,-1.0,-1.0,10.066167904777373,0.15325694239543014,1.8128488289458744
2019-08-09,260.56422005752756,5732.0,543.25,720.4442907197632,10.07167193730782,-1.0,-1.0,10.07167193730782,0.07235869795566624,1.8852075269015407
2019-08-12,203.45443118680578,5715.75,547.0,715.7406905117891,10.07732279490529,-1.0,-1.0,10.07732279490529,0.389776387890499,2.2749839147920397
