Date,Spread,GOLDBLN,GOLDHAR,Spread_rolling_std,Hedge ratio,Position,Leg1_position,Leg2_position,dailypnl,cumpnl
2018-08-14,0.033638463507259075,1197.68,1197.0,3.1311886750607196,1.000539984575182,1.0,1.0,-1.000539984575182,-0.0024826116548174685,0.022029587212006388
2018-08-15,-2.9111402028336215,1179.69,1182.0,3.0971086771324035,1.000508578851805,-1.0,-1.0,1.000508578851805,-0.002752998866085324,0.019276588345921063
2018-08-16,0.33022324041826323,1181.34,1180.4,3.094688686873374,1.000516584852238,1.0,1.0,-1.000516584852238,-0.00015014587425594256,0.01912644247166512
2018-08-17,0.1491297514762664,1179.16,1178.4,3.094739421606836,1.0005183895523793,-1.0,-1.0,1.0005183895523793,-0.0012747007922918538,0.017851741679373267
2018-08-20,1.66376116274364,1186.62,1184.35,3.087481601343143,1.0005118747306594,-1.0,-1.0,1.0005118747306594,0.004496835402408748,0.022348577081782013
2018-08-21,-3.6443755989275814,1187.9,1190.95,3.094405896873337,1.0004990768705047,-1.0,-1.0,1.0004990768705047,-0.0014157421814266222,0.020932834900355392
2018-08-22,-1.9156049705989062,1195.27,1196.65,2.9503201605660863,1.0004475869891771,1.0,1.0,-1.0004475869891771,-0.0011905564758574539,0.01974227842449794
2018-08-23,-3.3209325597576935,1189.55,1192.35,2.9562627555174057,1.0004368956764018,1.0,1.0,-1.0004368956764018,0.010592435393389225,0.030334713817887164
2018-08-24,9.244204073767833,1207.49,1197.7,3.012421092589766,1.000455703369986,1.0,1.0,-1.000455703369986,-0.009791764757411184,0.02054294906047598
2018-08-27,-2.441036376472539,1210.09,1212.0,3.007563552965438,1.0004381488254723,0.0,0.0,-0.0,-0.0,0.02054294906047598
2018-08-28,-3.472495940123281,1209.3,1212.25,3.0138998414559968,1.0004310133554326,1.0,1.0,-1.0004310133554326,0.0019878207293683404,0.02253076978984432
2018-08-29,-1.043503468802328,1203.67,1204.2,3.0139545341636476,1.0004264270626162,1.0,1.0,-1.0004264270626162,0.003348014140733222,0.02587878393057754
2018-08-30,2.97741085573125,1200.8,1197.3,3.020984088558784,1.0004364730178474,1.0,1.0,-1.0004364730178474,-0.0026043546914039494,0.02327442923917359
2018-08-31,-0.1536571519102381,1202.84,1202.45,3.0053936016516825,1.0004521245389912,-1.0,-1.0,1.0004521245389912,0.001213794020817227,0.024488223259990817
2018-09-03,-1.6080012376919512,1201.38,1202.45,3.006534319253454,1.0004474208804457,1.0,1.0,-1.0004474208804457,0.002276434770927928,0.026764658030918743
2018-09-04,1.1281635929180993,1192.52,1190.85,3.006920935841857,1.0004549997120393,1.0,1.0,-1.0004549997120393,-0.00071350525362226,0.026051152777296485
2018-09-05,0.2714574765470843,1197.53,1196.7,3.000006041163693,1.0004667356258485,-1.0,-1.0,1.0004667356258485,0.005502832790573227,0.03155398556786971
2018-09-06,-6.296469764366975,1199.4,1205.15,3.0228868851360584,1.000453445433653,-1.0,-1.0,1.000453445433653,-0.0043713528204255515,0.027182632747444157
2018-09-07,-1.016774348802528,1198.42,1198.9,3.022467857086414,1.0004477223695074,1.0,1.0,-1.0004477223695074,0.0004924054213550947,0.02767503816879925
2018-09-10,-0.4277250368531895,1196.71,1196.6,3.0221349666448996,1.000449377433439,1.0,1.0,-1.000449377433439,0.0006297716945829627,0.028304809863382213
2018-09-11,0.3265990123318261,1190.71,1189.85,3.0219013596353315,1.0004482926315656,1.0,1.0,-1.0004482926315656,0.0021527193592242424,0.030457529222606455
2018-09-12,2.9258508672605785,1199.03,1195.6,2.9419812682373307,1.0004216704020905,-1.0,-1.0,1.0004216704020905,0.008512499772743138,0.03897002899534959
