Date,Spread,WHEATSF,NAFCNWE,Spread_rolling_std,Hedge ratio,Position,Leg1_position,Leg2_position,dailypnl,cumpnl
2018-12-07,1.445563653536488,5.38,491.0,0.6368689975220073,0.008013108648601858,-1.0,-1.0,0.008013108648601858,-0.02271283213578129,0.623996248928018
2018-12-10,1.7608475241069255,5.5,466.0,0.6457530892159523,0.008023932351701877,-1.0,-1.0,0.008023932351701877,0.00732438348958377,0.6313206324176017
2018-12-11,1.6918469633984623,5.46,469.0,0.6536739794123453,0.008034441442647202,0.0,0.0,-0.0,0.0,0.6313206324176017
2018-12-12,1.7046506549438591,5.51,473.0,0.661498528421617,0.008045136036059494,0.0,0.0,-0.0,0.0,0.6313206324176017
2018-12-13,1.7992572300811385,5.61,473.0,0.6699720265168602,0.008056538625621272,0.0,0.0,-0.0,-0.0,0.6313206324176017
2018-12-14,1.7055841636517597,5.55,476.5,0.6768344464265008,0.008068029037456957,0.0,0.0,-0.0,0.0,0.6313206324176017
2018-12-17,1.7822571817057904,5.6,472.5,0.6842988531514604,0.008079878980516845,0.0,0.0,-0.0,0.0,0.6313206324176017
2018-12-18,1.8940611112836891,5.58,455.5,0.6926852725460515,0.008092072203548432,0.0,0.0,-0.0,-0.0,0.6313206324176017
2018-12-19,1.7541693605627877,5.49,461.0,0.6993413330339059,0.008103754098562283,0.0,0.0,-0.0,0.0,0.6313206324176017
2018-12-20,1.8188178959180439,5.56,461.0,0.7068069116765768,0.0081153624817396,0.0,0.0,-0.0,0.0,0.6313206324176017
2018-12-21,1.8354891001152236,5.46,446.0,0.714309117709823,0.00812670605355331,0.0,0.0,-0.0,0.0,0.6313206324176017
2018-12-24,1.8304812958285317,5.46,446.0,0.7216569775073125,0.008137934314285803,0.0,0.0,-0.0,0.0,0.6313206324176017
2018-12-25,1.8253949285511446,5.46,446.0,0.7286426136040097,0.008149338725221649,0.0,0.0,-0.0,-0.0,0.6313206324176017
2018-12-26,1.7802430348903995,5.42,446.0,0.734764590955577,0.008160890056299552,0.0,0.0,-0.0,0.0,0.6313206324176017
2018-12-27,1.8525845589414875,5.42,436.5,0.7413121073852379,0.008172773060844244,-1.0,-1.0,0.008172773060844244,-0.0021165080478527313,0.629204124369749
2018-12-28,1.9760279656772317,5.43,422.0,0.7490582681030323,0.008184767853845422,-1.0,-1.0,0.008184767853845422,0.012891344383056946,0.642095468752806
2018-12-31,1.901146408856619,5.36,422.0,0.7559470684650548,0.008196335524036449,0.0,0.0,-0.0,0.0,0.642095468752806
2019-01-01,1.8958941272904557,5.36,422.0,0.7619267102600119,0.008208781688885176,0.0,0.0,-0.0,0.0,0.642095468752806
2019-01-02,1.6970515684758176,5.38,448.0,0.7659500405458155,0.008220867034652192,-1.0,-1.0,0.008220867034652192,-0.013203828987481635,0.6288916397653244
2019-01-03,1.8477142673139375,5.45,437.5,0.7709166349365956,0.008233795960425287,-1.0,-1.0,0.008233795960425287,-0.007170068595812799,0.6217215711695115
2019-01-04,1.8080337147666152,5.49,446.5,0.7757723209292845,0.008246285073311052,-1.0,-1.0,0.008246285073311052,-0.0035414092699180308,0.6181801618995935
2019-01-07,1.7769241625354955,5.51,452.0,0.7800421026093235,0.00825901733952324,-1.0,-1.0,0.00825901733952324,0.0035384032540577495,0.6217185651536512
2019-01-08,1.7925805812874822,5.49,447.0,0.7844159888690554,0.008271631809200264,-1.0,-1.0,0.008271631809200264,-0.003439434788915394,0.6182791303647358
2019-01-09,1.715880770148439,5.51,458.0,0.7880603183117509,0.00828410312194664,-1.0,-1.0,0.00828410312194664,0.010943554880212097,0.629222685244948
2019-01-10,1.625244661720377,5.45,461.0,0.7905557252931432,0.00829664932381697,-1.0,-1.0,0.00829664932381697,-0.010901191891226058,0.6183214933537219
2019-01-11,1.629878683919265,5.51,467.0,0.7935970603615646,0.008308610955205,-1.0,-1.0,0.008308610955205,0.010818126363414443,0.6291396197171363
2019-01-14,1.597486253325243,5.45,463.0,0.796037713354717,0.00832076403169494,-1.0,-1.0,0.00832076403169494,0.0036158105328559526,0.6327554302499923
2019-01-15,1.597356051693418,5.43,460.0,0.7991508735245325,0.0083318346702317,-1.0,-1.0,0.0083318346702317,1.8112684065721906e-05,0.632773542934058
2019-01-16,1.5843036485862445,5.43,461.0,0.80259798362588,0.0083420745149973,-1.0,-1.0,0.0083420745149973,-0.009262389949724765,0.6235111529843332
2019-01-17,1.654868511368882,5.48,458.0,0.806903938405924,0.008351815477360521,-1.0,-1.0,0.008351815477360521,0.00012764783480682097,0.62363880081914
2019-01-18,1.5917949758091403,5.48,465.0,0.8105075448208583,0.008361731234819054,-1.0,-1.0,0.008361731234819054,1.7982217709288644e-05,0.6236567830368493
2019-01-21,1.5786517819252195,5.48,466.0,0.8137481474110376,0.008371991884280646,-1.0,-1.0,0.008371991884280646,-0.007541806318567234,0.6161149767182821
2019-01-22,1.7267916045864857,5.52,452.5,0.8179492131915705,0.008382780984339257,-1.0,-1.0,0.008382780984339257,-0.009002394565977949,0.6071125821523041
2019-01-23,1.7466137759650526,5.57,455.5,0.8221605283388459,0.008393822665279797,-1.0,-1.0,0.008393822665279797,0.008884522123880804,0.6159971042761849
2019-01-24,1.7341794911130601,5.52,450.5,0.8267657017650466,0.00840359713404426,-1.0,-1.0,0.00840359713404426,0.0020447683742094436,0.6180418726503943
2019-01-25,1.6155034412574265,5.51,463.0,0.8310372108308848,0.008411439651711821,-1.0,-1.0,0.008411439651711821,0.005204838315276558,0.6232467109656709
2019-01-28,1.6930127133135882,5.48,449.8,0.8358071510248822,0.008419269201170325,-1.0,-1.0,0.008419269201170325,0.013067592184114237,0.6363143031497851
2019-01-29,1.4874256151464014,5.41,465.5,0.8391430016370719,0.008426582996463155,-1.0,-1.0,0.008426582996463155,-0.010809988616708675,0.6255043145330764
2019-01-30,1.4137778343512073,5.47,481.0,0.8421989412943157,0.008432894315278154,-1.0,-1.0,0.008432894315278154,0.001828153564899404,0.6273324680979758
2019-01-31,1.4006496953869503,5.46,481.0,0.8450980049013559,0.008439397722688253,-1.0,-1.0,0.008439397722688253,-0.014546741499548635,0.6127857265984272
2019-02-01,1.4265746581664862,5.54,487.0,0.8480267491319341,0.008446458607461014,-1.0,-1.0,0.008446458607461014,-0.007393655181600166,0.605392071416827
2019-02-04,1.5475517208113772,5.58,477.0,0.8516449323335606,0.00845376997733464,-1.0,-1.0,0.00845376997733464,-0.007186181569574517,0.5982058898472525
2019-02-05,1.591954446812096,5.62,476.0,0.8552105674330471,0.008462280573924168,-1.0,-1.0,0.008462280573924168,0.0026860323492396538,0.6008919221964922
2019-02-06,1.1465826165580912,5.61,527.0,0.8563567404103075,0.00846948270102829,-1.0,-1.0,0.00846948270102829,0.023918849178935216,0.6248107713754274
2019-02-07,1.5489338278668,5.47,462.5,0.8594244836017615,0.008477980912720432,-1.0,-1.0,0.008477980912720432,-0.007312614259597838,0.6174981571158296
2019-02-08,1.584769255524547,5.51,462.5,0.8625270691104013,0.008486985393460439,-1.0,-1.0,0.008486985393460439,-0.0016405547651264253,0.6158576023507031
2019-02-11,1.509810700166537,5.52,472.0,0.8649866566354445,0.008496163770833606,-1.0,-1.0,0.008496163770833606,-0.003371183548187647,0.6124864188025154
2019-02-12,1.4065147210594278,5.54,486.0,0.8668258493902188,0.008505113742676075,-1.0,-1.0,0.008505113742676075,-0.0034701064309415022,0.6090163123715739
2019-02-13,1.3542196221312315,5.56,494.0,0.8684620406461829,0.00851372546127281,-1.0,-1.0,0.00851372546127281,0.030558305306278004,0.639574617677852
2019-02-14,1.1890221984455955,5.39,493.0,0.8694250450267824,0.008521253147169177,-1.0,-1.0,0.008521253147169177,0.009276437847866359,0.6488510555257183
2019-02-15,1.1364535316259259,5.34,493.0,0.87075769586886,0.008526463424693861,-1.0,-1.0,0.008526463424693861,0.0004669665567276565,0.6493180220824459
2019-02-18,0.9045374584570167,5.34,520.0,0.8714670288118626,0.008529735656813428,-1.0,-1.0,0.008529735656813428,-1.6403337801564226e-05,0.6493016187446443
2019-02-19,0.9109537453090075,5.34,519.0,0.8720978808620344,0.00853380781250673,-1.0,-1.0,0.00853380781250673,0.04328491731374218,0.6925865360583865
2019-02-20,0.5690608146831666,5.11,532.0,0.8721534948641682,0.008535599972400063,-1.0,-1.0,0.008535599972400063,-0.011709594252858824,0.6808769418055277
2019-02-21,0.610866304205401,5.17,534.0,0.8722489569200189,0.008537703550177151,-1.0,-1.0,0.008537703550177151,-0.00012790567116370295,0.680749036134364
2019-02-22,0.6775380251581913,5.17,526.0,0.8723293503886105,0.00854080223353956,-1.0,-1.0,0.00854080223353956,0.03839244873691708,0.719141484871281
2019-02-25,0.6302262729279473,4.97,508.0,0.8724455625877747,0.008542861667464671,-1.0,-1.0,0.008542861667464671,0.012072434607645843,0.7312139194789269
2019-02-26,0.568714561765848,4.91,508.0,0.8722411286427753,0.008545837476838881,-1.0,-1.0,0.008545837476838881,0.0003364502943637349,0.7315503697732906
2019-02-27,0.39704793322803766,4.91,528.0,0.8720910242523813,0.008547257702219625,-1.0,-1.0,0.008547257702219625,0.016212339082041366,0.7477627088553319
2019-02-28,0.3590367613421108,4.83,523.0,0.8718851918563996,0.008548686880799024,-1.0,-1.0,0.008548686880799024,0.006023207085735682,0.7537859159410676
2019-03-01,0.42568182259138787,4.8,511.5,0.8712388667181455,0.008551941695813513,-1.0,-1.0,0.008551941695813513,0.00013375470882992776,0.7539196706498975
2019-03-04,0.3560456064655879,4.8,519.5,0.8707755638510813,0.008554291421625433,-1.0,-1.0,0.008554291421625433,-0.01649376953494944,0.7374259011149481
2019-03-05,0.344541941751773,4.88,530.0,0.8700017195695515,0.008557468034430617,-1.0,-1.0,0.008557468034430617,0.02252483744045473,0.7599507385554028
2019-03-06,0.24116403210805704,4.77,529.0,0.8687407431797615,0.008561126593368511,-1.0,-1.0,0.008561126593368511,0.025286701537572433,0.7852374400929752
2019-03-07,0.051201324390785175,4.65,537.0,0.8675744356213264,0.008563870904300214,-1.0,-1.0,0.008563870904300214,-0.002581123322334354,0.7826563167706408
2019-03-08,0.290060293671214,4.66,510.0,0.8659020607395056,0.008568509228095659,-1.0,-1.0,0.008568509228095659,0.019514916702867532,0.8021712334735084
2019-03-11,0.09534276829347732,4.57,522.0,0.8643478203956549,0.008572140290625523,-1.0,-1.0,0.008572140290625523,-0.05032822757111588,0.7518430059023925
2019-03-12,0.3229079513718007,4.8,522.0,0.8628155366074353,0.008576804690858619,-1.0,-1.0,0.008576804690858619,0.012647875942945794,0.7644908818453383
2019-03-13,0.1834454398861176,4.74,531.0,0.8611253796270791,0.008581082034112774,-1.0,-1.0,0.008581082034112774,-0.014590169961437771,0.7499007118839005
2019-03-14,0.15662111157700842,4.81,542.0,0.8592520761615621,0.008585569904839467,-1.0,-1.0,0.008585569904839467,-0.017926912234469888,0.7319737996494307
2019-03-15,-0.18009051858701852,4.9,591.5,0.8576248180813463,0.008588487774449736,-1.0,-1.0,0.008588487774449736,0.00951438903876246,0.7414881886881931
2019-03-18,0.17523890032500322,4.85,544.0,0.8556396618170952,0.008593310844990803,1.0,1.0,-0.008593310844990803,-0.0020144660882373275,0.7394737225999558
2019-03-19,0.18835710634067837,4.84,541.0,0.853641861025521,0.00859823085704126,-1.0,-1.0,0.00859823085704126,-0.018452002361660752,0.721021720238295
2019-03-20,0.19809918844072527,4.93,550.0,0.8514995170235115,0.008603456021016863,-1.0,-1.0,0.008603456021016863,-0.002114432126133159,0.7189072881121619
2019-03-21,0.25278572830246127,4.94,544.5,0.8497858058254131,0.008608290673457373,-1.0,-1.0,0.008608290673457373,0.0018978152346376777,0.7208051033467996
2019-03-22,0.3091388590170858,4.93,536.5,0.8482944861235864,0.008612975099688563,-1.0,-1.0,0.008612975099688563,-0.008025293221663244,0.7127798101251364
2019-03-25,0.2996769797975096,4.97,542.0,0.8472216885447944,0.008616832140595,-1.0,-1.0,0.008616832140595,0.002139258148859873,0.7149190682739962
2019-03-26,0.2192461323951891,4.96,550.0,0.8465018755295856,0.008619552486554202,-1.0,-1.0,0.008619552486554202,-0.002165012211571216,0.712754056062425
2019-03-27,0.3096287276354692,4.97,540.5,0.8459194855051255,0.008622333528889048,-1.0,-1.0,0.008622333528889048,0.00788876460376109,0.7206428206661861
2019-03-28,0.35401431687328877,4.93,530.5,0.845164779207841,0.008625797706176646,-1.0,-1.0,0.008625797706176646,0.010239546333360255,0.7308823669995463
2019-03-29,0.24994267518117308,4.88,536.5,0.8438306923132887,0.0086301161692802,-1.0,-1.0,0.0086301161692802,-0.008108248545527422,0.722774118454019
2019-04-01,0.24012726810532126,4.92,542.0,0.8424630569448188,0.00863445153486103,-1.0,-1.0,0.00863445153486103,-0.004017248483239454,0.7187568699707795
2019-04-02,0.2316955538324441,4.94,545.0,0.8409410111001958,0.008639090726912947,-1.0,-1.0,0.008639090726912947,-0.018266178109635947,0.7004906918611435
2019-04-03,0.34432313315772944,5.03,542.0,0.8388955639010343,0.008645160270926698,-1.0,-1.0,0.008645160270926698,0.0020757992117023164,0.7025664910728459
2019-04-04,0.28390302071571494,5.02,547.5,0.8371777018144986,0.008650405441615132,-1.0,-1.0,0.008650405441615132,0.003968263917729185,0.706534754990575
2019-04-05,0.2695307125037294,5.0,546.5,0.8352984822820169,0.008655936482152371,-1.0,-1.0,0.008655936482152371,0.006095033154424367,0.7126297881449994
2019-04-08,0.1845162670894558,4.97,552.5,0.8332231904563785,0.008661509018842613,-1.0,-1.0,0.008661509018842613,0.012095950016746774,0.7247257381617462
2019-04-09,0.1084844713006552,4.91,554.0,0.8309819410621611,0.008666995539168493,-1.0,-1.0,0.008666995539168493,0.0002190215479212247,0.7249447597096674
2019-04-10,-0.015852293269596807,4.91,568.0,0.8286229192636442,0.008672275164207037,-1.0,-1.0,0.008672275164207037,-0.006201588173868184,0.7187431715357993
2019-04-11,0.06303651806608546,4.94,562.0,0.8263382394904545,0.008677870964295223,1.0,1.0,-0.008677870964295223,0.00809716599190291,0.7268403375277022
2019-04-12,0.10030807683430076,4.98,562.0,0.8246557748261674,0.00868272584193185,-1.0,-1.0,0.00868272584193185,0.007970329753615418,0.7348106672813176
2019-04-15,0.0920667378250224,4.94,558.0,0.8226979215382034,0.008688052441173795,-1.0,-1.0,0.008688052441173795,0.030372157462862606,0.7651828247441802
2019-04-16,-0.06455459040853029,4.79,558.5,0.8212711498598275,0.008692129973873823,-1.0,-1.0,0.008692129973873823,-0.004081985255222768,0.7611008394889575
2019-04-17,-0.10040136429197233,4.81,564.5,0.8180191441830185,0.008698673807425991,1.0,1.0,-0.008698673807425991,-0.006267825276182071,0.7548330142127754
2019-04-18,-0.14866234099872777,4.78,566.5,0.8179091365870916,0.008700198307146917,1.0,1.0,-0.008700198307146917,0.0,0.7548330142127754
2019-04-19,-0.14896047345906194,4.78,566.5,0.8181545900150792,0.008700724578038945,1.0,1.0,-0.008700724578038945,-0.01673640167364021,0.7380966125391352
2019-04-22,-0.22872705961443796,4.7,566.5,0.8187853916751544,0.008700312550069617,1.0,1.0,-0.008700312550069617,0.005945275444186232,0.7440418879833214
2019-04-23,-0.4460683835340342,4.73,595.0,0.8199263688217477,0.008699274594174848,1.0,1.0,-0.008699274594174848,-0.014682189297477779,0.7293596986858436
2019-04-24,-0.44648817856764556,4.66,587.0,0.8206474690792889,0.008699298430268562,1.0,1.0,-0.008699298430268562,0.006319208806881444,0.735678907492725
2019-04-25,-0.48644362673970054,4.69,595.0,0.821175368225032,0.008699905255024707,1.0,1.0,-0.008699905255024707,0.00032167716909335036,0.7360005846618184
2019-04-26,-0.29738843398111037,4.69,573.0,0.8199091160892497,0.008703993776581345,1.0,1.0,-0.008703993776581345,-0.012815962296304014,0.7231846223655144
2019-04-29,-0.3727878067389039,4.63,574.5,0.8186275221116325,0.008708072770650834,1.0,1.0,-0.008708072770650834,-0.013004436247797126,0.7101801861177173
2019-04-30,-0.4612943454725835,4.57,577.5,0.8173085484116864,0.008712198000818327,1.0,1.0,-0.008712198000818327,0.008850794601197172,0.7190309807189145
2019-05-01,-0.36772611856567305,4.61,571.0,0.8152057641559297,0.008717558876647415,1.0,1.0,-0.008717558876647415,0.01762838838722794,0.7366593691061424
2019-05-02,-0.13481104111275322,4.69,553.0,0.8122417744233225,0.008724793926062846,1.0,1.0,-0.008724793926062846,-0.013061389443788003,0.7235979796623544
2019-05-03,-0.3464638393803581,4.63,570.0,0.8100232168997233,0.008730638314702383,1.0,1.0,-0.008730638314702383,0.0,0.7235979796623544
2019-05-06,-0.35013857857609576,4.63,570.0,0.8075229705225813,0.008737085225572098,1.0,1.0,-0.008737085225572098,0.010952418266054285,0.7345503979284087
2019-05-07,-0.21596883525412025,4.68,560.0,0.8057878855147762,0.008742801491525214,1.0,1.0,-0.008742801491525214,0.002175782500553803,0.7367261804289625
2019-05-08,-0.1870704684896607,4.69,557.5,0.8043666861702556,0.008748108463658585,1.0,1.0,-0.008748108463658585,-0.021290578271720626,0.7154356021572419
2019-05-09,-0.2722306181155165,4.59,555.5,0.8033754749538696,0.008752890401648094,1.0,1.0,-0.008752890401648094,-0.010964151690167389,0.7044714504670745
2019-05-10,-0.36306018064634404,4.54,560.0,0.8035452356294951,0.008755464608297042,1.0,1.0,-0.008755464608297042,0.02875943929931288,0.7332308897663874
2019-05-13,-0.16531545499768985,4.67,552.0,0.8029324465972891,0.008759629447459583,1.0,1.0,-0.008759629447459583,0.023530800513500063,0.7567616902798875
2019-05-14,-0.06942648873433477,4.78,553.5,0.8031331417019995,0.008761384803494733,1.0,1.0,-0.008761384803494733,0.0,0.7567616902798875
2019-05-15,-0.07040122700141982,4.78,553.5,0.8033458652234735,0.008763145848241049,1.0,1.0,-0.008763145848241049,0.03946397362210687,0.7962256639019943
2019-05-16,-0.03880262144751878,4.97,571.5,0.8036622432589159,0.008764309048902045,1.0,1.0,-0.008764309048902045,-0.002111753989844405,0.7941139099121499
2019-05-17,-0.10749404002785212,4.96,578.0,0.8035103426068451,0.008767290726691785,1.0,1.0,-0.008767290726691785,0.0264220339421466,0.8205359438542965
2019-05-20,0.14270899541248383,5.09,564.0,0.8029139997281077,0.008771792561325382,1.0,1.0,-0.008771792561325382,0.00410035414507277,0.8246362979993693
2019-05-21,0.25670751266359204,5.11,553.0,0.80240306575042,0.008776297445454627,-1.0,-1.0,0.008776297445454627,-0.0001745737285714303,0.8244617242707979
2019-05-22,0.35037176491157496,5.11,542.0,0.8017208948768112,0.008781601909757242,-1.0,-1.0,0.008781601909757242,-0.00021062882809380845,0.824251095442704
2019-05-23,0.46199121763394846,5.11,529.0,0.8013498100755133,0.008786406015814843,-1.0,-1.0,0.008786406015814843,-0.021642685028867837,0.8026084104138362
2019-05-24,0.6307150334098797,5.22,522.0,0.8011780002278157,0.008791733652471495,-1.0,-1.0,0.008791733652471495,0.0,0.8026084104138362
2019-05-27,0.6276820751111556,5.22,522.0,0.8009264182875087,0.008797543917411579,-1.0,-1.0,0.008797543917411579,-0.030297416815583098,0.7723109935982532
2019-05-28,0.5995754680573562,5.38,543.0,0.8005633546676791,0.008803728419783875,-1.0,-1.0,0.008803728419783875,0.024163568773234223,0.7964745623714874
2019-05-29,0.46646142120262546,5.25,543.0,0.8000533532102859,0.008809463312702347,-1.0,-1.0,0.008809463312702347,-0.04624966746257159,0.7502248949089158
2019-05-30,0.993275055578775,5.49,510.0,0.800527608314202,0.008817107734159266,-1.0,-1.0,0.008817107734159266,0.019725237834819335,0.7699501327437351
2019-05-31,1.0375023688491858,5.38,492.0,0.8007811026685678,0.008826214697461005,-1.0,-1.0,0.008826214697461005,-0.02230483271375472,0.7476453000299804
2019-06-03,1.1521892058566028,5.5,492.0,0.8010463944561608,0.008837013809234547,-1.0,-1.0,0.008837013809234547,0.021225455282196604,0.768870755312177
2019-06-04,1.3195170398534808,5.38,459.0,0.8024651638572601,0.008846368104894376,-1.0,-1.0,0.008846368104894376,0.03312960580748773,0.8020003611196647
2019-06-05,1.2852845858641668,5.2,442.0,0.8033113479754269,0.008856822203927224,-1.0,-1.0,0.008856822203927224,-0.038501614580108354,0.7634987465395563
2019-06-06,1.4975082988027433,5.4,440.0,0.804760985811335,0.008869299320902857,-1.0,-1.0,0.008869299320902857,0.011353001092590352,0.7748517476321466
2019-06-07,1.3261069162491737,5.34,452.0,0.8057329529856407,0.008880294433077049,-1.0,-1.0,0.008880294433077049,-0.011118075041581436,0.7637336725905651
2019-06-10,1.328150217084886,5.4,458.0,0.8069773143981022,0.008890501709421647,-1.0,-1.0,0.008890501709421647,-0.02024419512776941,0.7434894774627957
2019-06-11,1.3751014962341586,5.51,464.5,0.808215632019047,0.008901826703478668,-1.0,-1.0,0.008901826703478668,-0.014911924824144622,0.7285775526386511
2019-06-12,1.6316609885467814,5.59,444.0,0.8103424814875572,0.008915177953723465,-1.0,-1.0,0.008915177953723465,-0.021266112891580306,0.7073114397470708
2019-06-13,1.6560068718803302,5.71,454.0,0.8123357636399057,0.008929500282201916,-1.0,-1.0,0.008929500282201916,-0.0051359294383961545,0.7021755103086746
2019-06-14,1.6252864495867874,5.74,460.0,0.8137628170888603,0.008945029457420027,-1.0,-1.0,0.008945029457420027,-0.0017713288530631936,0.7004041814556115
2019-06-17,1.6415736472540008,5.75,458.5,0.8153153732213663,0.008960580922019628,-1.0,-1.0,0.008960580922019628,0.01409870436977487,0.7145028858253863
2019-06-18,1.4695396140493946,5.67,468.0,0.8161378013661981,0.00897534270502266,-1.0,-1.0,0.00897534270502266,0.015920961079773414,0.7304238469051597
2019-06-19,1.3501661503416837,5.58,470.5,0.8161159367930976,0.008990082571005985,-1.0,-1.0,0.008990082571005985,-0.003135202949833657,0.7272886439553261
2019-06-20,1.15255412260686,5.6,494.0,0.8158816824134822,0.009002926877314047,-1.0,-1.0,0.009002926877314047,0.0019315106723914294,0.7292201546277175
2019-06-21,1.0636926905738928,5.59,502.0,0.8150151270013014,0.009016548425151608,-1.0,-1.0,0.009016548425151608,-0.021592633950735858,0.7076275206769816
2019-06-24,1.2401925910703344,5.71,495.0,0.8151914150376023,0.009029913957433668,-1.0,-1.0,0.009029913957433668,0.014119961383425087,0.7217474820604067
2019-06-25,1.10004207617851,5.63,501.0,0.8152046933506379,0.009041832183276427,-1.0,-1.0,0.009041832183276427,-0.019312593661735877,0.7024348883986709
2019-06-26,1.090402461286498,5.74,513.5,0.814943112035541,0.009054717699539439,-1.0,-1.0,0.009054717699539439,0.0034931372251637565,0.7059280256238346
2019-06-27,1.0583958624101024,5.72,514.0,0.8139034105150025,0.009069268750174898,-1.0,-1.0,0.009069268750174898,0.03320796097091719,0.7391359865947518
2019-06-28,0.8655145892846141,5.53,513.5,0.8118631108634664,0.00908371063430455,-1.0,-1.0,0.00908371063430455,0.050606376697270826,0.7897423632920226
2019-07-01,0.5933596834999646,5.25,512.0,0.8103410036553901,0.009095000618164132,-1.0,-1.0,0.009095000618164132,0.03576414803649977,0.8255065113285224
2019-07-02,0.6164441651274322,5.06,488.0,0.8091666108617035,0.00910564720260772,-1.0,-1.0,0.00910564720260772,-0.013759355642381413,0.811747155686141
2019-07-03,0.6457093631301785,5.13,492.0,0.8085565597987058,0.009114411863556547,-1.0,-1.0,0.009114411863556547,0.00033345409256914225,0.8120806097787101
2019-07-04,0.4782332035689594,5.13,510.0,0.8082692857062048,0.00912111136555106,-1.0,-1.0,0.00912111136555106,0.00014307625671452592,0.8122236860354246
2019-07-05,0.40188706419161857,5.13,518.0,0.8079892534562573,0.009127631150209231,-1.0,-1.0,0.009127631150209231,0.007709166407383749,0.8199328524428083
2019-07-08,0.40428590864917613,5.09,513.0,0.807765403625963,0.009133945597175095,-1.0,-1.0,0.009133945597175095,0.017646118955801718,0.83757897139861
2019-07-09,0.32936415474303704,5.0,511.0,0.807598528874608,0.009140187564103645,-1.0,-1.0,0.009140187564103645,-0.003821131358823806,0.8337578400397863
2019-07-10,0.25428639765891425,5.02,521.0,0.8072801910930644,0.009147242998735289,-1.0,-1.0,0.009147242998735289,-0.035417646497946494,0.7983401935418397
2019-07-11,0.20160908281045042,5.2,546.0,0.8069256759532039,0.00915456211939478,-1.0,-1.0,0.00915456211939478,-0.003913220235306908,0.7944269733065328
2019-07-12,0.25534409665714364,5.22,542.0,0.8070614133110469,0.009159881740484974,-1.0,-1.0,0.009159881740484974,0.028482129921717413,0.8229091032282502
2019-07-15,0.23964894398611225,5.07,527.0,0.8071126285252248,0.009165751529438118,-1.0,-1.0,0.009165751529438118,0.0,0.8229091032282502
2019-07-16,0.23610215393618184,5.07,527.0,0.807005627569776,0.009172481681335519,-1.0,-1.0,0.009172481681335519,-0.0001218356200556902,0.8227872676081944
2019-07-17,0.2969555271107094,5.07,520.0,0.8069832590994792,0.009178931678633252,-1.0,-1.0,0.009178931678633252,0.027613412228796985,0.8504006798369914
2019-07-18,0.15438770703737426,4.93,520.0,0.8073168774810522,0.009183869794158896,-1.0,-1.0,0.009183869794158896,-0.012576595021048593,0.8378240848159428
2019-07-19,0.42326728005007386,4.99,497.0,0.8073861917634547,0.009188597022032044,-1.0,-1.0,0.009188597022032044,0.04602377831444875,0.8838478631303915
2019-07-22,0.22535333445779937,4.76,493.3,0.8077062136299482,0.009192472462076221,-1.0,-1.0,0.009192472462076221,0.006343517236695478,0.890191380367087
2019-07-23,0.1733588775478303,4.73,495.5,0.808125917263097,0.009196046664888335,-1.0,-1.0,0.009196046664888335,-0.018925408953739217,0.8712659714133478
2019-07-24,0.21119096505072044,4.82,501.0,0.8084880715897779,0.009199219630637285,-1.0,-1.0,0.009199219630637285,-0.004241186172509058,0.8670247852408388
2019-07-25,0.27498314715490313,4.84,496.0,0.8087140537115176,0.00920366300976834,-1.0,-1.0,0.00920366300976834,0.006226180765733721,0.8732509660065725
2019-07-26,0.2298401051008332,4.81,497.5,0.8090302729885711,0.009206351547536013,-1.0,-1.0,0.009206351547536013,-0.014636288084600362,0.8586146779219721
2019-07-29,0.3394805651458892,4.88,493.0,0.8091843907484619,0.009209978569683794,-1.0,-1.0,0.009209978569683794,0.012388489457777816,0.8710031673797499
2019-07-30,0.23120955866770654,4.82,498.0,0.8094402648847803,0.009214438637213442,-1.0,-1.0,0.009214438637213442,0.02096892263276208,0.891972090012512
2019-07-31,0.018507036448455416,4.72,510.0,0.8100392396184674,0.009218613654022635,-1.0,-1.0,0.009218613654022635,-0.017274515377220693,0.8746975746352913
2019-08-01,0.2619221158755849,4.8,492.0,0.8101968998912437,0.009223735536838243,-1.0,-1.0,0.009223735536838243,-0.031493716589388,0.8432038580459033
2019-08-02,0.5286604833927875,4.95,479.0,0.8101007225797945,0.009230353896883533,-1.0,-1.0,0.009230353896883533,-0.008109713155641797,0.8350941448902615
2019-08-05,0.5794705582876869,4.99,477.5,0.8100607687330321,0.009236710872695944,-1.0,-1.0,0.009236710872695944,0.025945712774281097,0.8610398576645426
2019-08-06,0.4981367664651186,4.86,472.0,0.8100786110831808,0.009241235664268817,-1.0,-1.0,0.009241235664268817,-0.008524136011685286,0.8525157216528573
2019-08-07,0.6734169079753833,4.9,457.0,0.8100211435106458,0.009248540682767214,-1.0,-1.0,0.009248540682767214,-0.016670568230641027,0.8358451534222162
2019-08-08,0.9060685160436455,4.98,440.0,0.8099136879263409,0.009258935190809899,-1.0,-1.0,0.009258935190809899,-0.002113247301136921,0.8337319061210793
2019-08-09,0.9571236923843669,4.99,435.0,0.8096181115635227,0.009270980017507202,-1.0,-1.0,0.009270980017507202,0.05611222444889785,0.8898441305699771
2019-08-12,0.6723348205486355,4.71,435.0,0.8088603820472362,0.009281988918279,-1.0,-1.0,0.009281988918279,-0.001632370422667758,0.8882117601473094
2019-08-13,0.46404513703232997,4.72,458.0,0.8080167296396676,0.009292477866741637,-1.0,-1.0,0.009292477866741637,0.008149948223439986,0.8963617083707494
