Date,Spread,CRUDOIL,OILWTIN,Spread_rolling_std,Hedge ratio,Position,Leg1_position,Leg2_position,dailypnl,cumpnl
2018-03-14,0.0037774426603363054,60.91,60.89,0.07976694290134857,1.000266423999666,1.0,1.0,-1.000266423999666,-0.0006593439931150613,-0.0008830996480413765
2018-03-15,-0.03611812695262273,61.14,61.16,0.07981100505878037,1.000263540336047,-1.0,-1.0,1.000263540336047,-0.00032829276035541144,-0.001211392408396788
2018-03-16,-0.016212867197374692,62.29,62.29,0.07980790622057085,1.0002602804173604,1.0,1.0,-1.0002602804173604,1.169987427530883e-06,-0.001210222420969257
2018-03-19,-0.015895314161816998,62.01,62.01,0.07978929041863522,1.000256334690563,1.0,1.0,-1.000256334690563,0.0019295498277832682,0.0007193274068140112
2018-03-20,0.10338950148634751,63.49,63.37,0.07997691075906738,1.000262119275898,1.0,1.0,-1.000262119275898,-0.0016338056883903641,-0.000914478281576353
2018-03-21,0.002814709672051663,65.12,65.1,0.07996149422841603,1.0002639829543465,-1.0,-1.0,1.0002639829543465,0.0006067937475494646,-0.0003076845340268884
2018-03-22,-0.03663227536277702,64.23,64.25,0.07999134299090993,1.0002588680990316,-1.0,-1.0,1.0002588680990316,-0.0007797192841384644,-0.0010874038181653528
2018-03-23,0.012874718006202102,65.83,65.8,0.07999193845895815,1.0002602626442827,1.0,1.0,-1.0002602626442827,3.3731671060313606e-06,-0.0010840306510593214
2018-03-26,0.012863545941854682,65.52,65.49,0.07999264514588857,1.0002616652016818,-1.0,-1.0,1.0002616652016818,0.0003021739365729947,-0.0007818567144863267
2018-03-27,-0.007132180701674429,65.22,65.21,0.07998757154479502,1.0002627232127232,-1.0,-1.0,1.0002627232127232,-0.0006191147490842326,-0.0014009714635705593
2018-03-28,0.03294880108543907,64.35,64.3,0.08000477803519246,1.0002651819426835,1.0,1.0,-1.0002651819426835,-0.0001646387891517647,-0.001565610252722324
2018-03-29,0.022694852504429264,64.91,64.87,0.08001087030354982,1.0002667665715363,-1.0,-1.0,1.0002667665715363,0.0,-0.001565610252722324
2018-03-30,0.022452512249955703,64.91,64.87,0.08000126241847762,1.00027050235471,-1.0,-1.0,1.00027050235471,0.0016697756532993574,0.00010416540057703338
2018-04-02,-0.08669751279536797,62.98,63.05,0.08020508499756822,1.0002648297033365,-1.0,-1.0,1.0002648297033365,-0.002227761987076975,-0.0021235965864999417
2018-04-03,0.052808323674277347,63.48,63.41,0.08025016167680366,1.0002711193238563,1.0,1.0,-1.0002711193238563,-0.0012589394970587647,-0.003382536083558706
2018-04-04,-0.026957552819531827,63.34,63.35,0.08026677868151459,1.0002676803917843,-1.0,-1.0,1.0002676803917843,0.00015819010561087974,-0.0032243459779478264
2018-04-05,-0.03709202546323098,63.51,63.53,0.08022461966992368,1.0002690386504522,1.0,1.0,-1.0002690386504522,0.00031382794962992594,-0.0029105180283179005
2018-04-06,-0.016869833637315423,62.03,62.03,0.08015057849290266,1.0002719624961682,1.0,1.0,-1.0002719624961682,0.0003164180457883997,-0.002594099982529501
2018-04-09,0.004607887211086847,63.42,63.4,0.07519137654668748,1.0002427778042415,1.0,1.0,-1.0002427778042415,0.00013936788786839127,-0.0024547320946611095
2018-04-10,0.012490626266639993,65.51,65.48,0.07190136932397832,1.0002674003319083,-1.0,-1.0,1.0002674003319083,0.00032002979310273225,-0.0021347023015583773
2018-04-11,-0.007875175836090875,66.82,66.81,0.0719041145782666,1.0002675523998814,-1.0,-1.0,1.0002675523998814,0.00015127941284049382,-0.0019834228887178834
2018-04-12,-0.017895166479320324,67.07,67.07,0.0719173029800628,1.0002668132768648,1.0,1.0,-1.0002668132768648,0.0005952779526239094,-0.001388144936093974
2018-04-13,0.021927720851962818,67.39,67.35,0.07192130528815881,1.000268333766118,1.0,1.0,-1.000268333766118,-0.0007276169432486428,-0.002115761879342617
2018-04-16,-0.027623971100013023,66.22,66.23,0.07195188856187167,1.0002661025381248,-1.0,-1.0,1.0002661025381248,-0.0004525661459820144,-0.002568328025324631
2018-04-17,0.002320505619863411,66.52,66.5,0.07194884344611267,1.0002658570583478,1.0,1.0,-1.0002658570583478,0.00013380372134104423,-0.002434524303983587
2018-04-18,0.011718853055015188,68.47,68.44,0.07194987143699237,1.0002671120243276,-1.0,-1.0,1.0002671120243276,0.0005827547875461147,-0.0018517695164374723
2018-04-19,-0.028082536781440126,68.29,68.3,0.07198094754709215,1.0002647516366245,-1.0,-1.0,1.0002647516366245,-0.0019037155073882504,-0.003755485023825723
2018-04-20,0.10138089790341098,68.38,68.26,0.07222252738349015,1.0002727673908083,1.0,1.0,-1.0002727673908083,0.012449843524543903,0.008694358500718181
2018-04-23,0.945717298443256,68.58,67.61,0.09335736363609486,1.0003591584315448,-1.0,-1.0,1.0003591584315448,0.014154790975039588,0.02284914947575777
2018-04-24,-0.024264232712056355,67.66,67.66,0.09337107463383497,1.0003586200519075,0.0,0.0,-0.0,0.0,0.02284914947575777
2018-04-25,0.0352095515591202,68.06,68.0,0.09334669558129727,1.0003645654182483,1.0,1.0,-1.0003645654182483,-0.0007379445078793318,0.022111204967878436
2018-04-26,-0.014672932116269521,68.19,68.18,0.09334288668148447,1.0003618793211537,-1.0,-1.0,1.0003618793211537,0.0002927760344870426,0.02240398100236548
2018-04-27,-0.034304393483878926,68.1,68.11,0.09335712916125277,1.0003568403095562,1.0,1.0,-1.0003568403095562,0.00029229831175157147,0.02269627931411705
2018-04-30,-0.014365364279953496,68.57,68.56,0.09336827151139786,1.000355387460326,1.0,1.0,-1.000355387460326,-0.0005739877485454146,0.022122291565571637
2018-05-01,-0.05362705141600088,67.25,67.28,0.09345164620661302,1.0003511749615934,1.0,1.0,-1.0003511749615934,0.0007443832565267733,0.02286667482209841
2018-05-02,-0.0039406196494979895,67.93,67.91,0.09344475563735964,1.0003525345258357,1.0,1.0,-1.0003525345258357,-0.000593985849029156,0.022272688973069256
2018-05-03,-0.043855877286077316,68.43,68.45,0.09350261571460916,1.0003485153730618,1.0,1.0,-1.0003485153730618,0.00043736885682115617,0.022710057829890412
2018-05-04,-0.014150953542113598,69.72,69.71,0.09350697074730042,1.0003464489103733,1.0,1.0,-1.0003464489103733,-0.0002940999505474176,0.022415957879342994
2018-05-07,-0.034409135853238126,70.73,70.74,0.09353577864282246,1.0003450542246712,1.0,1.0,-1.0003450542246712,0.0033986845408772275,0.025814642420220222
2018-05-08,0.20498612144432116,69.06,68.83,0.09435122985913523,1.0003634153502206,1.0,1.0,-1.0003634153502206,-0.0037450830648246627,0.02206955935539556
2018-05-09,-0.04578902002702989,71.14,71.16,0.09437612298027798,1.0003624089379852,-1.0,-1.0,1.0003624089379852,-0.00028090736489453337,0.021788651990501028
2018-05-10,-0.02578119352740771,71.36,71.36,0.09439820227546172,1.0003612835415836,1.0,1.0,-1.0003612835415836,0.0001435266251803187,0.021932178615681346
2018-05-11,-0.015209969084381214,70.7,70.69,0.09434293153656896,1.0003566270913056,1.0,1.0,-1.0003566270913056,-0.0008509109601825965,0.02108126765549875
2018-05-14,-0.07436758888187,70.96,71.01,0.09419939719457346,1.000343157145217,1.0,1.0,-1.000343157145217,0.0002835287417959475,0.021364796397294696
2018-05-15,-0.05324606226757567,71.31,71.34,0.09336991156829863,1.0003258489244122,1.0,1.0,-1.0003258489244122,0.0012622147364937998,0.022627011133788497
2018-05-16,0.037385626012692796,71.49,71.43,0.09247267649590156,1.000316594903924,1.0,1.0,-1.000316594903924,-0.0005601660898243039,0.02206684504396419
2018-05-17,-0.002548033068350719,71.49,71.47,0.0924680448830043,1.000315489479059,-1.0,-1.0,1.000315489479059,-0.00042163798727334325,0.02164520705669085
2018-05-18,0.02741850113197586,71.28,71.23,0.09247145301242052,1.0003170223061635,1.0,1.0,-1.0003170223061635,-0.000996770091938064,0.020648436964752784
2018-05-21,-0.04252829200484598,72.24,72.26,0.0925063585689346,1.0003117671188049,-1.0,-1.0,1.0003117671188049,-0.0017996391670783928,0.018848797797674392
2018-05-22,0.08682372964045726,72.2,72.09,0.09262398094577046,1.000321490780407,1.0,1.0,-1.000321490780407,-0.0016559074179276034,0.01719289037974679
2018-05-23,-0.03295451212932221,71.84,71.85,0.09265378465123651,1.0003194782481466,-1.0,-1.0,1.0003194782481466,0.0006932812453535296,0.017886171625100318
2018-05-24,-0.08192412236088842,70.71,70.77,0.09277096725368258,1.00030979401386,1.0,1.0,-1.00030979401386,0.0006854177104664017,0.01857158933556672
2018-05-25,-0.031222129907646945,67.91,67.92,0.09261943038792272,1.0003124577430453,1.0,1.0,-1.0003124577430453,0.0,0.01857158933556672
2018-05-28,-0.031251455604831335,67.91,67.92,0.09259875407609743,1.0003128895112607,1.0,1.0,-1.0003128895112607,-0.0007335372585044603,0.01783805207706226
2018-05-29,-0.08048351568344003,66.74,66.8,0.09275859689258943,1.000306639456339,1.0,1.0,-1.000306639456339,0.0006121104130663302,0.01845016249012859
2018-05-30,-0.04082549777852762,68.22,68.24,0.0927833791352629,1.0003051802136362,1.0,1.0,-1.0003051802136362,0.0013194829887690496,0.01976964547889764
2018-05-31,0.049426602855973556,67.05,66.98,0.09279175634836784,1.0003071573177669,1.0,1.0,-1.0003071573177669,-0.0008712527561528377,0.0188983927227448
2018-06-01,-0.010420167581969508,65.82,65.81,0.09269583138304721,1.0003102897368479,-1.0,-1.0,1.0003102897368479,0.00014455478652652606,0.019042947509271328
2018-06-04,-0.02007568075306665,64.76,64.76,0.09270235919591054,1.000310001246959,1.0,1.0,-1.000310001246959,0.00030524241915962785,0.019348189928430955
2018-06-05,-0.00032003020579907115,65.53,65.51,0.09270312105744027,1.000310182112743,1.0,1.0,-1.000310182112743,-0.00045066632045121305,0.018897523607979742
2018-06-06,-0.030117073806991357,64.74,64.75,0.0926799675387757,1.0003106883985635,1.0,1.0,-1.0003106883985635,0.00015154460432130826,0.01904906821230105
2018-06-07,-0.019861118368353914,65.96,65.96,0.09213385845022029,1.0003011085259,1.0,1.0,-1.0003011085259,-0.00030234671588950284,0.018746721496411548
2018-06-08,-0.04010292924047576,65.75,65.77,0.0917017726715587,1.000305654998335,1.0,1.0,-1.000305654998335,0.00045626637606767384,0.019202987872479222
2018-06-11,-0.009996958915081677,66.11,66.1,0.09165031377629457,1.0003025258534808,1.0,1.0,-1.0003025258534808,-0.00030444834540168525,0.018898539527077537
2018-06-12,-0.030036436474901507,66.37,66.38,0.09165943404549312,1.0003018444783807,1.0,1.0,-1.0003018444783807,0.0004514421002685745,0.01934998162734611
2018-06-13,0.00031421907802098303,66.65,66.63,0.0912865113600435,1.0002954492108957,1.0,1.0,-1.0002954492108957,-0.00045261510631451184,0.0188973665210316
2018-06-14,-0.029693152412164636,66.9,66.91,0.09130450296520888,1.0002943230072063,-1.0,-1.0,1.0002943230072063,-0.0010504509208305833,0.017846915600201015
2018-06-15,0.04062190171077873,65.07,65.01,0.09133111597965207,1.0002980787307985,1.0,1.0,-1.0002980787307985,-0.0017073791285388898,0.016139536471662125
2018-06-18,-0.06917221965528597,65.86,65.91,0.09141241737202245,1.0002908848377376,-1.0,-1.0,1.0002908848377376,-0.0006015226880295692,0.015538013783632556
2018-06-19,-0.02876977552266169,65.08,65.09,0.09143347031981562,1.0002883665005786,1.0,1.0,-1.0002883665005786,-0.0023065733201717634,0.013231440463460793
2018-06-20,-0.17809250962584144,65.76,65.92,0.0921478646096264,1.0002744616144696,1.0,1.0,-1.0002744616144696,0.0071393428624553,0.020370783325916093
2018-06-21,0.29055629133605976,65.99,65.68,0.0939051458827491,1.0002960369772218,1.0,1.0,-1.0002960369772218,0.01489986752329165,0.035270650849207746
2018-06-22,1.2825770917274468,70.33,69.02,0.12369761832578471,1.0003973182885042,0.0,0.0,-0.0,0.0,0.035270650849207746
2018-06-25,3.124679745706956,73.08,69.91,0.23196903414317407,1.0006482656886433,0.0,0.0,-0.0,0.0,0.035270650849207746
2018-06-26,0.001039396429590056,75.28,75.23,0.23195430896731672,1.0006508122234534,0.0,0.0,-0.0,-0.0,0.035270650849207746
2018-06-27,-4.668714742978793,72.76,77.41,0.3756530572890471,1.0002417613096344,-1.0,-1.0,1.0002417613096344,-0.060651781502674716,-0.02538113065346697
2018-06-28,-0.017764615795670124,73.45,73.45,0.37565140531370766,1.0002418599836034,0.0,0.0,-0.0,0.0,-0.02538113065346697
2018-06-29,0.002054404092817208,74.15,74.13,0.37565138908297974,1.000242082772254,1.0,1.0,-1.000242082772254,0.0004062423014613778,-0.024974888352005592
2018-07-02,0.03195053422756189,73.94,73.89,0.3756545577098359,1.000244274810833,-1.0,-1.0,1.000244274810833,0.0013561852380067378,-0.023618703113998853
2018-07-03,-0.06771129732329939,74.14,74.19,0.3756812301703665,1.0002387289031311,-1.0,-1.0,1.0002387289031311,0.0,-0.023618703113998853
2018-07-04,-0.06734020350960179,74.14,74.19,0.37570739933022584,1.00023372696468,1.0,1.0,-1.00023372696468,-0.0008160510985482251,-0.02443475421254708
2018-07-05,-0.126366193043296,72.94,73.05,0.3757956225711807,1.0002240409725298,1.0,1.0,-1.0002240409725298,0.0017951185009250428,-0.022639635711622037
2018-07-06,0.0034855825609838575,73.8,73.78,0.37579430348771103,1.0002238332534428,1.0,1.0,-1.0002238332534428,-0.0013560195869277026,-0.023995655298549738
2018-07-09,-0.09529053232670037,73.85,73.93,0.3756613858581215,1.0002068244599849,-1.0,-1.0,1.0002068244599849,-0.001085410842614906,-0.025081066141164645
2018-07-10,-0.01582633480251161,74.11,74.11,0.37553837141658897,1.0002135519471396,1.0,1.0,-1.0002135519471396,-0.0012039221550724094,-0.026284988296237054
2018-07-11,-0.10451640423453057,70.38,70.47,0.37559805869627255,1.000205994100107,1.0,1.0,-1.000205994100107,0.001986309071379302,-0.024298679224857754
2018-07-12,0.035187293826382415,70.33,70.28,0.37559817803505385,1.0002107670201141,1.0,1.0,-1.0002107670201141,-0.0010051438602586733,-0.025303823085116427
