Date,Spread,CRUDOIL,EIANYGR,Spread_rolling_std,Hedge ratio,Position,Leg1_position,Leg2_position,dailypnl,cumpnl
2018-02-22,6.835538865362338,62.74,1.804,4.625064431149412,30.989169143368994,-1.0,-1.0,30.989169143368994,0.8469474875259394,0.4705131672090067
2018-02-23,6.022243513620616,63.49,1.854,4.639838625963339,30.99663240905037,-1.0,-1.0,30.99663240905037,0.22870785385689876,0.6992210210659054
2018-02-26,5.909587464792352,63.83,1.868,4.656918854894725,31.006644826128287,-1.0,-1.0,31.006644826128287,-0.3839590251108857,0.31526199595501975
2018-02-27,5.717612739653042,62.91,1.844,4.672118475441722,31.01539439281288,-1.0,-1.0,31.01539439281288,-0.8199990540371276,-0.5047370580821078
2018-02-28,5.9335460458009806,61.59,1.794,4.687702283843474,31.023664411482173,-1.0,-1.0,31.023664411482173,2.3105243228064962,1.8057872647243884
2018-03-01,1.1600359944334855,60.94,1.927,4.6880059333591975,31.02229579946368,-1.0,-1.0,31.02229579946368,-2.580066869375893,-0.7742796046515046
2018-03-02,6.367328197849766,61.2,1.767,4.706294130123488,31.031506396236697,-1.0,-1.0,31.031506396236697,0.45259700508914,-0.32168259956236456
2018-03-05,6.8303749604603325,62.52,1.794,4.727330436756041,31.042154425607396,-1.0,-1.0,31.042154425607396,-0.017783165526956433,-0.33946576508932097
2018-03-06,6.872031404052407,62.55,1.793,4.748566528027632,31.052966311181034,-1.0,-1.0,31.052966311181034,0.04050045445195968,-0.2989653106373613
2018-03-07,5.372579441077811,61.1,1.794,4.763251398958096,31.063222162163985,-1.0,-1.0,31.063222162163985,-0.7103750153954276,-1.009340326032789
2018-03-08,5.628457067289673,60.07,1.752,4.779129285831794,31.073940030085804,-1.0,-1.0,31.073940030085804,-0.01422644303100944,-1.0235667690637984
2018-03-09,7.49030859251711,61.99,1.753,4.805858842769465,31.08938471619104,-1.0,-1.0,31.08938471619104,-0.02450040860162353,-1.048067177665422
2018-03-12,6.847023547606291,61.31,1.751,4.828241575720843,31.103927157277962,-1.0,-1.0,31.103927157277962,0.08165594771206194,-0.96641122995336
2018-03-13,6.048099154104236,60.66,1.755,4.8456321621399985,31.117892219883625,-1.0,-1.0,31.117892219883625,0.5455394422398503,-0.42087178771350975
2018-03-14,5.309515492707931,60.91,1.786,4.858730293544502,31.131290317632736,-1.0,-1.0,31.131290317632736,0.031085404277140093,-0.3897863834363697
2018-03-15,5.454452258806725,61.14,1.788,4.872682864103405,31.14404236084635,-1.0,-1.0,31.14404236084635,0.43406828332612296,0.044281899889753285
2018-03-16,5.770694387916059,62.29,1.814,4.8881027414460885,31.157279830255753,-1.0,-1.0,31.157279830255753,-0.28749704480618593,-0.24321514491643265
2018-03-19,5.997822242779257,62.01,1.797,4.904619085268406,31.169826242192958,-1.0,-1.0,31.169826242192958,0.5658791768597925,0.32266403194335985
2018-03-20,6.3918926215592435,63.49,1.831,4.922979257650909,31.18411107506322,-1.0,-1.0,31.18411107506322,1.0983852843791546,1.4210493163225144
2018-03-21,5.937118736791312,65.12,1.897,4.938677788071021,31.19814510448534,-1.0,-1.0,31.19814510448534,-0.11790127429991543,1.303148042022599
2018-03-22,5.271613831652857,64.23,1.889,4.950687929000807,31.211427299283827,-1.0,-1.0,31.211427299283827,0.35511219428193946,1.6582602363045384
2018-03-23,6.12634720906032,65.83,1.912,4.967009872671086,31.225759827897324,-1.0,-1.0,31.225759827897324,-0.3055887233626613,1.3526715129418772
2018-03-26,6.374742683241273,65.52,1.893,4.982580744958413,31.24419298296816,-1.0,-1.0,31.24419298296816,-0.0119263658559901,1.340745147085887
2018-03-27,6.079680491025975,65.22,1.892,4.998242022755337,31.258096992058153,-1.0,-1.0,31.258096992058153,0.1289878168147926,1.4697329639006798
2018-03-28,4.97049802864538,64.35,1.899,5.008743812718848,31.268826735837077,-1.0,-1.0,31.268826735837077,0.6334693884000913,2.1032023523007712
2018-03-29,4.29512585417428,64.91,1.938,5.016630669041648,31.277024843047325,-1.0,-1.0,31.277024843047325,0.0,2.1032023523007712
2018-03-30,4.280253939878982,64.91,1.938,5.024366721188876,31.28469868943293,-1.0,-1.0,31.28469868943293,-0.7774052919550479,1.3257970603457232
2018-04-02,3.9024808932829913,62.98,1.888,5.030774544126226,31.29105884889672,-1.0,-1.0,31.29105884889672,0.008634625788382668,1.334431686134106
2018-04-03,4.35696345186274,63.48,1.889,5.038655087543084,31.298590020189124,-1.0,-1.0,31.298590020189124,0.05191202043806659,1.3863437065721724
2018-04-04,4.109374985788847,63.34,1.892,5.045636067098147,31.30582717453021,-1.0,-1.0,31.30582717453021,-0.019230348290097808,1.3671133582820747
2018-04-05,4.292931556319822,63.51,1.891,5.052946839285104,31.315213349381374,-1.0,-1.0,31.315213349381374,-0.572861406365813,0.7942519519162617
2018-04-06,3.9234699989103916,62.03,1.855,5.058728332536313,31.324274933201945,-1.0,-1.0,31.324274933201945,0.5179563385893963,1.312208290505658
2018-04-09,4.2912189448673175,63.42,1.887,5.065434805195715,31.334807130435976,-1.0,-1.0,31.334807130435976,1.1792554409228146,2.491463731428473
2018-04-10,4.069611714497412,65.51,1.96,5.070047595022567,31.347136880358466,-1.0,-1.0,31.347136880358466,0.6517274146909772,3.14319114611945
2018-04-11,4.039278501870342,66.82,2.002,5.0749391955336085,31.35900174731751,-1.0,-1.0,31.35900174731751,-0.1760436021948178,2.967147543924632
2018-04-12,4.609939149086607,67.07,1.991,5.082349121139723,31.371200829188037,-1.0,-1.0,31.371200829188037,0.08976789347862042,3.0569154374032528
2018-04-13,4.722185437407468,67.39,1.997,5.090868453995248,31.380978749420397,-1.0,-1.0,31.380978749420397,0.3002147147314097,3.3571301521346624
2018-04-16,2.9782157171236463,66.22,2.015,5.094127490603983,31.38550088480216,-1.0,-1.0,31.38550088480216,-0.03568221528796703,3.3214479368466954
2018-04-17,3.33402904833477,66.52,2.013,5.097523075942275,31.38895725368367,-1.0,-1.0,31.38895725368367,0.50085170117561,3.8222996380223053
2018-04-18,4.2036273488402855,68.47,2.047,5.1036415864214915,31.395394553570938,-1.0,-1.0,31.395394553570938,0.09465251695779575,3.916952154980101
2018-04-19,3.8202446707989424,68.29,2.053,5.109022731107239,31.402705956746743,-1.0,-1.0,31.402705956746743,0.21282621353439904,4.1297783685145
2018-04-20,3.457285229743718,68.38,2.067,5.113368172689431,31.409150832247832,-1.0,-1.0,31.409150832247832,-0.048511407776088165,4.081266960738412
2018-04-23,3.7333551621776877,68.58,2.064,5.118201462118326,31.417948080340263,-1.0,-1.0,31.417948080340263,0.10474623421253648,4.186013194950949
2018-04-24,2.61264999726788,67.66,2.07,5.12028467678275,31.42384058103001,-1.0,-1.0,31.42384058103001,-0.1273567070197543,4.058656487931194
2018-04-25,3.24805520423935,68.06,2.062,5.123603811447766,31.431593014432906,-1.0,-1.0,31.431593014432906,0.36392805467686384,4.422584542608058
2018-04-26,2.6121312291889325,68.19,2.086,5.1257353538324155,31.437137474022567,-1.0,-1.0,31.437137474022567,-0.0740328368901543,4.348551705717903
2018-04-27,2.6661443013667423,68.1,2.081,5.1276246416127345,31.443467418853075,-1.0,-1.0,31.443467418853075,0.03842774669689324,4.3869794524147965
2018-04-30,3.025963451764838,68.57,2.084,5.130019384069563,31.45107319972896,-1.0,-1.0,31.45107319972896,-0.4485918586388455,3.938387593775951
2018-05-01,2.6656726459303712,67.25,2.053,5.131024321915645,31.458513080404106,-1.0,-1.0,31.458513080404106,-0.34722174713915704,3.591165846636794
2018-05-02,4.018305013186705,67.93,2.031,5.135995064187365,31.468092066377793,-1.0,-1.0,31.468092066377793,0.2560356241771826,3.847201470813977
2018-05-03,3.960140870478881,68.43,2.048,5.139465968441263,31.47942340308649,-1.0,-1.0,31.47942340308649,0.2885648631975094,4.135766334011486
2018-05-04,4.594601312856,69.72,2.068,5.145219433619843,31.491972285853,-1.0,-1.0,31.491972285853,0.0921110676082865,4.227877401619772
2018-05-07,5.355010104540014,70.73,2.075,5.153970728359069,31.5060192267277,-1.0,-1.0,31.5060192267277,0.11471265708856039,4.342590058708333
2018-05-08,3.475089556199066,69.06,2.081,5.155936345524079,31.516054994618422,-1.0,-1.0,31.516054994618422,0.7422593523988984,5.084849411107231
2018-05-09,3.924007857134214,71.14,2.132,5.1592225493268264,31.52720081747926,-1.0,-1.0,31.52720081747926,0.2335093886330916,5.318358799740323
2018-05-10,3.617881321831419,71.36,2.148,5.1618301718161375,31.5372991984025,-1.0,-1.0,31.5372991984025,-0.16693715011758953,5.151421649622733
2018-05-11,3.3175591644633755,70.7,2.136,5.163977840984927,31.54608653349093,-1.0,-1.0,31.54608653349093,0.2916978314656787,5.443119481088412
2018-05-14,2.925234076088387,70.96,2.156,5.163458477206402,31.556013879365306,-1.0,-1.0,31.556013879365306,0.038976753964701495,5.482096235053113
2018-05-15,3.157484779209952,71.31,2.159,5.163191360163752,31.566704595085714,-1.0,-1.0,31.566704595085714,0.7139040290009948,6.196000264054108
2018-05-16,1.7750847829994,71.49,2.208,5.160713845152078,31.573784065670555,-1.0,-1.0,31.573784065670555,-0.028599442088471587,6.167400821965637
2018-05-17,1.8231314675082047,71.49,2.206,5.158641638725203,31.580629434493105,-1.0,-1.0,31.580629434493105,-0.39790460427178326,5.769496217693853
2018-05-18,2.4760678349997107,71.28,2.178,5.1559198444515815,31.59041880854008,-1.0,-1.0,31.59041880854008,0.37814874862132863,6.147644966315182
2018-05-21,2.5619869634086427,72.24,2.205,5.153942007253441,31.600005912286328,-1.0,-1.0,31.600005912286328,-0.028108427025858952,6.1195365392893235
2018-05-22,2.563169903262775,72.2,2.203,5.151398385880112,31.61000004391159,-1.0,-1.0,31.61000004391159,-0.052408312592383266,6.067128226696941
2018-05-23,2.314227911260815,71.84,2.199,5.150971399736763,31.616995038080578,-1.0,-1.0,31.616995038080578,-0.286206433896415,5.780921792800526
2018-05-24,1.8367452127179575,70.71,2.178,5.150276568049656,31.622247377080825,-1.0,-1.0,31.622247377080825,-0.9622083755900454,4.81871341721048
2018-05-25,1.211242196191705,67.91,2.109,5.1491344289215055,31.625774207590467,-1.0,-1.0,31.625774207590467,0.0,4.81871341721048
2018-05-28,1.20402106504595,67.91,2.109,5.148053648805675,31.629198167356115,-1.0,-1.0,31.629198167356115,-0.43268878535061067,4.386024631859869
2018-05-29,0.9764793763602029,66.74,2.079,5.146637469482014,31.632285052255792,-1.0,-1.0,31.632285052255792,0.6320755991545267,5.018100231014396
2018-05-30,1.0921742844839457,68.22,2.122,5.146268375239895,31.63422512512538,-1.0,-1.0,31.63422512512538,-0.415174075771416,4.602926155242979
2018-05-31,0.8363817338813533,67.05,2.093,5.145670191155094,31.63574690211115,-1.0,-1.0,31.63574690211115,-0.13280572896384696,4.4701204262791325
2018-06-01,-0.07369532637638088,65.82,2.083,5.145696495566845,31.634035202293024,-1.0,-1.0,31.634035202293024,-0.318004341656044,4.1521160846230885
2018-06-04,-0.43374197502984657,64.76,2.061,5.145711020093814,31.632092176142578,1.0,1.0,-31.632092176142578,0.2881528693553047,4.440268953978393
2018-06-05,0.90225149827846,65.53,2.043,5.145161422785746,31.633748654782938,1.0,1.0,-31.633748654782938,0.3131078017967524,4.753376755775145
2018-06-06,0.7720612550218462,64.74,2.022,5.143969673729647,31.635973662204826,-1.0,-1.0,31.635973662204826,0.5913447937741585,5.344721549549304
2018-06-07,0.7543663977155006,65.96,2.061,5.14305316249661,31.637862009842063,-1.0,-1.0,31.637862009842063,-0.16567432219563283,5.179047227353671
2018-06-08,0.8848256770621106,65.75,2.05,5.140750120918002,31.641548450213605,-1.0,-1.0,31.641548450213605,-0.09808469526928536,5.080962532084385
2018-06-11,1.4226081526057186,66.11,2.044,5.1374847189646005,31.647451980134186,-1.0,-1.0,31.647451980134186,-0.34456099163544474,4.736401540448941
2018-06-12,2.3626284624233165,66.37,2.022,5.135227988503263,31.65547553787176,-1.0,-1.0,31.65547553787176,0.5593801974584193,5.29578173790736
2018-06-13,1.491508181745516,66.65,2.058,5.132653545433134,31.66107474162026,-1.0,-1.0,31.66107474162026,-0.3575919090936437,4.938189828813716
2018-06-14,2.4547590915612147,66.9,2.035,5.1316357891437745,31.66842305082987,-1.0,-1.0,31.66842305082987,-1.1553485172386049,3.782841311575111
2018-06-15,3.0135087139595953,65.07,1.959,5.130506550191603,31.677637205737824,-1.0,-1.0,31.677637205737824,0.5053091471467179,4.288150458721828
2018-06-18,2.7731168214759663,65.86,1.991,5.129406405836075,31.686028718495244,-1.0,-1.0,31.686028718495244,-0.06772984699749403,4.220420611724334
2018-06-19,2.137298773643785,65.08,1.986,5.127112637237644,31.69320303441904,-1.0,-1.0,31.69320303441904,-0.31365656256456226,3.9067640491597717
2018-06-20,3.3997434809966265,65.76,1.967,5.126743204551217,31.703231580581278,-1.0,-1.0,31.703231580581278,-0.051850233275887274,3.8549138158838843
2018-06-21,3.7038011293853117,65.99,1.964,5.126958979623731,31.71395054511949,-1.0,-1.0,31.71395054511949,0.6931711945046042,4.548085010388489
2018-06-22,6.516139334615275,70.33,2.011,5.13509589406316,31.732402121026713,-1.0,-1.0,31.732402121026713,-0.2284543505958358,4.319630659792653
2018-06-25,9.594071692273232,73.08,1.999,5.1586253915896965,31.758843575651206,-1.0,-1.0,31.758843575651206,0.23998121737829647,4.5596118771709495
2018-06-26,11.190544052848907,75.28,2.016,5.190845763002027,31.79040473569003,-1.0,-1.0,31.79040473569003,0.8219275249724892,5.381539402143439
2018-06-27,7.033971669206167,72.76,2.066,5.195574159540032,31.813179250142227,-1.0,-1.0,31.813179250142227,0.052110531733722446,5.433649933877161
2018-06-28,7.547176173654805,73.45,2.07,5.202810446626663,31.837112959587056,-1.0,-1.0,31.837112959587056,0.713341354192364,6.146991288069525
2018-06-29,6.705286403312741,74.15,2.117,5.207419790849252,31.858627112275514,-1.0,-1.0,31.858627112275514,-0.5539790522401947,5.593012235829331
2018-07-02,7.626361284136536,73.94,2.08,5.217009076934182,31.881557074934353,-1.0,-1.0,31.881557074934353,0.16589949251555017,5.758911728344882
2018-07-03,7.425934847838519,74.14,2.091,5.223120063475545,31.90533962322404,-1.0,-1.0,31.90533962322404,0.0,5.758911728344882
2018-07-04,7.375000382263238,74.14,2.091,5.227149212046696,31.929698525938193,-1.0,-1.0,31.929698525938193,0.26050657828067947,6.019418306625561
2018-07-05,5.620197691780206,72.94,2.107,5.22274642983456,31.950546895215844,-1.0,-1.0,31.950546895215844,-0.5576944938739694,5.4617238127515915
2018-07-06,7.574828564104024,73.8,2.071,5.2225701933999975,31.977388428728133,-1.0,-1.0,31.977388428728133,0.6323852288974804,6.094109041649072
2018-07-09,6.263210893433978,73.85,2.112,5.2166833812875995,32.00132059969982,-1.0,-1.0,32.00132059969982,0.1631528948239602,6.257261936473032
2018-07-10,6.1226620779842165,74.11,2.123,5.211432076881022,32.02418178144879,-1.0,-1.0,32.02418178144879,-1.2469278338897327,5.0103341025832995
2018-07-11,5.109452340450588,70.38,2.037,5.206506332031614,32.04248780537526,-1.0,-1.0,32.04248780537526,0.04790113278897724,5.058235235372277
2018-07-12,4.926830733722909,70.33,2.04,5.201349917549846,32.0603770913123,-1.0,-1.0,32.0603770913123,0.3989439445250515,5.457179179897328
2018-07-13,4.740874098143976,71.01,2.066,5.199291898621552,32.076053195477265,-1.0,-1.0,32.076053195477265,-1.371293361217453,4.085885818679875
2018-07-16,4.678043010012914,68.06,1.975,5.195289147572308,32.09213012151245,-1.0,-1.0,32.09213012151245,0.17844711953169728,4.264332938211573
2018-07-17,4.313005306042086,68.08,1.986,5.1890536945182335,32.10825513290932,-1.0,-1.0,32.10825513290932,0.5073653079070385,4.7716982461186115
2018-07-18,3.932467948493823,68.76,2.018,5.180240401739522,32.12464422770376,-1.0,-1.0,32.12464422770376,0.021657763910397157,4.793356010029009
2018-07-19,4.529523955575016,69.46,2.02,5.169204244479245,32.14380002199256,-1.0,-1.0,32.14380002199256,0.3037060313329195,5.097062041361928
2018-07-20,2.724554733702547,68.26,2.038,5.160104091760356,32.15674448787903,-1.0,-1.0,32.15674448787903,0.5247085212201122,5.62177056258204
2018-07-23,3.44781512239382,70.14,2.073,5.150933972121281,32.17182097327843,-1.0,-1.0,32.17182097327843,0.058798646193677806,5.680569208775718
2018-07-24,3.51831902469317,70.37,2.077,5.142802823323148,32.1866542972108,-1.0,-1.0,32.1866542972108,0.34320833395705225,6.02377754273277
2018-07-25,3.675805932068158,71.3,2.1,5.134704796747552,32.20199717520563,-1.0,-1.0,32.20199717520563,0.6217397551933065,6.645517297926077
2018-07-26,0.7129319294756726,69.61,2.139,5.126450915076613,32.20994299697257,-1.0,-1.0,32.20994299697257,0.05721683956327592,6.702734137489353
2018-07-27,0.7770329360008361,69.82,2.143,5.1185125832859475,32.21790343630386,-1.0,-1.0,32.21790343630386,-0.18585545015995097,6.516878687329402
2018-07-30,2.535464970664208,71.25,2.132,5.110050027227394,32.23008209631134,-1.0,-1.0,32.23008209631134,-0.35884476306938085,6.158033924260021
2018-07-31,1.957300697890446,69.89,2.107,5.100288608479243,32.241432986288345,-1.0,-1.0,32.241432986288345,-0.5801749760028201,5.577858948257201
2018-08-01,0.9979721107878134,67.66,2.067,5.0901869894982665,32.25061823377464,-1.0,-1.0,32.25061823377464,0.2148256039114231,5.792684552168624
2018-08-02,1.7906074506262115,68.96,2.082,5.079144927878315,32.2619560755878,-1.0,-1.0,32.2619560755878,0.11528513819708541,5.907969690365709
2018-08-03,1.0739534492738585,68.49,2.089,5.0674963433767735,32.27192271456493,-1.0,-1.0,32.27192271456493,-0.053937858172765175,5.854031832192944
2018-08-06,1.664565579132514,69.01,2.086,5.052831464620543,32.28448438200743,-1.0,-1.0,32.28448438200743,0.5393674749993282,6.393399307192272
2018-08-07,0.6736425442738465,69.17,2.121,5.04044024748351,32.294369380351796,-1.0,-1.0,32.294369380351796,-1.2162934937590795,5.177105813433193
2018-08-08,1.0701342363028061,66.94,2.039,5.027430295064562,32.30498566145031,-1.0,-1.0,32.30498566145031,-0.17233694336266406,5.004768870070529
2018-08-09,1.2738116827816413,66.81,2.028,5.015341879986873,32.31567471263233,-1.0,-1.0,32.31567471263233,0.5773121695114817,5.58208103958201
2018-08-10,0.8765423071669289,67.63,2.065,5.002395279917288,32.3261296333332,-1.0,-1.0,32.3261296333332,-0.1501848755532649,5.431896164028745
2018-08-13,0.7360969617320876,67.2,2.055,4.970918087672106,32.34253189210117,-1.0,-1.0,32.34253189210117,0.11255016077253271,5.544446324801278
2018-08-14,0.31989889189867426,67.04,2.062,4.943680132728005,32.35698404854575,-1.0,-1.0,32.35698404854575,-0.7700135502679113,4.774432774533366
2018-08-15,-0.0976077826160946,65.01,2.011,4.897315362992319,32.37573733596027,-1.0,-1.0,32.37573733596027,0.0091773103966518,4.783610084930018
2018-08-16,0.2680170130714572,65.46,2.012,4.823385764704887,32.40158200145554,1.0,1.0,-32.40158200145554,0.08739525715456695,4.871005342084585
2018-08-17,0.8071227265778447,65.91,2.007,4.700531994122108,32.437905965830666,-1.0,-1.0,32.437905965830666,0.5093067620228949,5.38031210410748
2018-08-20,0.17747896959799903,66.43,2.039,4.46404431381623,32.49265376674939,-1.0,-1.0,32.49265376674939,0.08855944450242044,5.468871548609901
2018-08-21,-0.6641540849738163,65.84,2.044,4.280738236659762,32.53627890654296,-1.0,-1.0,32.53627890654296,0.809143738818043,6.278015287427944
2018-08-22,0.8000321829329948,69.16,2.098,4.087151604745,32.583397434255005,1.0,1.0,-32.583397434255005,0.04182053978849605,6.31983582721644
2018-08-23,0.4910291649646865,68.83,2.095,3.954621368952954,32.6200338114727,-1.0,-1.0,32.6200338114727,0.203602643026699,6.523438470243138
2018-08-24,0.9335681199357424,69.82,2.109,3.7865394998205675,32.66307817926233,-1.0,-1.0,32.66307817926233,0.16848113522532987,6.691919605468468
2018-08-27,-0.4254905563442719,68.87,2.119,3.622870887689478,32.701977610355954,-1.0,-1.0,32.701977610355954,-0.31915071784458576,6.372768887623882
2018-08-28,-0.16787437569725228,68.53,2.098,3.4229650391983264,32.74445871100918,1.0,1.0,-32.74445871100918,-0.3758862844968191,5.996882603127062
2018-08-29,-0.08107935725911375,69.51,2.123,3.2719344944243334,32.77959461010792,1.0,1.0,-32.77959461010792,-0.5297618742488719,5.46712072887819
2018-08-30,-0.5656764723269276,70.25,2.158,3.1046922670793795,32.8154200520514,1.0,1.0,-32.8154200520514,0.0544199224577022,5.521540651335893
2018-08-31,-0.9244919054971348,69.8,2.154,3.0457860809727313,32.83402595426979,1.0,1.0,-32.83402595426979,0.0,5.521540651335893
2018-09-03,-0.9592523640959314,69.8,2.154,3.000477652378042,32.850163585931256,1.0,1.0,-32.850163585931256,0.24501522251377372,5.766555873849667
2018-09-04,-0.4067688229537225,69.87,2.138,2.9375687910594377,32.8703315355256,1.0,1.0,-32.8703315355256,0.8906267178190114,6.657182591668678
2018-09-05,0.3407342400471549,68.72,2.079,2.8805691204775528,32.890459720997036,1.0,1.0,-32.890459720997036,0.46078559418123904,7.117968185849917
2018-09-06,0.3398776102753658,67.77,2.049,2.831488516269762,32.908795700207236,-1.0,-1.0,32.908795700207236,0.25726960641535374,7.3752377922652705
2018-09-07,-0.23103119924913074,67.75,2.065,2.811079634754819,32.920596222396675,-1.0,-1.0,32.920596222396675,-0.6983561722896257,6.676881619975645
2018-09-10,0.9781654259101913,67.54,2.021,2.7858894131336047,32.935098750168144,1.0,1.0,-32.935098750168144,-1.0176536246047139,5.659227995370931
2018-09-11,0.5495689026497104,69.25,2.085,2.756890555576635,32.949847049088866,-1.0,-1.0,32.949847049088866,0.3314989618421905,5.990726957213122
2018-09-12,0.906413347680143,70.37,2.107,2.717919627375484,32.968005055681,-1.0,-1.0,32.968005055681,-0.7570498157337209,5.233677141479401
2018-09-13,0.7437646398899744,68.59,2.057,2.6911477760905704,32.98309934861936,-1.0,-1.0,32.98309934861936,-0.3746267393245101,4.859050402154891
2018-09-14,1.877811834108428,68.99,2.034,2.680967047859705,32.995176089425556,-1.0,-1.0,32.995176089425556,0.08226867411169202,4.941319076266582
2018-09-17,1.6135260476700353,68.91,2.039,2.6760062821555275,33.00464637191268,-1.0,-1.0,33.00464637191268,0.6823863824199304,5.623705458686513
2018-09-18,1.1206444635068777,69.85,2.082,2.675770433913271,33.01121783693233,-1.0,-1.0,33.01121783693233,0.21965116335227683,5.843356622038789
2018-09-19,1.876561499498706,71.12,2.097,2.672287592547525,33.020237720792224,-1.0,-1.0,33.020237720792224,-0.27218692299091046,5.5711696990478785
2018-09-20,1.6515674888101017,70.32,2.079,2.6675062600008665,33.029549067431404,-1.0,-1.0,33.029549067431404,-0.006723692513041522,5.564446006534837
2018-09-21,3.1770187914302,71.91,2.08,2.654589898506962,33.044702504120096,-1.0,-1.0,33.044702504120096,0.712718152132462,6.277164158667299
2018-09-24,2.923491791580929,73.21,2.126,2.639200908383451,33.06044600584152,-1.0,-1.0,33.06044600584152,0.14418924559723506,6.421353404264534
2018-09-25,2.2878899905826273,72.9,2.135,2.62667224983166,33.073587826425005,-1.0,-1.0,33.073587826425005,-0.07470268093842328,6.3466507233261105
2018-09-26,1.1354211317630671,71.57,2.129,2.6188992725815607,33.08340952007371,-1.0,-1.0,33.08340952007371,0.22540640553960356,6.572057128865714
2018-09-27,1.1677101490019908,72.12,2.144,2.6118038380096813,33.09341877378638,-1.0,-1.0,33.09341877378638,0.2004267547164092,6.772483883582123
2018-09-28,1.8087642188604747,73.25,2.158,2.6024088914705628,33.10529924983296,-1.0,-1.0,33.10529924983296,0.5396207289131961,7.312104612495319
2018-10-01,2.60462158890914,75.3,2.195,2.592707927110021,33.11862342190928,-1.0,-1.0,33.11862342190928,0.13672351500923405,7.448828127504553
2018-10-02,2.2077123065477764,75.23,2.204,2.5822442548503037,33.13170947978776,-1.0,-1.0,33.13170947978776,0.2098028089688032,7.658630936473356
2018-10-03,2.860172893962556,76.41,2.219,2.5738431352128677,33.14548314828186,-1.0,-1.0,33.14548314828186,-0.42089221963605955,7.237738716837296
2018-10-04,1.7490201238730663,74.33,2.189,2.565503783484952,33.1571401900991,-1.0,-1.0,33.1571401900991,-0.2879306355061596,6.9498080813311365
2018-10-05,2.358648802797404,74.34,2.17,2.5534551779696057,33.17112958396433,-1.0,-1.0,33.17112958396433,0.07710375957494581,7.026911840906083
2018-10-08,2.1121534387099956,74.29,2.175,2.5389341384091506,33.185216809788514,-1.0,-1.0,33.185216809788514,-0.2836549875055358,6.743256853400547
2018-10-09,3.338475871465789,74.96,2.157,2.5154105909275017,33.20423000859258,-1.0,-1.0,33.20423000859258,-0.8535620026079334,5.889694850792614
2018-10-10,3.403833080426452,73.17,2.1,2.496787868409275,33.221984247415975,-1.0,-1.0,33.221984247415975,-1.330452387557842,4.559242463234772
2018-10-11,4.0181348627584015,70.97,2.014,2.4689056587264653,33.243229958908444,-1.0,-1.0,33.243229958908444,0.15984725424100898,4.71908971747578
2018-10-12,4.009190626431291,71.34,2.024,2.4321626290660414,33.26621016480667,-1.0,-1.0,33.26621016480667,-0.02260352247072856,4.696486195005052
2018-10-15,4.434375082054217,71.78,2.023,2.39750307454862,33.289977715247545,-1.0,-1.0,33.289977715247545,0.590456515290215,5.286942710295268
2018-10-16,3.334298974601765,71.92,2.059,2.3698972030497676,33.310199623797104,-1.0,-1.0,33.310199623797104,-0.7948980965583566,4.492044613736911
2018-10-17,2.8267737885308435,69.75,2.008,2.34641110979248,33.32829990611014,-1.0,-1.0,33.32829990611014,-0.8141173365502793,3.677927277186632
2018-10-18,3.354395868993663,68.65,1.958,2.319690522198595,33.348112426458805,-1.0,-1.0,33.348112426458805,0.5552005167253904,4.233127793912022
2018-10-19,2.6927784462509123,69.12,1.991,2.3043308617588676,33.36374764126022,-1.0,-1.0,33.36374764126022,-0.10401591174887108,4.1291118821631505
2018-10-22,3.0940659001104507,69.36,1.985,2.2768664831144565,33.38334211581337,-1.0,-1.0,33.38334211581337,-1.1657550563700283,2.963356825793122
2018-10-23,2.332887993742176,66.23,1.913,2.250827930431004,33.40152221968522,-1.0,-1.0,33.40152221968522,-0.7058097974907889,2.257547028302333
2018-10-24,4.118149463401998,66.72,1.873,2.2260019745839923,33.42330514500694,-1.0,-1.0,33.42330514500694,0.13361569170343393,2.391162720005767
2018-10-25,4.418880079979594,67.33,1.881,2.201937294962333,33.44557146199915,-1.0,-1.0,33.44557146199915,0.3517532176117834,2.7429159376175503
2018-10-26,3.965695071149611,67.59,1.901,2.1687746422810847,33.46886108829584,-1.0,-1.0,33.46886108829584,-0.09749824420789197,2.6454176934096583
2018-10-29,3.582522818257374,67.04,1.895,2.153931572717367,33.48679534656603,-1.0,-1.0,33.48679534656603,-0.1992254230169019,2.4461922703927566
2018-10-30,3.0881035922036304,66.18,1.883,2.1301430367447116,33.50605226117705,-1.0,-1.0,33.50605226117705,-0.876552713718014,1.5696395566747425
2018-10-31,3.8609992915664577,65.31,1.833,2.1166435604904446,33.523731974049944,-1.0,-1.0,33.523731974049944,-0.9810900719777265,0.5885494846970161
2018-11-01,4.054951559733304,63.69,1.778,2.1053120186465404,33.54052218237722,-1.0,-1.0,33.54052218237722,-0.2743272069818497,0.31422227771516636
2018-11-02,3.9804449817997565,63.14,1.763,2.0962864474115954,33.556185489620105,-1.0,-1.0,33.556185489620105,-0.3800379050910459,-0.06581562737587954
2018-11-05,4.583673909549113,63.1,1.743,2.089702295504788,33.57218938063734,-1.0,-1.0,33.57218938063734,0.24523842982542082,0.17942280244954129
2018-11-06,3.270476536939718,62.21,1.755,2.0872805784634334,33.583774053025806,-1.0,-1.0,33.583774053025806,-0.8141700279502287,-0.6347472255006874
