Date,Spread,CRUDOIL,OILWTXI,Spread_rolling_std,Hedge ratio,Position,Leg1_position,Leg2_position,dailypnl,cumpnl
2019-01-18,-0.2671186526260385,53.6,53.8,0.7275468686934315,1.001247558598997,1.0,1.0,-1.001247558598997,0.0,0.06646995803268341
2019-01-21,-0.266253730061635,53.6,53.8,0.7277349889982243,1.0012314819714059,1.0,1.0,-1.0012314819714059,-3.6708000680618635e-05,0.06643325003200279
2019-01-22,-0.26443878677225996,52.81,53.01,0.7279169137480049,1.0012155968076262,1.0,1.0,-1.0012155968076262,-1.891926502134173e-05,0.06641433076698144
2019-01-23,-0.26313056070483754,52.42,52.62,0.7280940100185594,1.0011997445972034,1.0,1.0,-1.0011997445972034,0.000979185088246893,0.06739351585522833
2019-01-24,-0.2130234581694168,52.98,53.13,0.728196281900142,1.0011862122749748,1.0,1.0,-1.0011862122749748,1.7339075659388373e-05,0.06741085493088772
2019-01-25,-0.21294939172924643,53.54,53.69,0.7282978067336958,1.0011724602668886,1.0,1.0,-1.0011724602668886,-0.0009854664537236393,0.06642538847716409
2019-01-28,-0.2601327634765127,51.79,51.99,0.7284626035847345,1.00115662172488,1.0,1.0,-1.00115662172488,0.0039304312054107594,0.07035581968257484
2019-01-29,-0.06133539915400377,53.31,53.31,0.7284276098080866,1.0011505420963047,1.0,1.0,-1.0011505420963047,-1.9855537959113934e-05,0.07033596414461574
2019-01-30,-0.06205795951507298,54.23,54.23,0.7283908893020036,1.001144347400241,1.0,1.0,-1.001144347400241,9.28476592487737e-06,0.07034524891054061
2019-01-31,-0.06122358414726392,53.79,53.79,0.7283532776233532,1.0011381963961195,1.0,1.0,-1.0011381963961195,-3.110519989395211e-05,0.07031414371064666
2019-02-01,-0.06254796176872901,55.26,55.26,0.728314947217122,1.0011318849397164,1.0,1.0,-1.0011318849397164,1.4338028552324592e-05,0.07032848173919899
2019-02-04,-0.0614160894445277,54.56,54.56,0.7282752060944447,1.001125661463426,1.0,1.0,-1.001125661463426,1.856846255651398e-05,0.07034705020175551
2019-02-05,-0.06007447977631841,53.66,53.66,0.728234216736666,1.0011195393174863,1.0,1.0,-1.0011195393174863,-7.302250486772646e-06,0.07033974795126874
2019-02-06,-0.06013288892606994,54.01,54.01,0.7281927638808999,1.0011133658382905,1.0,1.0,-1.0011133658382905,2.8241273809626044e-05,0.07036798922507836
2019-02-07,-0.05829035499028379,52.64,52.64,0.7281500361132108,1.0011073395704841,1.0,1.0,-1.0011073395704841,-1.6828868852343352e-06,0.07036630633819313
