Date,Spread,EIAEBRT,OILBREN,Spread_rolling_std,Hedge ratio,Position,Leg1_position,Leg2_position,dailypnl,cumpnl
2019-02-28,-0.3136946441331787,65.03,66.02,0.8615183752873933,0.9897560533797816,1.0,1.0,-0.9897560533797816,-0.00830491514553479,0.16305784402471957
2019-03-01,-0.8405070688182619,63.71,65.22,0.8617625365209166,0.989734852327787,1.0,1.0,-0.989734852327787,0.0012907004812447859,0.16434854450596437
2019-03-04,-0.7735584575608243,64.44,65.89,0.861076830934652,0.9897337753461954,1.0,1.0,-0.9897337753461954,-0.001751772204963986,0.1625967723010004
2019-03-05,-0.8838768426126222,64.24,65.8,0.8608029751971541,0.9897245720761797,1.0,1.0,-0.9897245720761797,0.005857543547780569,0.16845431584878096
2019-03-06,-0.5060854293098771,64.51,65.69,0.8595887562831098,0.9897409868976996,1.0,1.0,-0.9897409868976996,0.00028540329764587934,0.16873971914642683
2019-03-07,-0.4934434243841963,64.82,65.99,0.8589784196675044,0.9897475893981541,1.0,1.0,-0.9897475893981541,0.0159586529007526,0.18469837204717943
2019-03-08,0.5410431375197362,65.66,65.79,0.8605022851147526,0.9898002259078925,1.0,1.0,-0.9898002259078925,-0.017713544104410915,0.1669848279427685
2019-03-11,-0.6193769521354113,65.06,66.36,0.8600244508622461,0.9897434742636441,-1.0,-1.0,0.9897434742636441,0.0009210030329730541,0.16790583097574155
2019-03-12,-0.685081932862218,65.33,66.7,0.8599572559187783,0.9897313633112776,1.0,1.0,-0.9897313633112776,0.001152590324485163,0.16905842130022672
2019-03-13,-0.6198957013145048,65.89,67.2,0.8594957623384929,0.9897305907933706,1.0,1.0,-0.9897305907933706,0.0017502107695440035,0.17080863206977073
2019-03-14,-0.5094897251885158,66.18,67.38,0.8580120539784707,0.989751999483356,1.0,1.0,-0.989751999483356,0.005993049779056447,0.1768016818488272
2019-03-15,-0.10817718453347425,66.11,66.9,0.8555136455224571,0.9898083286178395,1.0,1.0,-0.9898083286178395,0.00017872024076838813,0.1769804020895956
2019-03-18,-0.1036200558400111,66.65,67.44,0.8554620311346582,0.98982236144484,1.0,1.0,-0.98982236144484,0.006027633947805495,0.1830080360374011
2019-03-19,0.2948219525015645,67.13,67.52,0.8562223975159832,0.9898574947793014,1.0,1.0,-0.9898574947793014,0.006152319231139541,0.18916035526854064
2019-03-20,0.6992367720079926,68.35,68.34,0.8585399718782429,0.9899145921567456,-1.0,-1.0,0.9899145921567456,-0.0020206480509033426,0.18713970721763729
2019-03-21,0.8399281081726429,68.3,68.15,0.8556601499200494,0.9898763300341503,-1.0,-1.0,0.9898763300341503,0.005898547276331607,0.19303825449396889
2019-03-22,0.4282898266361883,66.29,66.53,0.8547012541368703,0.9899550604744298,-1.0,-1.0,0.9899550604744298,-0.005727371096994928,0.18731088339697397
2019-03-25,0.7988067159638774,67.37,67.24,0.855359202950702,0.9900534396793,-1.0,-1.0,0.9900534396793,0.006903669662741346,0.1942145530597153
2019-03-26,0.33249812882411334,67.51,67.85,0.8561912448697784,0.9900884579392174,-1.0,-1.0,0.9900884579392174,0.005434405051060057,0.19964895811077535
2019-03-27,-0.03456110769873533,67.35,68.06,0.8562424949481977,0.9900758317322764,-1.0,-1.0,0.9900758317322764,0.006055267973930845,0.2057042260847062
2019-03-28,-0.4307779587949767,66.08,67.18,0.8560683296090112,0.9900383739028723,1.0,1.0,-0.9900383739028723,0.007806541122293731,0.21351076720699994
2019-03-29,0.06557393481025997,67.93,68.55,0.8550627604643879,0.9899989214469694,1.0,1.0,-0.9899989214469694,0.011441232804894202,0.22495200001189414
2019-04-01,0.8382516170064065,69.08,68.93,0.8575784999391134,0.990015209386241,-1.0,-1.0,0.990015209386241,-6.80115635886755e-05,0.22488398844830546
2019-04-02,0.8457390345456304,69.68,69.53,0.8575735401377057,0.9899936856817831,-1.0,-1.0,0.9899936856817831,0.0014769246111762955,0.22636091305948175
2019-04-03,0.7443406596393345,69.21,69.16,0.8563329247660931,0.9899603721856661,-1.0,-1.0,0.9899603721856661,-0.0002226250021620385,0.22613828805731973
2019-04-04,0.7604705239291292,69.8,69.74,0.857632672420268,0.9899559718392725,-1.0,-1.0,0.9899559718392725,0.0001248291354816423,0.22626311719280137
2019-04-05,0.7539493301772779,69.93,69.88,0.8570756637798012,0.9899263118177265,-1.0,-1.0,0.9899263118177265,-0.0015759798120751935,0.22468713738072618
2019-04-08,0.8650616722038791,71.12,70.97,0.8589356069895171,0.9899244515682137,-1.0,-1.0,0.9899244515682137,-0.0008256844214035298,0.22386145295932267
2019-04-09,0.927127980504082,71.02,70.81,0.8557672106533478,0.9898725041589594,-1.0,-1.0,0.9898725041589594,0.0014759485984635595,0.22533740155778623
2019-04-10,0.8258951243096107,71.63,71.53,0.8562556912240825,0.9898518785920647,-1.0,-1.0,0.9898518785920647,0.0028080323634748394,0.22814543392126108
2019-04-11,0.6284733863571148,71.3,71.4,0.8537693043374899,0.9897972915076033,-1.0,-1.0,0.9897972915076033,0.0006492500231863596,0.22879468394444744
2019-04-12,0.5825151303131832,71.57,71.72,0.8547575576074934,0.9897864594211769,-1.0,-1.0,0.9897864594211769,0.0014950632707058861,0.23028974721515333
2019-04-15,0.48117588967218694,70.9,71.15,0.8517541326883477,0.9897234590348252,-1.0,-1.0,0.9897234590348252,0.004899671568669594,0.23518941878382293
2019-04-16,0.13867828635895307,70.74,71.34,0.8482981665810226,0.9896456646150972,-1.0,-1.0,0.9896456646150972,0.0019752230145151893,0.23716464179833813
2019-04-17,0.0014863552181338946,71.14,71.89,0.8432439038607087,0.98954671922078,-1.0,-1.0,0.98954671922078,0.006182066793478549,0.24334670859181667
2019-04-18,-0.4286913584325873,70.71,71.9,0.836168182999616,0.9894115627042083,-1.0,-1.0,0.9894115627042083,0.0,0.24334670859181667
2019-04-19,-0.42235294927222355,70.71,71.9,0.834095960280933,0.9893234068048986,1.0,1.0,-0.9893234068048986,0.0,0.24334670859181667
2019-04-22,-0.41638166968884605,70.71,71.9,0.8324392270507062,0.9892403570193162,1.0,1.0,-0.9892403570193162,0.04956701766327016,0.2929137262550868
2019-04-23,3.0780225577142915,74.39,72.08,0.8577678037967412,0.9893448590772158,1.0,1.0,-0.9893448590772158,-0.045205515366556086,0.24770821088853073
2019-04-24,-0.19914961697622857,73.59,74.59,0.8556260682855513,0.9892633009381449,0.0,0.0,-0.0,0.0,0.24770821088853073
2019-04-25,0.5981270042844642,74.94,75.15,0.8566483439912297,0.9892464803155759,1.0,1.0,-0.9892464803155759,-0.010446379545069238,0.2372618313434615
2019-04-26,-0.1700923825064109,71.03,71.98,0.8547460005105479,0.9891649400181497,-1.0,-1.0,0.9891649400181497,-0.0021252373184561446,0.23513659402500534
2019-04-29,-0.0143503292659517,71.22,72.02,0.8530009477684973,0.989091229231685,1.0,1.0,-0.989091229231685,0.00153423401913611,0.23667082804414144
2019-04-30,0.0882003562221314,72.19,72.9,0.8529391472568558,0.9890507495717127,1.0,1.0,-0.9890507495717127,0.012294855812522003,0.24896568385666346
2019-05-01,0.9869916687177209,72.01,71.81,0.8556389662333533,0.9890406396223685,-1.0,-1.0,0.9890406396223685,-0.0019007414265100123,0.24706494243015345
2019-05-02,1.1191856496830752,70.56,70.21,0.8596751594571914,0.9890445000757291,-1.0,-1.0,0.9890445000757291,-0.0022317330670310505,0.2448332093631224
2019-05-03,1.2809502897375893,71.95,71.45,0.8652457348098048,0.9890699749511883,-1.0,-1.0,0.9890699749511883,0.0,0.2448332093631224
2019-05-06,1.2779686192698705,71.95,71.45,0.8711440128208334,0.9891117058184763,-1.0,-1.0,0.9891117058184763,-0.00119243107605887,0.24364077828706351
2019-05-07,1.3513069982316779,70.98,70.39,0.8773914192158602,0.9891844438381634,-1.0,-1.0,0.9891844438381634,0.0029471993762807333,0.24658797766334425
2019-05-08,1.141363890178937,71.09,70.71,0.8822159872729314,0.9892325853460766,-1.0,-1.0,0.9892325853460766,0.009550003611352189,0.25613798127469645
2019-05-09,0.4658009255724096,70.61,70.91,0.8828239706729791,0.9892003818139556,-1.0,-1.0,0.9892003818139556,-0.014864048445091137,0.2412739328296053
2019-05-10,1.5116814263117249,71.63,70.88,0.8902320661925107,0.9892539302156924,-1.0,-1.0,0.9892539302156924,-0.007120738345141287,0.234153194484464
2019-05-13,2.0187270708318863,72.35,71.09,0.9020186286834602,0.9893272320884527,-1.0,-1.0,0.9893272320884527,0.0015478922335252169,0.23570108671798923
2019-05-14,1.908361157602215,72.53,71.38,0.9117485566282669,0.9893757192826812,-1.0,-1.0,0.9893757192826812,0.004476460037622983,0.2401775467556122
2019-05-15,1.595394017481354,73.09,72.26,0.9185906618368637,0.9894077772283233,-1.0,-1.0,0.9894077772283233,-0.007102997287276739,0.23307454946833547
2019-05-16,2.118192590371109,74.7,73.35,0.9308912212224526,0.9895270267161403,-1.0,-1.0,0.9895270267161403,0.0005957855660875186,0.233670335034423
2019-05-17,2.050374617967421,73.94,72.64,0.9412157939461692,0.9896699529464836,-1.0,-1.0,0.9896699529464836,0.010145356115033985,0.24381569114945698
2019-05-20,1.2933407655554277,73.21,72.66,0.9451474893309951,0.9897696013548661,-1.0,-1.0,0.9897696013548661,-0.003122945390815402,0.24069274575864158
2019-05-21,1.506595855116501,72.94,72.16,0.9465564381090587,0.9899307669745495,-1.0,-1.0,0.9899307669745495,-0.00028302526580515144,0.24040972049283643
2019-05-22,1.5049690725782767,71.94,71.14,0.9478536227404767,0.9900903981926021,-1.0,-1.0,0.9900903981926021,0.002026863767076198,0.24243658425991263
2019-05-23,1.3123909885015337,68.37,67.72,0.9493993269506598,0.990218680028034,-1.0,-1.0,0.990218680028034,0.007020258633169594,0.24945684289308223
2019-05-24,0.8261002733848954,67.98,67.81,0.9479491679277361,0.990324431892274,-1.0,-1.0,0.990324431892274,0.0,0.24945684289308223
2019-05-27,0.8187183105918194,67.98,67.81,0.9461944256280664,0.9904332943431379,-1.0,-1.0,0.9904332943431379,-0.0035896689532885946,0.24586717393979363
2019-05-28,1.0600218784774285,70.19,69.79,0.9467868769873217,0.9905427442545144,-1.0,-1.0,0.9905427442545144,-0.019752768472938047,0.22611440546685557
2019-05-29,2.4265125152434166,70.64,68.85,0.955718557623694,0.990755083293487,-1.0,-1.0,0.990755083293487,-0.0032767165825322332,0.22283768888432334
2019-05-30,2.6112270083610127,69.55,67.55,0.968675040467278,0.9909514876630493,0.0,0.0,-0.0,0.0,0.22283768888432334
2019-05-31,2.4269516068691956,66.78,64.93,0.9806093263223101,0.9911142521658833,0.0,0.0,-0.0,0.0,0.22283768888432334
2019-06-03,2.197512861534527,63.16,61.5,0.9899626238213066,0.9912599534709833,-1.0,-1.0,0.9912599534709833,0.00011409698030836937,0.2229517858646317
2019-06-04,2.1916510111478686,63.56,61.9,0.9987204270909822,0.991411130676125,-1.0,-1.0,0.991411130676125,-0.0008825905852566478,0.22206919527937508
2019-06-05,2.2054733771542985,62.14,60.45,1.0090001666565163,0.9914727315607229,-1.0,-1.0,0.9914727315607229,-0.004561875600594908,0.21750731967878018
2019-06-06,2.4933511033805544,62.77,60.79,1.0220388664698765,0.9915553363484035,-1.0,-1.0,0.9915553363484035,0.013228078993812065,0.23073539867259224
2019-06-07,1.723909316609003,64.1,62.9,1.0273516053029297,0.9916707580825277,-1.0,-1.0,0.9916707580825277,0.0008229849659101918,0.23155838363850242
2019-06-10,1.6698623184305603,64.31,63.16,1.0328098923256699,0.9917691209874833,-1.0,-1.0,0.9917691209874833,0.00475316635059072,0.23631154998909315
2019-06-11,1.3504286314367207,63.56,62.72,1.0357987826605228,0.991861788401838,-1.0,-1.0,0.991861788401838,0.002850864312408611,0.23916241430150176
2019-06-12,1.1395841922381251,61.66,61.01,1.035622825062066,0.9919753451526286,-1.0,-1.0,0.9919753451526286,-0.01375350700439629,0.22540890729710547
2019-06-13,1.9860190874795265,63.28,61.78,1.0406498164114286,0.9921330675383696,-1.0,-1.0,0.9921330675383696,0.009757617113588756,0.23516652441069422
2019-06-14,1.370697904628507,63.13,62.24,1.0403189794485934,0.9922767046171512,-1.0,-1.0,0.9922767046171512,0.0018547507033684569,0.23702127511406268
2019-06-17,1.2402204856609487,62.56,61.79,1.041109888723103,0.992390022889449,-1.0,-1.0,0.992390022889449,-0.0004217529880381366,0.23659952212602453
2019-06-18,1.2662768920628196,63.35,62.55,1.0387668911068004,0.9925455333003547,-1.0,-1.0,0.9925455333003547,0.0007520444788769263,0.23735156660490145
2019-06-19,1.2065734443739942,62.85,62.1,1.0399611084519824,0.9926477706219968,-1.0,-1.0,0.9926477706219968,-0.006682349343243625,0.23066921726165782
2019-06-20,1.644263277870678,65.44,64.26,1.0435081698695086,0.9927752368834316,-1.0,-1.0,0.9927752368834316,0.00828065262210859,0.2389498698837664
2019-06-21,1.1152713189789267,65.99,65.34,1.04405125349777,0.9928792268292175,-1.0,-1.0,0.9928792268292175,-0.0024659613666121686,0.23648390851715423
2019-06-24,1.2612537420699823,65.16,64.35,1.045375533108975,0.9929875098357424,-1.0,-1.0,0.9929875098357424,0.0016340431386295783,0.2381179516557838
2019-06-25,1.158883522000906,66.24,65.53,1.0413116579806605,0.9931499538837035,-1.0,-1.0,0.9931499538837035,0.005492046401309533,0.24360999805709335
2019-06-26,0.8005225063319159,66.85,66.5,1.0413287024010547,0.9932252254686929,-1.0,-1.0,0.9932252254686929,1.6201815126210429e-06,0.24361161823860597
2019-06-27,0.7948242909357361,66.78,66.43,1.041152049913732,0.9933038643544221,-1.0,-1.0,0.9933038643544221,-0.00450200049639396,0.239109617742212
2019-06-28,1.0903913527450158,67.52,66.87,1.0411009957998882,0.9934142163489603,-1.0,-1.0,0.9934142163489603,0.008209253127606762,0.24731887086981877
2019-07-01,0.5133115760296221,65.1,65.01,1.0394948135025461,0.9934885159817007,-1.0,-1.0,0.9934885159817007,0.0069118898079502805,0.25423076067776906
2019-07-02,0.05690105001832535,62.72,63.07,1.0368724879844096,0.9935484215947625,-1.0,-1.0,0.9935484215947625,-0.01102416804652526,0.2432065926312438
2019-07-03,0.7409793118870311,63.53,63.19,1.0341903788855418,0.9936543865819429,-1.0,-1.0,0.9936543865819429,0.00424429880323352,0.24745089143447732
2019-07-04,0.46859266948305134,63.62,63.55,1.0323437800334476,0.993727888757151,-1.0,-1.0,0.993727888757151,-0.0013005986840517163,0.2461502927504256
2019-07-05,0.5460998765382143,64.23,64.08,1.0296585530218172,0.9938186660964698,-1.0,-1.0,0.9938186660964698,-3.961211847608968e-05,0.24611068063194952
2019-07-08,0.5447695855640546,64.89,64.74,1.0276139652400378,0.9939022306832862,-1.0,-1.0,0.9939022306832862,3.4504748028981944e-05,0.2461451853799785
2019-07-09,0.5371604234698637,64.3,64.15,1.0267949818796676,0.9939647634689031,-1.0,-1.0,0.9939647634689031,-0.0016712172396754661,0.24447396814030303
2019-07-10,0.6465457581727918,66.41,66.16,1.027181863054062,0.994006261212624,-1.0,-1.0,0.994006261212624,-0.005900913147269853,0.2385730549930332
2019-07-11,1.0377826356546933,67.64,67.0,1.0288128489440982,0.9940629457364971,-1.0,-1.0,0.9940629457364971,0.011668957798987706,0.2502420127920209
2019-07-12,0.24608768951821958,66.65,66.8,1.0288201153455097,0.9940705435700866,-1.0,-1.0,0.9940705435700866,-0.003746039519421081,0.24649597327259984
2019-07-15,0.4954296434522689,66.86,66.76,1.0291003756892103,0.9940768477613501,-1.0,-1.0,0.9940768477613501,0.013466931961484963,0.25996290523408483
2019-07-16,-0.4017528277811806,65.87,66.67,1.0295039131568846,0.9940265910871634,-1.0,-1.0,0.9940265910871634,-0.004471400116681963,0.2554915051174029
2019-07-17,-0.07505837968788143,63.67,64.13,1.0295125853909732,0.9939974798017759,1.0,1.0,-0.9939974798017759,-0.010842403508049818,0.24464910160935305
2019-07-18,-0.7459612801941375,60.7,61.82,1.0308649167881843,0.9939495516045639,1.0,1.0,-0.9939495516045639,-0.0019553997596589304,0.2426937018496941
2019-07-19,-0.8699384233069196,61.04,62.29,1.032610652950996,0.9938985137792089,1.0,1.0,-0.9938985137792089,0.0003925746054327592,0.24308627645512687
2019-07-22,-0.8608557755048807,61.96,63.21,1.0343328688837186,0.9938436287850796,1.0,1.0,-0.9938436287850796,0.005007393476244179,0.24809366993137105
2019-07-23,-0.5507307285381629,62.28,63.22,1.034177417592401,0.9938426246209769,1.0,1.0,-0.9938426246209769,0.009167221187667749,0.2572608911190388
2019-07-24,0.0009501944013408092,63.83,64.22,1.0306624069739214,0.9939123295795493,1.0,1.0,-0.9939123295795493,0.0013245243793641639,0.25858541549840297
2019-07-25,0.08161025917025455,63.47,63.77,1.0243138628797028,0.994015834104277,-1.0,-1.0,0.994015834104277,0.007963397107419952,0.2665488126058229
2019-07-26,-0.4248335909618888,62.46,63.26,1.020664250549077,0.9940694529080286,-1.0,-1.0,0.9940694529080286,0.007278810225659092,0.273827622831482
2019-07-29,-0.8850700886759171,62.29,63.55,1.0182261004861717,0.9941002374299909,1.0,1.0,-0.9941002374299909,-0.003647377617056271,0.27018024521442574
2019-07-30,-1.123829557504422,62.55,64.05,1.016023965117717,0.9941269251757131,1.0,1.0,-0.9941269251757131,0.014056628707456062,0.2842368739218818
2019-07-31,-0.26508368840335095,64.07,64.71,1.0104703446279577,0.9942062075166644,1.0,1.0,-0.9942062075166644,-0.0005926453169854545,0.28364422860489635
2019-08-01,-0.29649166169698304,62.9,63.56,1.0053562671067335,0.9942808631481589,1.0,1.0,-0.9942808631481589,-0.004990540896948326,0.278653687707948
2019-08-02,-0.599171994232023,61.12,62.07,0.999736120553708,0.9943478652204288,1.0,1.0,-0.9943478652204288,-0.00365841285139688,0.2749952748565511
2019-08-05,-0.801854036408514,59.32,60.46,0.9947484191296451,0.9944071127424498,1.0,1.0,-0.9944071127424498,-0.001434466975014698,0.2735608078815364
2019-08-06,-0.877695881393052,58.63,59.84,0.9919934541658362,0.9944467894617822,1.0,1.0,-0.9944467894617822,-0.001575668335722466,0.27198513954581394
2019-08-07,-0.8975135379782131,55.03,56.24,0.9927907832174265,0.9944436973324717,1.0,1.0,-0.9944436973324717,-9.018346887343029e-05,0.27189495607694053
2019-08-08,-0.929433090688299,56.29,57.54,0.9941757788909359,0.9944287989344508,1.0,1.0,-0.9944287989344508,0.0005213736985018973,0.27241632977544245
2019-08-09,-0.924150747046788,57.37,58.62,0.9940670488864656,0.9944413297005593,1.0,1.0,-0.9944413297005593,-0.00011196340407220416,0.27230436637137023
2019-08-12,-0.9249683116201339,57.13,58.38,0.9952108949058969,0.9944324822134315,1.0,1.0,-0.9944324822134315,0.004709076864910414,0.27701344323628063
2019-08-13,-0.7138735270420042,59.9,60.95,0.9920373352536418,0.9944852096315341,1.0,1.0,-0.9944852096315341,0.0024919978710814597,0.2795054411073621
2019-08-14,-0.5299701517103941,57.86,58.71,0.988338970238082,0.9945489720952204,1.0,1.0,-0.9945489720952204,-0.0018621071510463239,0.27764333395631574
2019-08-15,-0.6313317410993733,57.37,58.32,0.989177761865352,0.9945358666169303,1.0,1.0,-0.9945358666169303,0.022784544289559214,0.30042787824587497
2019-08-16,0.6680122541094704,59.0,58.65,0.9896453817042745,0.9945777961788667,1.0,1.0,-0.9945777961788667,0.0008410228499518106,0.30126890109582677
2019-08-19,0.7197054058516343,59.79,59.39,0.9902965847971609,0.9946168478556721,-1.0,-1.0,0.9946168478556721,0.014218404681298953,0.31548730577712575
2019-08-20,-0.1306202987106886,59.03,59.48,0.9900985974245506,0.9946304690435557,-1.0,-1.0,0.9946304690435557,-0.004523474637869982,0.31096383113925574
2019-08-21,0.12552733373009062,60.6,60.8,0.9899898257040579,0.9946459320110184,1.0,1.0,-0.9946459320110184,0.0023414459763862368,0.313305277115642
2019-08-22,0.2676910090665672,59.81,59.86,0.9893482611764082,0.994692766303599,-1.0,-1.0,0.994692766303599,0.0057698479999358215,0.3190751251155778
2019-08-23,-0.07795139960973074,58.64,59.03,0.9890128984743202,0.9947137286059585,-1.0,-1.0,0.9947137286059585,0.0,0.3190751251155778
2019-08-26,-0.07939299503487973,58.64,59.03,0.988581938042885,0.9947381500090612,1.0,1.0,-0.9947381500090612,0.000633694832016897,0.3197088199475947
2019-08-27,-0.04268816973571887,58.44,58.79,0.9878588496651647,0.9947727193355285,1.0,1.0,-0.9947727193355285,0.0012237960181017624,0.32093261596569644
2019-08-28,0.016085632794855087,60.42,60.72,0.9876084263942857,0.9947943736364484,1.0,1.0,-0.9947943736364484,0.0034689701302031304,0.3244015860958996
2019-08-29,0.22476745792690167,60.59,60.68,0.9875753324016335,0.9948126654923055,-1.0,-1.0,0.9948126654923055,-0.010705849707179577,0.31369573638872
2019-08-30,0.8731054476932414,61.04,60.48,0.9882239043026965,0.9948229919362891,-1.0,-1.0,0.9948229919362891,0.00493455424738172,0.3186302906361017
2019-09-02,0.5493775595430819,58.55,58.3,0.9884258894971252,0.9948648789100673,-1.0,-1.0,0.9948648789100673,0.0008624306866174668,0.31949272132271916
2019-09-03,0.4952715340514757,57.93,57.73,0.9886670039594802,0.994885301679344,-1.0,-1.0,0.994885301679344,-7.918245666298923e-05,0.31941353886605617
2019-09-04,0.5085717462294497,60.68,60.48,0.9888712418493768,0.9948979539313915,-1.0,-1.0,0.9948979539313915,-0.006146833641263606,0.31326670522479255
2019-09-05,0.8867958023066294,62.7,62.13,0.9892283019768744,0.9949010815659645,-1.0,-1.0,0.9949010815659645,0.000709422619435577,0.3139761278442281
2019-09-06,0.8292471418448386,61.28,60.76,0.9897402150241984,0.9949103498708881,-1.0,-1.0,0.9949103498708881,-0.010164423777446273,0.3038117040667819
2019-09-09,1.467745791012689,63.99,62.84,0.9923796014327512,0.9949435742996071,-1.0,-1.0,0.9949435742996071,0.0025147012435823464,0.3063264053103642
2019-09-10,1.3191627062429916,64.67,63.67,0.9947869913404415,0.9949872356487672,-1.0,-1.0,0.9949872356487672,0.0028546310594324102,0.3091810363697966
2019-09-11,1.1100422043773008,63.02,62.22,0.9962961462572678,0.9950170008939683,-1.0,-1.0,0.9950170008939683,0.00211868889635472,0.31129972526615135
2019-09-12,0.9478662409443999,60.76,60.11,0.997394071290726,0.9950446474639095,-1.0,-1.0,0.9950446474639095,-0.004257158469463,0.30704256679668834
2019-09-13,1.208030372986677,61.25,60.34,0.9988206593697352,0.9950608158272012,-1.0,-1.0,0.9950608158272012,0.0062906963320048526,0.3133332631286932
2019-09-16,0.9328541991625485,68.42,67.82,0.9998290078350306,0.9950920937899951,-1.0,-1.0,0.9950920937899951,0.007908769113494675,0.3212420322421879
2019-09-17,0.37187110129484324,65.59,65.54,0.9997622501448132,0.9950889365075549,-1.0,-1.0,0.9950889365075549,-0.0006768548826906022,0.3205651773594973
2019-09-18,0.41925341319427645,64.29,64.19,0.9976072877307569,0.9950264307026909,-1.0,-1.0,0.9950264307026909,0.0044974978906578865,0.3250626752501552
2019-09-19,0.1332852339905486,64.25,64.44,0.9969219767832804,0.9949831590007675,-1.0,-1.0,0.9949831590007675,-0.007378284347987381,0.3176843909021678
2019-09-20,0.6071827966315766,65.23,64.95,0.9964746154321753,0.9949625435468579,-1.0,-1.0,0.9949625435468579,0.0001597266920345692,0.3178441175942024
2019-09-23,0.5955583860876317,64.66,64.39,0.9961290985487703,0.9949439604583378,-1.0,-1.0,0.9949439604583378,0.00031628304724575645,0.3181604006414481
2019-09-24,0.5737713454381392,64.13,63.88,0.9959612118266008,0.9949315694201918,-1.0,-1.0,0.9949315694201918,3.150548517516505e-05,0.3181919061266233
2019-09-25,0.5673797218366872,62.41,62.16,0.9949615988145093,0.9948941486191009,-1.0,-1.0,0.9948941486191009,5.840209372513262e-06,0.3181977463359958
2019-09-26,0.5674910206871644,62.08,61.83,0.994342018355174,0.9948650975143593,-1.0,-1.0,0.9948650975143593,0.0024063824741252723,0.32060412881012107
2019-09-27,0.4218422501125261,62.48,62.38,0.9939141504227039,0.9948406179847302,-1.0,-1.0,0.9948406179847302,8.500667006326387e-05,0.32068913548018435
2019-09-30,0.41624762262259907,60.99,60.89,0.9931600277067093,0.9948062469597209,-1.0,-1.0,0.9948062469597209,-0.009911750048541581,0.3107773854316428
2019-10-01,1.0166453155273203,60.06,59.35,0.9944920178502501,0.9948332718529517,-1.0,-1.0,0.9948332718529517,0.004956311326218422,0.3157336967578612
2019-10-02,0.6974972158648143,57.92,57.52,0.9946551533711282,0.9948279343556187,-1.0,-1.0,0.9948279343556187,-0.004321121740882746,0.3114125750169785
2019-10-03,0.9449951223535749,58.01,57.36,0.9958374744883473,0.9948571282713812,-1.0,-1.0,0.9948571282713812,0.0006386899918531044,0.3120512650088316
2019-10-04,0.9195341910374992,59.13,58.51,0.9968688741694188,0.994880632523714,-1.0,-1.0,0.994880632523714,0.008532064561544248,0.3205833295703759
2019-10-07,0.4270020386781894,59.46,59.34,0.995289548228792,0.9948263896414191,-1.0,-1.0,0.9948263896414191,7.019194289337519e-05,0.32065352151326926
2019-10-08,0.4220599257081261,58.14,58.02,0.9946591475693886,0.9947938654652166,-1.0,-1.0,0.9947938654652166,-0.0048852815919171975,0.31576823992135206
2019-10-09,0.7109205296918759,59.7,59.3,0.9936629693391953,0.994756820747186,-1.0,-1.0,0.994756820747186,-1.523326670905406e-05,0.315753006654643
2019-10-10,0.7120823433709873,59.08,58.68,0.9901757816767957,0.9946816233236028,-1.0,-1.0,0.9946816233236028,0.005122651057923516,0.32087565771256654
2019-10-11,0.42408720426561075,60.59,60.49,0.9892251477856708,0.9946423011362935,-1.0,-1.0,0.9946423011362935,0.003397708475671151,0.3242733661882377
2019-10-14,0.2182062405119396,58.81,58.91,0.98842956653712,0.994598434213004,-1.0,-1.0,0.994598434213004,0.0006295228951838268,0.3249028890834215
2019-10-15,0.18321822511672536,59.19,59.33,0.9876221557984388,0.9945521957674579,-1.0,-1.0,0.9945521957674579,-0.0020260526047864145,0.32287683647863513
2019-10-16,0.3050925603522856,59.3,59.32,0.9870938405867783,0.9945196803716742,-1.0,-1.0,0.9945196803716742,-0.006375730915864155,0.316501105562771
2019-10-17,0.6806422830487762,59.35,58.99,0.9875794828550045,0.994564463755742,-1.0,-1.0,0.994564463755742,6.516479691687227e-06,0.3165076220424627
2019-10-18,0.6796252284919504,59.96,59.6,0.9874406751904982,0.9946371605957727,-1.0,-1.0,0.9946371605957727,0.0011573326567925271,0.3176649546992552
2019-10-21,0.597590151762013,58.95,58.66,0.9842023551998496,0.9947563901847595,-1.0,-1.0,0.9947563901847595,-0.00017814614888174082,0.3174868085503735
2019-10-22,0.6080532754843802,60.5,60.2,0.9805445406910956,0.9948828359554089,-1.0,-1.0,0.9948828359554089,0.0014873137127707691,0.31897412226314426
2019-10-23,0.5148849457734741,60.52,60.31,0.980139477462413,0.9949447032702127,-1.0,-1.0,0.9949447032702127,0.0007935772763754158,0.31976769953951967
2019-10-24,0.4664820485182304,61.71,61.55,0.9789800357890045,0.9950206003490134,-1.0,-1.0,0.9950206003490134,-0.00130685568610196,0.3184608438534177
2019-10-25,0.5409250436976123,62.06,61.82,0.9760479055231144,0.9951322380508313,-1.0,-1.0,0.9951322380508313,0.018055952812650388,0.3365167966660681
2019-10-28,-0.5872967041353476,60.39,61.27,0.9697632436946485,0.9952227306044613,-1.0,-1.0,0.9952227306044613,-0.0011830234694976856,0.33533377319657043
2019-10-29,-0.5254938494107435,61.05,61.87,0.9694128826067925,0.9952399199840107,1.0,1.0,-0.9952399199840107,0.0018471324395735022,0.33718090563614395
2019-10-30,-0.40186807372391087,60.22,60.91,0.9685532823089099,0.9952695464410427,1.0,1.0,-0.9952695464410427,-0.0038393148231902156,0.3333415908129537
2019-10-31,-0.6273418762661933,59.3,60.21,0.9668831909520071,0.9953054621535656,1.0,1.0,-0.9953054621535656,0.009711993360026965,0.3430535841729807
