Date,Spread,EIAEBRT,FUELOIL,Spread_rolling_std,Hedge ratio,Position,Leg1_position,Leg2_position,dailypnl,cumpnl
2018-05-22,2.9199191365619868,80.42,2.2447999999999997,1.6019813463117811,34.5242698073049,-1.0,-1.0,34.5242698073049,0.2537449884805113,7.5466796362279736
2018-05-23,0.6729509427759695,78.69,2.2599,1.5959854445680586,34.52234570433383,-1.0,-1.0,34.52234570433383,-0.39984600352074656,7.146833632707227
2018-05-24,1.7713977499997071,78.9,2.2338999999999998,1.5984067994813203,34.526434598684055,-1.0,-1.0,34.526434598684055,-0.9244643848830529,6.222369247824174
2018-05-25,1.5960629646563262,76.6,2.1722,1.5993174856882992,34.52901990394239,-1.0,-1.0,34.52901990394239,0.0,6.222369247824174
2018-05-28,1.587979928922607,76.6,2.1722,1.6012301412653278,34.53274103262931,-1.0,-1.0,34.53274103262931,-0.27794909764996906,5.944420150174205
2018-05-29,0.1613138702943928,74.51,2.153,1.6011857908890452,34.5325992242014,-1.0,-1.0,34.5325992242014,0.7417415150243742,6.686161665198579
2018-05-30,-0.09093079230530066,75.89,2.2004,1.6000659856658754,34.530508449511586,-1.0,-1.0,34.530508449511586,-0.379299229604568,6.306862435594011
2018-05-31,1.2802579467292645,76.45,2.1767,1.6011988205881489,34.533809001364794,1.0,1.0,-34.533809001364794,0.4874627284417429,6.7943251640357545
2018-06-01,0.4826404550713903,74.54,2.1444,1.601169980059845,34.535235751225805,-1.0,-1.0,34.535235751225805,-0.34075749188074794,6.453567672155007
2018-06-04,0.11535609411879477,73.41,2.1223,1.601218508967166,34.53547750359572,-1.0,-1.0,34.53547750359572,-0.2958605128680923,6.157707159286915
2018-06-05,0.254976819058939,72.91,2.1037,1.600884610826721,34.536779569777565,-1.0,-1.0,34.536779569777565,0.04650422340854429,6.204211382695459
2018-06-06,0.46695305002015175,73.23,2.1068000000000002,1.6007631514790206,34.53723511960312,-1.0,-1.0,34.53723511960312,0.6251389300807016,6.829350312776161
2018-06-07,1.0828891196216546,75.23,2.1466,1.599743535596917,34.54165232478261,-1.0,-1.0,34.54165232478261,-0.27678492763813456,6.552565385138027
2018-06-08,1.5545165245929837,75.11,2.1293,1.6011010567835886,34.54444346752783,-1.0,-1.0,34.54444346752783,-0.002677710721013962,6.549887674417013
2018-06-11,1.04061815914298,74.58,2.1287000000000003,1.6016797644786518,34.546616169895714,-1.0,-1.0,34.546616169895714,-0.1011281995271317,6.448759474889881
2018-06-12,1.518869926336464,74.86,2.1227,1.6031577419302034,34.550869210752126,-1.0,-1.0,34.550869210752126,0.5099155343405182,6.958675009230399
2018-06-13,0.636402288724625,75.07,2.1542,1.6031145759644594,34.55277955216571,-1.0,-1.0,34.55277955216571,-0.40341279151076054,6.555262217719639
2018-06-14,1.211255607699087,74.77,2.1288,1.6028566627838494,34.55408887274564,-1.0,-1.0,34.55408887274564,-1.2146862758474077,5.340575941872231
2018-06-15,1.121192136648986,72.02,2.0517,1.6035040742552489,34.55612802229908,-1.0,-1.0,34.55612802229908,0.7756134055738914,6.116189347446123
2018-06-18,2.2892061509596147,74.87,2.1001,1.6077655478928952,34.56063704063635,-1.0,-1.0,34.56063704063635,-0.15700611854133117,5.9591832289047915
2018-06-19,2.6515192129368614,74.92,2.0906000000000002,1.613264273025149,34.56829655939115,-1.0,-1.0,34.56829655939115,-0.3482154580738663,5.610967770830925
2018-06-20,2.7189777606190972,74.25,2.069,1.618416093108919,34.572751203180715,-1.0,-1.0,34.572751203180715,-0.320624798458394,5.290342972372531
2018-06-21,2.0352048662839906,72.87,2.0487,1.6201198299339643,34.575484518824624,-1.0,-1.0,34.575484518824624,0.7248496923453218,6.015192664717853
2018-06-22,1.3207354503062163,73.67,2.0923,1.621149975103683,34.578819743676235,-1.0,-1.0,34.578819743676235,-0.24462595005273496,5.770566714665118
2018-06-25,1.0030422919893738,72.82,2.0768,1.6215330392467675,34.58058441256289,-1.0,-1.0,34.58058441256289,0.3825244932902505,6.153091207955368
2018-06-26,0.9402572228355837,73.58,2.1004,1.6212975620693308,34.583766319350794,-1.0,-1.0,34.583766319350794,0.49442436660783984,6.647515574563208
2018-06-27,2.327215079514673,76.09,2.1325,1.6257359486784522,34.5898170787739,-1.0,-1.0,34.5898170787739,0.026962366721235625,6.674477941284444
2018-06-28,2.419118859067325,76.26,2.1343,1.62928893920122,34.59723616217621,-1.0,-1.0,34.59723616217621,0.5372913447233947,7.211769286007838
2018-06-29,2.4037946598640474,77.44,2.1684,1.6331365957615243,34.604411243375736,-1.0,-1.0,34.604411243375736,-0.8076485434092484,6.4041207425985895
2018-07-02,3.4272499759688486,76.71,2.1172,1.6439270535332102,34.61305026640428,-1.0,-1.0,34.61305026640428,0.2921445817038896,6.6962653243024794
2018-07-03,1.9778079160724928,75.87,2.1344,1.6449835982351473,34.61965521173516,-1.0,-1.0,34.61965521173516,-0.014762093053907854,6.681503231248572
2018-07-04,3.079583299006117,76.99,2.1344,1.6525630927263757,34.62819373172502,-1.0,-1.0,34.62819373172502,0.38482885247521137,7.066332083723783
2018-07-05,2.340425237018181,77.09,2.1582,1.6558662337991752,34.635147235187574,-1.0,-1.0,34.635147235187574,-0.22619038314790163,6.840141700575881
2018-07-06,0.7671781921042822,74.98,2.1424000000000003,1.651449774216317,34.64004005222914,-1.0,-1.0,34.64004005222914,0.44250465116985627,7.282646351745737
2018-07-09,1.8443039565933077,77.08,2.1715,1.6508892511466122,34.64687821478549,-1.0,-1.0,34.64687821478549,0.32412428909293367,7.606770640838671
2018-07-10,1.825495004480814,77.8,2.1924,1.6503431457672073,34.653578268344816,-1.0,-1.0,34.653578268344816,-1.7135167701100564,5.893253870728614
2018-07-11,3.1818416577523436,75.35,2.082,1.6568788387987323,34.66290026044556,-1.0,-1.0,34.66290026044556,0.13956265127657597,6.03281652200519
2018-07-12,-0.263292455134021,72.11,2.0878,1.6544441079376986,34.66485892093784,-1.0,-1.0,34.66485892093784,0.13497923194059183,6.167795753945781
2018-07-13,1.384483288811154,74.11,2.0976,1.6518862618169405,34.67082223073458,1.0,1.0,-34.67082223073458,1.1220680574793236,7.289863811425105
2018-07-16,0.7375006438278007,71.03,2.0272,1.6497534446971505,34.674674110187546,-1.0,-1.0,34.674674110187546,0.07580283505996178,7.365666646485067
2018-07-17,0.4222433055927013,70.87,2.0315,1.647939586745792,34.67770450130805,-1.0,-1.0,34.67770450130805,0.44875861362599695,7.814425260111064
2018-07-18,-0.8324704979814186,70.52,2.0575,1.6455813200386267,34.67920801845998,-1.0,-1.0,34.67920801845998,-0.04878966920329483,7.7656355909077694
2018-07-19,0.6348083068694166,71.94,2.0558,1.6380165760109555,34.68488748571387,1.0,1.0,-34.68488748571387,-0.20682716533420684,7.558808425573563
2018-07-20,0.25167398506330585,71.99,2.0681,1.6354085479350022,34.68803540202925,-1.0,-1.0,34.68803540202925,0.22460375191156293,7.783412177485126
2018-07-23,1.1987401637837678,73.45,2.0827,1.635853524580546,34.69115083123649,-1.0,-1.0,34.69115083123649,0.2104523877922853,7.993864565277412
2018-07-24,0.8310817903772119,73.53,2.0953999999999997,1.635049735486162,34.69453002272731,-1.0,-1.0,34.69453002272731,0.3557374433558272,8.349602008633239
2018-07-25,0.21449489637008412,73.67,2.117,1.6316298328145784,34.69792399793572,-1.0,-1.0,34.69792399793572,0.39179521732437433,8.741397225957613
2018-07-26,0.19774801405058895,74.51,2.1416,1.6313680163035211,34.69940791275187,-1.0,-1.0,34.69940791275187,-0.20858122358252437,8.532816002375089
2018-07-27,0.9546596445055258,74.84,2.129,1.6286598708428686,34.704246291918494,-1.0,-1.0,34.704246291918494,0.174043568247683,8.706859570622772
2018-07-30,0.7256992568871965,74.99,2.1397999999999997,1.6286634383014662,34.706187841439764,-1.0,-1.0,34.706187841439764,-0.4560494432588594,8.250810127363913
2018-07-31,0.8855182917613718,74.16,2.1109999999999998,1.625854392721472,34.71079190347638,-1.0,-1.0,34.71079190347638,-0.6389393133203738,7.611870814043539
2018-08-01,0.4035573379486266,72.28,2.0706,1.6252841416995476,34.71285746259604,-1.0,-1.0,34.71285746259604,0.44002276529905565,8.051893579342595
2018-08-02,0.13618565225473844,72.95,2.0974,1.6211551821610353,34.716226922735416,-1.0,-1.0,34.716226922735416,0.08589251119072182,8.137786090533316
2018-08-03,-0.49971622149574557,72.48,2.1022,1.6223486266372373,34.71587680596316,-1.0,-1.0,34.71587680596316,0.11188176500167023,8.249667855534986
2018-08-06,-0.7048854151694144,72.51,2.109,1.623785466632992,34.715450647306504,1.0,1.0,-34.715450647306504,-0.38135253369366784,7.868315321841318
2018-08-07,-1.7008621621986748,72.31,2.1319999999999997,1.6270166945029485,34.714288068573495,1.0,1.0,-34.714288068573495,0.8033957506746241,8.671711072515942
2018-08-08,-1.5301824416447687,70.71,2.0813,1.630847150839097,34.70916371577608,1.0,1.0,-34.70916371577608,-0.057295790960489645,8.614415281555452
2018-08-09,-1.793804038056777,70.55,2.0846,1.6367657183343167,34.703925951288866,1.0,1.0,-34.703925951288866,-0.49138964725027356,8.12302563430518
2018-08-10,-2.3711143064857794,71.0,2.1145,1.647121135185005,34.69903726956055,1.0,1.0,-34.69903726956055,0.04059600950638632,8.163621643811565
2018-08-13,-2.644343189505335,70.62,2.1117,1.6586818612613081,34.69448462826412,1.0,1.0,-34.69448462826412,0.17463533299802483,8.338256976809589
2018-08-14,-2.1218014080846075,70.77,2.1012,1.6669522471246339,34.69055844664221,1.0,1.0,-34.69055844664221,0.616717873522564,8.954974850332153
2018-08-15,-3.1357524555669443,68.38,2.0618,1.68081105093537,34.68607646501452,1.0,1.0,-34.68607646501452,-0.0602017135794542,8.894773136752699
2018-08-16,-2.446875846690446,69.21,2.0661,1.6904707854017536,34.68219149445353,1.0,1.0,-34.68219149445353,-0.07217280757952203,8.822600329173177
2018-08-17,-1.6879123399740337,70.14,2.0712,1.6959539784665623,34.67937057743049,1.0,1.0,-34.67937057743049,-0.16532717175881365,8.657273157414364
2018-08-20,-1.100060779946972,71.11,2.0819,1.677199506936211,34.68469224263748,1.0,1.0,-34.68469224263748,-0.2189836876644836,8.438289469749881
2018-08-21,-1.048196124837503,71.65,2.0955,1.6439786048558096,34.69252976608805,1.0,1.0,-34.69252976608805,-0.783013953734481,7.6552755160154
2018-08-22,-1.4342644416205985,72.96,2.1439,1.6042029366856323,34.700435860637434,1.0,1.0,-34.700435860637434,-0.07846740035629642,7.576808115659103
2018-08-23,-0.8696478051079168,73.73,2.1494,1.5792623937400143,34.707196336237054,1.0,1.0,-34.707196336237054,-0.3460197017320951,7.230788413927009
2018-08-24,-0.9622221959756132,74.41,2.1713999999999998,1.5679772198769102,34.711348529048365,1.0,1.0,-34.711348529048365,-0.21740551717558565,7.013382896751423
2018-08-27,-1.4456749216017357,74.41,2.185,1.5472468696919024,34.71655602819301,1.0,1.0,-34.71655602819301,0.0344583064310464,7.04784120318247
2018-08-28,0.07092039789478122,75.91,2.1841,1.5321250540979965,34.72326340465419,1.0,1.0,-34.72326340465419,-0.5447903961707247,6.503050807011745
2018-08-29,-0.9709897490500481,76.07,2.2185,1.5239836165703902,34.726612462947955,-1.0,-1.0,34.726612462947955,-0.05984245516822957,6.4432083518435155
2018-08-30,0.10349451456799841,77.05,2.2155,1.5185098995339132,34.73098870929,1.0,1.0,-34.73098870929,0.007978175168901936,6.451186527012418
2018-08-31,0.012547397368749102,76.94,2.2149,1.5189314720700626,34.731794935496524,-1.0,-1.0,34.731794935496524,-0.011307512347283666,6.439879014665134
2018-09-03,0.8692957539201984,77.81,2.2149,1.514054382709256,34.73777788887977,-1.0,-1.0,34.73777788887977,-0.016533235539018185,6.423345779126116
2018-09-04,0.5999814085713382,77.51,2.2136,1.5050184566972047,34.74431631343904,-1.0,-1.0,34.74431631343904,-0.13055428417557907,6.292791494950537
2018-09-05,0.0679865251898093,76.68,2.2046,1.4903096113656533,34.75098134573628,-1.0,-1.0,34.75098134573628,-0.28632427061048693,6.006467224340049
2018-09-06,-0.28711172906062643,75.67,2.1856,1.488626620377495,34.75343691849407,-1.0,-1.0,34.75343691849407,0.12084405837360299,6.127311282713652
2018-09-07,-0.6729804842888285,75.55,2.1931,1.4862987429200525,34.75581618908797,1.0,1.0,-34.75581618908797,0.03675038975656572,6.1640616724702175
2018-09-10,0.5815955943607349,76.77,2.1918,1.4826356413686022,34.76065535433856,1.0,1.0,-34.76065535433856,-0.5694965334431841,5.594565139027034
2018-09-11,0.7333023159637264,78.22,2.2289,1.4815127303626179,34.76454649559705,-1.0,-1.0,34.76454649559705,0.042496123526373455,5.637061262553408
2018-09-12,2.368312951379977,80.02,2.2331,1.4829111007847553,34.773045116036016,-1.0,-1.0,34.773045116036016,-0.4890432212441239,5.1480180413092835
2018-09-13,1.1546002563157742,77.66,2.1997999999999998,1.4814905134987726,34.778343369253676,-1.0,-1.0,34.778343369253676,-0.280956137366347,4.867061903942936
2018-09-14,1.9596667049036967,77.87,2.1822,1.480294092734741,34.78614851759523,-1.0,-1.0,34.78614851759523,-0.034782307935728604,4.832279596007208
2018-09-17,2.3471672250936564,78.22,2.1803,1.4632450692191028,34.799262842226454,-1.0,-1.0,34.799262842226454,0.4496942892187173,5.281973885225925
2018-09-18,2.3344800581061094,79.25,2.2093000000000003,1.4313200454611188,34.81442988362553,-1.0,-1.0,34.81442988362553,0.14743091270545963,5.429404797931385
2018-09-19,2.1640215948983013,79.43,2.2188,1.4282295827159703,34.82331819231193,-1.0,-1.0,34.82331819231193,-0.299440580920075,5.12996421701131
2018-09-20,2.418530541734995,79.03,2.1994,1.4256897071225467,34.83289508878104,-1.0,-1.0,34.83289508878104,-0.044283670008953606,5.085680547002356
2018-09-21,2.3656817470122604,78.9,2.1965,1.4171664977181744,34.84375973275108,-1.0,-1.0,34.84375973275108,1.0296882945980985,6.115368841600455
2018-09-24,2.017408995760789,80.89,2.263,1.4112806231911055,34.853111358479545,-1.0,-1.0,34.853111358479545,0.19929955389149584,6.314668395491951
2018-09-25,2.8246663395961065,82.21,2.2769999999999997,1.409497101969052,34.864002485904216,-1.0,-1.0,34.864002485904216,0.16949860754942153,6.484167003041373
2018-09-26,2.092529840823758,81.87,2.2878,1.4106097165724814,34.87082356813369,-1.0,-1.0,34.87082356813369,0.16254838043075673,6.646715383472129
2018-09-27,1.388665123516816,81.54,2.2982,1.4104454335459804,34.875700494510134,-1.0,-1.0,34.875700494510134,0.4665831853563466,7.113298568828475
2018-09-28,1.448650089920335,82.72,2.3299000000000003,1.4083551649322066,34.881904764187155,-1.0,-1.0,34.881904764187155,0.8579732280274931,7.9712717968559685
2018-10-01,1.5927321681804187,84.94,2.3890000000000002,1.407682903339929,34.887931281632305,-1.0,-1.0,34.887931281632305,-0.25054266094031713,7.720729135915652
2018-10-02,2.840116306380878,85.63,2.3724000000000003,1.4114172792445245,34.89710154005189,-1.0,-1.0,34.89710154005189,0.5478289542084032,8.268558090124055
2018-10-03,1.3500533669626407,85.45,2.4095,1.4085643051016032,34.903484803086684,-1.0,-1.0,34.903484803086684,-0.44327765677067626,7.825280433353378
2018-10-04,2.996289480711553,86.07,2.3794,1.4115712246584744,34.913722164952695,-1.0,-1.0,34.913722164952695,-0.15477110502951616,7.670509328323862
2018-10-05,2.422077197072042,85.12,2.3681,1.4135370118175399,34.9216345605878,-1.0,-1.0,34.9216345605878,0.03121867307149132,7.701728001395353
2018-10-08,1.4581294275842964,84.22,2.3695,1.4112022173131222,34.92798926879751,-1.0,-1.0,34.92798926879751,0.4295844315788147,8.131312432974168
2018-10-09,1.3365735456561367,85.16,2.3994,1.4056657011786142,34.93516147967986,-1.0,-1.0,34.93516147967986,-0.4560075287343297,7.675304904239838
2018-10-10,1.1155740771782519,83.82,2.367,1.4030125332729826,34.94061086726732,-1.0,-1.0,34.94061086726732,-0.8340833117323327,6.841221592507505
2018-10-11,0.674040214678925,81.35,2.3085,1.3926321988969,34.947351000788856,-1.0,-1.0,34.947351000788856,-0.014840590090264623,6.82638100241724
2018-10-12,0.07707111697440894,80.71,2.307,1.3882927191248617,34.9514212756938,-1.0,-1.0,34.9514212756938,-0.05550357095226975,6.770877431464971
2018-10-15,0.3880260130072486,80.91,2.3035,1.3828053630020676,34.95635944735956,-1.0,-1.0,34.95635944735956,0.22018618102403953,6.99106361248901
2018-10-16,-0.49446286824188235,80.53,2.3177000000000003,1.3812567799744508,34.958995067628194,-1.0,-1.0,34.958995067628194,-0.2803955848550658,6.710668027633944
2018-10-17,-0.4516816040899556,79.91,2.2986,1.3811320571549528,34.96114226228572,1.0,1.0,-34.96114226228572,0.24823656650965784,6.958904594143602
2018-10-18,0.49062428038992323,80.3,2.2826,1.3805496264302088,34.96424065522215,1.0,1.0,-34.96424065522215,-0.13839503975001585,6.8205095543935865
2018-10-19,0.2481235339155745,80.38,2.2917,1.380974906936127,34.96612840515095,-1.0,-1.0,34.96612840515095,0.2707166417770788,7.091226196170665
2018-10-22,-0.3068769618063669,80.45,2.3095,1.3824918014229926,34.96725566651066,-1.0,-1.0,34.96725566651066,-1.2072925813715238,5.883933614799141
2018-10-23,0.7443779997701228,78.67,2.2283,1.3816007597053812,34.970884530911405,1.0,1.0,-34.970884530911405,0.1149233268423977,5.998856941641539
2018-10-24,-0.28953465347893825,77.34,2.2199,1.3830404403298835,34.96983407066937,-1.0,-1.0,34.96983407066937,0.5959763291287618,6.594833270770301
2018-10-25,-1.6416230349476137,77.3,2.2577000000000003,1.3912535817409677,34.96550606145529,1.0,1.0,-34.96550606145529,-0.4540307302253656,6.140802540544935
2018-10-26,-2.554097174823511,77.4,2.2871,1.4063855556627016,34.958723787689,1.0,1.0,-34.958723787689,0.4529798465454009,6.593782387090336
2018-10-29,-1.3547468178813347,77.56,2.2576,1.4125918855718378,34.95515007879223,1.0,1.0,-34.95515007879223,0.1646572423923217,6.758439629482657
2018-10-30,-2.7942587274404787,75.68,2.2454,1.4309040006373912,34.948899406538025,1.0,1.0,-34.948899406538025,0.14921668657303935,6.9076563160556965
2018-10-31,-3.2628569118606805,74.84,2.2351,1.4536757225383137,34.943786368332816,1.0,1.0,-34.943786368332816,0.7868921654397484,7.694548481495445
2018-11-01,-4.971067623359062,71.25,2.1816999999999998,1.4964944278758385,34.93654839041072,1.0,1.0,-34.93654839041072,0.45121578142082375,8.145764262916268
2018-11-02,-4.1109633125822285,71.11,2.1534,1.525791545521482,34.931254440690175,0.0,0.0,-0.0,0.0,8.145764262916268
2018-11-05,-3.083350273568925,72.68,2.1691,1.5415931140290215,34.928472764542406,0.0,0.0,-0.0,-0.0,8.145764262916268
2018-11-06,-5.23577615045744,70.64,2.1726,1.5754122827732193,34.92395109567221,1.0,1.0,-34.92395109567221,-0.8129881987198331,7.332776064196435
2018-11-07,-7.501803942776533,70.1,2.2227,1.6524356855274922,34.91330541358551,0.0,0.0,-0.0,0.0,7.332776064196435
2018-11-08,-5.974902334079275,69.29,2.1563,1.7033081938729286,34.9046525687888,0.0,0.0,-0.0,0.0,7.332776064196435
2018-11-09,-5.777983042756361,69.01,2.1431999999999998,1.7511576805584337,34.895475477209956,0.0,0.0,-0.0,0.0,7.332776064196435
2018-11-12,-4.293620738036481,69.81,2.124,1.7790799510629478,34.88871032864241,0.0,0.0,-0.0,0.0,7.332776064196435
2018-11-13,-5.944904956979286,65.45,2.0469,1.8270908084889377,34.87952755727163,1.0,1.0,-34.87952755727163,-0.5744426402563321,6.758333423940103
2018-11-14,-7.647210717815469,64.88,2.0801,1.9000402946864419,34.86717500015166,0.0,0.0,-0.0,0.0,6.758333423940103
2018-11-15,-6.2064733230701705,65.61,2.0603,1.94810433972499,34.85728938653117,0.0,0.0,-0.0,-0.0,6.758333423940103
2018-11-16,-6.633352591648148,65.29,2.0641,2.0010764675733275,34.844897336198905,0.0,0.0,-0.0,-0.0,6.758333423940103
2018-11-19,-8.003425345728417,64.14,2.0713999999999997,2.0719214723996253,34.828340902639965,0.0,0.0,-0.0,0.0,6.758333423940103
2018-11-20,-7.082486330122535,61.5,1.9699,2.1268549712284868,34.81521210727577,0.0,0.0,-0.0,0.0,6.758333423940103
2018-11-21,-6.603874636075652,61.65,1.9612,2.172703962888941,34.80209801961842,0.0,0.0,-0.0,-0.0,6.758333423940103
2018-11-22,-7.119140211067645,61.11,1.9612,2.2250032656622647,34.78948613658354,0.0,0.0,-0.0,-0.0,6.758333423940103
2018-11-23,-10.499642778907983,57.69,1.9612,2.3287040937207006,34.76934671573933,0.0,0.0,-0.0,0.0,6.758333423940103
2018-11-26,-5.631320117743144,59.7,1.8795,2.3596573358121353,34.7599468570062,0.0,0.0,-0.0,0.0,6.758333423940103
2018-11-27,-5.569545902798083,59.58,1.8747999999999998,2.3891182547372343,34.75013116214961,1.0,1.0,-34.75013116214961,0.9405243657835596,7.698857789723663
2018-11-28,-5.345626646985721,57.97,1.8226,2.4139257061870985,34.73917845220329,1.0,1.0,-34.73917845220329,-0.030694343790703828,7.668163445932959
2018-11-29,-5.074101680930774,58.29,1.8244999999999998,2.4369279971442124,34.72957066644603,1.0,1.0,-34.72957066644603,0.14233068592811296,7.810494131861072
2018-11-30,-5.358979102980655,57.71,1.8165,2.462508497861266,34.72005455710468,1.0,1.0,-34.72005455710468,-1.1213980227272478,6.689096109133824
2018-12-03,-4.996510920839867,60.17,1.8774000000000002,2.484558759145371,34.711042356897764,1.0,1.0,-34.711042356897764,0.02299722379915044,6.712093332932974
2018-12-04,-3.9213719340662294,61.22,1.8771,2.4976001213757724,34.703197450357585,1.0,1.0,-34.703197450357585,0.069495812452042,6.781589145385016
2018-12-05,-3.6029246638521,61.4,1.8735,2.5084883964947386,34.69598327400699,1.0,1.0,-34.69598327400699,0.36965342886126595,7.151242574246282
2018-12-06,-6.353261558807674,57.83,1.8503999999999998,2.5424775581321906,34.68615518742308,1.0,1.0,-34.68615518742308,-0.28344241078550514,6.867800163460777
2018-12-07,-3.112135150714913,61.71,1.8691,2.550915312116922,34.68093475507727,1.0,1.0,-34.68093475507727,0.7154735487631916,7.583273712223969
2018-12-10,-3.142070908992693,60.29,1.8293000000000001,2.5593312768299605,34.675597719888856,1.0,1.0,-34.675597719888856,-0.14576922616899185,7.437504486054977
2018-12-11,-3.9417708002601657,59.73,1.8365,2.5723594496795177,34.67017195766957,1.0,1.0,-34.67017195766957,-0.04179232620369115,7.3957121598512865
2018-12-12,-3.805376357181217,59.94,1.8388999999999998,2.584387596448526,34.66494989242548,1.0,1.0,-34.66494989242548,-0.6429173596456311,6.752794800205655
2018-12-13,-5.861762482704307,59.03,1.8722,2.6062296811543817,34.660699969396596,1.0,1.0,-34.660699969396596,0.7251667358186246,7.47796153602428
2018-12-14,-4.949174735173912,58.56,1.8326,2.62491366701947,34.65523012941936,1.0,1.0,-34.65523012941936,0.7682180963827377,8.246179632407017
2018-12-17,-4.472858804736653,57.59,1.7911000000000001,2.6399901812002167,34.65069443623285,1.0,1.0,-34.65069443623285,0.8030289844457008,9.049208616852718
2018-12-18,-5.284657492967874,55.26,1.7475,2.659418087249483,34.64644205606173,1.0,1.0,-34.64644205606173,-0.721472116365599,8.32773650048712
2018-12-19,-6.205533311498385,55.6,1.7841999999999998,2.686605190642227,34.64047377620132,1.0,1.0,-34.64047377620132,0.6667779850369778,8.994514485524098
2018-12-20,-7.672132727544557,52.84,1.7472999999999999,2.7290361999681076,34.63179346851975,1.0,1.0,-34.63179346851975,0.6546821636426785,9.649196649166777
2018-12-21,-7.395919036386722,51.93,1.7134,2.766646402759104,34.62467552024438,0.0,0.0,-0.0,0.0,9.649196649166777
2018-12-24,-7.379165640019799,51.93,1.7134,2.8055186611994127,34.614897653799346,0.0,0.0,-0.0,0.0,9.649196649166777
2018-12-25,-7.364268919911481,51.93,1.7134,2.8429266839246536,34.606203408376025,0.0,0.0,-0.0,0.0,9.649196649166777
2018-12-26,-7.939735569751591,51.93,1.7306,2.886197435283015,34.59478537487091,0.0,0.0,-0.0,0.0,9.649196649166777
2018-12-27,-6.737877062492963,51.49,1.6836000000000002,2.9166132098498494,34.585339191312045,0.0,0.0,-0.0,0.0,9.649196649166777
2018-12-28,-6.221439977031572,50.57,1.6425,2.9418405237641063,34.57621916409837,1.0,1.0,-34.57621916409837,0.0,9.649196649166777
2018-12-31,-6.20453415407497,50.57,1.6425,2.9657509334249115,34.56592642561642,1.0,1.0,-34.56592642561642,0.0,9.649196649166777
2019-01-01,-6.19105954419296,50.57,1.6425,2.990065032001142,34.557722705749136,1.0,1.0,-34.557722705749136,-0.875669703542355,8.773526945624422
2019-01-02,-4.2413843531987965,54.06,1.6874,3.000591348691883,34.551015973212515,1.0,1.0,-34.551015973212515,-0.5948209845042179,8.178705961120205
2019-01-03,-6.032976200986454,53.23,1.7157,3.022748576523198,34.54157265313659,1.0,1.0,-34.54157265313659,-0.7096988274574104,7.469007133662794
2019-01-04,-4.904554829114481,55.64,1.7531999999999999,3.0367967784394865,34.53374106155287,1.0,1.0,-34.53374106155287,0.012451831461912838,7.481458965124707
2019-01-07,-3.4576489074484513,57.1,1.7538999999999998,3.0426515409656285,34.52742397368633,1.0,1.0,-34.52742397368633,-0.7080893282564072,6.7733696368683
2019-01-08,-4.870674089653207,56.91,1.7897,3.0564027871993584,34.52012856325261,1.0,1.0,-34.52012856325261,-1.0334039454617745,5.739965691406526
2019-01-09,-4.235834222048837,59.46,1.8456000000000001,3.0657104961391908,34.51226388277462,1.0,1.0,-34.51226388277462,-0.38505847732449583,5.354907214082029
2019-01-10,-3.956198204494072,60.47,1.8671,3.0741901726733536,34.50602442530881,1.0,1.0,-34.50602442530881,0.29938201881197735,5.654289232894007
2019-01-11,-4.5765892817691665,59.24,1.8497999999999999,3.085829228010869,34.4991833072598,1.0,1.0,-34.4991833072598,0.5669994678418021,6.221288700735808
2019-01-14,-3.9388770264245068,58.8,1.819,3.0922545608487626,34.490861476868886,1.0,1.0,-34.490861476868886,-0.48606777008389346,5.735220930651915
2019-01-15,-4.95650213081241,58.65,1.8444999999999998,3.1058007438623947,34.48441427531169,1.0,1.0,-34.48441427531169,-0.34292029141814134,5.392300639233773
2019-01-16,-4.456424478335975,59.81,1.8639,3.11620318334942,34.47954529660174,1.0,1.0,-34.47954529660174,0.2485500586804879,5.640850697914261
2019-01-17,-3.9466502830280845,59.85,1.8505,3.124120505624815,34.4753581642951,1.0,1.0,-34.4753581642951,-0.5688930608004659,5.071957637113795
2019-01-18,-2.872093511743877,62.04,1.883,3.127934385667868,34.472699687596325,1.0,1.0,-34.472699687596325,-0.05815757562438403,5.013800061489411
2019-01-21,-2.8395805471601037,62.18,1.8862999999999999,3.1316908657163975,34.46937419666018,1.0,1.0,-34.46937419666018,0.17676881011595877,5.190568871605369
2019-01-22,-3.7355274905017453,60.9,1.8755000000000002,3.138277846865099,34.46309117062209,1.0,1.0,-34.46309117062209,0.37915906538301064,5.56972793698838
2019-01-23,-2.865656794124419,61.05,1.855,3.139061966298162,34.455879673382434,1.0,1.0,-34.455879673382434,0.01737233904121091,5.587100276029591
2019-01-24,-2.782200777850015,61.09,1.8540999999999999,3.1400293804078956,34.449167131141806,1.0,1.0,-34.449167131141806,-0.008316278826468891,5.5787839972031215
2019-01-25,-2.395393152878782,61.49,1.8549,3.136778520431228,34.441421722399475,1.0,1.0,-34.441421722399475,0.8084602146514885,6.38724421185461
2019-01-28,-2.6081930963699236,59.71,1.8097999999999999,3.134590530746205,34.43374577100781,1.0,1.0,-34.43374577100781,-0.9776097733448732,5.4096344385097375
2019-01-29,-3.1305618389429313,60.98,1.8622999999999998,3.134736650734961,34.425474863847356,1.0,1.0,-34.425474863847356,-0.001713989758307364,5.4079204487514305
2019-01-30,-2.2402505155453696,61.89,1.8632,3.1335202661489454,34.41941311482684,1.0,1.0,-34.41941311482684,0.4581105640648501,5.866031012816281
