Date,Spread,LCPCASH,LTICASH,Spread_rolling_std,Hedge ratio,Position,Leg1_position,Leg2_position,dailypnl,cumpnl
2018-08-07,-333.9669669160676,6142.75,19636.0,454.29312270262756,0.329838916628441,1.0,1.0,-0.329838916628441,0.003143082999491368,0.15054921342318453
2018-08-08,-274.9825361392068,6144.0,19461.0,455.5543182637177,0.3298382681331487,1.0,1.0,-0.3298382681331487,0.00633661499722357,0.1568858284204081
2018-08-09,-269.6156767303819,6198.5,19610.5,456.6190210533691,0.32982920765561213,1.0,1.0,-0.32982920765561213,-0.004295528102238077,0.15259030031817003
2018-08-10,-271.18284521332953,6160.25,19499.0,457.8954167699291,0.32983398354855786,1.0,1.0,-0.32983398354855786,-0.004247044951801528,0.1483432553663685
2018-08-13,-273.42379604434336,6123.25,19395.0,458.5945740447379,0.32981045609921855,1.0,1.0,-0.32981045609921855,-0.012485605621684086,0.13585764974468442
2018-08-14,-267.3976795676781,6009.0,19032.0,459.09958891495444,0.32978129884235385,1.0,1.0,-0.32978129884235385,-0.03056649822483474,0.10529115151984969
2018-08-15,-306.6922649978096,5759.0,18395.0,459.81578130523144,0.3297467934220065,1.0,1.0,-0.3297467934220065,0.021161509470227338,0.12645266099007701
2018-08-16,-228.22729550548684,5901.0,18590.0,459.5137970033234,0.3297056103015324,1.0,1.0,-0.3297056103015324,-0.003491823206958903,0.12296083778311812
2018-08-17,-267.960693041975,5889.5,18677.0,459.9901090587951,0.3296814634599762,1.0,1.0,-0.3296814634599762,0.01040701769317822,0.13336785547629634
2018-08-20,-229.6038019157295,5961.5,18780.0,460.24783561022554,0.3296647391861411,1.0,1.0,-0.3296647391861411,0.004737891597837149,0.13810574707413348
2018-08-21,-261.4490474156346,6018.0,19050.0,460.37399109701494,0.3296298712554139,1.0,1.0,-0.3296298712554139,-0.012889684182637912,0.12521606289149556
2018-08-22,-423.3113067846525,5980.0,19430.0,461.2535525846201,0.32955796741042986,1.0,1.0,-0.32955796741042986,0.0024904431602205696,0.12770650605171613
2018-08-23,-344.5404810170794,5967.0,19155.0,461.5449194747971,0.3294983284268901,1.0,1.0,-0.3294983284268901,0.022842950247576013,0.15054945629929214
2018-08-24,-181.58985073987697,6091.5,19040.0,460.96631104715067,0.32946900476574986,1.0,1.0,-0.32946900476574986,0.0,0.15054945629929214
2018-08-27,-180.97892722463803,6091.5,19040.0,460.3112342951327,0.32943691844667217,1.0,1.0,-0.32943691844667217,0.0061029567019352995,0.15665241300122745
2018-08-28,-157.21488813851374,6135.0,19100.0,460.26754715871635,0.32943533445751383,1.0,1.0,-0.32943533445751383,-0.008208677910549717,0.14844373509067774
2018-08-29,-182.91290258789923,6073.0,18990.0,460.33807041135987,0.3294319590620273,1.0,1.0,-0.3294319590620273,-0.0065863075296498305,0.1418574275610279
2018-08-30,-285.50808124792275,6062.5,19270.0,461.224262011747,0.32942439446019317,1.0,1.0,-0.32942439446019317,-0.01186942410235245,0.12998800345867545
2018-08-31,-308.3237374090595,5968.0,19052.5,462.41660506084474,0.3294225816774208,1.0,1.0,-0.3294225816774208,-0.0011306722511003875,0.12885733120757506
2018-09-03,-279.75428245614785,5945.0,18895.0,463.6186143683098,0.3294392316727255,1.0,1.0,-0.3294392316727255,-0.02508051347667009,0.10377681773090497
2018-09-04,-428.91621153054166,5796.0,18896.0,465.6771289380507,0.3294303668252827,1.0,1.0,-0.3294303668252827,0.010729955352565183,0.11450677308347015
2018-09-05,-358.0680903476159,5854.25,18857.0,467.3586047631149,0.3294436066366663,1.0,1.0,-0.3294436066366663,0.008506834984501279,0.12301360806797143
2018-09-06,-308.4182361614394,5904.0,18856.5,468.66286988415135,0.3294576531255238,1.0,1.0,-0.3294576531255238,-0.001867093100847045,0.12114651496712439
2018-09-07,-367.7861216104211,5915.0,19070.0,470.267069339907,0.3294591568752187,1.0,1.0,-0.3294591568752187,-0.003230068965515027,0.11791644600160936
2018-09-10,-377.10098331250447,5891.5,19027.0,471.9111288764832,0.3294581901147057,1.0,1.0,-0.3294581901147057,-0.008641671147894225,0.10927477485371513
2018-09-11,-435.13646677821816,5843.75,19058.0,474.01892941500955,0.32946198272527116,1.0,1.0,-0.32946198272527116,0.023321963774743392,0.13259673862845853
