Date,Spread,CRUDOIL,ETHANYH,Spread_rolling_std,Hedge ratio,Position,Leg1_position,Leg2_position,dailypnl,cumpnl
2018-02-07,11.195743999452326,61.91,1.52,6.386256228112745,33.36464210562347,-1.0,-1.0,33.36464210562347,0.01033758681957675,0.04735558263547868
2018-02-08,10.516556573956414,61.27,1.52,6.393902306401276,33.39042330660762,-1.0,-1.0,33.39042330660762,-0.8468690077550818,-0.7995134251196031
2018-02-09,9.864291271764642,59.32,1.48,6.400448110647106,33.41601941096984,-1.0,-1.0,33.41601941096984,-0.0015171948752528142,-0.8010306199948559
2018-02-12,9.919442389646179,59.41,1.48,6.406021556246328,33.43956595294177,-1.0,-1.0,33.43956595294177,0.0016832183134151135,-0.7993474016814408
2018-02-13,9.78395003311175,59.31,1.48,6.4117180757845915,33.463547274924494,-1.0,-1.0,33.463547274924494,-0.023773394031360695,-0.8231207957128015
2018-02-14,11.155296098500585,60.72,1.48,6.421359199455503,33.489664798310415,-1.0,-1.0,33.489664798310415,-0.01218708827404491,-0.8353078839868464
2018-02-15,11.853748764341695,61.46,1.48,6.433907652726134,33.51773732139075,-1.0,-1.0,33.51773732139075,-0.0055320533680442985,-0.8408399373548907
2018-02-16,12.150206751831206,61.8,1.48,6.448010230026114,33.54715760011405,-1.0,-1.0,33.54715760011405,0.0,-0.8408399373548907
2018-02-19,12.101812959896982,61.8,1.48,6.463124293424328,33.579856108177715,-1.0,-1.0,33.579856108177715,-0.0017799352750809128,-0.8426198726299716
2018-02-20,12.169719057471632,61.91,1.48,6.476693662362041,33.608297934140786,-1.0,-1.0,33.608297934140786,0.00177677273461474,-0.8408430998953569
2018-02-21,12.017485122478504,61.8,1.48,6.489779994359509,33.63683437670371,-1.0,-1.0,33.63683437670371,-0.015210355987055113,-0.856053455882412
2018-02-22,12.909817211965724,62.74,1.48,6.507525548250531,33.66904242434749,-1.0,-1.0,33.66904242434749,1.5805006129893588,0.7244471571069468
2018-02-23,11.245548474245943,63.49,1.55,6.518681482889967,33.706097758551,-1.0,-1.0,33.706097758551,-0.00535517404315633,0.7190919830637905
2018-02-26,11.522693706342203,63.83,1.55,6.529727123593417,33.746649221714705,-1.0,-1.0,33.746649221714705,0.01441328528904906,0.7335052683528396
2018-02-27,10.543263575704685,62.91,1.55,6.53676994224133,33.784991241480846,-1.0,-1.0,33.784991241480846,0.020982355746304138,0.7544876240991437
2018-02-28,9.168749320029121,61.59,1.55,6.539594055472697,33.82016172901347,-1.0,-1.0,33.82016172901347,0.010553661308654094,0.7650412854077978
2018-03-01,8.464115164964234,60.94,1.55,6.539515186761025,33.855409570990815,-1.0,-1.0,33.855409570990815,-0.00426649163111259,0.7607747937766852
2018-03-02,8.67299805865261,61.2,1.55,6.541623779781609,33.88838834925638,-1.0,-1.0,33.88838834925638,-0.021568627450980316,0.7392061663257049
2018-03-05,9.936165748116942,62.52,1.55,6.546548807988475,33.925054356053586,-1.0,-1.0,33.925054356053586,-0.0004798464491362342,0.7387263198765687
2018-03-06,9.901770133857923,62.55,1.55,6.548480099883173,33.966599913640046,-1.0,-1.0,33.966599913640046,0.023181454836130988,0.7619077747126997
2018-03-07,8.390827402490288,61.1,1.55,6.545269371376034,34.00591780484498,-1.0,-1.0,34.00591780484498,0.016857610474631746,0.7787653851873314
2018-03-08,7.3028164266928,60.07,1.55,6.539407169939689,34.04334424084335,-1.0,-1.0,34.04334424084335,1.2858441636676343,2.064609548854966
2018-03-09,7.118658011821438,61.99,1.61,6.532675389160169,34.08157887464507,-1.0,-1.0,34.08157887464507,0.010969511211485705,2.0755790600664517
2018-03-12,6.37858303700839,61.31,1.61,6.5240451137655695,34.118892523597275,-1.0,-1.0,34.118892523597275,0.01060185940303382,2.0861809194694856
2018-03-13,5.672476819083997,60.66,1.61,6.5158526369925305,34.153741106159,-1.0,-1.0,34.153741106159,-0.00412133201450704,2.0820595874549785
2018-03-14,5.864268912217675,60.91,1.61,6.506738939168478,34.18989508557908,-1.0,-1.0,34.18989508557908,-0.003776063043835265,2.0782835244111433
2018-03-15,6.040820181519173,61.14,1.61,6.50147154497294,34.22309305495703,-1.0,-1.0,34.22309305495703,-0.01880929015374555,2.0594742342573977
2018-03-16,7.137303474366213,62.29,1.61,6.499352080539331,34.25633324573527,-1.0,-1.0,34.25633324573527,0.004495103547921042,2.063969337805319
2018-03-19,6.808601468975581,62.01,1.61,6.498237722006243,34.28658293852448,-1.0,-1.0,34.28658293852448,-0.023867118206740923,2.040102219598578
2018-03-20,8.226426285241423,63.49,1.61,6.496542441930947,34.32520106506744,-1.0,-1.0,34.32520106506744,-0.025673334383367497,2.0144288852152106
2018-03-21,9.785597252440674,65.12,1.61,6.497124533220851,34.36919425314244,-1.0,-1.0,34.36919425314244,0.013667076167076186,2.0280959613822866
2018-03-22,8.832074139452473,64.23,1.61,6.497068834033328,34.40864960282455,-1.0,-1.0,34.40864960282455,-1.093502080541989,0.9345938808402976
2018-03-23,12.0791125257848,65.83,1.56,6.506642767618552,34.45569709885589,-1.0,-1.0,34.45569709885589,0.004709099194895927,0.9393029800351935
2018-03-26,11.69926513246407,65.52,1.56,6.5154797478305,34.50047106893329,-1.0,-1.0,34.50047106893329,0.0045787545787545625,0.9438817346139481
2018-03-27,11.329636626648458,65.22,1.56,6.522677886878621,34.5451047265074,-1.0,-1.0,34.5451047265074,0.013339466421343205,0.9572212010352913
2018-03-28,10.39711110918229,64.35,1.56,6.528005751500923,34.585185186421604,-1.0,-1.0,34.585185186421604,-0.008702408702408793,0.9485187923328825
2018-03-29,10.893627778947284,64.91,1.56,6.5350359729047955,34.62587962887994,-1.0,-1.0,34.62587962887994,0.0,0.9485187923328825
2018-03-30,10.828806718897681,64.91,1.56,6.54133374062245,34.6674315904502,-1.0,-1.0,34.6674315904502,0.029733477122169116,0.9782522694550516
2018-04-02,8.84206601612275,62.98,1.56,6.542705123575794,34.703803835818746,-1.0,-1.0,34.703803835818746,-0.007939028262940573,0.970313241192111
2018-04-03,9.283222333819893,63.48,1.56,6.54484225213947,34.741524144987245,-1.0,-1.0,34.741524144987245,0.002205419029615574,0.9725186602217266
2018-04-04,9.082567769582816,63.34,1.56,6.545654148705467,34.78040527590845,-1.0,-1.0,34.78040527590845,-0.002683928007578107,0.9698347322141485
2018-04-05,9.19010091952363,63.51,1.56,6.546126078562458,34.82044812851049,-1.0,-1.0,34.82044812851049,-0.6463205856865989,0.3235141465275496
2018-04-06,8.687344865708546,62.03,1.53,6.5406211982417215,34.86448047992906,-1.0,-1.0,34.86448047992906,-0.022408512010317683,0.30110563451723193
2018-04-09,10.005573401581536,63.42,1.53,6.538443152908756,34.91138993360684,-1.0,-1.0,34.91138993360684,-0.032954903815830994,0.26815073070140094
2018-04-10,12.011158104005126,65.51,1.53,6.538415600967437,34.96656333071561,-1.0,-1.0,34.96656333071561,-0.019996947030987533,0.2481537836704134
2018-04-11,13.22976783018332,66.82,1.53,6.5413212542357035,35.02629553582789,-1.0,-1.0,35.02629553582789,-0.0037413947919784363,0.24441238887843497
2018-04-12,13.388632564485853,67.07,1.53,6.545681799694485,35.08586106896349,-1.0,-1.0,35.08586106896349,0.9125062789322219,1.1569186678106569
2018-04-13,12.214734033589785,67.39,1.57,6.54487949945999,35.14348150726765,-1.0,-1.0,35.14348150726765,0.017361626354058468,1.1742802941647152
2018-04-16,10.957849770916802,66.22,1.57,6.538491653950932,35.19882180196382,-1.0,-1.0,35.19882180196382,-0.0045303533675626895,1.1697499407971526
2018-04-17,11.17649899193156,66.52,1.57,6.5370233944491405,35.250637584756966,-1.0,-1.0,35.250637584756966,-0.02931449188214086,1.1404354489150117
2018-04-18,13.034892120620363,68.47,1.57,6.540151039246511,35.30898591043289,-1.0,-1.0,35.30898591043289,0.0026288885643346305,1.1430643374793463
2018-04-19,12.758887548307307,68.29,1.57,6.537010539296879,35.37013531954949,-1.0,-1.0,35.37013531954949,0.8998320355292705,2.0428963730086167
2018-04-20,11.340696305840467,68.38,1.61,6.529243295588129,35.428138940471754,-1.0,-1.0,35.428138940471754,-0.002924831822170182,2.0399715411864463
2018-04-23,11.436249255654594,68.58,1.61,6.509796282552641,35.493012884686586,-1.0,-1.0,35.493012884686586,0.013414989792942533,2.053386530979389
2018-04-24,10.436818822351562,67.66,1.61,6.504318433639779,35.54234855754561,-1.0,-1.0,35.54234855754561,-0.005911912503695049,2.047474618475694
2018-04-25,10.75658110956359,68.06,1.61,6.500128322420803,35.592185646233794,-1.0,-1.0,35.592185646233794,-0.0019100793417572426,2.0455645391339368
2018-04-26,10.803564986861076,68.19,1.61,6.493781135384205,35.64374845536579,-1.0,-1.0,35.64374845536579,-0.4414596422985825,1.6041048968353544
2018-04-27,11.348377533180411,68.1,1.59,6.49355697271439,35.69284431875445,-1.0,-1.0,35.69284431875445,-0.006901615271659223,1.5972032815636952
2018-04-30,11.740411567011904,68.57,1.59,6.495671707948898,35.74187951760257,-1.0,-1.0,35.74187951760257,0.019250401050021737,1.616453682613717
2018-05-01,10.346486773507358,67.25,1.59,6.49301529881571,35.788373098423044,-1.0,-1.0,35.788373098423044,-0.010111524163568975,1.606342158450148
2018-05-02,10.953867874384343,67.93,1.59,6.4942618148814715,35.83404536202243,-1.0,-1.0,35.83404536202243,-0.007360518180479891,1.5989816402696682
2018-05-03,11.378381974200963,68.43,1.59,6.496006601322692,35.88152077094279,-1.0,-1.0,35.88152077094279,-0.4701912648844871,1.1287903753851811
2018-05-04,13.305460193319838,69.72,1.57,6.505043607832241,35.93282790234405,-1.0,-1.0,35.93282790234405,-0.014486517498565776,1.1143038578866153
2018-05-07,14.231889097030525,70.73,1.57,6.51830796295178,35.98605789998056,-1.0,-1.0,35.98605789998056,0.023610914746218015,1.1379147726328334
2018-05-08,12.499958504747077,69.06,1.57,6.528003996135106,36.02550413710377,-1.0,-1.0,36.02550413710377,-0.030118737329858147,1.1077960353029752
2018-05-09,14.511231693182651,71.14,1.57,6.5457601290422796,36.06927917631678,-1.0,-1.0,36.06927917631678,-0.0030924936744447518,1.1047035416285305
2018-05-10,14.6629814461172,71.36,1.57,6.564015324930059,36.11275067126293,-1.0,-1.0,36.11275067126293,-0.45078616147448697,0.6539173801540434
2018-05-11,14.658199330718546,70.7,1.55,6.582072393913645,36.15600043179449,-1.0,-1.0,36.15600043179449,-0.003677510608203649,0.6502398695458398
2018-05-14,14.841160027612588,70.96,1.55,6.599228949450228,36.205703207991874,-1.0,-1.0,36.205703207991874,-0.004932356257046244,0.6453075132887935
2018-05-15,15.104571773493277,71.31,1.55,6.615003480475217,36.261566597746274,-1.0,-1.0,36.261566597746274,-0.0025241901556583013,0.6427833231331352
2018-05-16,15.197258931473371,71.49,1.55,6.630827365048613,36.317897463565565,-1.0,-1.0,36.317897463565565,0.0,0.6427833231331352
2018-05-17,15.109382521086353,71.49,1.55,6.645479041024806,36.37459192187977,-1.0,-1.0,36.37459192187977,0.002937473772555488,0.6457207969056907
2018-05-18,14.806957308879035,71.28,1.55,6.654569153415821,36.434221091045785,-1.0,-1.0,36.434221091045785,-0.013468013468013407,0.6322527834376773
2018-05-21,15.670828647402061,72.24,1.55,6.667434631402793,36.496239582321245,-1.0,-1.0,36.496239582321245,0.0005537098560353115,0.6328064932937126
2018-05-22,15.52327516552402,72.2,1.55,6.670444835639672,36.565628925468374,-1.0,-1.0,36.565628925468374,0.004986149584487509,0.6377926428782001
2018-05-23,15.05603386883945,71.84,1.55,6.669312961912391,36.63481685881326,-1.0,-1.0,36.63481685881326,0.01572939866369727,0.6535220415418974
2018-05-24,13.826573653536741,70.71,1.55,6.6659881874222435,36.69898473965371,-1.0,-1.0,36.69898473965371,1.2234365769047182,1.8769586184466156
2018-05-25,9.096367524412784,67.91,1.6,6.638235005159574,36.75852029724201,-1.0,-1.0,36.75852029724201,0.0,1.8769586184466156
2018-05-28,9.000767209496786,67.91,1.6,6.609499246054398,36.81827049406451,-1.0,-1.0,36.81827049406451,0.017228685024296864,1.8941873034709125
2018-05-29,7.746723910317556,66.74,1.6,6.585866565989925,36.87079755605152,-1.0,-1.0,36.87079755605152,-0.022175606832484318,1.8720116966384281
2018-05-30,9.13740884973759,68.22,1.6,6.563976073408494,36.926619468914005,-1.0,-1.0,36.926619468914005,0.01715039577836419,1.8891620924167922
2018-05-31,7.884742324785286,67.05,1.6,6.543027083092468,36.97828604700919,-1.0,-1.0,36.97828604700919,-0.9061126321595706,0.9830494602572216
2018-06-01,8.045988912233689,65.82,1.56,6.51209736557277,37.03462249215789,-1.0,-1.0,37.03462249215789,0.016104527499240184,0.9991539877564618
2018-06-04,6.901310426466075,64.76,1.56,6.479244551648779,37.08890357277816,-1.0,-1.0,37.08890357277816,-0.011890055589870219,0.9872639321665916
2018-06-05,7.576954065608831,65.53,1.56,6.4397022225441285,37.14938841948152,-1.0,-1.0,37.14938841948152,0.012055547077674422,0.999319479244266
2018-06-06,6.693497267612592,64.74,1.56,6.396147590333265,37.20929662332526,-1.0,-1.0,37.20929662332526,-0.01884460920605502,0.980474870038211
2018-06-07,7.812102794730784,65.96,1.56,6.346369372856286,37.27429308030077,-1.0,-1.0,37.27429308030077,-0.47469180458565646,0.5057830654525546
2018-06-08,8.240834710296866,65.75,1.54,6.286148401616078,37.34361382448255,-1.0,-1.0,37.34361382448255,-0.0054752851711026285,0.500307780281452
2018-06-11,8.493609007686487,66.11,1.54,6.227165120302328,37.41324090409968,-1.0,-1.0,37.41324090409968,-0.003932839207381633,0.4963749410740703
2018-06-12,8.652261907820062,66.37,1.54,6.176948189774337,37.479050709207755,-1.0,-1.0,37.479050709207755,-0.004218773542263188,0.49215616753180713
2018-06-13,8.831963812597479,66.65,1.54,6.130232616423402,37.54417934246917,-1.0,-1.0,37.54417934246917,-0.0037509377344335793,0.48840522979737355
2018-06-14,8.984142895131754,66.9,1.54,6.089375738290724,37.60769941874562,-1.0,-1.0,37.60769941874562,0.027354260089686333,0.5157594898870599
2018-06-15,7.065617367868427,65.07,1.54,6.051604331210798,37.66518352735816,-1.0,-1.0,37.66518352735816,-0.012140771476871093,0.5036187184101888
2018-06-18,7.76468297403278,65.86,1.54,6.014353367372354,37.724231835043646,-1.0,-1.0,37.724231835043646,0.011843303978135489,0.5154620223883243
2018-06-19,6.905117339588529,65.08,1.54,5.988212911000849,37.77589783143602,-1.0,-1.0,37.77589783143602,-0.01044867854947773,0.5050133438388466
2018-06-20,7.5028243003070685,65.76,1.54,5.961328532976092,37.82933486993048,-1.0,-1.0,37.82933486993048,-0.0034975669099754914,0.5015157769288711
2018-06-21,7.649597115688621,65.99,1.54,5.934040255022373,37.883378496306086,-1.0,-1.0,37.883378496306086,-0.31176350479817505,0.189752272130696
2018-06-22,12.263694563961494,70.33,1.53,5.905623224873681,37.95183361832582,-1.0,-1.0,37.95183361832582,-0.03910137921228496,0.15065089291841105
2018-06-25,14.89966545774083,73.08,1.53,5.888369578017465,38.02636244592102,-1.0,-1.0,38.02636244592102,-0.030103995621237,0.12054689729717405
2018-06-26,16.965906689469712,75.28,1.53,5.864650537122131,38.113786477470775,0.0,0.0,-0.0,-0.0,0.12054689729717405
2018-06-27,14.32268585877572,72.76,1.53,5.828270609875636,38.194322968120446,0.0,0.0,-0.0,0.0,0.12054689729717405
2018-06-28,14.889289254461943,73.45,1.53,5.7983008808217935,38.27497434348893,-1.0,-1.0,38.27497434348893,0.49079616929025605,0.6113430665874301
2018-06-29,14.700069279231343,74.15,1.55,5.769989866338021,38.354794013399136,0.0,0.0,-0.0,-0.0,0.6113430665874301
2018-07-02,14.369594576048236,73.94,1.55,5.74379412061538,38.432519628355976,0.0,0.0,-0.0,0.0,0.6113430665874301
2018-07-03,14.446164349871893,74.14,1.55,5.716002409486784,38.512152032340715,0.0,0.0,-0.0,0.0,0.6113430665874301
2018-07-04,14.320468687206727,74.14,1.55,5.682828487064613,38.59324600825372,0.0,0.0,-0.0,-0.0,0.6113430665874301
2018-07-05,13.001150509869667,72.94,1.55,5.647234341333715,38.670225477503436,0.0,0.0,-0.0,0.0,0.6113430665874301
2018-07-06,12.968843840064146,73.8,1.57,5.616015491513582,38.74595933753876,-1.0,-1.0,38.74595933753876,-0.0006775067750677266,0.6106655598123624
2018-07-09,12.898830370019922,73.85,1.57,5.582272370787976,38.822401038203864,-1.0,-1.0,38.822401038203864,-0.0035206499661477597,0.6071449098462146
2018-07-10,13.032184824314058,74.11,1.57,5.537677405538326,38.90306699088276,-1.0,-1.0,38.90306699088276,0.05033058966401305,0.6574754995102277
2018-07-11,9.193468536441912,70.38,1.57,5.491469282911072,38.97231303411343,-1.0,-1.0,38.97231303411343,0.0007104290991758466,0.6581859286094035
2018-07-12,9.041439192619485,70.33,1.57,5.4563093953973825,39.03729987731243,-1.0,-1.0,39.03729987731243,-0.009668704677946893,0.6485172239314566
2018-07-13,9.620845910359876,71.01,1.57,5.427597137121591,39.10137203161791,-1.0,-1.0,39.10137203161791,0.041543444585269707,0.6900606685167263
2018-07-16,6.583721660268836,68.06,1.57,5.402901156205254,39.15686518454214,-1.0,-1.0,39.15686518454214,-0.00029385836027029377,0.689766810156456
2018-07-17,6.515235838183777,68.08,1.57,5.37847473338156,39.21322558077466,-1.0,-1.0,39.21322558077466,-0.009988249118684012,0.679778561037772
2018-07-18,7.1058498122392635,68.76,1.57,5.355554117968932,39.27015935526162,-1.0,-1.0,39.27015935526162,-0.010180337405468087,0.6695982236323039
2018-07-19,7.70912286885526,69.46,1.57,5.32500090585962,39.33176887334059,-1.0,-1.0,39.33176887334059,-0.23324469070245618,0.43635353292984774
2018-07-20,6.8116321973529566,68.26,1.56,5.298465841293766,39.389979360671184,-1.0,-1.0,39.389979360671184,-0.02754175212423071,0.40881178080561703
2018-07-23,8.590610713471953,70.14,1.56,5.26561836153058,39.45473672213336,-1.0,-1.0,39.45473672213336,-0.003279155973766823,0.4055326248318502
2018-07-24,8.720931876989091,70.37,1.56,5.236146826608877,39.51863341218648,-1.0,-1.0,39.51863341218648,-0.013215859030836885,0.3923167658010133
2018-07-25,9.546530064775084,71.3,1.56,5.204889331433843,39.5855576507852,-1.0,-1.0,39.5855576507852,0.023702664796633965,0.4160194305976473
2018-07-26,7.758064882126867,69.61,1.56,5.172902986095337,39.64867635761098,-1.0,-1.0,39.64867635761098,-0.2571749897094518,0.1588444408881955
2018-07-27,8.266043180576155,69.82,1.55,5.142765884858795,39.712230206079894,-1.0,-1.0,39.712230206079894,-0.020481237467774305,0.1383632034204212
2018-07-30,9.587476206693559,71.25,1.55,5.104577133233715,39.782273415036414,-1.0,-1.0,39.782273415036414,0.019087719298245598,0.15745092271866679
2018-07-31,8.123198183284735,69.89,1.55,5.066182331318522,39.84954955917114,-1.0,-1.0,39.84954955917114,0.03190728287308631,0.1893582055917531
2018-08-01,5.7926023027312965,67.66,1.55,5.0219653159749935,39.91445012727013,-1.0,-1.0,39.91445012727013,-0.019213715637008466,0.17014448995474463
2018-08-02,6.9864361710338585,68.96,1.55,4.9738769913910685,39.9829444057846,-1.0,-1.0,39.9829444057846,0.006815545243619492,0.17696003519836412
2018-08-03,6.4087605871666895,68.49,1.55,4.919372362870844,40.05241252440858,-1.0,-1.0,40.05241252440858,-0.007592349248065622,0.1693676859502985
2018-08-06,6.820196500560677,69.01,1.55,4.866165909726079,40.122453870606016,-1.0,-1.0,40.122453870606016,-0.0023185045645557345,0.16704918138574276
2018-08-07,6.889788158684858,69.17,1.55,4.8391218067349575,40.18078183310654,-1.0,-1.0,40.18078183310654,0.03223941014890852,0.19928859153465128
2018-08-08,4.573710250903751,66.94,1.55,4.810864592668824,40.236315967158866,-1.0,-1.0,40.236315967158866,0.0019420376456527055,0.201230629180304
2018-08-09,4.3600499685792755,66.81,1.55,4.786918729172608,40.29029034285208,-1.0,-1.0,40.29029034285208,-2.0917724681400394,-1.8905418389597353
2018-08-10,8.312179770844615,67.63,1.47,4.755636921863851,40.352258659289376,-1.0,-1.0,40.352258659289376,0.006358125092414513,-1.8841837138673208
2018-08-13,7.787821526685413,67.2,1.47,4.715179014230677,40.416447941030334,-1.0,-1.0,40.416447941030334,0.0023809523809523725,-1.8818027614863684
2018-08-14,7.53776039719817,67.04,1.47,4.680859403902563,40.47771401551145,-1.0,-1.0,40.47771401551145,0.03028042959427213,-1.8515223318920961
2018-08-15,5.4207530959270045,65.01,1.47,4.643075829738321,40.53690265583197,-1.0,-1.0,40.53690265583197,-0.0069220119981538986,-1.85844434389025
2018-08-16,5.781487552624874,65.46,1.47,4.602309784931992,40.59762751522117,-1.0,-1.0,40.59762751522117,-0.006874427131072558,-1.8653187710213226
2018-08-17,6.1385831872326335,65.91,1.47,4.555250379978448,40.660827763787324,-1.0,-1.0,40.660827763787324,-0.007889546351085075,-1.8732083173724077
2018-08-20,6.568665249365736,66.43,1.47,4.517812937294021,40.72199642900291,-1.0,-1.0,40.72199642900291,0.008881529429474733,-1.8643267879429328
2018-08-21,5.880677063231076,65.84,1.47,4.468559747595754,40.78865505902648,-1.0,-1.0,40.78865505902648,-0.05042527339003633,-1.9147520613329692
2018-08-22,9.090277498078628,69.16,1.47,4.411091639553662,40.86375680402814,-1.0,-1.0,40.86375680402814,0.00477154424522841,-1.9099805170877406
2018-08-23,8.656500179606631,68.83,1.47,4.366242965365936,40.93435361931522,-1.0,-1.0,40.93435361931522,-2.2421031879727096,-4.15208370506045
2018-08-24,12.812395036939357,69.82,1.39,4.327378166190645,41.01266544105082,-1.0,-1.0,41.01266544105082,0.013606416499570173,-4.13847728856088
2018-08-27,11.756158812703042,68.87,1.39,4.284784083685974,41.089094379350335,0.0,0.0,-0.0,-0.0,-4.13847728856088
2018-08-28,11.300439242675154,68.53,1.39,4.218019455783483,41.17234586857903,0.0,0.0,-0.0,0.0,-4.13847728856088
2018-08-29,12.16347599016926,69.51,1.39,4.157400164441693,41.256492093403416,0.0,0.0,-0.0,0.0,-4.13847728856088
2018-08-30,12.784375520446623,70.25,1.39,4.098106408722736,41.34217588457078,0.0,0.0,-0.0,0.0,-4.13847728856088
2018-08-31,13.04704156569752,69.8,1.37,4.049217427917907,41.42551710533027,0.0,0.0,-0.0,0.0,-4.13847728856088
2018-09-03,12.934830995479686,69.8,1.37,4.004535137707347,41.50742263103672,0.0,0.0,-0.0,0.0,-4.13847728856088
2018-09-04,12.887942415345336,69.87,1.37,3.952359906492769,41.59274276252165,0.0,0.0,-0.0,-0.0,-4.13847728856088
2018-09-05,11.624512353066663,68.72,1.37,3.8967567146495408,41.67553842841849,0.0,0.0,-0.0,-0.0,-4.13847728856088
2018-09-06,10.562132271417035,67.77,1.37,3.8343708299187713,41.75756768509705,0.0,0.0,-0.0,-0.0,-4.13847728856088
2018-09-07,10.43425117212351,67.75,1.37,3.7837583386116878,41.83631301304853,0.0,0.0,-0.0,-0.0,-4.13847728856088
2018-09-10,10.116172181992297,67.54,1.37,3.7306478950931035,41.915202786866935,0.0,0.0,-0.0,0.0,-4.13847728856088
2018-09-11,11.719488516963615,69.25,1.37,3.686536868104642,41.99307407520904,0.0,0.0,-0.0,0.0,-4.13847728856088
2018-09-12,12.735207073239373,70.37,1.37,3.657999564993848,42.069191917343524,0.0,0.0,-0.0,-0.0,-4.13847728856088
2018-09-13,10.856290678845191,68.59,1.37,3.6261953222759935,42.1413936650765,0.0,0.0,-0.0,0.0,-4.13847728856088
2018-09-14,11.156812272083386,68.99,1.37,3.5959769201531695,42.21400564081504,0.0,0.0,-0.0,-0.0,-4.13847728856088
2018-09-17,10.975083861965182,68.91,1.37,3.5600911178174863,42.288259954769934,0.0,0.0,-0.0,0.0,-4.13847728856088
2018-09-18,11.816496625226726,69.85,1.37,3.532604358719621,42.36022144144034,0.0,0.0,-0.0,0.0,-4.13847728856088
2018-09-19,12.979339331401839,71.12,1.37,3.4970180611303494,42.43843844423223,0.0,0.0,-0.0,-0.0,-4.13847728856088
2018-09-20,12.073961480274612,70.32,1.37,3.4573231872973436,42.51535658374115,0.0,0.0,-0.0,0.0,-4.13847728856088
2018-09-21,13.976325597568149,71.91,1.36,3.4167505492648074,42.59829000178812,0.0,0.0,-0.0,0.0,-4.13847728856088
2018-09-24,15.162117560380906,73.21,1.36,3.388051486589235,42.682266499719915,0.0,0.0,-0.0,-0.0,-4.13847728856088
2018-09-25,14.746971076797813,72.9,1.36,3.3621596249968992,42.75958009058984,0.0,0.0,-0.0,-0.0,-4.13847728856088
2018-09-26,13.317047319788344,71.57,1.36,3.3329969175322622,42.83305344133209,0.0,0.0,-0.0,0.0,-4.13847728856088
2018-09-27,13.770053576173012,72.12,1.36,3.3151660818221007,42.90437237046102,0.0,0.0,-0.0,0.0,-4.13847728856088
2018-09-28,13.943217415009215,73.25,1.38,3.3000071423915687,42.97592940941362,0.0,0.0,-0.0,0.0,-4.13847728856088
2018-10-01,15.884834752666627,75.3,1.38,3.287742032902944,43.05446757053143,0.0,0.0,-0.0,-0.0,-4.13847728856088
2018-10-02,15.71542083580723,75.23,1.38,3.2858439136135034,43.126506640719406,0.0,0.0,-0.0,0.0,-4.13847728856088
2018-10-03,16.793448525696782,76.41,1.38,3.292219918294876,43.200399619060306,0.0,0.0,-0.0,-0.0,-4.13847728856088
2018-10-04,14.618409262140759,74.33,1.38,3.2864757273962875,43.26926865062264,0.0,0.0,-0.0,0.0,-4.13847728856088
2018-10-05,14.10155940125474,74.34,1.39,3.279180826495129,43.337007624996595,0.0,0.0,-0.0,-0.0,-4.13847728856088
2018-10-08,13.954725349620752,74.29,1.39,3.2664493147953566,43.40667241034479,0.0,0.0,-0.0,0.0,-4.13847728856088
2018-10-09,14.531833643126213,74.96,1.39,3.261426315522832,43.47350097616819,0.0,0.0,-0.0,-0.0,-4.13847728856088
2018-10-10,12.656554833925867,73.17,1.39,3.2530941295526334,43.53485263746341,0.0,0.0,-0.0,-0.0,-4.13847728856088
2018-10-11,10.380049977990105,70.97,1.39,3.2458566014701606,43.58989210216539,0.0,0.0,-0.0,0.0,-4.13847728856088
2018-10-12,10.23578350422877,71.34,1.4,3.236938090045562,43.645868925550886,0.0,0.0,-0.0,0.0,-4.13847728856088
2018-10-15,10.598449454751524,71.78,1.4,3.2305088929190715,43.70110753232034,0.0,0.0,-0.0,0.0,-4.13847728856088
2018-10-16,10.665152976904544,71.92,1.4,3.22806233415444,43.7534621593539,0.0,0.0,-0.0,-0.0,-4.13847728856088
2018-10-17,8.430271566714502,69.75,1.4,3.2314234134904853,43.79980602377536,0.0,0.0,-0.0,-0.0,-4.13847728856088
2018-10-18,7.27001519742219,68.65,1.4,3.240325187820631,43.84284628755559,0.0,0.0,-0.0,0.0,-4.13847728856088
2018-10-19,8.552946814200212,69.12,1.38,3.2432540379416146,43.889168975217245,-1.0,-1.0,43.889168975217245,-0.003472222222222099,-4.141949510783102
2018-10-22,8.72901696923067,69.36,1.38,3.2459782409116538,43.93549494983285,0.0,0.0,-0.0,-0.0,-4.141949510783102
2018-10-23,5.54037737470118,66.23,1.38,3.2643386992160246,43.97798740963683,0.0,0.0,-0.0,0.0,-4.141949510783102
2018-10-24,5.976341112355122,66.72,1.38,3.2822859451943702,44.0171441214818,-1.0,-1.0,44.0171441214818,-0.009142685851318832,-4.151092196634421
2018-10-25,6.529606536200376,67.33,1.38,3.296406525694686,44.05825613318814,-1.0,-1.0,44.05825613318814,-0.6423870285114255,-4.7934792251458465
2018-10-26,7.609905343914903,67.59,1.36,3.304237576469916,44.10301077653316,-1.0,-1.0,44.10301077653316,0.008137298416925565,-4.785341926728921
2018-10-29,7.002079216451634,67.04,1.36,3.3153698584850972,44.14552998790321,-1.0,-1.0,44.14552998790321,0.012828162291169454,-4.772513764437751
2018-10-30,6.085427521239794,66.18,1.36,3.331038108533258,44.18718564614721,-1.0,-1.0,44.18718564614721,0.013145965548504113,-4.759367798889247
