Date,Spread,EIAEBRT,EIAGCLS,Spread_rolling_std,Hedge ratio,Position,Leg1_position,Leg2_position,dailypnl,cumpnl
2021-03-12,-0.11756452238806503,68.87,1.945,4.083668508582989,35.46918484441546,-1.0,-1.0,35.46918484441546,-0.3634148851265007,7.494074257512636
2021-03-15,0.4385432022904041,68.78,1.925,4.0158406375826905,35.50205547932966,1.0,1.0,-35.50205547932966,0.43055556788132526,7.924629825393961
2021-03-16,0.3934977072654533,67.95,1.901,3.932501862682579,35.537349969876146,-1.0,-1.0,35.537349969876146,-0.5949712673938211,7.32965855800014
2021-03-17,1.2319335360784152,67.73,1.869,3.8193267266729105,35.579489814832314,-1.0,-1.0,35.579489814832314,-2.486970572944284,4.842687985055855
2021-03-18,0.3397469128290638,62.11,1.734,3.647134105247424,35.6229833259348,-1.0,-1.0,35.6229833259348,1.0583925605983149,5.90108054565417
2021-03-19,0.2771227210256271,64.0,1.787,3.5045883570454444,35.659136697803234,-1.0,-1.0,35.659136697803234,-0.03819074826278966,5.8628897973913805
2021-03-22,0.1848344751775315,63.89,1.785,3.4135742003405745,35.68916836124508,-1.0,-1.0,35.68916836124508,-1.5979843702634515,4.264905427127929
2021-03-23,-0.8294091882267125,59.96,1.702,3.332111486125087,35.71645663233062,-1.0,-1.0,35.71645663233062,1.637409447207245,5.902314874335174
2021-03-24,-0.0342238392406955,63.7,1.783,3.245822868963348,35.74549850770651,1.0,1.0,-35.74549850770651,1.404363065756609,7.306677940091783
2021-03-25,0.004420491517237224,61.21,1.711,3.1673370070707927,35.7718173632278,1.0,1.0,-35.7718173632278,-1.2125946772065357,6.094083262885247
2021-03-26,0.380930383788332,63.77,1.771,3.1244068121324697,35.79281175393093,-1.0,-1.0,35.79281175393093,0.11671546215493595,6.210798725040183
2021-03-29,0.40678447755396263,64.06,1.777,3.0335874170684556,35.8206052461711,-1.0,-1.0,35.8206052461711,-0.6731928393169847,5.537605885723198
2021-03-30,0.7936830862226785,63.28,1.743,2.93926602225122,35.84986627296461,-1.0,-1.0,35.84986627296461,-0.37401503865885644,5.1635908470643415
2021-03-31,1.6203504497776962,63.52,1.725,2.8331580294830077,35.883854811723076,-1.0,-1.0,35.883854811723076,1.0973232235877266,6.260914070652068
2021-04-01,0.013272482960218213,63.85,1.778,2.770914373017349,35.9036712694262,-1.0,-1.0,35.9036712694262,0.0,6.260914070652068
2021-04-02,-0.024391452920674794,63.85,1.778,2.6905216503593947,35.9248545854447,-1.0,-1.0,35.9248545854447,-1.0102602526840483,5.250653817968019
2021-04-05,1.71286703079263,63.85,1.728,2.56193449607999,35.95898898680982,1.0,1.0,-35.95898898680982,-0.4950860653384255,4.755567752629593
2021-04-06,-1.4925009672056646,61.47,1.75,2.450655885330983,35.97857198126038,-1.0,-1.0,35.97857198126038,0.15812891359320438,4.913696666222798
2021-04-07,-1.4218253745777858,61.86,1.758,2.330482791580734,35.996487698849705,1.0,1.0,-35.996487698849705,-0.13961265155746352,4.774084014665334
2021-04-08,-1.4746246157390743,62.09,1.765,2.1262139699121834,36.013951623648204,1.0,1.0,-36.013951623648204,0.09880139522918012,4.872885409894514
2021-04-09,-1.513752160706872,61.89,1.76,2.0161995398161587,36.024859182219814,1.0,1.0,-36.024859182219814,-0.07395740737920335,4.798928002515311
2021-04-12,-1.1823279524988237,62.38,1.764,1.9429519947697373,36.03306573270908,1.0,1.0,-36.03306573270908,-0.15620141350078287,4.6427265890145275
2021-04-13,-1.024561452187605,62.83,1.772,1.9206467453128353,36.035305559925284,1.0,1.0,-36.035305559925284,-1.2492965170367931,3.3934300719777344
2021-04-14,-0.05985171150773283,66.11,1.836,1.8992661209369035,36.040224243740596,1.0,1.0,-36.040224243740596,-0.2941437504082721,3.0992863215694624
