Date,Spread,WHEATSF,EIAGCGR,Spread_rolling_std,Hedge ratio,Position,Leg1_position,Leg2_position,dailypnl,cumpnl
2018-04-19,-0.5198356643785056,4.74,2.003,0.5517942487473249,2.6259788638934127,1.0,1.0,-2.6259788638934127,-0.048116186109258,0.3096251273544953
2018-04-20,-0.6739546980411903,4.63,2.022,0.5524209920790328,2.6231229960638927,1.0,1.0,-2.6231229960638927,-0.0004277805462455709,0.30919734680824973
2018-04-23,-0.6805832289628446,4.61,2.019,0.5531726435228106,2.620397835048462,1.0,1.0,-2.620397835048462,0.01607395640359727,0.325271303211847
2018-04-24,-0.5814140209585519,4.72,2.025,0.5536150945142643,2.6179822325721243,1.0,1.0,-2.6179822325721243,0.040003662806227774,0.36527496601807474
2018-04-25,-0.4168218571158553,4.86,2.017,0.5537478445537974,2.6161734541972512,1.0,1.0,-2.6161734541972512,-0.041417546706652895,0.32385741931142187
2018-04-26,-0.5251469372554691,4.81,2.041,0.5540583435152514,2.6139867404485395,1.0,1.0,-2.6139867404485395,0.014868804001883036,0.33872622331330493
2018-04-27,-0.4394779376699338,4.9,2.044,0.5543344027969968,2.6122690497406724,1.0,1.0,-2.6122690497406724,-0.09008362339435311,0.24864259991895182
2018-04-30,-0.8278157451476202,4.54,2.057,0.5560150459516537,2.609536093897725,1.0,1.0,-2.609536093897725,0.2052641075584195,0.45390670747737133
2018-05-01,-0.027385094800061793,5.23,2.015,0.5560558091675085,2.6091241165260852,1.0,1.0,-2.6091241165260852,0.0246021628853578,0.47850887036272916
2018-05-02,0.02319349801675763,5.23,1.996,0.5560740440681553,2.6086204919755724,1.0,1.0,-2.6086204919755724,-0.0018870071201307279,0.4766218632425984
2018-05-03,0.09344255675955182,5.35,2.015,0.5562600899789002,2.6087133713352095,-1.0,-1.0,2.6087133713352095,0.047602708439931835,0.5242245716825302
2018-05-04,-0.08253699769266554,5.22,2.033,0.5562713663074428,2.6082326599570416,-1.0,-1.0,2.6082326599570416,0.031951714143820475,0.5561762858263507
2018-05-07,-0.23122309056687662,5.08,2.037,0.5563015499690364,2.6073751058256636,1.0,1.0,-2.6073751058256636,0.004625504395301641,0.5608017902216523
2018-05-08,-0.2022928826575292,5.11,2.038,0.5563123727172957,2.6066206489978065,1.0,1.0,-2.6066206489978065,-0.05823334979044623,0.5025684404312061
2018-05-09,-0.32485620721181796,5.1,2.082,0.5564177843420959,2.6055985625416995,1.0,1.0,-2.6055985625416995,-0.04196752802247258,0.46060091240873346
2018-05-10,-0.456780148016235,5.02,2.103,0.5567410812946354,2.6042701607304966,1.0,1.0,-2.6042701607304966,-0.01345953585432506,0.4471413765544084
2018-05-11,-0.5282254540317295,4.94,2.101,0.557263044245022,2.602677512628144,1.0,1.0,-2.602677512628144,-0.04299423045587157,0.4041471460985368
2018-05-14,-0.6655241711602082,4.85,2.121,0.5582189831679414,2.6004357242622387,1.0,1.0,-2.6004357242622387,0.02256970137862581,0.4267168474771626
2018-05-15,-0.5852107212168098,4.9,2.111,0.5588814098654301,2.5983944676536286,1.0,1.0,-2.5983944676536286,-0.05785151112255767,0.36886533635460494
2018-05-16,-0.7021299733528519,4.9,2.158,0.559945005323562,2.595982378754797,1.0,1.0,-2.595982378754797,0.014543151783708328,0.3834084881383133
2018-05-17,-0.6493802913658495,4.93,2.151,0.5608265976765338,2.5938541568413993,1.0,1.0,-2.5938541568413993,0.06068459265593873,0.444093080794252
2018-05-18,-0.39727002742118067,5.14,2.136,0.5610082768254804,2.592354881751489,1.0,1.0,-2.592354881751489,-0.02304090434951217,0.42105217644473986
2018-05-21,-0.41385602739423444,5.19,2.163,0.5612077616651006,2.5907794856191564,1.0,1.0,-2.5907794856191564,0.02937049458182455,0.4504226710265644
2018-05-22,-0.2650713520338144,5.33,2.161,0.560746972175001,2.58911214809524,1.0,1.0,-2.58911214809524,0.015167401023599435,0.46559007205016384
2018-05-23,-0.16941138013870027,5.43,2.164,0.5598765549522003,2.5875283642045748,1.0,1.0,-2.5875283642045748,0.023268405089328228,0.48885847713949204
2018-05-24,-0.12191490850952746,5.42,2.143,0.5590047812791743,2.5860545536675352,1.0,1.0,-2.5860545536675352,0.10121692040989809,0.5900753975493901
2018-05-25,0.17578349452726894,5.55,2.079,0.5574717650919294,2.5850007241331077,1.0,1.0,-2.5850007241331077,0.0,0.5900753975493901
2018-05-28,0.17818536923342432,5.55,2.079,0.5555606755993685,2.5838454212441437,-1.0,-1.0,2.5838454212441437,-0.031195661328977622,0.5588797362204124
2018-05-29,0.2323861586561078,5.53,2.051,0.5541746057234896,2.5829419021666955,-1.0,-1.0,2.5829419021666955,0.08418337964881528,0.6430631158692277
2018-05-30,-0.050224599039486506,5.35,2.092,0.552406450131805,2.581369311204343,-1.0,-1.0,2.581369311204343,-0.04079258742726823,0.6022705284419595
2018-05-31,0.06231335715358011,5.39,2.065,0.5505348419885177,2.5799935316447553,1.0,1.0,-2.5799935316447553,0.01567379348399738,0.6179443219259568
2018-06-01,0.07943421926324934,5.36,2.048,0.5474158411397144,2.5784012601253665,-1.0,-1.0,2.5784012601253665,0.015956299688100424,0.6339006216140572
2018-06-04,-0.06015709788113721,5.18,2.034,0.543406421797066,2.5762817590369407,-1.0,-1.0,2.5762817590369407,-0.03245146327230543,0.6014491583417518
2018-06-05,0.040317665031827765,5.23,2.016,0.5388309241982474,2.5742471899643715,1.0,1.0,-2.5742471899643715,0.04019939611917136,0.6416485544609232
2018-06-06,0.1678061257155541,5.3,1.995,0.5345423381994481,2.5725282577866895,-1.0,-1.0,2.5725282577866895,0.024879783681311864,0.666528338142235
2018-06-07,0.17180436474518146,5.38,2.026,0.5292994009754836,2.5706789907476897,-1.0,-1.0,2.5706789907476897,-0.0009461372668729522,0.665582200875362
2018-06-08,0.13375388545322942,5.31,2.015,0.5244539846122126,2.5688566325294144,-1.0,-1.0,2.5688566325294144,0.0017669949659669506,0.667349195841329
2018-06-11,0.10269684806714618,5.26,2.009,0.5204190664986879,2.5670996276420377,-1.0,-1.0,2.5670996276420377,-0.05974540884496475,0.6076037869963643
2018-06-12,0.3486240880282869,5.46,1.992,0.5170367576055246,2.5659517630380084,-1.0,-1.0,2.5659517630380084,0.09222093914160504,0.6998247261379693
2018-06-13,0.05409620769110024,5.28,2.038,0.5134485305827454,2.564231497698185,-1.0,-1.0,2.564231497698185,-0.013111831281311236,0.6867128948566581
2018-06-14,-0.007544669423663386,5.13,2.005,0.5099086238160474,2.5623664186651687,-1.0,-1.0,2.5623664186651687,-0.11380562400885695,0.5729072708478011
2018-06-15,0.2352333907372257,5.15,1.919,0.5072275000886932,2.561108186171326,1.0,1.0,-2.561108186171326,-0.07425662789442525,0.4986506429533759
2018-06-18,0.046705334566470746,5.07,1.963,0.5019281313527064,2.5589886222279823,-1.0,-1.0,2.5589886222279823,0.010598588060291873,0.5092492310136678
2018-06-19,-0.02978566797644877,4.97,1.956,0.49376693743588823,2.556127642114749,-1.0,-1.0,2.556127642114749,-0.03781456145623466,0.4714346695574332
2018-06-20,0.11679251290059955,5.08,1.944,0.48198142786672515,2.553090271141667,1.0,1.0,-2.553090271141667,0.02428607188474092,0.4957207414421741
2018-06-21,0.21266155732314118,5.15,1.936,0.47021131715243975,2.550278121217386,-1.0,-1.0,2.550278121217386,0.0775834884444245,0.5733042298865986
2018-06-22,0.04415372990659705,5.11,1.989,0.45597552375070033,2.5469312569599816,-1.0,-1.0,2.5469312569599816,0.006305055789702686,0.5796092856763012
2018-06-25,-0.05382335689066142,4.96,1.971,0.44555930936852256,2.5437967310454903,-1.0,-1.0,2.5437967310454903,0.043796984815885925,0.6234062704921871
2018-06-26,-0.17554408545220923,4.89,1.994,0.43467679892660555,2.540393222393284,1.0,1.0,-2.540393222393284,-0.033058886271814525,0.5903473842203726
2018-06-27,-0.17477878236091549,4.99,2.036,0.42129770858986515,2.5367282821026107,1.0,1.0,-2.5367282821026107,0.0027620787618763657,0.593109462982249
2018-06-28,-0.1499596279140727,5.01,2.037,0.40788170568341436,2.533117146742304,1.0,1.0,-2.533117146742304,-0.0638174413763324,0.5292920216059166
2018-06-29,-0.17719074854218952,5.17,2.114,0.3938938260861145,2.5294185187049147,1.0,1.0,-2.5294185187049147,0.05565960163212587,0.5849516232380425
2018-07-02,-0.15421753923740056,5.0,2.04,0.38616698473766,2.5265772251163727,1.0,1.0,-2.5265772251163727,0.006091854019151528,0.5910434772571941
2018-07-03,-0.08915149766495478,5.08,2.048,0.3795013549694576,2.5239997547192163,1.0,1.0,-2.5239997547192163,0.0,0.5910434772571941
2018-07-04,-0.08400160836399095,5.08,2.048,0.37288671294836634,2.52148516033398,1.0,1.0,-2.52148516033398,0.0004727887473350116,0.5915162660045291
2018-07-05,0.005068640008602188,5.22,2.07,0.3672273158176907,2.5192905120731393,1.0,1.0,-2.5192905120731393,0.04836625347997527,0.6398825194845044
2018-07-06,0.1689735332066018,5.32,2.046,0.36319155614115933,2.51760824378954,-1.0,-1.0,2.51760824378954,0.07837453057303308,0.7182570500575375
2018-07-09,-0.029726577154878697,5.25,2.099,0.3577772334163408,2.5153533002167117,-1.0,-1.0,2.5153533002167117,0.03167454840864246,0.74993159846618
2018-07-10,-0.18659675701116463,5.09,2.1,0.35103855461218714,2.512665122386269,1.0,1.0,-2.512665122386269,0.06207062977072299,0.8120022282369029
2018-07-11,-0.18052634326082284,4.87,2.012,0.3455079505404739,2.510201959871184,1.0,1.0,-2.510201959871184,0.016713122868886925,0.8287153511057899
2018-07-12,-0.06699541985707835,5.0,2.02,0.342718205535486,2.5084135741866724,1.0,1.0,-2.5084135741866724,-7.756686035649552e-05,0.8286377842454333
2018-07-13,0.013598029449996218,5.13,2.041,0.34026455672351963,2.5068113525477727,1.0,1.0,-2.5068113525477727,0.09176834533703673,0.92040612958247
2018-07-16,0.14914899849492524,5.04,1.952,0.33870721310392893,2.505558914705469,-1.0,-1.0,2.505558914705469,0.0001130542770153356,0.9205191838594854
2018-07-17,0.20615436725560343,5.13,1.966,0.33786410997536687,2.5044993045495403,-1.0,-1.0,2.5044993045495403,0.03387388643106909,0.9543930702905545
2018-07-18,0.12304121419433489,5.1,1.988,0.33756931580861077,2.503500395274479,-1.0,-1.0,2.503500395274479,-0.007141658975016531,0.947251411315538
2018-07-19,0.15694230946619925,5.13,1.987,0.33797513171857446,2.502797025935481,-1.0,-1.0,2.502797025935481,0.005008807110156405,0.9522602184256944
2018-07-20,0.215661990975347,5.24,2.008,0.338460473226502,2.5021603630600864,-1.0,-1.0,2.5021603630600864,0.0244166278147454,0.9766768462404398
2018-07-23,0.14949099996045856,5.21,2.023,0.3389083907749711,2.501487394977529,-1.0,-1.0,2.501487394977529,0.01070425209053005,0.9873810983309699
2018-07-24,0.11084370806087929,5.18,2.027,0.3393684512816017,2.500817114918165,-1.0,-1.0,2.500817114918165,-0.018594710507124836,0.9687863878238451
2018-07-25,0.3439448572431374,5.5,2.062,0.34078484763945427,2.5005117084174895,-1.0,-1.0,2.5005117084174895,0.06305198623153588,1.031838374055381
2018-07-26,0.16541790867754536,5.42,2.102,0.3410536793769441,2.4998011852152495,-1.0,-1.0,2.4998011852152495,0.009880861802336775,1.0417192358577176
2018-07-27,0.10978332123624046,5.36,2.101,0.3409627675534154,2.4989132216867014,-1.0,-1.0,2.4989132216867014,-0.03698710006690496,1.0047321357908128
2018-07-30,0.28517602968635813,5.52,2.095,0.3424043299097759,2.4987226588609266,-1.0,-1.0,2.4987226588609266,0.007639936968348179,1.012372072759161
2018-07-31,0.30030540019094953,5.57,2.109,0.34412530241972267,2.4986697960213613,-1.0,-1.0,2.4986697960213613,-0.111477034384255,0.9008950383749059
2018-08-01,0.5719367661392596,5.63,2.024,0.3477033997073826,2.4990430997335675,-1.0,-1.0,2.4990430997335675,0.022072974200579062,0.922968012575485
2018-08-02,0.5133738480135843,5.61,2.039,0.351136378298442,2.499571433048757,-1.0,-1.0,2.499571433048757,0.0,0.922968012575485
2018-08-03,0.5120618228728793,5.61,2.039,0.35460506011531967,2.500214898051555,-1.0,-1.0,2.500214898051555,-0.02506896417664896,0.897899048398836
2018-08-06,0.6373223126745726,5.73,2.036,0.35927182156748605,2.501315170592057,-1.0,-1.0,2.501315170592057,0.0569606384779243,0.9548596868767604
2018-08-07,0.46802979845387593,5.65,2.071,0.3622790688110854,2.502158474913628,-1.0,-1.0,2.502158474913628,-0.1026112836283172,0.8522484032484432
2018-08-08,0.6909706125524337,5.67,1.989,0.36731472679219057,2.503282748842416,-1.0,-1.0,2.503282748842416,-0.005025856057106388,0.8472225471913368
2018-08-09,0.6659279686510864,5.62,1.978,0.37194815122735253,2.50458646680936,-1.0,-1.0,2.50458646680936,0.0801448932790774,0.9273674404704142
2018-08-10,0.38911967830238137,5.44,2.016,0.37405656973448914,2.505396984969057,-1.0,-1.0,2.505396984969057,0.013955007295874596,0.9413224477662888
2018-08-13,0.277755123412021,5.31,2.008,0.3751931919727156,2.506098046109551,-1.0,-1.0,2.506098046109551,-8.923182054258044e-05,0.9412332159457463
2018-08-14,0.3260307211838125,5.39,2.02,0.3765880858531605,2.506915484562469,-1.0,-1.0,2.506915484562469,-0.03605320416602397,0.9051800117797223
2018-08-15,0.33408951360490047,5.29,1.976,0.37733697057654564,2.5080518655845645,-1.0,-1.0,2.5080518655845645,-0.023980619750404476,0.8811993920293179
2018-08-16,0.4409285550771358,5.39,1.972,0.3780563144674864,2.5096711181150426,-1.0,-1.0,2.5096711181150426,-0.036047864597237064,0.8451515274320808
2018-08-17,0.6086386054359094,5.55,1.967,0.37838418462130213,2.512130856412857,-1.0,-1.0,2.512130856412857,0.08246863359209256,0.9276201610241733
2018-08-20,0.33661116062600005,5.39,2.009,0.36974368095545396,2.515375231146839,-1.0,-1.0,2.515375231146839,0.03784574054667271,0.965465901570846
2018-08-21,0.16180004789577218,5.24,2.017,0.36309458882986856,2.517699530046717,-1.0,-1.0,2.517699530046717,0.05058974631286273,1.0160556478837086
2018-08-22,0.04933540407300541,5.23,2.056,0.3559271879937007,2.5197784999644917,-1.0,-1.0,2.5197784999644917,0.08608486838020309,1.1021405162639117
2018-08-23,-0.1537941898463,5.19,2.12,0.3518523521208856,2.5206576367199527,-1.0,-1.0,2.5206576367199527,0.01664585231796181,1.1187863685818735
2018-08-24,-0.18997888928964457,5.19,2.134,0.34925195727203373,2.521077267708362,1.0,1.0,-2.521077267708362,-0.07757761938448886,1.0412087491973847
2018-08-27,-0.5190724266855185,4.91,2.154,0.34800293259712395,2.5204607366228036,1.0,1.0,-2.5204607366228036,0.004984122118363084,1.0461928713157478
2018-08-28,-0.5130243337830587,4.9,2.148,0.3461786589318426,2.5200299505507724,1.0,1.0,-2.5200299505507724,-0.01070615311167128,1.0354867182040766
2018-08-29,-0.4673965897942214,5.02,2.178,0.34499193692533525,2.519465835534537,1.0,1.0,-2.519465835534537,-0.054431506966021836,0.9810552112380547
2018-08-30,-0.623354606335333,4.95,2.213,0.3445105335274848,2.5184611867760203,1.0,1.0,-2.5184611867760203,0.19659672600874584,1.1776519372468006
2018-08-31,-0.13278986862786457,5.05,2.058,0.34393256156797974,2.518362424017427,1.0,1.0,-2.518362424017427,0.0,1.1776519372468006
2018-09-03,-0.13149311272428044,5.05,2.058,0.3439617734220365,2.517732319108008,1.0,1.0,-2.517732319108008,-0.0019177393461458948,1.1757341979006548
2018-09-04,-0.1871049820050441,4.96,2.045,0.3439640057286276,2.516921751591709,1.0,1.0,-2.516921751591709,0.05860789896928678,1.2343420968699417
2018-09-05,-0.1252781718717051,4.86,1.981,0.3438559738992246,2.516546275553612,1.0,1.0,-2.516546275553612,-0.00121680877905039,1.2331252880908914
2018-09-06,-0.17410253055899894,4.78,1.969,0.3437304138760527,2.5160500409136612,1.0,1.0,-2.5160500409136612,-0.01824024589837482,1.2148850421925166
2018-09-07,-0.2201570147364338,4.76,1.98,0.3437272898942068,2.5152308155234513,1.0,1.0,-2.5152308155234513,0.040795560089080696,1.2556806022815974
2018-09-10,-0.03909232783311545,4.93,1.976,0.34388435996239675,2.5147228379722244,1.0,1.0,-2.5147228379722244,-0.09155142450864423,1.1641291777729532
2018-09-11,-0.2780457143661579,4.83,2.032,0.3438951239954017,2.513802024786495,1.0,1.0,-2.513802024786495,-0.04380515114841798,1.1203240266245353
2018-09-12,-0.42852739297122255,4.72,2.049,0.3440341400279447,2.5127024855886884,1.0,1.0,-2.5127024855886884,0.036116006148000805,1.1564400327725362
2018-09-13,-0.40329213541202247,4.63,2.004,0.34416761947394336,2.5116228220618875,1.0,1.0,-2.5116228220618875,0.055650459411115495,1.2120904921836517
2018-09-14,-0.21619282330338407,4.76,1.982,0.34416410142018394,2.5106926454608396,1.0,1.0,-2.5106926454608396,-0.021008403361344463,1.1910820888223073
2018-09-17,-0.31426471787515986,4.66,1.982,0.3442047596447979,2.5097198374748535,1.0,1.0,-2.5097198374748535,-0.03573527687948516,1.155346811942822
2018-09-18,-0.3600869394086015,4.7,2.017,0.3442842490871577,2.5087193551852267,1.0,1.0,-2.5087193551852267,0.006875102633934867,1.162221914576757
2018-09-19,-0.2766357532537578,4.82,2.032,0.3439550171961289,2.5081868864437786,1.0,1.0,-2.5081868864437786,0.007852409413898328,1.1700743239906553
2018-09-20,-0.2480917743603932,4.84,2.029,0.3436579582257279,2.507684462474319,1.0,1.0,-2.507684462474319,-0.013613875335553884,1.1564604486551013
2018-09-21,-0.292064869276107,4.81,2.035,0.3432559617596161,2.5071571839194626,1.0,1.0,-2.5071571839194626,-0.042119825968014536,1.114340622687087
2018-09-24,-0.33596917369385615,4.88,2.081,0.3429611882728359,2.506472452519873,1.0,1.0,-2.506472452519873,-0.035664734905660155,1.0786758877814266
2018-09-25,-0.453205639735609,4.8,2.097,0.3433227104154222,2.5051052168505525,1.0,1.0,-2.5051052168505525,-0.0006117886825948785,1.0780640990988317
2018-09-26,-0.44026285484428396,4.82,2.101,0.3436410181880002,2.503694838098184,1.0,1.0,-2.503694838098184,-0.05000714135208945,1.0280569577467422
2018-09-27,-0.5644895966358892,4.78,2.136,0.34437150022422136,2.5021018710842178,1.0,1.0,-2.5021018710842178,-0.024767744935686325,1.003289212811056
2018-09-28,-0.6357552277454612,4.74,2.15,0.34540790869646626,2.5003512687188194,1.0,1.0,-2.5003512687188194,-0.0009171445770154718,1.0023720682340405
2018-10-01,-0.5522968352047624,4.89,2.178,0.3460767102537296,2.498758877504482,1.0,1.0,-2.498758877504482,0.034217164293235985,1.0365892325272765
2018-10-02,-0.4194816394096188,4.99,2.166,0.3463220251815897,2.497452280429187,1.0,1.0,-2.497452280429187,-0.025311407967377596,1.011277824559899
2018-10-03,-0.4938299790119265,4.95,2.181,0.34675515759639997,2.4960247496615895,1.0,1.0,-2.4960247496615895,0.04268270234174812,1.0539605269016472
2018-10-04,-0.38158830887173956,4.98,2.149,0.34686695125917927,2.494922433165072,1.0,1.0,-2.494922433165072,0.028082507846750406,1.0820430347483976
2018-10-05,-0.30257587878929293,5.01,2.13,0.34670329638944863,2.4941670792437995,1.0,1.0,-2.4941670792437995,-0.01748496726744009,1.0645580674809574
2018-10-08,-0.3778494926603333,4.94,2.133,0.3467726326084261,2.493131501481638,1.0,1.0,-2.493131501481638,0.0324140800767483,1.0969721475577057
2018-10-09,-0.30174387789943147,4.95,2.107,0.34640332163564136,2.492522011342872,1.0,1.0,-2.492522011342872,0.060877310108089486,1.1578494576657952
2018-10-10,-0.2008983119317218,4.9,2.047,0.34632710579083775,2.491889746913396,1.0,1.0,-2.491889746913396,0.105478737264968,1.263328194930763
2018-10-11,0.003442429041285777,4.88,1.957,0.3463348370074439,2.4918536387116577,1.0,1.0,-2.4918536387116577,0.013349411629998469,1.2766776065607615
2018-10-12,0.08296746360348539,4.97,1.961,0.34636118456798454,2.4921124611914913,-1.0,-1.0,2.4921124611914913,-0.0072007165353315476,1.2694768900254298
2018-10-15,0.1445991067432999,5.05,1.968,0.3464481244107607,2.4925817547036075,-1.0,-1.0,2.4925817547036075,0.045756736438596894,1.3152336264640268
2018-10-16,0.041489309061478075,5.03,2.001,0.34577009106413575,2.493008841048737,-1.0,-1.0,2.493008841048737,-0.062320767974616664,1.25291285848941
2018-10-17,0.13511582895649088,4.98,1.943,0.3457144953181893,2.493507036049156,-1.0,-1.0,2.493507036049156,-0.06439288520964313,1.1885199732797669
2018-10-18,0.2280436353486115,4.93,1.885,0.345491366688405,2.4944065594967575,-1.0,-1.0,2.4944065594967575,0.028407332337750692,1.2169273056175176
2018-10-19,0.17910792423233257,4.94,1.908,0.34500141043953286,2.4952264548048575,-1.0,-1.0,2.4952264548048575,0.00822243695199781,1.2251497425695155
2018-10-22,0.12554537387905373,4.88,1.905,0.34469879317560737,2.4957767066251684,-1.0,-1.0,2.4957767066251684,-0.09637774876724527,1.1287719938022702
2018-10-23,0.3135119936950641,4.89,1.833,0.3451909321169946,2.4967201343725782,-1.0,-1.0,2.4967201343725782,-0.038803082010163595,1.0899689117921065
2018-10-24,0.3264061884068248,4.8,1.791,0.345347662602407,2.4978189902809467,-1.0,-1.0,2.4978189902809467,-0.06592612957998492,1.0240427822121216
2018-10-25,0.6732491897990265,5.17,1.799,0.3482031963109857,2.4995835520850327,-1.0,-1.0,2.4995835520850327,0.08284664508050489,1.1068894272926266
2018-10-26,0.37868304484328785,4.95,1.828,0.34887220138371994,2.5007204349872607,-1.0,-1.0,2.5007204349872607,-0.004040404040403844,1.1028490232522228
2018-10-29,0.3966906439943134,4.97,1.828,0.3498495707590031,2.501810369806174,-1.0,-1.0,2.501810369806174,0.009253553301242348,1.1121025765534651
2018-10-30,0.32762267289520963,4.89,1.823,0.3505868089304789,2.502675439991657,-1.0,-1.0,2.502675439991657,-0.07270313281364803,1.039399443739817
2018-10-31,0.4833315463236687,4.93,1.776,0.35245092661530847,2.503754759952889,-1.0,-1.0,2.503754759952889,-0.08468737417635035,0.9547120695634668
2018-11-01,0.6764795860810233,5.0,1.726,0.3562088585243399,2.5049365086436715,-1.0,-1.0,2.5049365086436715,-0.02176943663363535,0.9329426329298314
2018-11-02,0.7119241479124838,5.0,1.711,0.3602273688332426,2.506181094148168,-1.0,-1.0,2.506181094148168,-0.039012899261337684,0.8939297336684937
2018-11-05,0.7700894056309657,4.99,1.683,0.36483964559028176,2.5073740905341855,-1.0,-1.0,2.5073740905341855,0.007857850048425659,0.9017875837169194
2018-11-06,0.7880538569114073,5.04,1.695,0.36956475078935164,2.5085227982823555,-1.0,-1.0,2.5085227982823555,-0.0670695597884144,0.8347180239285049
2018-11-07,0.8862002942676339,5.02,1.647,0.37517322384596286,2.5098966033590564,-1.0,-1.0,2.5098966033590564,0.0044521753969109035,0.8391701993254158
2018-11-08,0.8563604742339788,4.99,1.646,0.3802459675791833,2.5113241347302684,-1.0,-1.0,2.5113241347302684,-0.055585632941347315,0.7835845663840685
2018-11-09,0.911984221113264,4.94,1.603,0.3857915188054639,2.5127983648700787,-1.0,-1.0,2.5127983648700787,-0.11264422521723551,0.670940341166833
2018-11-12,1.4332900787348617,5.45,1.597,0.3980270062501132,2.515159625087751,-1.0,-1.0,2.515159625087751,-0.11657529383558479,0.5543650473312483
2018-11-13,1.530527764666354,5.33,1.509,0.41083985440075554,2.5178742447539073,0.0,0.0,-0.0,0.0,0.5543650473312483
2018-11-14,2.94257503830047,6.77,1.517,0.4529571320644191,2.5230223874090507,0.0,0.0,-0.0,0.0,0.5543650473312483
2018-11-15,1.4812856851823821,5.29,1.508,0.46325093617454755,2.525672622558102,0.0,0.0,-0.0,0.0,0.5543650473312483
2018-11-16,1.416952562004346,5.3,1.536,0.4727064384015649,2.5280256757784203,0.0,0.0,-0.0,-0.0,0.5543650473312483
2018-11-19,1.3259226202121925,5.22,1.539,0.48076420042606094,2.5302647042155995,0.0,0.0,-0.0,0.0,0.5543650473312483
2018-11-20,1.4939741180631811,5.26,1.487,0.4907016933778764,2.532633410851929,0.0,0.0,-0.0,-0.0,0.5543650473312483
2018-11-21,1.4254755816136333,5.22,1.497,0.499644844831831,2.5347524504918946,0.0,0.0,-0.0,0.0,0.5543650473312483
2018-11-22,1.422136010588349,5.22,1.497,0.5082289702567596,2.536983292860154,0.0,0.0,-0.0,0.0,0.5543650473312483
2018-11-23,1.4190073896456656,5.22,1.497,0.5166575522279091,2.539073220009575,0.0,0.0,-0.0,0.0,0.5543650473312483
2018-11-26,1.6627074435884377,5.31,1.435,0.527632681406805,2.5416672866979524,0.0,0.0,-0.0,0.0,0.5543650473312483
2018-11-27,1.6324141833716181,5.23,1.414,0.5378084925145175,2.5442615393411474,0.0,0.0,-0.0,0.0,0.5543650473312483
2018-11-28,1.6971914751097321,5.23,1.387,0.5482418190130295,2.5470861751191554,0.0,0.0,-0.0,-0.0,0.5543650473312483
2018-11-29,1.5330994547161252,5.22,1.446,0.556511911683129,2.5497237519252245,0.0,0.0,-0.0,0.0,0.5543650473312483
2018-11-30,1.6750193267019693,5.34,1.436,0.5665834584483521,2.552214953550161,0.0,0.0,-0.0,0.0,0.5543650473312483
2018-12-03,1.6888154287897232,5.36,1.437,0.5765261130655628,2.554756138629281,0.0,0.0,-0.0,0.0,0.5543650473312483
2018-12-04,1.7426043483463656,5.42,1.438,0.5868953675166958,2.5572987841819432,0.0,0.0,-0.0,0.0,0.5543650473312483
2018-12-05,1.7041395395319379,5.38,1.436,0.5965407150410436,2.5597914070111853,0.0,0.0,-0.0,0.0,0.5543650473312483
2018-12-06,1.7028558880672358,5.38,1.435,0.6057648980557346,2.562469764413076,0.0,0.0,-0.0,0.0,0.5543650473312483
2018-12-07,1.6372294940505854,5.38,1.459,0.6137888261742512,2.565298496195623,0.0,0.0,-0.0,0.0,0.5543650473312483
2018-12-10,1.8965443844936507,5.5,1.403,0.6245362137475364,2.5683931685718813,0.0,0.0,-0.0,-0.0,0.5543650473312483
2018-12-11,1.8135112323650753,5.46,1.418,0.633777806842189,2.5715717684308355,0.0,0.0,-0.0,0.0,0.5543650473312483
2018-12-12,1.8948952229111518,5.51,1.404,0.643672155061199,2.5748609523424846,0.0,0.0,-0.0,0.0,0.5543650473312483
2018-12-13,1.8430673598966298,5.61,1.461,0.6524994567522115,2.5783248734451543,0.0,0.0,-0.0,0.0,0.5543650473312483
2018-12-14,1.9510892427583117,5.55,1.394,0.6624759949965341,2.581715033889303,0.0,0.0,-0.0,0.0,0.5543650473312483
2018-12-17,2.104688759755376,5.6,1.352,0.673895473615125,2.5852893788791595,0.0,0.0,-0.0,0.0,0.5543650473312483
2018-12-18,2.1807760093066726,5.58,1.313,0.6858857384196586,2.588898698167043,0.0,0.0,-0.0,-0.0,0.5543650473312483
2018-12-19,2.029202906653193,5.49,1.335,0.6957773312214974,2.5923573732934884,0.0,0.0,-0.0,0.0,0.5543650473312483
2018-12-20,2.2141618776783685,5.56,1.289,0.7079346198912297,2.595685122049365,0.0,0.0,-0.0,0.0,0.5543650473312483
2018-12-21,2.1643730109279473,5.46,1.268,0.7189552886239602,2.5990749125173918,0.0,0.0,-0.0,0.0,0.5543650473312483
2018-12-24,2.1599428866990285,5.46,1.268,0.7294855297564266,2.6025687013414602,0.0,0.0,-0.0,0.0,0.5543650473312483
2018-12-25,2.1555208657503457,5.46,1.268,0.7397074805948333,2.6060560995659734,0.0,0.0,-0.0,-0.0,0.5543650473312483
2018-12-26,2.017146627641818,5.42,1.304,0.7480677146885417,2.60955013217652,0.0,0.0,-0.0,0.0,0.5543650473312483
2018-12-27,2.082935093703927,5.42,1.277,0.7566879634205554,2.6132066611558913,0.0,0.0,-0.0,0.0,0.5543650473312483
2018-12-28,2.1117604889453174,5.43,1.268,0.7653644398583436,2.616908131746595,0.0,0.0,-0.0,-0.0,0.5543650473312483
