Date,Spread,WHEATSF,NATBGAS,Spread_rolling_std,Hedge ratio,Position,Leg1_position,Leg2_position,dailypnl,cumpnl
2018-10-11,-0.8127198056836251,4.88,0.9132764299999999,0.6714877765054922,6.2332932491027115,1.0,1.0,-6.2332932491027115,-0.23355812013813665,4.16384229215491
2018-10-12,-0.9461560969554075,4.97,0.9501985400000001,0.6721264811314693,6.22623151678954,1.0,1.0,-6.22623151678954,0.018501761598645864,4.182344053753556
2018-10-15,-0.8574838904430431,5.05,0.94983148,0.6725892377959269,6.219507370342203,1.0,1.0,-6.219507370342203,0.10847013854333373,4.29081419229689
2018-10-16,-0.7649593558378367,5.03,0.9326612999999999,0.6728730423335412,6.213358864400011,1.0,1.0,-6.213358864400011,0.10478870797547812,4.395602900272368
2018-10-17,-0.7028524006272097,4.98,0.9154397999999999,0.6730345908229554,6.2077838440356325,1.0,1.0,-6.2077838440356325,0.005020214861333978,4.400623115133702
2018-10-18,-0.735055204788547,4.93,0.9132188999999998,0.672578432156332,6.203392422987028,1.0,1.0,-6.203392422987028,-0.22386048707277828,4.176762628060924
2018-10-19,-0.92602312355696,4.94,0.9464726400000001,0.6724350538046102,6.197773581238397,1.0,1.0,-6.197773581238397,0.19427073162918393,4.3710333596901085
2018-10-22,-0.7857287412585068,4.88,0.914950425,0.6724171251319083,6.192388774789089,1.0,1.0,-6.192388774789089,0.11004064768914236,4.4810740073792505
2018-10-23,-0.6724695930460642,4.89,0.8989942499999999,0.67238110343015,6.187436230038251,1.0,1.0,-6.187436230038251,0.12420305704851439,4.6052770644277645
2018-10-24,-0.6306245861062649,4.8,0.87827424,0.6720129929335823,6.183290296782774,1.0,1.0,-6.183290296782774,0.1880654906939475,4.793342555121712
2018-10-25,-0.16225298200326232,5.17,0.86251034,0.6715185404915905,6.1822481826748445,1.0,1.0,-6.1822481826748445,0.14200846549993756,4.93535102062165
2018-10-26,-0.22195481588408317,4.95,0.8367614,0.6709151871290121,6.180919454320053,1.0,1.0,-6.180919454320053,-0.167992979056084,4.767358041565566
2018-10-29,-0.3443864182210037,4.97,0.8600509599999999,0.6699585864635993,6.17915294021764,1.0,1.0,-6.17915294021764,0.228638556248855,4.995996597814421
2018-10-30,-0.21317688572403437,4.89,0.82598728,0.6690059203377507,6.178275391509702,1.0,1.0,-6.178275391509702,-0.32978042472520264,4.666216173089218
2018-10-31,-0.4507472789211482,4.93,0.8711699500000001,0.6674898106351516,6.17646106700667,1.0,1.0,-6.17646106700667,0.1457262797241836,4.811942452813401
2018-11-01,-0.26477676988812604,5.0,0.85261842,0.6668530729225981,6.174833485169281,1.0,1.0,-6.174833485169281,-0.1668040259347426,4.645138426878659
2018-11-02,-0.40487340097398494,5.0,0.8756506499999999,0.6661519406892762,6.172408369678005,1.0,1.0,-6.172408369678005,0.1287158847283748,4.7738543116070336
2018-11-05,-0.2990460911030288,4.99,0.8571066,0.6653304097290643,6.1708147984195065,1.0,1.0,-6.1708147984195065,-0.038430454506790196,4.735423857100243
2018-11-06,-0.28869150015165346,5.04,0.86383622,0.6649398205243704,6.168636341911726,1.0,1.0,-6.168636341911726,-0.14997014068891523,4.585453716411328
2018-11-07,-0.4329398335645571,5.02,0.88428186,0.6637773015111081,6.166517804136067,1.0,1.0,-6.166517804136067,0.025476509983076413,4.610930226394404
2018-11-08,-0.43344825698976575,4.99,0.87977154,0.6624009656812835,6.1646097997097815,1.0,1.0,-6.1646097997097815,0.028698437325541136,4.639628663719946
2018-11-09,-0.44739920784681964,4.94,0.8742458999999999,0.661300044421509,6.162338545536011,1.0,1.0,-6.162338545536011,-0.2132579290248809,4.426370734695065
2018-11-12,-0.2136459811542828,5.45,0.91914704,0.6597953819370306,6.161849774497759,1.0,1.0,-6.161849774497759,-0.1957968148010522,4.230573919894013
2018-11-13,-0.49273974918540375,5.33,0.94506912,0.6563000880870238,6.161178718002557,1.0,1.0,-6.161178718002557,0.2666132353142557,4.497187155208269
2018-11-14,0.9359117693732619,6.77,0.9456145199999999,0.657685848845598,6.169626319429548,1.0,1.0,-6.169626319429548,-0.2722496482333062,4.224937506974962
2018-11-15,-0.5931186642893387,5.29,0.9538355999999999,0.6550285836521665,6.1678539407517805,-1.0,-1.0,6.1678539407517805,-0.1702315688168755,4.0547059381580866
2018-11-16,-0.42168312658884943,5.3,0.92780226,0.6525684220115385,6.16692087664116,1.0,1.0,-6.16692087664116,0.4318321553248211,4.486538093482908
2018-11-19,-0.08844323452486957,5.22,0.8605629649999998,0.6496654946564854,6.168570401498593,1.0,1.0,-6.168570401498593,0.033002264020491154,4.519540357503399
2018-11-20,-0.028592897582374377,5.26,0.85702792,0.6464127204313178,6.170852517362998,1.0,1.0,-6.170852517362998,-0.030552185969026327,4.488988171534373
2018-11-21,-0.09040579701521079,5.22,0.86021496,0.6422395359956325,6.17334741192505,1.0,1.0,-6.17334741192505,-0.02239676177804686,4.466591409756327
2018-11-22,-0.11186057635397706,5.22,0.8633358,0.6377919173538419,6.175882636112132,1.0,1.0,-6.175882636112132,-0.017241751267222737,4.449349658489104
2018-11-23,-0.12867435562905083,5.22,0.8657460499999999,0.6336877492600153,6.178110030798352,1.0,1.0,-6.178110030798352,0.1485347554448796,4.597884413933984
2018-11-26,0.07166495528864392,5.31,0.8473477499999998,0.6290706490191682,6.182036884751693,1.0,1.0,-6.182036884751693,-0.16599826231633602,4.431886151617648
2018-11-27,-0.13800007201350706,5.23,0.86803546,0.625194737234974,6.184079244888807,-1.0,-1.0,6.184079244888807,-0.3007558220691481,4.131130329548499
2018-11-28,0.11928860038253486,5.23,0.82581952,0.6200320831626159,6.188654150022351,1.0,1.0,-6.188654150022351,-0.1579184240056291,3.97321190554287
2018-11-29,-0.025782353622379794,5.22,0.84663715,0.6074671062604222,6.196021936460478,-1.0,-1.0,6.196021936460478,0.0875609906053688,4.060772896148239
2018-11-30,-0.002898298814664635,5.34,0.8617428600000001,0.6016810129392935,6.200107418139401,1.0,1.0,-6.200107418139401,-0.0977873451964885,3.9629855509517506
2018-12-03,-0.07458558463799747,5.36,0.87585472,0.5937094449549537,6.204893871711964,1.0,1.0,-6.204893871711964,0.179201119833562,4.142186670785312
2018-12-04,0.12822146837518122,5.42,0.8521396,0.5876847397133513,6.2099901607962105,1.0,1.0,-6.2099901607962105,0.1885028161976542,4.330689486982966
2018-12-05,0.2509740920951664,5.38,0.8252603999999999,0.5832361957902703,6.215039408052093,-1.0,-1.0,6.215039408052093,-0.1539399733505853,4.176749513632381
2018-12-06,0.37382722415473424,5.38,0.8048195699999999,0.5800226041996902,6.220242353009962,-1.0,-1.0,6.220242353009962,0.02134546993907479,4.198094983571456
2018-12-07,0.35208958180492367,5.38,0.8075814,0.5757412758625507,6.2258868495424435,-1.0,-1.0,6.2258868495424435,-0.02151540044922718,4.176579583122228
2018-12-10,0.4672072697208689,5.5,0.8076837999999998,0.57361998746451,6.231142348378328,-1.0,-1.0,6.231142348378328,0.08087084519167011,4.2574504283138985
2018-12-11,0.36444451705439107,5.46,0.817223625,0.5720202643624737,6.23520334834374,-1.0,-1.0,6.23520334834374,0.1360778243133584,4.393528252627257
2018-12-12,0.2926317203874138,5.51,0.83625905,0.5700864691664039,6.238937898026438,-1.0,-1.0,6.238937898026438,0.00584790815072676,4.399376160777983
2018-12-13,0.36895069928688873,5.61,0.83947554,0.5682459980815169,6.243242418609495,-1.0,-1.0,6.243242418609495,0.11438649158761344,4.513762652365597
2018-12-14,0.21980847155505856,5.55,0.853418025,0.5671998172416916,6.245698324036384,-1.0,-1.0,6.245698324036384,0.023984801946349388,4.537747454311947
2018-12-17,0.23889030961299795,5.6,0.8579263300000001,0.5653677138034985,6.248916139905627,-1.0,-1.0,6.248916139905627,-0.2165207489328053,4.321226705379141
2018-12-18,0.4041435942919831,5.58,0.8277094299999999,0.5637959751223905,6.253228751674387,-1.0,-1.0,6.253228751674387,0.1854023913339099,4.506629096713051
2018-12-19,0.17137719576226296,5.49,0.8501153199999999,0.5613010565167915,6.256354495808567,-1.0,-1.0,6.256354495808567,0.11347152174138442,4.620100618454435
2018-12-20,0.13214600855241176,5.56,0.8672664,0.5596042107339938,6.258577516029201,-1.0,-1.0,6.258577516029201,0.07480282287393517,4.69490344132837
2018-12-21,-0.017884492237544514,5.46,0.8751397,0.5582028629791246,6.259440055384923,-1.0,-1.0,6.259440055384923,-0.1338203425937908,4.56108309873458
2018-12-24,0.09797130134022769,5.46,0.8564301200000002,0.5570547833511448,6.260906258948215,1.0,1.0,-6.260906258948215,0.0,4.56108309873458
2018-12-25,0.0970048345836263,5.46,0.8564301200000002,0.5562607486634316,6.262034741861219,-1.0,-1.0,6.262034741861219,-0.014830901258972278,4.546252197475607
2018-12-26,0.07491931061193569,5.42,0.85339982,0.5551688314463844,6.263278435409166,-1.0,-1.0,6.263278435409166,-0.2953546666878202,4.250897530787787
2018-12-27,0.3247552921780299,5.42,0.81315642,0.5545306544271323,6.266008092049461,-1.0,-1.0,6.266008092049461,-0.1461449635249765,4.1047525672628105
2018-12-28,0.44940791080900055,5.43,0.7944302350000001,0.5543102558261402,6.2693888900024035,-1.0,-1.0,6.2693888900024035,-0.11844763029793129,3.986304936964879
2018-12-31,0.4811055113379217,5.36,0.7777875200000001,0.5543188087898963,6.27278577144318,-1.0,-1.0,6.27278577144318,0.0,3.986304936964879
2019-01-01,0.47720264387567557,5.36,0.7777875200000001,0.5520474616965175,6.277803681041738,-1.0,-1.0,6.277803681041738,0.041087308833757635,4.027392245798636
2019-01-02,0.4590480567995634,5.38,0.78334032,0.5507793177048815,6.282010280283334,-1.0,-1.0,6.282010280283334,-0.04912636135438545,3.978265884444251
2019-01-03,0.55387902492373,5.45,0.778836905,0.5502761681788786,6.286452200254006,-1.0,-1.0,6.286452200254006,0.2309265834637342,4.209192467907985
2019-01-04,0.4060083229655387,5.49,0.808356,0.5501791022807043,6.289297879937133,-1.0,-1.0,6.289297879937133,-0.4060766379148322,3.803115829993153
2019-01-07,0.7483754369981614,5.51,0.75663168,0.5523542878498955,6.293186881894554,-1.0,-1.0,6.293186881894554,0.14155407651634921,3.9446699065095023
2019-01-08,0.621354186026994,5.49,0.7732143600000001,0.5536090939455061,6.296631394653619,-1.0,-1.0,6.296631394653619,-0.07133214632763081,3.8733377601818715
2019-01-09,0.6904147887878853,5.51,0.7649022600000001,0.5546256929821852,6.300916421938816,-1.0,-1.0,6.300916421938816,0.011603198992029539,3.884940959173901
2019-01-10,0.627081502114315,5.45,0.7649889249999999,0.555599105219507,6.304559896583712,-1.0,-1.0,6.304559896583712,0.1718203527191706,4.056761311893071
2019-01-11,0.5452321612369166,5.51,0.787173275,0.5567742739090756,6.307083835846794,-1.0,-1.0,6.307083835846794,-0.16130887598719584,3.8954524359058755
2019-01-14,0.6185673163943175,5.45,0.7656816,0.5582200645708512,6.309976214141338,-1.0,-1.0,6.309976214141338,0.09061771561077082,3.9860701515166466
2019-01-15,0.5302381721914289,5.43,0.77623227,0.5593337207978539,6.312236706944136,-1.0,-1.0,6.312236706944136,-0.02173813207201492,3.9643320194446314
2019-01-16,0.545955793534266,5.43,0.7735590749999999,0.560921065070682,6.313731380458221,-1.0,-1.0,6.313731380458221,0.3117241454808612,4.2760561649254925
2019-01-17,0.3475745317984176,5.48,0.8128797299999999,0.5617577783905658,6.313880490292928,-1.0,-1.0,6.313880490292928,-0.11975614924059137,4.156300015684901
2019-01-18,0.44380147331920217,5.48,0.7974617399999999,0.5626921701440983,6.315285453921336,-1.0,-1.0,6.315285453921336,-0.26161796519553515,3.894682050489366
2019-01-21,0.6502836294928587,5.48,0.7644259699999999,0.5642745298171503,6.318095616907341,-1.0,-1.0,6.318095616907341,0.021830178066191912,3.916512228555558
2019-01-22,0.6658247191350686,5.52,0.7679503400000001,0.5659649153542597,6.320949452102503,-1.0,-1.0,6.320949452102503,0.14116844814183085,4.057680676697389
2019-01-23,0.5987266131899567,5.57,0.78620178,0.5675422497072764,6.323152037139936,-1.0,-1.0,6.323152037139936,-0.27459700501451834,3.7830836716828706
2019-01-24,0.7694792485006294,5.52,0.75094308,0.5700038751877192,6.326073011418349,-1.0,-1.0,6.326073011418349,-0.10706492067419975,3.676018751008671
2019-01-25,0.8389266875400176,5.51,0.73801878,0.5728396129136605,6.329206571762283,-1.0,-1.0,6.329206571762283,-0.09605317626633846,3.5799655747423325
2019-01-28,0.8818221875497523,5.48,0.7261836000000002,0.5761582952502136,6.331976944191864,-1.0,-1.0,6.331976944191864,0.00017732065292082148,3.5801428953952534
2019-01-29,0.8188675429036669,5.41,0.72473898,0.5788554699210735,6.334877223102216,-1.0,-1.0,6.334877223102216,-0.16995466482278485,3.4101882305724684
2019-01-30,0.9919041155294774,5.47,0.7065642,0.5828917260842867,6.337847126234987,-1.0,-1.0,6.337847126234987,-0.25690437793625315,3.1532838526362155
2019-01-31,1.1617398549558393,5.46,0.6777198400000001,0.5878176810844521,6.342237442899946,-1.0,-1.0,6.342237442899946,-0.22196729556649858,2.931316557069717
2019-02-01,1.3788618472051777,5.54,0.65556651,0.5946203770983277,6.347392811134941,-1.0,-1.0,6.347392811134941,0.0626692521322731,2.9939858092019898
2019-02-04,1.3700372777237266,5.58,0.66278478,0.6015024139077587,6.351930293686396,-1.0,-1.0,6.351930293686396,-0.09891877450380601,2.895067034698184
2019-02-05,1.467192627699677,5.62,0.6532111999999999,0.6088191596812796,6.357526282923998,-1.0,-1.0,6.357526282923998,-0.06213429085096851,2.8329327438472154
2019-02-06,1.4946179262701946,5.61,0.64664432,0.6154110148170555,6.364212823720163,-1.0,-1.0,6.364212823720163,0.02043613175427671,2.853368875601492
2019-02-07,1.3529349601709502,5.47,0.6461851299999999,0.6194622748265327,6.371339804475307,-1.0,-1.0,6.371339804475307,-0.24617857533399173,2.6071903002675003
2019-02-08,1.5423973984959152,5.51,0.6219591999999999,0.6250124164995181,6.379200760281519,-1.0,-1.0,6.379200760281519,-0.07241685623521293,2.5347734440322873
2019-02-11,1.5913791672741389,5.52,0.61507565,0.6309122925887107,6.3872156745692354,-1.0,-1.0,6.3872156745692354,-0.10548228306029635,2.429291160971991
2019-02-12,1.6685871382265316,5.54,0.60526683,0.6365342030361436,6.396208531324058,0.0,0.0,-0.0,0.0,2.429291160971991
2019-02-13,1.6328824450314219,5.56,0.61344084,0.644745926042731,6.401786935099688,0.0,0.0,-0.0,0.0,2.429291160971991
2019-02-14,1.5355317765127992,5.39,0.601578135,0.6516253894347425,6.407261167308217,0.0,0.0,-0.0,-0.0,2.429291160971991
2019-02-15,1.4171476303272645,5.34,0.6120549000000001,0.6572115676737538,6.409314539713243,-1.0,-1.0,6.409314539713243,-0.21188581274462626,2.2174053482273646
2019-02-18,1.545768157722415,5.34,0.59182095,0.6634789205155056,6.411114446485183,-1.0,-1.0,6.411114446485183,0.1292191938517942,2.3466245420791587
2019-02-19,1.4676970741207582,5.34,0.6037493949999999,0.6696801007625893,6.413758685222769,-1.0,-1.0,6.413758685222769,0.21033880886437792,2.5569633509435366
2019-02-20,1.1361938690377662,5.11,0.61949488,0.6728685955556865,6.4145907565244675,-1.0,-1.0,6.4145907565244675,-0.24863815333318004,2.3083251976103565
2019-02-21,1.3418610754485303,5.17,0.59661639,0.6777826223734279,6.416415956241949,-1.0,-1.0,6.416415956241949,-0.1113871470011636,2.1969380506091927
2019-02-22,1.4069364037523133,5.17,0.5862593,0.6832894450901877,6.418769981555408,-1.0,-1.0,6.418769981555408,-0.07395516045391066,2.122982890155282
2019-02-25,1.2717848475986675,4.97,0.5759713200000001,0.6877881399498742,6.4208321212961295,-1.0,-1.0,6.4208321212961295,0.04961075581899129,2.172593645974273
2019-02-26,1.1884813175394897,4.91,0.57933864,0.6916487888118386,6.4237363529912495,-1.0,-1.0,6.4237363529912495,0.21415905111423916,2.3867526970885122
2019-02-27,1.062311091775892,4.91,0.59865304,0.6943138279394552,6.427243580395262,-1.0,-1.0,6.427243580395262,-0.11196031157884132,2.274792385509671
2019-02-28,1.0571141198708252,4.83,0.5867071100000001,0.6969416320903664,6.430612167166637,-1.0,-1.0,6.430612167166637,-0.17255005413147845,2.1022423313781924
2019-03-01,1.1301619670305674,4.8,0.570397545,0.7001518873787018,6.43382508416903,-1.0,-1.0,6.43382508416903,-0.0689074768682933,2.0333348545098993
2019-03-04,1.1676728983836315,4.8,0.56428848,0.7035698793257152,6.437003820486232,-1.0,-1.0,6.437003820486232,-0.1596630116067261,1.8736718429031731
2019-03-05,1.326274563114222,4.88,0.55175296,0.7079703396055728,6.440790887439513,-1.0,-1.0,6.440790887439513,0.00663392054259105,1.8803057634457643
2019-03-06,1.2227127217089357,4.77,0.550390275,0.7112201918997194,6.445039891540714,-1.0,-1.0,6.445039891540714,0.008740182454117229,1.8890459458998814
2019-03-07,1.109455581549406,4.65,0.5489883,0.7135020899285934,6.44921652875042,-1.0,-1.0,6.44921652875042,-0.036513611909532465,1.852532333990349
2019-03-08,1.1358616725483155,4.66,0.54606315,0.7157218025158109,6.4537193682666265,-1.0,-1.0,6.4537193682666265,0.00015695700694557876,1.8526892909972945
2019-03-11,1.0542422903370587,4.57,0.5444422900000001,0.7177117193224936,6.457539714012555,-1.0,-1.0,6.457539714012555,-0.1815395950821583,1.6711496959151362
2019-03-12,1.3535828995325372,4.8,0.5333797149999999,0.7219526686041243,6.461470137587559,-1.0,-1.0,6.461470137587559,-0.1581611968734908,1.5129884990416453
2019-03-13,1.3827073005545776,4.74,0.51929202,0.7264298157400307,6.465134394796636,-1.0,-1.0,6.465134394796636,-0.06346721541194744,1.4495212836296978
2019-03-14,1.475502654906109,4.81,0.5153804,0.7311090762782615,6.46997314041025,-1.0,-1.0,6.46997314041025,-0.2252148307930711,1.2243064528366268
2019-03-15,1.6693227003388524,4.9,0.4989308699999999,0.7372982168796728,6.475200261032453,-1.0,-1.0,6.475200261032453,-0.07225480819814352,1.1520516446384832
2019-03-18,1.6583433620897647,4.85,0.4925772,0.7436273165985866,6.479505421505979,-1.0,-1.0,6.479505421505979,0.02662671089348294,1.1786783555319662
2019-03-19,1.6341340146239793,4.84,0.49444464000000005,0.7496453152996924,6.483771338639691,-1.0,-1.0,6.483771338639691,0.08161050502891942,1.2602888605608857
2019-03-20,1.6722552025936985,4.93,0.5020861950000001,0.7558145004970551,6.4884173869912924,-1.0,-1.0,6.4884173869912924,-0.2215147453541589,1.038774115206727
2019-03-21,1.7904132977080263,4.94,0.48510191999999996,0.7630083696239428,6.492628811471153,-1.0,-1.0,6.492628811471153,-0.07663270518987622,0.9621414100168507
2019-03-22,1.816428442879226,4.93,0.479225,0.7702529166593125,6.4970975160327065,-1.0,-1.0,6.4970975160327065,-0.1411835291886533,0.8209578808281974
2019-03-25,1.9182671797573945,4.97,0.46940978,0.7783360564096894,6.501212693614107,-1.0,-1.0,6.501212693614107,0.048427603386840275,0.8693854842150377
2019-03-26,1.884682733087235,4.96,0.47276114,0.7859779704599663,6.505012799725385,-1.0,-1.0,6.505012799725385,0.2938931295336172,1.1632786137486548
2019-03-27,1.753119203474316,4.97,0.49426676999999997,0.7923859882148677,6.508389784176031,-1.0,-1.0,6.508389784176031,-0.4211246660619681,0.7421539476866867
2019-03-28,1.9235578687290311,4.93,0.46167408000000004,0.800119422559917,6.512044451945338,-1.0,-1.0,6.512044451945338,-0.14062199771513828,0.6015319499715485
2019-03-29,1.94117955488636,4.88,0.45098560499999996,0.8077795544832763,6.516439577076169,-1.0,-1.0,6.516439577076169,-0.19215554139360919,0.4093764085779393
2019-04-01,2.062071885377182,4.92,0.43825430000000004,0.8163477150091608,6.521163887320257,-1.0,-1.0,6.521163887320257,-0.29136022504225223,0.11801618353568705
2019-04-02,2.2057362507755487,4.94,0.41894665,0.8259352193600759,6.526520140988004,0.0,0.0,-0.0,0.0,0.11801618353568705
2019-04-03,2.1089404369551885,5.03,0.44714282,0.8341214593274846,6.53272161016655,0.0,0.0,-0.0,-0.0,0.11801618353568705
2019-04-04,1.9558684256795074,5.02,0.4686564,0.8411111315541218,6.538119556930178,0.0,0.0,-0.0,-0.0,0.11801618353568705
2019-04-05,1.502044734193905,5.0,0.5346014450000001,0.8446092489482318,6.543108512933583,-1.0,-1.0,6.543108512933583,-0.2863113587846968,-0.16829517524900978
2019-04-08,1.6255171101071717,4.97,0.51071829,0.8486807097671912,6.548586481782017,-1.0,-1.0,6.548586481782017,0.3991727408261803,0.23087756557717054
2019-04-09,1.3649830264524918,4.91,0.5409078900000001,0.8509674121643727,6.5538274428711105,-1.0,-1.0,6.5538274428711105,-0.5083438636279117,-0.2774662980507412
2019-04-10,1.6370090660142678,4.91,0.4989526799999999,0.8547426197099101,6.559722124321955,-1.0,-1.0,6.559722124321955,0.16761148551464625,-0.10985481253609494
2019-04-11,1.57780341131244,4.94,0.51216647,0.858528299270152,6.564655801633325,-1.0,-1.0,6.564655801633325,-0.1044322985363776,-0.21428711107247256
2019-04-12,1.6647631499310536,4.98,0.5046505200000001,0.8629478766043841,6.5693717110782845,-1.0,-1.0,6.5693717110782845,-0.39981354754166937,-0.614100658614142
2019-04-15,1.8279833277230129,4.94,0.4733203500000001,0.8681920690952328,6.57486345617083,-1.0,-1.0,6.57486345617083,-0.07456263066563301,-0.688663289279775
2019-04-16,1.7254478564615154,4.79,0.46576671999999997,0.8727808062247355,6.579585899865248,-1.0,-1.0,6.579585899865248,0.17395259956178183,-0.5147106897179932
2019-04-17,1.6593282296842853,4.81,0.47837633999999996,0.8758710332357077,6.586178092160065,-1.0,-1.0,6.586178092160065,-0.416701418481733,-0.9314121081997262
2019-04-18,1.8304722094613433,4.78,0.447656895,0.8812765634364612,6.588813494179861,-1.0,-1.0,6.588813494179861,0.0,-0.9314121081997262
2019-04-19,1.8294683587556535,4.78,0.447656895,0.886522261933641,6.5910559497678385,-1.0,-1.0,6.5910559497678385,0.0005241113940307081,-0.9308879968056955
2019-04-22,1.756092374026922,4.7,0.44655577499999993,0.891040439400206,6.592474648823159,-1.0,-1.0,6.592474648823159,-0.039565410147651685,-0.9704534069533471
2019-04-23,1.7997113890991923,4.73,0.44430809000000004,0.8960665017857375,6.595172757040746,-1.0,-1.0,6.595172757040746,-0.06691990136715505,-1.0373733083205021
2019-04-24,1.764579078142833,4.66,0.438802785,0.9007932045182074,6.598456119318311,-1.0,-1.0,6.598456119318311,0.06396338693868839,-0.9734099213818137
2019-04-25,1.7622826369263196,4.69,0.44348451999999994,0.9054520983316778,6.601622449130088,-1.0,-1.0,6.601622449130088,-0.07399836032201729,-1.047408281703831
2019-04-26,1.7935779489529398,4.69,0.43851344999999997,0.9102265670174714,6.605092845036021,-1.0,-1.0,6.605092845036021,0.039501334792992115,-1.0079069469108388
2019-04-29,1.7202548805563453,4.63,0.44028661,0.9144244503707644,6.608752238555822,-1.0,-1.0,6.608752238555822,-0.009226285511321652,-1.0171332324221605
2019-04-30,1.6680953910824865,4.57,0.43880858999999994,0.9180142174037239,6.613144489531333,-1.0,-1.0,6.613144489531333,-0.1963814386181386,-1.213514671040299
2019-05-01,1.7880624081413936,4.61,0.426358675,0.921873079761377,6.618693971357817,-1.0,-1.0,6.618693971357817,0.11873267787423938,-1.0947819931660596
2019-05-02,1.8077572912997035,4.69,0.43512499000000004,0.9260096899667211,6.623942028014287,-1.0,-1.0,6.623942028014287,0.17704745750144396,-0.9177345356646156
2019-05-03,1.6741151751633505,4.63,0.44591481,0.9293351363435393,6.6288106125846085,-1.0,-1.0,6.6288106125846085,-0.013642647041678812,-0.9313771827062944
2019-05-06,1.677738602277341,4.63,0.44499708,0.9323391539864901,6.634338808970744,-1.0,-1.0,6.634338808970744,-0.3433766975403494,-1.2747538802466438
2019-05-07,1.8738357227155857,4.68,0.42268949999999994,0.9369795591035278,6.638831286995334,-1.0,-1.0,6.638831286995334,0.13472865969541334,-1.1400252205512305
2019-05-08,1.8240108734877856,4.69,0.43140362,0.9412044481319232,6.643405371777397,-1.0,-1.0,6.643405371777397,0.1448473019527263,-0.9951779185985041
2019-05-09,1.668813221747354,4.59,0.439425,0.9444256316685482,6.647748257956752,-1.0,-1.0,6.647748257956752,-0.22104127082332484,-1.216219189421829
2019-05-10,1.7193261648957918,4.54,0.42409381999999995,0.9481071293406979,6.651060925868263,-1.0,-1.0,6.651060925868263,-0.13179466631860778,-1.3480138557404369
2019-05-13,1.8915227489845545,4.67,0.41751597500000004,0.9527616924969242,6.654780696751652,-1.0,-1.0,6.654780696751652,-0.040639521754703756,-1.3886533774951406
2019-05-14,2.007644747467959,4.78,0.41644408000000005,0.9581132988029408,6.657208940350505,-1.0,-1.0,6.657208940350505,0.05340661736036329,-1.3352467601347773
2019-05-15,1.984396573413715,4.78,0.41978495000000005,0.9632435225861564,6.659608512849936,-1.0,-1.0,6.659608512849936,-0.36189653835918284,-1.69714329849396
2019-05-16,2.3079914461599538,4.97,0.39947854499999996,0.97065535744831,6.663708444817847,-1.0,-1.0,6.663708444817847,-0.32507615030449105,-2.022219448798451
2019-05-17,2.426477296389616,4.96,0.37987013499999994,0.9785978210410193,6.6694442920878325,-1.0,-1.0,6.6694442920878325,0.14621691257202796,-1.876002536226423
2019-05-20,2.488912996765658,5.09,0.38969100000000007,0.9871002067923469,6.674742304118754,-1.0,-1.0,6.674742304118754,-0.0767827619162444,-1.9527852981426674
2019-05-21,2.535578892043777,5.11,0.3854376,0.9959477016208741,6.679216319207631,0.0,0.0,-0.0,0.0,-1.9527852981426674
2019-05-22,2.54161807201822,5.11,0.38420065000000003,1.0045159267032415,6.685001516738142,0.0,0.0,-0.0,0.0,-1.9527852981426674
2019-05-23,2.530917698629775,5.11,0.38551767,1.0129975594344252,6.689919819680964,0.0,0.0,-0.0,0.0,-1.9527852981426674
2019-05-24,2.6768410195274277,5.22,0.37987156000000005,1.022578595714756,6.694786470649636,-1.0,-1.0,6.694786470649636,-0.00659351015467491,-1.9593788082973425
2019-05-27,2.677450629910018,5.22,0.379497435,1.031988351100276,6.69978011864555,0.0,0.0,-0.0,0.0,-1.9593788082973425
2019-05-28,2.7947408580165205,5.38,0.38555829,1.0422468899433792,6.705235522191675,0.0,0.0,-0.0,0.0,-1.9593788082973425
2019-05-29,2.7130762414878506,5.25,0.378060795,1.051623245210428,6.710359265133929,0.0,0.0,-0.0,0.0,-1.9593788082973425
2019-05-30,3.063916386581077,5.49,0.36126448000000005,1.063992844152058,6.715533211067202,0.0,0.0,-0.0,0.0,-1.9593788082973425
2019-05-31,3.044093674339857,5.38,0.34749228000000004,1.075701907438535,6.722181930660856,0.0,0.0,-0.0,0.0,-1.9593788082973425
2019-06-03,3.2255119248746333,5.5,0.33797879999999997,1.0887452455711304,6.729676758203079,0.0,0.0,-0.0,-0.0,-1.9593788082973425
2019-06-04,2.8888791066686244,5.38,0.36982731999999996,1.098725411577396,6.7359028352242225,0.0,0.0,-0.0,0.0,-1.9593788082973425
2019-06-05,2.744168622507192,5.2,0.36423390999999994,1.107163482223245,6.742456729228777,0.0,0.0,-0.0,0.0,-1.9593788082973425
2019-06-06,3.050742711538764,5.4,0.34808194,1.1181033969917116,6.749150181308564,-1.0,-1.0,6.749150181308564,0.33376650636258515,-1.6256123019347573
2019-06-07,2.8764015772423837,5.34,0.36472263,1.1275404164543146,6.7547177501917455,0.0,0.0,-0.0,0.0,-1.6256123019347573
2019-06-10,2.851234413962222,5.4,0.37701989999999996,1.1366333649588634,6.760294578715284,0.0,0.0,-0.0,0.0,-1.6256123019347573
2019-06-11,3.1130421458767756,5.51,0.35422415,1.1476748704109032,6.7667827112387,0.0,0.0,-0.0,0.0,-1.6256123019347573
2019-06-12,3.1835336092310422,5.59,0.35525407999999997,1.1590561203552148,6.773930339572618,0.0,0.0,-0.0,0.0,-1.6256123019347573
