Date,Spread,EIAEBRT,EIANYLS,Spread_rolling_std,Hedge ratio,Position,Leg1_position,Leg2_position,dailypnl,cumpnl
2018-03-23,2.9422331937381188,69.03,2.016,1.7597802626928503,32.78163036024895,-1.0,-1.0,32.78163036024895,-0.04559516789991554,-0.07602509019029897
2018-03-26,2.8136769236951693,68.81,2.013,1.7641764445058707,32.78505865688268,-1.0,-1.0,32.78505865688268,-0.04624409914642639,-0.12226918933672537
2018-03-27,2.722280404400351,68.63,2.01,1.7707222824659274,32.78991024656699,-1.0,-1.0,32.78991024656699,0.13779254914248995,0.01552335980576458
2018-03-28,1.953285576674375,68.13,2.018,1.7738115906528134,32.79321824743589,-1.0,-1.0,32.79321824743589,0.051938162269730984,0.06746152207549556
2018-03-29,2.7009748914080944,69.02,2.022,1.7807464320917943,32.79872656211271,-1.0,-1.0,32.79872656211271,0.0,0.06746152207549556
2018-03-30,2.6906395736553463,69.02,2.022,1.787278206055731,32.80383799522485,-1.0,-1.0,32.80383799522485,-0.6327149761690198,-0.5652534540935242
2018-04-02,3.9550360565278737,69.02,1.983,1.8020235388058177,32.81137869060621,-1.0,-1.0,32.81137869060621,0.23164866448234567,-0.33360478961117856
2018-04-03,3.482833747189403,69.02,1.997,1.8129259571815246,32.81780984116705,-1.0,-1.0,32.81780984116705,-0.15402677199548992,-0.4876315616066685
2018-04-04,0.8974816522399465,66.04,1.985,1.8118709380068356,32.817389595848894,-1.0,-1.0,32.817389595848894,-0.07370192887937113,-0.5613334904860396
2018-04-05,1.5192139674621927,66.54,1.981,1.813517140734957,32.82220395383029,-1.0,-1.0,32.82220395383029,-0.43033021495220936,-0.991663705438249
2018-04-06,2.3338314901852613,66.51,1.955,1.8182850637291823,32.826684659751784,-1.0,-1.0,32.826684659751784,0.6799686485407774,-0.31169505689747157
2018-04-09,2.618391601111014,68.19,1.997,1.8236978592348008,32.83505678462142,-1.0,-1.0,32.83505678462142,1.147468831890746,0.8357737749932744
2018-04-10,2.7168677070967675,70.67,2.069,1.8299514511115156,32.843466550460725,-1.0,-1.0,32.843466550460725,0.4151831015708039,1.2509568765640784
2018-04-11,3.8427531381445448,72.74,2.097,1.8433381683487229,32.85514871809988,-1.0,-1.0,32.85514871809988,-0.13880504087332896,1.1121518356907494
2018-04-12,2.8506111917735524,71.44,2.087,1.848751063074294,32.8650641151061,-1.0,-1.0,32.8650641151061,0.2748466847996788,1.3869985204904283
2018-04-13,3.9442689418741566,73.18,2.106,1.86342102733376,32.87546583956593,-1.0,-1.0,32.87546583956593,-0.3748181885712182,1.0121803319192102
2018-04-16,3.6162542236273794,72.05,2.081,1.8753852590072615,32.88502920536887,-1.0,-1.0,32.88502920536887,-0.27972628581613423,0.732454046103076
2018-04-17,3.848153778650314,71.71,2.063,1.8889020157834757,32.89473883729989,-1.0,-1.0,32.89473883729989,0.7053055310031281,1.437759577106204
2018-04-18,4.33707913986764,73.73,2.109,1.9039078046771207,32.903234167914825,-1.0,-1.0,32.903234167914825,0.1564242221368881,1.594183799243092
2018-04-19,5.070559341369517,74.85,2.12,1.926856358200272,32.914830499354,-1.0,-1.0,32.914830499354,0.0962279929497962,1.6904117921928883
2018-04-20,4.619465012649911,74.62,2.126,1.94569811460973,32.925933672318955,0.0,0.0,-0.0,0.0,1.6904117921928883
2018-04-23,4.682458988259754,74.54,2.121,1.963877452735401,32.936134376115156,-1.0,-1.0,32.936134376115156,0.2307487893518709,1.9211605815447592
2018-04-24,5.4445805288529385,75.86,2.137,1.9900182356042573,32.95059404358777,-1.0,-1.0,32.95059404358777,0.13522073361641762,2.0563813151611767
2018-04-25,3.1211382543250465,73.79,2.144,1.9954417374873683,32.96122282913944,0.0,0.0,-0.0,0.0,2.0563813151611767
2018-04-26,3.9718439208402714,75.39,2.166,2.0080353840667136,32.97237122768224,-1.0,-1.0,32.97237122768224,-0.1666538538559474,1.8897274613052293
2018-04-27,4.248826370018321,75.33,2.155,2.0223876218212182,32.98430330857619,-1.0,-1.0,32.98430330857619,0.26767473682375237,2.1574021981289815
2018-04-30,4.221190824823864,75.92,2.173,2.036605850376647,32.9953102508864,-1.0,-1.0,32.9953102508864,-0.7451172214628311,1.4122849766661503
2018-05-01,4.77487891416321,74.85,2.123,2.054959601719167,33.00759354019632,-1.0,-1.0,33.00759354019632,0.1627742556134563,1.5750592322796066
2018-05-02,2.759099395930207,73.14,2.132,2.0577556224913174,33.01167945781885,-1.0,-1.0,33.01167945781885,0.04221325973981764,1.6172724920194244
2018-05-03,2.9586871104792323,73.45,2.135,2.06256256130233,33.01700837916664,-1.0,-1.0,33.01700837916664,0.5699572401821394,2.1872297322015637
2018-05-04,2.9923708658424033,74.75,2.173,2.067311858252896,33.02237880080883,-1.0,-1.0,33.02237880080883,0.2431468296424015,2.430376561843965
2018-05-07,2.4539725322655954,74.75,2.189,2.0703433292564015,33.026965494625124,-1.0,-1.0,33.026965494625124,-0.0071947189319848046,2.4231818429119802
2018-05-08,1.8895167874268992,74.16,2.188,2.0717937598703506,33.03038538051786,-1.0,-1.0,33.03038538051786,0.6933253635793477,3.116507206491328
2018-05-09,3.6922512142349007,77.6,2.237,2.08134862059256,33.038779072760434,-1.0,-1.0,33.038779072760434,0.05920580665486151,3.1757130131461895
2018-05-10,3.5298676231760737,77.59,2.241,2.0902402501692574,33.04780561214812,-1.0,-1.0,33.04780561214812,-0.02665838548530975,3.1490546276608797
2018-05-11,3.3570712078351335,77.37,2.239,2.0980465668684256,33.05624331941263,-1.0,-1.0,33.05624331941263,0.47686687690309415,3.6259215045639737
2018-05-14,3.0520517928436846,78.17,2.272,2.1033506950984675,33.062477203854016,-1.0,-1.0,33.062477203854016,-0.06805891283860699,3.5578625917253666
2018-05-15,3.926656549263413,78.94,2.268,2.1133562146755063,33.074666424487035,-1.0,-1.0,33.074666424487035,0.2719982393247303,3.829860831050097
2018-05-16,2.5674348004098846,78.19,2.286,2.1171863181553285,33.08073718267284,-1.0,-1.0,33.08073718267284,0.1638233947483941,3.993684225798491
2018-05-17,4.010721012414322,80.09,2.299,2.1282317882956474,33.09233535780152,-1.0,-1.0,33.09233535780152,-0.2233509341991739,3.770333291599317
2018-05-18,2.844270026869225,78.38,2.282,2.1328787423177737,33.1006704527304,-1.0,-1.0,33.1006704527304,0.14556147560430757,3.915894767203625
2018-05-21,2.4625048342918916,78.34,2.292,2.13542322108496,33.1053643829442,-1.0,-1.0,33.1053643829442,-0.12765806564038545,3.7882367015632394
2018-05-22,4.743681970322243,80.42,2.285,2.151265502432602,33.11873874384147,-1.0,-1.0,33.11873874384147,0.1954397924972496,3.983676494060489
2018-05-23,2.601526982934473,78.69,2.297,2.155033640635525,33.12515150938856,-1.0,-1.0,33.12515150938856,-0.4497212453650309,3.533955248695458
2018-05-24,3.815215474041622,78.9,2.266,2.1645236470498905,33.13538593378569,-1.0,-1.0,33.13538593378569,-0.7897289697698994,2.744226278925559
2018-05-25,3.352741778253133,76.6,2.21,2.1714775914915303,33.143555756446546,-1.0,-1.0,33.143555756446546,0.0,2.744226278925559
2018-05-28,3.332524584513905,76.6,2.21,2.177865507805804,33.15270380791226,-1.0,-1.0,33.15270380791226,-0.22773620322214017,2.5164900757034188
2018-05-29,1.7944767903095453,74.51,2.193,2.1786964356600294,33.15801331951229,-1.0,-1.0,33.15801331951229,0.7677155180480069,3.284205593751426
2018-05-30,1.44323724927861,75.89,2.245,2.1792738392522555,33.16114153706966,-1.0,-1.0,33.16114153706966,-0.27325907802007704,3.010946515731349
2018-05-31,2.5831094032376853,76.45,2.227,2.1820246472404223,33.168787874612626,-1.0,-1.0,33.168787874612626,-0.6452433170388869,2.365703198692462
2018-06-01,2.150712136434848,74.54,2.182,2.182783365543438,33.175658965886875,-1.0,-1.0,33.175658965886875,-0.31933370763215657,2.046369491060305
2018-06-04,1.7384811250270502,73.41,2.16,2.1828090966036147,33.1812587384134,-1.0,-1.0,33.1812587384134,-0.31578450990458495,1.7305849811557201
2018-06-05,1.920955199585677,72.91,2.139,2.1821493802645473,33.187959233480285,-1.0,-1.0,33.187959233480285,0.042157954690110265,1.7727429358458304
2018-06-06,2.1285644578298104,73.23,2.142,2.183534695574951,33.193947498678895,-1.0,-1.0,33.193947498678895,0.6235505044081564,2.396293440253987
2018-06-07,2.7129780091511435,75.23,2.184,2.182423303985545,33.20376464782457,-1.0,-1.0,33.20376464782457,-0.33287504837441695,2.06341839187957
2018-06-08,3.30577144042293,75.11,2.162,2.188445867140604,33.211946604799756,-1.0,-1.0,33.211946604799756,-0.008305360029380692,2.0551130318501896
2018-06-11,2.79258597827139,74.58,2.161,2.1917241405296193,33.21953448483508,-1.0,-1.0,33.21953448483508,-0.019126655045695017,2.0359863768044946
2018-06-12,3.0854836830877588,74.86,2.16,2.194418962801497,33.22894273931122,-1.0,-1.0,33.22894273931122,0.2894863895062844,2.325472766310779
2018-06-13,2.644960363312464,75.07,2.179,2.1945353050381606,33.237741916790974,-1.0,-1.0,33.237741916790974,-0.3468380869362053,1.9786346793745735
2018-06-14,3.0930227680197078,74.77,2.156,2.199316669042881,33.245351220770075,-1.0,-1.0,33.245351220770075,-1.150554515168888,0.8280801642056854
2018-06-15,2.8863976480782156,72.02,2.079,2.2022525336901464,33.25329598457036,-1.0,-1.0,33.25329598457036,0.82414963260882,1.6522297968145054
2018-06-18,3.9185364524722246,74.87,2.133,2.2101265568368977,33.26369599040215,-1.0,-1.0,33.26369599040215,-0.1566157660495779,1.4956140307649275
2018-06-19,4.273889587222072,74.92,2.123,2.2170025933497857,33.27654753310312,-1.0,-1.0,33.27654753310312,-0.32021751299852663,1.175396517766401
2018-06-20,4.282688230328347,74.25,2.102,2.2277371138805697,33.286066493659206,-1.0,-1.0,33.286066493659206,-0.31395809782082007,0.8614384199455809
2018-06-21,3.5854010245722634,72.87,2.081,2.234492939391547,33.29389667247849,-1.0,-1.0,33.29389667247849,0.7249750516730662,1.586413471618647
2018-06-22,2.8357869184742555,73.67,2.127,2.236088304438051,33.302403893524094,-1.0,-1.0,33.302403893524094,-0.3016017304370335,1.2848117411816136
2018-06-25,2.6382341930312805,72.82,2.107,2.2386892637950444,33.308858949676655,-1.0,-1.0,33.308858949676655,0.40058861892983205,1.6854003601114456
2018-06-26,2.514760126221148,73.58,2.133,2.2382935062198825,33.317036977861626,-1.0,-1.0,33.317036977861626,0.5438201314842743,2.22922049159572
2018-06-27,3.7675567718573717,76.09,2.17,2.2426405686484077,33.328314851678634,-1.0,-1.0,33.328314851678634,0.10527649672349765,2.3344969883192177
2018-06-28,3.6775511519840904,76.26,2.177,2.243593758638601,33.34058284245104,-1.0,-1.0,33.34058284245104,0.38271456337509796,2.717211551694316
2018-06-29,3.9626447805778326,77.44,2.203,2.2466587109473335,33.353316032420416,-1.0,-1.0,33.353316032420416,-0.6870111762001889,2.030200375494127
2018-07-02,4.736813319911832,76.71,2.157,2.255263630154132,33.367263180383944,-1.0,-1.0,33.367263180383944,0.11923537751245902,2.149435753006586
2018-07-03,3.6362504520972863,75.87,2.164,2.254889586516982,33.37973638997353,-1.0,-1.0,33.37973638997353,-0.014762093053907854,2.134673659952678
2018-07-04,4.724802551842814,76.99,2.164,2.2615206027546497,33.394268691385015,-1.0,-1.0,33.394268691385015,0.36906270515239087,2.503736365105069
2018-07-05,3.9945176023260416,77.09,2.188,2.2631411171285696,33.40744168083819,-1.0,-1.0,33.40744168083819,-0.17111967842429182,2.332616686680777
2018-07-06,2.2948450873622903,74.98,2.175,2.2527669558381067,33.41846202879895,-1.0,-1.0,33.41846202879895,0.26392392377717644,2.5965406104579536
2018-07-09,3.7300059124105616,77.08,2.194,2.2498084646186145,33.432084816585885,-1.0,-1.0,33.432084816585885,0.38684602235956456,2.9833866328175183
2018-07-10,3.5513344671140885,77.8,2.22,2.2455141920147415,33.44534483463329,-1.0,-1.0,33.44534483463329,-1.5955798272222785,1.3878068055952397
2018-07-11,4.681940912669518,75.35,2.112,2.24856575688284,33.46025524968299,-1.0,-1.0,33.46025524968299,0.1380568797529516,1.5258636853481913
2018-07-12,1.2243636721018731,72.11,2.118,2.2389527705642047,33.46819467795002,-1.0,-1.0,33.46819467795002,0.13028251208297442,1.6561461974311658
2018-07-13,2.8647155246013085,74.11,2.128,2.2317204511780244,33.47992691513096,-1.0,-1.0,33.47992691513096,-1.0754865902526125,0.5806596071785532
2018-07-16,2.142022432784671,71.03,2.057,2.224127598411294,33.4895369796866,-1.0,-1.0,33.4895369796866,0.1650602357427704,0.7457198429213237
2018-07-17,1.6297693474028279,70.87,2.067,2.216774355637562,33.49793451988252,-1.0,-1.0,33.49793451988252,0.42629628692522753,1.1720161298465512
2018-07-18,0.39376085215289436,70.52,2.093,2.2052551042318487,33.50513098320454,-1.0,-1.0,33.50513098320454,0.02788842308821756,1.1999045529347687
2018-07-19,1.6910256290643275,71.94,2.096,2.1902287320941762,33.51573204720213,-1.0,-1.0,33.51573204720213,0.1592082781211112,1.35911283105588
2018-07-20,1.3883943900826097,71.99,2.106,2.181600671995117,33.52402925447169,-1.0,-1.0,33.52402925447169,0.20257620013709163,1.5616890311929716
2018-07-23,2.3612483328458325,73.45,2.12,2.179447387925095,33.53243003167649,-1.0,-1.0,33.53243003167649,0.20453421539325847,1.7662232465862302
2018-07-24,1.9867638196888038,73.53,2.133,2.1740447117286164,33.54113276151486,-1.0,-1.0,33.54113276151486,0.32831813805973026,2.0945413846459604
2018-07-25,1.4041440563448049,73.67,2.154,2.164780584421705,33.54960814468672,-1.0,-1.0,33.54960814468672,0.26895664343919057,2.363498028085151
2018-07-26,1.6248299556677352,74.51,2.172,2.160962986884596,33.55670812354156,-1.0,-1.0,33.55670812354156,-0.23617415756099205,2.127323870524159
2018-07-27,2.4356248329205954,74.84,2.157,2.154014062717968,33.56716512150181,-1.0,-1.0,33.56716512150181,0.1691773729536651,2.2965012434778243
2018-07-30,2.199446373921674,74.99,2.168,2.1519733397131557,33.57497860981472,-1.0,-1.0,33.57497860981472,-0.4845034975782769,1.8119977458995473
2018-07-31,2.420866751157803,74.16,2.136,2.143269329589986,33.58573653972012,-1.0,-1.0,33.58573653972012,-0.6035957838365602,1.2084019620629871
2018-08-01,1.8672840660329797,72.28,2.096,2.1377316373098814,33.593853021930826,-1.0,-1.0,33.593853021930826,0.4875861431396663,1.6959881052026535
2018-08-02,1.4762241580588693,72.95,2.127,2.1250091222735743,33.60309160410961,-1.0,-1.0,33.60309160410961,0.053837820647675706,1.7498259258503293
2018-08-03,0.8936362655071548,72.48,2.13,2.12056443665908,33.60862147159289,-1.0,-1.0,33.60862147159289,0.1415943524543565,1.8914202783046858
2018-08-06,0.6099499947966507,72.51,2.139,2.1156298681464256,33.61386162001092,-1.0,-1.0,33.61386162001092,0.3641976125009068,2.255617890805593
2018-08-07,-0.373160665615913,72.31,2.162,2.1087266563544707,33.61848319408692,-1.0,-1.0,33.61848319408692,-0.7709084966041678,1.484709394201425
2018-08-08,-0.2595696267555212,70.71,2.111,2.110940184296252,33.618933977619854,1.0,1.0,-33.618933977619854,-0.018188359789008197,1.4665210344124167
2018-08-09,-0.45426264696091323,70.55,2.112,2.1134298561565283,33.61944254117467,1.0,1.0,-33.61944254117467,-0.4711704447361369,0.9953505896762798
2018-08-10,-1.0157610948622846,71.0,2.142,2.114897602263777,33.620803499002,1.0,1.0,-33.620803499002,-0.0053521126760562865,0.9899984770002235
2018-08-13,-1.4005185709171002,70.62,2.142,2.113508551933148,33.623024542911814,1.0,1.0,-33.623024542911814,0.25327642171820813,1.2432748987184317
2018-08-14,-0.7191599199316983,70.77,2.126,2.110860824884564,33.62613354653419,1.0,1.0,-33.62613354653419,0.5830767974298564,1.8263516961482882
2018-08-15,-1.8007123656405213,68.38,2.087,2.1120709657309917,33.62755743442286,1.0,1.0,-33.62755743442286,-0.10065203037256734,1.7256996657757209
2018-08-16,-1.217938818068177,69.21,2.094,2.0980956660817345,33.63320860461708,1.0,1.0,-33.63320860461708,-0.06687115648075335,1.6588285092949675
2018-08-17,-0.47065393393462784,70.14,2.099,2.0824976398261654,33.64014003522374,1.0,1.0,-33.64014003522374,-0.1945182152330272,1.4643102940619404
2018-08-20,0.031189900440153906,71.11,2.112,2.0269071759857957,33.65473963047341,1.0,1.0,-33.65473963047341,-0.16769123358785612,1.2966190604740842
2018-08-21,0.17553804112610294,71.65,2.123,1.9905066290567586,33.66672725335558,-1.0,-1.0,33.66672725335558,0.7111888656050308,2.007807926079115
2018-08-22,-0.09005017927827907,72.96,2.169,1.9471016089835889,33.6791379341993,-1.0,-1.0,33.6791379341993,0.1136662366479404,2.121474162727055
2018-08-23,0.3857156958783605,73.73,2.177,1.9163666490071354,33.69053022697365,1.0,1.0,-33.69053022697365,-0.331241865922199,1.790232296804856
2018-08-24,0.3020716345375831,74.41,2.199,1.8923014635501996,33.700740502711426,-1.0,-1.0,33.700740502711426,0.2911842062535349,2.081416503058391
2018-08-27,-0.3636103854863535,74.41,2.218,1.8538684113799193,33.71217781131035,-1.0,-1.0,33.71217781131035,-0.08095601602312288,2.000460487035268
2018-08-28,1.242612190544662,75.91,2.214,1.8240954276667434,33.72510741167811,1.0,1.0,-33.72510741167811,-0.4853373343858776,1.5151231526493905
2018-08-29,0.3034772207501675,76.07,2.246,1.8060495274474657,33.7339816470391,-1.0,-1.0,33.7339816470391,-0.012882871039831878,1.5022402816095586
2018-08-30,1.2619732970925384,77.05,2.246,1.793306301074978,33.74355596745657,-1.0,-1.0,33.74355596745657,-0.0887154258735831,1.4135248557359754
2018-08-31,1.3402001205322875,76.94,2.24,1.7907785026656506,33.74991066047665,-1.0,-1.0,33.74991066047665,-0.011307512347283666,1.4022173433886918
2018-09-03,2.1954987053484274,77.81,2.24,1.7909480564032507,33.756473792255164,-1.0,-1.0,33.756473792255164,0.06413496304586641,1.4663523064345583
2018-09-04,1.7348605673793998,77.51,2.244,1.775324971361736,33.76788744769189,-1.0,-1.0,33.76788744769189,-0.09462825159294308,1.3717240548416152
2018-09-05,1.1188429555657677,76.68,2.237,1.7594622657143388,33.77789765061879,-1.0,-1.0,33.77789765061879,-0.3492197695441921,1.022504285297423
2018-09-06,0.9027615641419686,75.67,2.213,1.7520501861762747,33.78546698412021,-1.0,-1.0,33.78546698412021,0.0779199203992538,1.1004242056966769
2018-09-07,0.5957697129233992,75.55,2.218,1.7412450811946143,33.7936114910174,-1.0,-1.0,33.7936114910174,0.044796048649461274,1.145220254346138
2018-09-10,1.6580916139600959,76.77,2.222,1.7306526914112714,33.80373914763272,-1.0,-1.0,33.80373914763272,0.544000959365923,1.689221213712061
2018-09-11,1.8358307045106272,78.22,2.259,1.7237320909471747,33.81326662040256,-1.0,-1.0,33.81326662040256,0.006924473644933676,1.6961456873569947
2018-09-12,3.5372222529378803,80.02,2.261,1.7200485383191306,33.82696937065993,-1.0,-1.0,33.82696937065993,-0.47918360429445794,1.2169620830625367
2018-09-13,2.305915799462923,77.66,2.227,1.7164182030216115,33.83658922341135,-1.0,-1.0,33.83658922341135,-0.2609986689965981,0.9559634140659385
2018-09-14,3.0619747841359555,77.87,2.21,1.7080971244735368,33.84978516554934,-1.0,-1.0,33.84978516554934,-0.08107789496130029,0.8748855191046383
2018-09-17,3.5532334401738837,78.22,2.205,1.706416764864858,33.86247916545402,-1.0,-1.0,33.86247916545402,0.43218888111578124,1.3070744002204195
2018-09-18,3.568147470281531,79.25,2.234,1.6966742218472903,33.87728403299842,-1.0,-1.0,33.87728403299842,0.10387955184886313,1.4109539520692826
2018-09-19,3.479754353210339,79.43,2.241,1.68816216923067,33.89122965050855,-1.0,-1.0,33.89122965050855,-0.2520595696219637,1.158894382447319
2018-09-20,3.6268868225828186,79.03,2.224,1.6846558713653625,33.904277507831466,-1.0,-1.0,33.904277507831466,-0.02884451323288847,1.1300498692144305
2018-09-21,3.5328779455218324,78.9,2.222,1.674875423179036,33.918596784193596,-1.0,-1.0,33.918596784193596,0.982261273051316,2.112311142265747
2018-09-24,3.2542899465289423,80.89,2.288,1.6679762857965224,33.931691456936655,-1.0,-1.0,33.931691456936655,0.19130552902350442,2.303616671289251
2018-09-25,4.064905116376536,82.21,2.302,1.6634357640959707,33.94660941947153,-1.0,-1.0,33.94660941947153,0.16634804513648072,2.469964716425732
2018-09-26,3.32117610689005,81.87,2.313,1.6561165496449861,33.95971633943361,-1.0,-1.0,33.95971633943361,0.12148764635758978,2.591452362783322
2018-09-27,2.6929932752647687,81.54,2.321,1.6489475988214153,33.97113602961449,-1.0,-1.0,33.97113602961449,0.4392576645137789,3.0307100272971006
2018-09-28,2.7877269251096948,82.72,2.352,1.633336072160467,33.98480998082071,-1.0,-1.0,33.98480998082071,0.8401219141082918,3.8708319414053927
2018-10-01,2.937063753246491,84.94,2.412,1.6226735107878916,33.99790059981489,-1.0,-1.0,33.99790059981489,-0.2195531113086174,3.6512788300967753
2018-10-02,4.098382190038379,85.63,2.397,1.6150163002773117,34.014024952007354,-1.0,-1.0,34.014024952007354,0.4987607542750744,4.15003958437185
2018-10-03,2.6959392700423592,85.45,2.432,1.6021884018922208,34.027163129094426,0.0,0.0,-0.0,0.0,4.15003958437185
2018-10-04,4.39940598706599,86.07,2.399,1.5979064612959293,34.043599004974574,-1.0,-1.0,34.043599004974574,-0.14506067543024215,4.004978908941608
2018-10-05,3.7901849872408775,85.12,2.388,1.593921728147576,34.05771147937987,0.0,0.0,-0.0,-0.0,4.004978908941608
2018-10-08,2.7288027155016295,84.22,2.392,1.5900430660309746,34.06822628950601,-1.0,-1.0,34.06822628950601,0.3733881326536478,4.378367041595255
2018-10-09,2.7198096639488796,85.16,2.419,1.5812155880199514,34.08027711287768,-1.0,-1.0,34.08027711287768,-0.4632766625209707,3.9150903790742846
2018-10-10,2.512828631308352,83.82,2.385,1.5743317718804408,34.09105717764849,-1.0,-1.0,34.09105717764849,-0.8138748068272421,3.1012155722470425
2018-10-11,2.027536467855967,81.35,2.326,1.5596013597948337,34.10252086506622,-1.0,-1.0,34.10252086506622,0.022528685231500853,3.1237442574785432
2018-10-12,1.3332301591212854,80.71,2.327,1.5511309077614375,34.11120319762729,-1.0,-1.0,34.11120319762729,-0.017136883142770763,3.1066073743357725
2018-10-15,1.542882520968206,80.91,2.326,1.5366782140404274,34.121718606634474,-1.0,-1.0,34.121718606634474,0.21007235481479253,3.316679729150565
2018-10-16,0.6675394104596677,80.53,2.34,1.5299307186722326,34.129256662196724,-1.0,-1.0,34.129256662196724,-0.3131743590706612,3.0035053700799037
2018-10-17,0.7806306488798924,79.91,2.318,1.523450118050149,34.136915164417644,-1.0,-1.0,34.136915164417644,-0.2846912705880814,2.7188140994918224
2018-10-18,1.7993454203968327,80.3,2.299,1.5187772410676221,34.145565280384155,-1.0,-1.0,34.145565280384155,0.1475272909286438,2.866341390420466
2018-10-19,1.520674552260246,80.38,2.309,1.5157189678067373,34.153020982130684,-1.0,-1.0,34.153020982130684,0.23578930798013845,3.1021306984006043
2018-10-22,1.0275052417053274,80.45,2.325,1.5115637184390562,34.160212799266525,-1.0,-1.0,34.160212799266525,-1.1385870631267871,1.9635436352738171
2018-10-23,1.925864500006341,78.67,2.246,1.506080254571699,34.16924999999718,-1.0,-1.0,34.16924999999718,-0.12001435076703984,1.8435292845067772
2018-10-24,0.8918600697796251,77.34,2.237,1.506826456441939,34.17440318740294,-1.0,-1.0,34.17440318740294,0.5810390211658876,2.424568305672665
2018-10-25,-0.4494758969607773,77.3,2.275,1.514917529350971,34.17559380086188,-1.0,-1.0,34.17559380086188,0.4343512709062285,2.8589195765788933
2018-10-26,-1.3397910418957082,77.4,2.304,1.5295034502616938,34.17525652860057,1.0,1.0,-34.17525652860057,0.38772546026097204,3.2466450368398654
2018-10-29,-0.29676560807733665,77.56,2.278,1.5357699986042308,34.177684639191106,1.0,1.0,-34.177684639191106,0.20081130261629532,3.447456339456161
2018-10-30,-1.6633271817567277,75.68,2.263,1.5524365556224218,34.17734298796144,1.0,1.0,-34.17734298796144,0.17013267837476267,3.6175890178309236
2018-10-31,-2.0953146517562544,74.84,2.251,1.5687478054526796,34.17828283063361,1.0,1.0,-34.17828283063361,0.7719453810089322,4.389534398839856
2018-11-01,-3.8368110032891423,71.25,2.197,1.6018738868758362,34.176973601861235,1.0,1.0,-34.176973601861235,0.44916491678346565,4.838699315623321
2018-11-02,-2.987103127426195,71.11,2.168,1.6224346410604853,34.17763059383127,1.0,1.0,-34.17763059383127,-0.3089779149272559,4.529721400696065
2018-11-05,-2.1396399177765204,72.68,2.189,1.6334904524868372,34.17982636718891,1.0,1.0,-34.17982636718891,-0.028068244358833372,4.501653156337232
2018-11-06,-4.1786647215829475,70.64,2.189,1.6643559646405683,34.17938086869938,1.0,1.0,-34.17938086869938,-0.8195803489636003,3.6820728073736317
2018-11-07,-6.484223567448865,70.1,2.241,1.73360131805268,34.17412921349793,0.0,0.0,-0.0,0.0,3.6820728073736317
2018-11-08,-4.895063600979725,69.29,2.171,1.7786888145086588,34.1709182869552,0.0,0.0,-0.0,0.0,3.6820728073736317
2018-11-09,-4.688344468312181,69.01,2.157,1.822659111432825,34.16705816797042,0.0,0.0,-0.0,0.0,3.6820728073736317
2018-11-12,-3.235691000158411,69.81,2.138,1.848492629208541,34.16543077650066,0.0,0.0,-0.0,0.0,3.6820728073736317
2018-11-13,-5.024894896600642,65.45,2.063,1.8954394039057478,34.16136446757181,1.0,1.0,-34.16136446757181,-0.5882764399941872,3.0937963673794444
2018-11-14,-6.775487761980372,64.88,2.098,1.967891060111337,34.15418863774088,0.0,0.0,-0.0,0.0,3.0937963673794444
2018-11-15,-5.419938996875274,65.61,2.08,2.017585827330842,34.14900913311311,0.0,0.0,-0.0,-0.0,3.0937963673794444
2018-11-16,-5.792796916106809,65.29,2.082,2.073153493334498,34.14159313934045,0.0,0.0,-0.0,-0.0,3.0937963673794444
2018-11-19,-7.157809383600792,64.14,2.089,2.1484849659393332,34.130114592436954,0.0,0.0,-0.0,0.0,3.0937963673794444
2018-11-20,-6.231515593470846,61.5,1.985,2.2065554802659735,34.12167032416667,0.0,0.0,-0.0,0.0,3.0937963673794444
2018-11-21,-5.690532980167909,61.65,1.974,2.255492021372763,34.11374517739002,0.0,0.0,-0.0,-0.0,3.0937963673794444
2018-11-22,-6.214889773872059,61.11,1.974,2.309591794555461,34.10582055413985,0.0,0.0,-0.0,-0.0,3.0937963673794444
2018-11-23,-9.60502532646207,57.69,1.974,2.4163598207112473,34.09069165474269,0.0,0.0,-0.0,0.0,3.0937963673794444
2018-11-26,-4.790483789316198,59.7,1.892,2.449361378640459,34.08587938124535,0.0,0.0,-0.0,0.0,3.0937963673794444
2018-11-27,-4.832564671271797,59.58,1.89,2.4824337910282934,34.08072204829196,1.0,1.0,-34.08072204829196,0.9647445529646486,4.058540920344093
2018-11-28,-4.556639843164945,57.97,1.835,2.512158114235196,34.07446312979016,1.0,1.0,-34.07446312979016,-0.03161828283132373,4.02692263751277
2018-11-29,-4.294362094522484,58.29,1.837,2.5389204597508095,34.068787204421604,1.0,1.0,-34.068787204421604,0.13841681582482085,4.16533945333759
2018-11-30,-4.5919204107620075,57.71,1.829,2.568041070857522,34.06337912015419,1.0,1.0,-34.06337912015419,-1.1306879353358705,3.0346515180017195
2018-12-03,-4.268217846686795,60.17,1.892,2.593674002942881,34.05825467583869,1.0,1.0,-34.05825467583869,0.01745055675585827,3.0521020747575776
2018-12-04,-3.2106775964130776,61.22,1.892,2.6104186952103503,34.05426934271304,1.0,1.0,-34.05426934271304,0.02093930089208552,3.0730413756496633
2018-12-05,-2.9901490073778447,61.4,1.891,2.6254235137800395,34.050845588248464,1.0,1.0,-34.050845588248464,0.4100332958715805,3.4830746715212437
