Date,Spread,CRUDOIL,EIAGCGR,Spread_rolling_std,Hedge ratio,Position,Leg1_position,Leg2_position,dailypnl,cumpnl
2018-01-22,3.109427780105065,63.57,1.905,3.941606288053504,31.737833186296555,-1.0,-1.0,31.737833186296555,0.2346454284572984,2.575029093582322
2018-01-23,3.602577935115619,64.54,1.92,3.9445695189960133,31.738240658793952,-1.0,-1.0,31.738240658793952,0.2789528856307925,2.8539819792131147
2018-01-24,4.228522025368299,65.74,1.938,3.948370545012761,31.739668717560214,-1.0,-1.0,31.739668717560214,-0.276592773965007,2.5773892052481076
2018-01-25,4.643326105780503,65.62,1.921,3.9538256058195,31.742151949099167,-1.0,-1.0,31.742151949099167,0.5361406806251406,3.1135298858732483
2018-01-26,4.185311751151886,66.22,1.954,3.9635222538052752,31.74753748661623,-1.0,-1.0,31.74753748661623,-0.05728824059882062,3.0562416452744277
2018-01-29,3.79461825694181,65.71,1.95,3.97114406864255,31.751477816952917,-1.0,-1.0,31.751477816952917,-0.8142917791457455,2.241949866128682
2018-01-30,4.345618782200354,64.65,1.899,3.980658697774338,31.755861620747577,-1.0,-1.0,31.755861620747577,0.31463225951416757,2.5565821256428496
2018-01-31,3.9391466200455127,64.85,1.918,3.98528635099825,31.757483514053433,-1.0,-1.0,31.757483514053433,-0.2979788740043234,2.2586032516385264
2018-02-01,5.5386911549653846,65.92,1.901,3.9977559797810467,31.762918908487435,-1.0,-1.0,31.762918908487435,-0.5961976779603572,1.662405573678169
2018-02-02,6.319718984382824,65.57,1.865,4.014091295865675,31.76958767593414,-1.0,-1.0,31.76958767593414,-0.4230742779992484,1.2393312956789206
2018-02-05,5.840346278972895,64.27,1.839,4.022089446198005,31.77251425830729,-1.0,-1.0,31.77251425830729,-0.36827021818037853,0.8710610774985421
2018-02-06,5.77649405635853,63.51,1.817,4.026867358309309,31.77408142192706,-1.0,-1.0,31.77408142192706,-0.7617271301907247,0.10933394730781743
2018-02-07,5.605023099633243,61.91,1.772,4.030629519910522,31.774817663863857,-1.0,-1.0,31.774817663863857,-0.366226279400032,-0.25689233209221457
2018-02-08,5.629193310310001,61.27,1.751,4.038642852094309,31.776588629177617,-1.0,-1.0,31.776588629177617,-0.7122285598063712,-0.9691208918985859
2018-02-09,4.977404689148742,59.32,1.71,4.048449157666225,31.77929550342179,-1.0,-1.0,31.77929550342179,-0.5218799282646147,-1.4910008201632006
2018-02-12,5.950927602826717,59.41,1.682,4.062417583088893,31.783039475132746,-1.0,-1.0,31.783039475132746,-0.05500472367552398,-1.5460055438387246
2018-02-13,5.934961251504191,59.31,1.679,4.080636851690956,31.789778885345925,-1.0,-1.0,31.789778885345925,0.3359679989534957,-1.2100375448852287
2018-02-14,6.7255038687105255,60.72,1.698,4.1044946098237105,31.79887875812101,-1.0,-1.0,31.79887875812101,0.6245395770829103,-0.5854979678023184
2018-02-15,6.371621826625663,61.46,1.732,4.124219005375134,31.806222963841996,-1.0,-1.0,31.806222963841996,0.1597427772754803,-0.42575519052683813
2018-02-16,6.419401742822174,61.8,1.741,4.136140716671464,31.80964862560472,-1.0,-1.0,31.80964862560472,0.0,-0.42575519052683813
2018-02-19,6.410727349489385,61.8,1.741,4.150935490795493,31.814631045669508,-1.0,-1.0,31.814631045669508,-0.20279138932583743,-0.6285465798526756
2018-02-20,6.8632805477881575,61.91,1.73,4.165208359210916,31.818912978157133,-1.0,-1.0,31.818912978157133,-0.4028568027101596,-1.0314033825628353
2018-02-21,7.439233487020132,61.8,1.708,4.1896544832039995,31.827146670362918,-1.0,-1.0,31.827146670362918,1.4755225091353315,0.4441191265724962
2018-02-22,5.8225068435234775,62.74,1.788,4.20434940480741,31.833049863801186,-1.0,-1.0,31.833049863801186,0.8960355810528658,1.340154707625362
2018-02-23,4.93362952293424,63.49,1.839,4.217998385455151,31.841419509008027,-1.0,-1.0,31.841419509008027,0.37556447206786886,1.7157191796932307
2018-02-26,4.555075604666321,63.83,1.861,4.23035227519971,31.851114667025083,-1.0,-1.0,31.851114667025083,-0.5161533749354399,1.1995658047577908
2018-02-27,4.606093044797348,62.91,1.83,4.242680496772919,31.860058445465928,-1.0,-1.0,31.860058445465928,-3.669909660886905,-2.470343856129114
2018-02-28,10.006190830886581,61.59,1.618,4.294390256841361,31.88121703900706,-1.0,-1.0,31.88121703900706,2.5917894042690506,0.12144554813993658
2018-03-01,5.1572664583688095,60.94,1.749,4.308754284022388,31.894072922602163,-1.0,-1.0,31.894072922602163,-0.2230937501052272,-0.10164820196529062
2018-03-02,5.776130581828127,61.2,1.737,4.3264723875427595,31.90781198513061,-1.0,-1.0,31.90781198513061,0.7499501424830864,0.6483019405177959
2018-03-05,5.731396607325401,62.52,1.779,4.343740698830043,31.92164327862541,-1.0,-1.0,31.92164327862541,-0.37729519712430665,0.27100674339348924
2018-03-06,6.403462353198101,62.55,1.758,4.364468949855691,31.937734725143287,-1.0,-1.0,31.937734725143287,-0.23115772955067704,0.0398490138428122
2018-03-07,5.372725748800974,61.1,1.744,4.3772373001389075,31.95371229999944,-1.0,-1.0,31.95371229999944,-1.2473660986423196,-1.2075170847995074
2018-03-08,6.517137277488018,60.07,1.675,4.3963404139960645,31.971858341798196,-1.0,-1.0,31.971858341798196,0.4070538521338174,-0.80046323266569
2018-03-09,7.665307204388178,61.99,1.698,4.422445692990113,31.993340869029343,-1.0,-1.0,31.993340869029343,-0.026714046938136872,-0.8271772796038268
2018-03-12,7.017138418686947,61.31,1.696,4.444500728888302,32.01230046067987,-1.0,-1.0,32.01230046067987,-0.29140097513168184,-1.1185782547355085
2018-03-13,6.8449076724538145,60.66,1.68,4.462941709503264,32.032793052110826,-1.0,-1.0,32.032793052110826,2.531808117944265,1.4132298632087563
2018-03-14,2.8121115255869995,60.91,1.813,4.461649583490503,32.0451673879829,-1.0,-1.0,32.0451673879829,0.049249586246817814,1.4624794494555742
2018-03-15,2.923318241995304,61.14,1.816,4.4608921999774145,32.057644139870426,-1.0,-1.0,32.057644139870426,0.5637360053394911,2.0262154547950653
2018-03-16,2.9931278376347663,62.29,1.849,4.461179691922259,32.069698303063944,-1.0,-1.0,32.069698303063944,-0.1689483702382548,1.8572670845568104
2018-03-19,3.012059163999126,62.01,1.839,4.46170158010175,32.08153389668345,-1.0,-1.0,32.08153389668345,0.5343759947317457,2.3916430792885564
2018-03-20,3.4396089483698518,63.49,1.871,4.4626037899232935,32.09534529750409,-1.0,-1.0,32.09534529750409,0.8148781993299918,3.206521278618548
2018-03-21,3.4685623511640955,65.12,1.92,4.462671755706165,32.11012377543537,-1.0,-1.0,32.11012377543537,-0.12012510623057071,3.0863961723879774
2018-03-22,2.8092057568535083,64.23,1.912,4.459768550666061,32.12384636147829,-1.0,-1.0,32.12384636147829,0.3615165441609606,3.447912716548938
2018-03-23,3.6421076076309546,65.83,1.935,4.461175701263036,32.138445680810875,-1.0,-1.0,32.138445680810875,-0.41051629719801136,3.0373964193509266
2018-03-26,4.104771932104988,65.52,1.91,4.463615320280089,32.15456966905498,-1.0,-1.0,32.15456966905498,0.0045787545787545625,3.041975173929681
2018-03-27,3.7768418914670505,65.22,1.91,4.465569498249948,32.169192726980604,-1.0,-1.0,32.169192726980604,-0.0035030428597961696,3.0384721310698852
2018-03-28,2.916450338192888,64.35,1.909,4.465431411124804,32.18101082336674,-1.0,-1.0,32.18101082336674,0.14301529554604503,3.1814874266159303
2018-03-29,3.1649597790936355,64.91,1.918,4.466980831764639,32.19240887429946,-1.0,-1.0,32.19240887429946,0.0,3.1814874266159303
2018-03-30,3.1461486082268735,64.91,1.918,4.469614740113572,32.202216575481295,-1.0,-1.0,32.202216575481295,-0.7257929805924571,2.455694446023473
2018-04-02,2.650556184916006,62.98,1.873,4.471243903475542,32.210060766195404,-1.0,-1.0,32.210060766195404,-0.007939028262940573,2.4477554177605327
2018-04-03,3.133421611260445,63.48,1.873,4.473979750397067,32.21920896355555,-1.0,-1.0,32.21920896355555,-0.01499650780623605,2.4327589099542966
2018-04-04,3.0086219352184997,63.34,1.872,4.476153974502236,32.22830024828072,-1.0,-1.0,32.22830024828072,-0.019899900362432433,2.4128590095918643
2018-04-05,3.192696481588065,63.51,1.871,4.4786509536423065,32.23800294944518,-1.0,-1.0,32.23800294944518,-0.5108377330991535,1.902021276492711
2018-04-06,2.6956726098660795,62.03,1.84,4.47939930252703,32.24691705985539,-1.0,-1.0,32.24691705985539,0.5384074368567365,2.4404287133494473
2018-04-09,3.0336449632537423,63.42,1.872,4.480137015051999,32.25766828886018,-1.0,-1.0,32.25766828886018,1.224956306166433,3.66538501951588
2018-04-10,2.746409097782056,65.51,1.945,4.478750466357737,32.26919840731,-1.0,-1.0,32.26919840731,0.5938644108458575,4.259249430361738
2018-04-11,2.8402174432627163,66.82,1.982,4.478332991468098,32.28041501349005,-1.0,-1.0,32.28041501349005,0.14283970264566856,4.402089133007406
2018-04-12,2.777843116148844,67.07,1.991,4.477845131376149,32.29138969555557,-1.0,-1.0,32.29138969555557,0.04388490207306182,4.445974035080468
2018-04-13,2.9840689543189427,67.39,1.994,4.48030556054946,32.299865118195115,-1.0,-1.0,32.299865118195115,-0.3390059928035595,4.106968042276908
2018-04-16,2.512112594056674,66.22,1.972,4.482052997044896,32.30623093607674,-1.0,-1.0,32.30623093607674,-0.15197258380604464,3.9549954584708638
2018-04-17,3.091521840535819,66.52,1.963,4.48542583991779,32.312011288570645,-1.0,-1.0,32.312011288570645,0.5303433704772109,4.485338828948075
2018-04-18,3.927131502295893,68.47,1.997,4.491079653798848,32.3199141200321,-1.0,-1.0,32.3199141200321,0.09973428902512509,4.5850731179732005
2018-04-19,3.5363664079506663,68.29,2.003,4.4954541379843365,32.32832430956033,-1.0,-1.0,32.32832430956033,0.30534118338451716,4.890414301357717
2018-04-20,2.9974576636732024,68.38,2.022,4.498333383549275,32.33557979046825,-1.0,-1.0,32.33557979046825,-0.050900469493484334,4.839513831864233
2018-04-23,3.2750075824012157,68.58,2.019,4.501126563170319,32.34521665061851,-1.0,-1.0,32.34521665061851,0.10953747612464654,4.94905130798888
2018-04-24,2.146615912492095,67.66,2.025,4.501160983046888,32.35228843827551,-1.0,-1.0,32.35228843827551,-0.13372342238330243,4.815327885605577
2018-04-25,2.7866429077852928,68.06,2.017,4.5019053202283414,32.361604904419785,-1.0,-1.0,32.361604904419785,0.3831561168437053,5.198484002449282
2018-04-26,2.1262692167029797,68.19,2.041,4.502097750041268,32.368314935471346,-1.0,-1.0,32.368314935471346,0.048896982631461396,5.247380985080744
2018-04-27,1.9248751421763473,68.1,2.044,4.501300387096986,32.375305703436226,-1.0,-1.0,32.375305703436226,0.19900786327270167,5.446388848353445
2018-04-30,1.9581230569728092,68.57,2.057,4.4999556268305305,32.38302233496703,-1.0,-1.0,32.38302233496703,-0.6419488882395297,4.804439960113916
2018-05-01,1.9804458435383339,67.25,2.015,4.497347372823547,32.39183829104797,-1.0,-1.0,32.39183829104797,-0.3155432499848671,4.4888967101290485
2018-05-02,3.254590077164508,67.93,1.996,4.498735016204038,32.40250998138051,-1.0,-1.0,32.40250998138051,0.3010802080951857,4.789976918224234
2018-05-03,3.116378495594944,68.43,2.015,4.498927775408865,32.41370794263278,-1.0,-1.0,32.41370794263278,0.27070035250931274,5.060677270733547
2018-05-04,3.798756781696369,69.72,2.033,4.501999344945953,32.425599221988996,-1.0,-1.0,32.425599221988996,0.049312005318921756,5.1099892760524686
2018-05-07,4.65091978403737,70.73,2.037,4.5080883686557724,32.43941100439992,-1.0,-1.0,32.43941100439992,0.03953600605912906,5.149525282111598
2018-05-08,2.927320906616984,69.06,2.038,4.508106398340665,32.449793470747316,-1.0,-1.0,32.449793470747316,0.6704656163074745,5.819990898419072
2018-05-09,3.5541235891696346,71.14,2.082,4.509624316004018,32.46199635486569,-1.0,-1.0,32.46199635486569,0.3243339825273727,6.144324880946445
2018-05-10,3.0711958767527534,71.36,2.103,4.510653840808779,32.47208945470625,-1.0,-1.0,32.47208945470625,-0.021632803867208655,6.122692077079236
2018-05-11,2.4588524020453235,70.7,2.101,4.51059619053139,32.48031775247724,-1.0,-1.0,32.48031775247724,0.3055116160217581,6.428203693100994
2018-05-14,2.051693857778062,70.96,2.121,4.508878567811636,32.48859318350869,-1.0,-1.0,32.48859318350869,-0.1581081845621277,6.2700955085388665
2018-05-15,2.7063223409790425,71.31,2.111,4.508614407174599,32.49818932213214,-1.0,-1.0,32.49818932213214,0.7210262116161059,6.991121720154973
2018-05-16,1.3461927093904222,71.49,2.158,4.5066915761270065,32.50408122827135,-1.0,-1.0,32.50408122827135,-0.1054349252075538,6.885686794947419
2018-05-17,1.5601727091056432,71.49,2.151,4.505067194242731,32.51037995857478,-1.0,-1.0,32.51037995857478,-0.22377368353967667,6.661913111407742
2018-05-18,1.8202476463323904,71.28,2.136,4.502338425852935,32.51861065246611,-1.0,-1.0,32.51861065246611,0.3975818402850677,7.05949495169281
2018-05-21,1.8845158724457747,72.24,2.163,4.49997804088849,32.526807271176246,-1.0,-1.0,32.526807271176246,-0.029521932558364713,7.029973019134445
2018-05-22,1.8911253207488983,72.2,2.161,4.497187371329678,32.53534228563216,-1.0,-1.0,32.53534228563216,0.050153214303092934,7.080126233437538
2018-05-23,1.4221309536018083,71.84,2.164,4.495977151828088,32.54060491977735,-1.0,-1.0,32.54060491977735,-0.3000528117408022,6.780073421696735
2018-05-24,0.9661730129450774,70.71,2.143,4.494260089918252,32.544949597319146,-1.0,-1.0,32.544949597319146,-0.9323460055190583,5.847727416177677
2018-05-25,0.2415762737829965,67.91,2.079,4.491201349553161,32.548544360854734,-1.0,-1.0,32.548544360854734,0.0,5.847727416177677
2018-05-28,0.23564514054878316,67.91,2.079,4.488982069891138,32.55139723879327,-1.0,-1.0,32.55139723879327,-0.42117397139042895,5.426553444787248
2018-05-29,-0.028000134527957243,66.74,2.051,4.48654998065998,32.553876223563115,-1.0,-1.0,32.553876223563115,0.6285844736970525,6.0551379184843
2018-05-30,0.11471083513281144,68.22,2.092,4.485599068450405,32.555109543435556,1.0,1.0,-32.555109543435556,0.4030159319810848,6.4581538504653855
2018-05-31,-0.17792960605731878,67.05,2.065,4.484591164699409,32.55589811431347,-1.0,-1.0,32.55589811431347,-0.24967013858401493,6.208483711881371
2018-06-01,-0.8504086300000893,65.82,2.048,4.485118388939034,32.553910463867226,1.0,1.0,-32.553910463867226,0.2064319698123558,6.414915681693727
2018-06-04,-1.4488112638583743,64.76,2.034,4.486217705032346,32.551037986164395,1.0,1.0,-32.551037986164395,0.29995233865326876,6.714868020346996
2018-06-05,-0.09525718568842478,65.53,2.016,4.484977765305541,32.552210905599416,1.0,1.0,-32.552210905599416,0.32702998318898496,7.041898003535981
2018-06-06,-0.2065406709992459,64.74,1.995,4.482055213284957,32.55465697794448,1.0,1.0,-32.55465697794448,-0.48701722854646323,6.554880774989518
2018-06-07,-0.0017862057629685069,65.96,2.026,4.47889518486893,32.55764373433513,1.0,1.0,-32.55764373433513,0.17358529525420283,6.72846607024372
2018-06-08,0.13683798584021645,65.75,2.015,4.473360855810481,32.562363282461426,1.0,1.0,-32.562363282461426,0.10243517583848682,6.830901246082207
2018-06-11,0.6778445610101329,66.11,2.009,4.465678028737568,32.56951490243398,-1.0,-1.0,32.56951490243398,-0.27953351284669076,6.551367733235516
2018-06-12,1.475665832113208,66.37,1.992,4.46034837359837,32.57747699191104,-1.0,-1.0,32.57747699191104,0.7480723618131071,7.299440095048623
2018-06-13,0.24896906200250157,66.65,2.038,4.4565610822152255,32.58146758488592,-1.0,-1.0,32.58146758488592,-0.5313213157036335,6.76811877934499
2018-06-14,1.5602581992052507,66.9,2.005,4.453356517401697,32.58839990064576,-1.0,-1.0,32.58839990064576,-1.370452418940505,5.397666360404485
2018-06-15,2.5143366029588208,65.07,1.919,4.450282332071156,32.598052838478985,-1.0,-1.0,32.598052838478985,0.735287224819674,6.1329535852241595
2018-06-18,1.856240448070821,65.86,1.963,4.448017682020138,32.60507363827263,-1.0,-1.0,32.60507363827263,-0.10442542524647458,6.028528159977685
2018-06-19,1.2914150316281834,65.08,1.956,4.444126727419662,32.61175100632506,-1.0,-1.0,32.61175100632506,-0.21052077061282048,5.8180073893648645
2018-06-20,2.3448943199415453,65.76,1.944,4.441061449678558,32.62093913583254,-1.0,-1.0,32.62093913583254,-0.13774011479405943,5.680267274570805
2018-06-21,2.815933159727898,65.99,1.936,4.438643552444908,32.63123287204137,-1.0,-1.0,32.63123287204137,0.8275461692870072,6.507813443857812
2018-06-22,5.392290301442813,70.33,1.989,4.4426808855791435,32.64842116568988,-1.0,-1.0,32.64842116568988,-0.33456220424115163,6.17325123961666
2018-06-25,8.678257813635327,73.08,1.971,4.46221780537248,32.67465356994656,-1.0,-1.0,32.67465356994656,0.35118318454556885,6.524434424162229
2018-06-26,10.064544749211578,75.28,1.994,4.488510415435738,32.70584516087684,-1.0,-1.0,32.70584516087684,0.72236444319578,7.2467988673580095
