Date,Spread,CRUDOIL,CRUDWTC,Spread_rolling_std,Hedge ratio,Position,Leg1_position,Leg2_position,dailypnl,cumpnl
2021-06-16,0.1690810400610161,72.15,72.03,0.35930837738135496,0.99931860280354,-1.0,-1.0,0.99931860280354,0.0019271803614383954,0.08342174010419638
2021-06-17,0.02831955975409528,71.04,71.06,0.35931024233927544,0.9993200174535029,-1.0,-1.0,0.9993200174535029,-0.00028937952147321637,0.08313236058272316
2021-06-18,0.04821424424386578,71.64,71.64,0.3593304227046785,0.9993269926822463,-1.0,-1.0,0.9993269926822463,-0.0002979622366764377,0.08283439834604672
2021-06-21,0.06947842627494083,73.66,73.64,0.35928978984123283,0.9993281039343435,-1.0,-1.0,0.9993281039343435,0.004346948664676905,0.08718134701072362
2021-06-22,-0.24846422335238572,72.85,73.15,0.35950806907588234,0.9992954781046122,-1.0,-1.0,0.9992954781046122,-0.0037036086234549627,0.08347773838726866
2021-06-23,0.02197216388550771,73.08,73.11,0.359371232796037,0.9992891237329297,1.0,1.0,-0.9992891237329297,0.0023292855094372033,0.08580702389670586
2021-06-24,0.19089517487157082,73.45,73.31,0.3595817830284343,0.9993057539916577,-1.0,-1.0,0.9993057539916577,0.0020570825603587403,0.0878641064570646
2021-06-25,0.0412756218145347,74.2,74.21,0.35959452411206577,0.9993090470042512,-1.0,-1.0,0.9993090470042512,-0.001199251974143653,0.08666485448292095
2021-06-28,0.1294785662054636,73.06,72.98,0.35970953422711327,0.9993220256754526,-1.0,-1.0,0.9993220256754526,0.0012327784795476645,0.08789763296246862
2021-06-29,0.03936331625365597,73.13,73.14,0.35972107319046376,0.9993250845467095,-1.0,-1.0,0.9993250845467095,-0.0015083876379246202,0.086389245324544
2021-06-30,0.14876880241398283,73.62,73.52,0.3598349761603376,0.9993366593795706,-1.0,-1.0,0.9993366593795706,0.0006962732343639387,0.08708551855890795
2021-07-01,0.09925446392429649,75.38,75.33,0.35990238555852644,0.999346150751038,-1.0,-1.0,0.999346150751038,0.0007959721214883049,0.08788149068039626
