Date,Spread,LNICASH,RHODNWE,Spread_rolling_std,Hedge ratio,Position,Leg1_position,Leg2_position,dailypnl,cumpnl
2018-05-16,-1708.197721664861,14403.0,2090.0,921.6596999732649,7.7087070438587855,1.0,1.0,-7.7087070438587855,-0.21255441709751027,-1.7592885240266083
2018-05-17,-2022.2745216271542,14529.0,2150.0,921.7952077051312,7.698267219361467,1.0,1.0,-7.698267219361467,-0.042730797153136366,-1.8020193211797446
2018-05-18,-1956.6666563997933,14688.5,2165.0,921.8871640027913,7.688298686558795,1.0,1.0,-7.688298686558795,-0.1830733792819151,-1.9850927004616596
2018-05-21,-2396.5831027193126,14607.5,2215.0,921.538306619736,7.676786953823618,1.0,1.0,-7.676786953823618,-0.04414883140968663,-2.0292415318713464
2018-05-22,-2371.4979980036405,14722.0,2230.0,921.3344546187,7.665245739015085,0.0,0.0,-0.0,-0.0,-2.0292415318713464
2018-05-23,-2475.4681005804705,14592.0,2230.0,920.7315096005349,7.653573139273753,0.0,0.0,-0.0,0.0,-2.0292415318713464
2018-05-24,-2200.9836844328347,14843.0,2230.0,920.0155291558825,7.643042010956428,0.0,0.0,-0.0,-0.0,-2.0292415318713464
2018-05-25,-2296.26642823725,14724.0,2230.0,918.7878578904832,7.632406470061547,1.0,1.0,-7.632406470061547,0.0,-2.0292415318713464
2018-05-28,-2272.8450462587352,14724.0,2230.0,917.6308318311903,7.621903608187774,1.0,1.0,-7.621903608187774,0.008116001086661218,-2.021125530784685
2018-05-29,-2130.615259011287,14843.5,2230.0,917.040569559048,7.611710878480398,1.0,1.0,-7.611710878480398,0.015023410920604885,-2.0061021198640803
2018-05-30,-1887.5645148799304,15066.5,2230.0,916.279270558814,7.602719513399071,1.0,1.0,-7.602719513399071,0.006039889821790156,-2.00006223004229
2018-05-31,-1777.673900144233,15157.5,2230.0,915.3757978233442,7.594248385714903,1.0,1.0,-7.594248385714903,0.014712188685469307,-1.9853500413568206
2018-06-01,-1537.2714463357152,15380.5,2230.0,915.6346076522389,7.586444594769379,1.0,1.0,-7.586444594769379,-0.03122418305569511,-2.0165742244125155
2018-06-04,-1552.8774683949814,15423.5,2240.0,915.5869418200598,7.57873994124776,1.0,1.0,-7.57873994124776,0.01711673744610498,-1.9994574869664106
2018-06-05,-1273.7705575688124,15687.5,2240.0,916.5197774729785,7.5719957846289345,1.0,1.0,-7.5719957846289345,-0.007505976095617539,-2.006963463062028
2018-06-06,-1375.4645583921483,15569.75,2240.0,917.2717512179195,7.564827927853638,1.0,1.0,-7.564827927853638,-0.007305833426997865,-2.014269296489026
2018-06-07,-1473.3012277383132,15456.0,2240.0,916.6243304797965,7.5577237623831754,1.0,1.0,-7.5577237623831754,-0.00653467908902694,-2.020803975578053
2018-06-08,-1557.2046590887403,15355.0,2240.0,916.4441242704029,7.550091365664616,1.0,1.0,-7.550091365664616,-0.008661673721914731,-2.0294656492999676
2018-06-11,-1672.4616894440478,15222.0,2240.0,915.6223779881334,7.542170397073236,1.0,1.0,-7.542170397073236,-0.005682564708973881,-2.0351482140089416
2018-06-12,-1740.8747488278023,15135.5,2240.0,914.2453705841898,7.534095870012411,1.0,1.0,-7.534095870012411,0.027319877110105306,-2.0078283368988363
2018-06-13,-1312.7805864758411,15549.0,2240.0,914.0230248884902,7.527580618962429,1.0,1.0,-7.527580618962429,-0.021769888738825682,-2.029598225637662
2018-06-14,-1633.553786706947,15210.5,2240.0,913.6701898331814,7.519666869065601,1.0,1.0,-7.519666869065601,-0.04034157939297243,-2.0699398050306343
2018-06-15,-1793.0295597213044,15107.5,2250.0,912.4395523351396,7.511346470987247,1.0,1.0,-7.511346470987247,-0.014297534337249673,-2.084237339367884
2018-06-18,-1988.8442743985397,14891.5,2250.0,911.0998847943816,7.502375233066018,1.0,1.0,-7.502375233066018,-0.021858106973776992,-2.106095446341661
2018-06-19,-2291.880121812799,14566.0,2250.0,909.6515850553761,7.492391165250133,1.0,1.0,-7.492391165250133,0.02244954002471511,-2.0836459063169457
2018-06-20,-1945.0689195462182,14893.0,2250.0,908.4338268303317,7.483586186464986,0.0,0.0,-0.0,0.0,-2.0836459063169457
2018-06-21,-1914.2544856174827,14905.0,2250.0,906.5476599689047,7.475224215829992,1.0,1.0,-7.475224215829992,0.018483730291848355,-2.0651621760250976
2018-06-22,-1622.2100875170545,15180.5,2250.0,905.233650658339,7.46787115000758,1.0,1.0,-7.46787115000758,-0.03520964395112147,-2.100371819976219
2018-06-25,-2136.7914097598295,14646.0,2250.0,902.9179809945133,7.4590184043377015,1.0,1.0,-7.4590184043377015,0.0039942646456370134,-2.096377555330582
2018-06-26,-2059.5298620274953,14704.5,2250.0,899.9970273503687,7.450679938678887,1.0,1.0,-7.450679938678887,0.00676663606378991,-2.089610919266792
2018-06-27,-1941.9199900133062,14804.0,2250.0,897.6912460060669,7.4426311066725805,1.0,1.0,-7.4426311066725805,-0.006450959200216211,-2.096061878467008
2018-06-28,-2018.2387178686404,14708.5,2250.0,896.3942851808953,7.434106096830506,1.0,1.0,-7.434106096830506,0.007784614338647744,-2.0882772641283607
2018-06-29,-1885.3449754935318,14823.0,2250.0,895.5426423097754,7.425931100219348,1.0,1.0,-7.425931100219348,-0.024185387573365746,-2.112462651701726
2018-07-02,-2223.1289279216544,14464.5,2250.0,894.5910983512262,7.416723967965179,1.0,1.0,-7.416723967965179,-0.007673960385772061,-2.1201366120874985
2018-07-03,-2311.7272528844005,14353.5,2250.0,894.4704006957382,7.406767667948623,1.0,1.0,-7.406767667948623,-0.020865990873306206,-2.1410026029608047
2018-07-04,-2586.9240103214033,14054.0,2250.0,894.7386845667418,7.395966226809513,0.0,0.0,-0.0,0.0,-2.1410026029608047
2018-07-05,-2513.1702212628843,14103.5,2250.0,894.9884531294889,7.385186765005726,0.0,0.0,-0.0,-0.0,-2.1410026029608047
2018-07-06,-2740.858232184357,13850.5,2250.0,895.6583028385859,7.373936992081936,0.0,0.0,-0.0,0.0,-2.1410026029608047
2018-07-09,-2450.620003234988,14118.0,2250.0,895.6835637994558,7.363831112548883,0.0,0.0,-0.0,-0.0,-2.1410026029608047
2018-07-10,-2488.4760809298095,14057.0,2250.0,895.8788741659114,7.353544924857694,0.0,0.0,-0.0,-0.0,-2.1410026029608047
2018-07-11,-2734.9760749901216,13785.0,2250.0,896.4685820403197,7.342211588884498,0.0,0.0,-0.0,0.0,-2.1410026029608047
2018-07-12,-2469.7682558297784,14099.0,2260.0,895.9303449851452,7.3313133875353005,0.0,0.0,-0.0,-0.0,-2.1410026029608047
2018-07-13,-2661.823967783741,13881.0,2260.0,895.5372627085796,7.319833614063603,0.0,0.0,-0.0,-0.0,-2.1410026029608047
2018-07-16,-2943.317764663392,13571.5,2260.0,895.5307818587365,7.307441488789111,0.0,0.0,-0.0,-0.0,-2.1410026029608047
2018-07-17,-3201.0176417576586,13393.0,2275.0,895.1843314131813,7.294073688684685,0.0,0.0,-0.0,0.0,-2.1410026029608047
2018-07-18,-3045.742734991585,13519.0,2275.0,893.9834199119748,7.281205597798499,0.0,0.0,-0.0,-0.0,-2.1410026029608047
2018-07-19,-3501.027887146105,13249.0,2305.0,894.38834915927,7.266823378371413,0.0,0.0,-0.0,0.0,-2.1410026029608047
2018-07-20,-3389.240874385272,13437.0,2320.0,893.6343877770455,7.252690032062617,0.0,0.0,-0.0,-0.0,-2.1410026029608047
2018-07-23,-3563.5816367630614,13301.0,2330.0,893.4629525315462,7.2380178698553905,0.0,0.0,-0.0,0.0,-2.1410026029608047
2018-07-24,-3405.265000252086,13499.0,2340.0,893.5522614488021,7.2240448719026,0.0,0.0,-0.0,0.0,-2.1410026029608047
2018-07-25,-3295.0346614487426,13577.0,2340.0,892.097238006288,7.210271222841342,0.0,0.0,-0.0,0.0,-2.1410026029608047
2018-07-26,-3163.290945107081,13677.0,2340.0,889.1566482718994,7.1967055320970434,0.0,0.0,-0.0,0.0,-2.1410026029608047
2018-07-27,-3039.166643743094,13770.0,2340.0,884.6849569431704,7.18340454860816,0.0,0.0,-0.0,0.0,-2.1410026029608047
2018-07-30,-2940.193395406306,13766.5,2330.0,878.8688861889542,7.170254676140045,0.0,0.0,-0.0,0.0,-2.1410026029608047
2018-07-31,-2739.582039117271,13939.0,2330.0,875.3677389789422,7.158189716359344,0.0,0.0,-0.0,0.0,-2.1410026029608047
2018-08-01,-3049.6924515555947,13492.5,2315.0,874.2757141558723,7.145655486633086,0.0,0.0,-0.0,-0.0,-2.1410026029608047
2018-08-02,-3274.88005381716,13237.25,2315.0,874.4133888984869,7.132669569683439,0.0,0.0,-0.0,0.0,-2.1410026029608047
2018-08-03,-3097.2701415259253,13456.0,2325.0,871.557017394218,7.1196860823767425,0.0,0.0,-0.0,0.0,-2.1410026029608047
2018-08-06,-2930.5138080581055,13594.0,2325.0,868.8924639614435,7.1073177669067125,0.0,0.0,-0.0,0.0,-2.1410026029608047
2018-08-07,-2733.5106544596383,13763.0,2325.0,864.7390879664545,7.095273399767587,0.0,0.0,-0.0,0.0,-2.1410026029608047
2018-08-08,-2501.637188506291,13967.5,2325.0,857.655324994537,7.08349986602421,0.0,0.0,-0.0,-0.0,-2.1410026029608047
2018-08-09,-2636.804203050342,13804.0,2325.0,850.5833053311746,7.071313635720577,0.0,0.0,-0.0,-0.0,-2.1410026029608047
2018-08-10,-2745.2755125401673,13736.5,2335.0,842.2985094157423,7.058576236633904,0.0,0.0,-0.0,-0.0,-2.1410026029608047
2018-08-13,-2995.3866422998617,13455.0,2335.0,834.59056098272,7.045133465653046,0.0,0.0,-0.0,-0.0,-2.1410026029608047
2018-08-14,-3091.3822322586857,13328.0,2335.0,830.0143584065722,7.031855345721065,0.0,0.0,-0.0,-0.0,-2.1410026029608047
2018-08-15,-3666.3598891403126,12753.5,2340.0,827.9394555079721,7.017034140658253,0.0,0.0,-0.0,0.0,-2.1410026029608047
2018-08-16,-3227.4871979458367,13230.0,2350.0,822.4922462026534,7.003186041679079,0.0,0.0,-0.0,0.0,-2.1410026029608047
2018-08-17,-3036.713228989149,13390.0,2350.0,817.563259009425,6.990090735740063,0.0,0.0,-0.0,0.0,-2.1410026029608047
2018-08-20,-2989.639378265736,13476.0,2360.0,812.7168212643905,6.9769658382481925,0.0,0.0,-0.0,-0.0,-2.1410026029608047
2018-08-21,-3029.01912637004,13474.5,2370.0,807.2526058029144,6.963510179902971,0.0,0.0,-0.0,-0.0,-2.1410026029608047
2018-08-22,-3028.5579158271976,13442.5,2370.0,799.6363581561993,6.949813466593754,0.0,0.0,-0.0,-0.0,-2.1410026029608047
2018-08-23,-3240.391025695604,13197.5,2370.0,793.9976412394544,6.935818998183799,0.0,0.0,-0.0,0.0,-2.1410026029608047
2018-08-24,-3067.6805991183755,13338.0,2370.0,786.7244489286255,6.922228100893829,0.0,0.0,-0.0,0.0,-2.1410026029608047
2018-08-27,-3035.827705719312,13338.0,2370.0,779.1775009845279,6.908788061484942,0.0,0.0,-0.0,0.0,-2.1410026029608047
2018-08-28,-2754.5550995523645,13591.0,2370.0,775.1891495635459,6.896858691794247,0.0,0.0,-0.0,-0.0,-2.1410026029608047
2018-08-29,-2969.2884098973773,13415.0,2380.0,770.2192693361023,6.8841547940745285,0.0,0.0,-0.0,-0.0,-2.1410026029608047
2018-08-30,-3152.4169075300797,13200.0,2380.0,764.2589103482317,6.870763406525244,0.0,0.0,-0.0,-0.0,-2.1410026029608047
2018-08-31,-3611.6979494331936,12708.0,2380.0,764.6412438780833,6.857015945139997,0.0,0.0,-0.0,-0.0,-2.1410026029608047
2018-09-03,-3590.159696178618,12697.5,2380.0,765.4509748322059,6.843554494192697,0.0,0.0,-0.0,-0.0,-2.1410026029608047
2018-09-04,-3874.311656205584,12380.0,2380.0,768.4045404973832,6.829542712691421,0.0,0.0,-0.0,-0.0,-2.1410026029608047
2018-09-05,-3863.181976387874,12357.5,2380.0,770.3084694416308,6.815412595120955,0.0,0.0,-0.0,-0.0,-2.1410026029608047
2018-09-06,-3831.63523243455,12356.0,2380.0,772.2608990265364,6.801527408585946,0.0,0.0,-0.0,-0.0,-2.1410026029608047
2018-09-07,-3950.034309505885,12271.0,2390.0,773.4366434386221,6.787043644144722,0.0,0.0,-0.0,0.0,-2.1410026029608047
2018-09-10,-3864.1752242096773,12324.0,2390.0,775.8568156440127,6.773295072891078,0.0,0.0,-0.0,-0.0,-2.1410026029608047
2018-09-11,-4013.7376482578275,12142.5,2390.0,781.015330449434,6.759932070400764,0.0,0.0,-0.0,0.0,-2.1410026029608047
2018-09-12,-3650.552234487568,12543.0,2400.0,783.3649922196497,6.747313431036487,0.0,0.0,-0.0,-0.0,-2.1410026029608047
2018-09-13,-3703.5772965194956,12527.0,2410.0,786.1314518680172,6.734679376149169,0.0,0.0,-0.0,0.0,-2.1410026029608047
2018-09-14,-3627.8865558921225,12573.5,2410.0,788.7953826037219,6.722567035639885,0.0,0.0,-0.0,-0.0,-2.1410026029608047
2018-09-17,-4011.3778888777397,12158.0,2410.0,793.3927041671146,6.709285431069602,0.0,0.0,-0.0,0.0,-2.1410026029608047
2018-09-18,-3959.0402620737004,12312.5,2430.0,797.7032454303741,6.696107103734033,0.0,0.0,-0.0,0.0,-2.1410026029608047
2018-09-19,-3953.5791962036383,12420.0,2450.0,802.1909419075597,6.683093549470873,0.0,0.0,-0.0,0.0,-2.1410026029608047
2018-09-20,-4264.258600547615,12541.0,2520.0,808.4742412449403,6.668753412915721,0.0,0.0,-0.0,0.0,-2.1410026029608047
2018-09-21,-3838.361853528775,13166.5,2555.0,811.9159468243225,6.6555232303439436,0.0,0.0,-0.0,-0.0,-2.1410026029608047
2018-09-24,-4171.642293566572,12864.0,2565.0,817.7505212137524,6.641575942910944,0.0,0.0,-0.0,-0.0,-2.1410026029608047
2018-09-25,-4139.5072594629455,12860.5,2565.0,823.1389937221076,6.6276831420908175,0.0,0.0,-0.0,-0.0,-2.1410026029608047
2018-09-26,-4264.1600815058155,12731.5,2570.0,828.9294728127346,6.613097307978916,0.0,0.0,-0.0,-0.0,-2.1410026029608047
2018-09-27,-4482.831884996303,12474.0,2570.0,836.4749556307037,6.597989060309845,0.0,0.0,-0.0,0.0,-2.1410026029608047
2018-09-28,-4411.493297182606,12507.0,2570.0,843.250358864763,6.583071321860936,0.0,0.0,-0.0,-0.0,-2.1410026029608047
2018-10-01,-4473.264424095312,12406.0,2570.0,850.1586869169379,6.567807168908682,0.0,0.0,-0.0,0.0,-2.1410026029608047
2018-10-02,-4419.038900905394,12421.0,2570.0,856.5136070137949,6.552544319418441,0.0,0.0,-0.0,0.0,-2.1410026029608047
2018-10-03,-4125.477573305161,12677.0,2570.0,860.5335678719957,6.537929016850257,0.0,0.0,-0.0,-0.0,-2.1410026029608047
2018-10-04,-4362.136760611476,12402.5,2570.0,867.0300391656394,6.523204965218474,0.0,0.0,-0.0,0.0,-2.1410026029608047
2018-10-05,-4190.487426512867,12539.0,2570.0,870.7679769165636,6.5095281815225166,0.0,0.0,-0.0,0.0,-2.1410026029608047
2018-10-08,-4166.950920052928,12495.5,2565.0,873.364721622201,6.496082230040128,0.0,0.0,-0.0,0.0,-2.1410026029608047
2018-10-09,-3667.3200570238623,12933.0,2560.0,868.4827673502573,6.484500022274947,0.0,0.0,-0.0,-0.0,-2.1410026029608047
2018-10-10,-3964.8768331173524,12604.0,2560.0,864.4770811529039,6.472217512936465,0.0,0.0,-0.0,0.0,-2.1410026029608047
2018-10-11,-3840.075502300955,12601.5,2545.0,858.805573351334,6.460344008762655,0.0,0.0,-0.0,0.0,-2.1410026029608047
2018-10-12,-3577.8342174766585,12579.0,2505.0,846.4988330199762,6.449834018952758,0.0,0.0,-0.0,-0.0,-2.1410026029608047
2018-10-15,-3596.3301610814287,12534.5,2505.0,833.6662017645307,6.439453158116339,0.0,0.0,-0.0,0.0,-2.1410026029608047
2018-10-16,-3492.014242000514,12516.5,2490.0,825.7343403602193,6.429122185542375,0.0,0.0,-0.0,0.0,-2.1410026029608047
2018-10-17,-3617.9081686581885,12298.5,2480.0,824.477370000559,6.417906519620237,0.0,0.0,-0.0,-0.0,-2.1410026029608047
2018-10-18,-3610.4569873260825,12276.0,2480.0,825.9679019608654,6.40582943037342,0.0,0.0,-0.0,0.0,-2.1410026029608047
2018-10-19,-3482.8515105839633,12372.0,2480.0,827.027470646754,6.393085286525792,0.0,0.0,-0.0,0.0,-2.1410026029608047
2018-10-22,-3377.0589634931384,12447.5,2480.0,827.9705056240878,6.38087054979562,0.0,0.0,-0.0,0.0,-2.1410026029608047
2018-10-23,-3438.7498106303137,12290.5,2470.0,826.8226364209752,6.3681173322389935,0.0,0.0,-0.0,-0.0,-2.1410026029608047
2018-10-24,-3554.543905487277,12141.5,2470.0,821.6550216825672,6.354673645946266,0.0,0.0,-0.0,0.0,-2.1410026029608047
2018-10-25,-3528.5699922825715,12072.0,2460.0,818.1571772679164,6.341695118814053,0.0,0.0,-0.0,0.0,-2.1410026029608047
2018-10-26,-3607.21154295461,11834.0,2440.0,809.9043607732729,6.328365386456808,0.0,0.0,-0.0,-0.0,-2.1410026029608047
2018-10-29,-3723.0364131045008,11686.0,2440.0,802.7645204192282,6.315178857829713,0.0,0.0,-0.0,0.0,-2.1410026029608047
2018-10-30,-3531.1638555078534,11690.0,2415.0,796.1614312459409,6.302759360458738,0.0,0.0,-0.0,-0.0,-2.1410026029608047
2018-10-31,-3763.884828746277,11425.5,2415.0,791.3561560194962,6.2896003431661605,0.0,0.0,-0.0,0.0,-2.1410026029608047
2018-11-01,-3443.2542482525623,11718.5,2415.0,790.9789079231126,6.278159109007272,0.0,0.0,-0.0,0.0,-2.1410026029608047
2018-11-02,-3275.7908097499676,11860.5,2415.0,791.6653965451271,6.267615242132492,0.0,0.0,-0.0,-0.0,-2.1410026029608047
2018-11-05,-3435.5904727636225,11675.5,2415.0,792.6035239874783,6.257180319984937,0.0,0.0,-0.0,0.0,-2.1410026029608047
2018-11-06,-3386.7193278573613,11699.5,2415.0,792.8985811322246,6.246881709257707,0.0,0.0,-0.0,0.0,-2.1410026029608047
2018-11-07,-3411.1516183222902,11743.5,2430.0,793.2099634334849,6.236482147457733,0.0,0.0,-0.0,-0.0,-2.1410026029608047
2018-11-08,-3418.6872727614173,11710.0,2430.0,794.0825644987096,6.225797231589061,0.0,0.0,-0.0,-0.0,-2.1410026029608047
2018-11-09,-3827.594980340664,11397.0,2450.0,796.8887822130337,6.214120400139047,0.0,0.0,-0.0,-0.0,-2.1410026029608047
2018-11-12,-4029.4802910751696,11320.0,2475.0,800.8783689893412,6.20181021861623,0.0,0.0,-0.0,-0.0,-2.1410026029608047
