Date,Spread,EIAEBRT,EIANYHO,Spread_rolling_std,Hedge ratio,Position,Leg1_position,Leg2_position,dailypnl,cumpnl
2018-04-27,2.796711327825207,75.33,2.105,1.5550615882952934,34.45761932169824,-1.0,-1.0,34.45761932169824,0.368664348193881,5.487014373501137
2018-04-30,2.577751730568309,75.92,2.128,1.5617765920861604,34.465342231875795,-1.0,-1.0,34.465342231875795,-0.8281044295036561,4.658909943997481
2018-05-01,3.2793881711514246,74.85,2.076,1.5728336744394438,34.47524654568814,-1.0,-1.0,34.47524654568814,0.25533772011091116,4.914247664108392
2018-05-02,1.085157317595403,73.14,2.09,1.5720392030012573,34.476001283447175,-1.0,-1.0,34.476001283447175,0.07824002515564304,4.992487689264035
2018-05-03,1.2194227340286545,73.45,2.095,1.57218576872522,34.47760251359014,-1.0,-1.0,34.47760251359014,0.5582990176410219,5.550786706905057
2018-05-04,1.3079948044177456,74.75,2.13,1.5728965843445526,34.47981464581326,-1.0,-1.0,34.47981464581326,0.2590033025037638,5.809790009408821
2018-05-07,0.7543327217602638,74.75,2.146,1.572753236702656,34.4807396450325,-1.0,-1.0,34.4807396450325,0.04002786908167556,5.849817878490496
2018-05-08,0.09635512760699783,74.16,2.148,1.5726504272771862,34.48028159794832,-1.0,-1.0,34.48028159794832,0.6599138034714406,6.509731681961937
2018-05-09,2.0083210396776536,77.6,2.192,1.5762753876060305,34.48525500014705,-1.0,-1.0,34.48525500014705,0.06305816342490794,6.572789845386845
2018-05-10,1.8473302429671747,77.59,2.196,1.5791383972947717,34.4911975214175,-1.0,-1.0,34.4911975214175,0.04995453923218483,6.62274438461903
2018-05-11,1.5158152761616321,77.37,2.199,1.5809083878387251,34.49485435372368,-1.0,-1.0,34.49485435372368,0.3975119227119861,7.020256307331016
2018-05-14,1.4150405672323387,78.17,2.225,1.5807918160876917,34.496610981019174,-1.0,-1.0,34.496610981019174,-0.1958994640872599,6.824356843243756
2018-05-15,2.5799896722588755,78.94,2.213,1.586612218441561,34.505201232598786,-1.0,-1.0,34.505201232598786,0.368117980445671,7.192474823689427
2018-05-16,1.032784681451389,78.19,2.236,1.5867196461121562,34.50680470418095,-1.0,-1.0,34.50680470418095,0.2843478444690168,7.4768226681584435
2018-05-17,2.226705207646134,80.09,2.256,1.5910675578154545,34.5138718051214,-1.0,-1.0,34.5138718051214,-0.19283084843054357,7.2839918197279
2018-05-18,0.9931008029426209,78.38,2.242,1.5915931676136832,34.5169041913726,-1.0,-1.0,34.5169041913726,0.15446619596105812,7.438458015688958
2018-05-21,0.6100523467237764,78.34,2.252,1.5890833092329042,34.515962545859786,-1.0,-1.0,34.515962545859786,-0.13383855964242913,7.304619456046529
2018-05-22,2.913053021472294,80.42,2.245,1.5974384728183217,34.52425255168272,-1.0,-1.0,34.52425255168272,0.252186354894566,7.556805810941095
2018-05-23,0.6695347513119003,78.69,2.26,1.591417095466167,34.522329756056685,-1.0,-1.0,34.522329756056685,-0.3998282458280131,7.156977565113082
2018-05-24,1.7679754127915572,78.9,2.234,1.5938260793823307,34.52642103277012,-1.0,-1.0,34.52642103277012,-0.9290578171892656,6.227919747923816
2018-05-25,1.602935026240857,76.6,2.172,1.5947543815417993,34.529035439115624,-1.0,-1.0,34.529035439115624,0.0,6.227919747923816
2018-05-28,1.594777494316375,76.6,2.172,1.5966902352927872,34.53279120887827,-1.0,-1.0,34.53279120887827,-0.274797832401715,5.953121915522101
2018-05-29,0.16115799141367404,74.51,2.153,1.5966503382304313,34.53267162498204,-1.0,-1.0,34.53267162498204,0.7353273780745408,6.688449293596642
2018-05-30,-0.0773105613413918,75.89,2.2,1.595459295216263,34.53059570970063,-1.0,-1.0,34.53059570970063,-0.36838078375047256,6.32006850984617
2018-05-31,1.2697791997238284,76.45,2.177,1.596567910359565,34.53386348198262,1.0,1.0,-34.53386348198262,0.4984970556112357,6.818565565457406
2018-06-01,0.4962384877039909,74.54,2.144,1.5965442234003921,34.53533652625747,-1.0,-1.0,34.53533652625747,-0.33921414315437837,6.4793514223030275
2018-06-04,0.1254128056100683,73.41,2.122,1.5965879520524673,34.53562073251175,-1.0,-1.0,34.53562073251175,-0.28613953882969856,6.193211883473329
2018-06-05,0.24438182548729515,72.91,2.104,1.5962699353015404,34.536890767353945,-1.0,-1.0,34.536890767353945,0.044855643407071016,6.2380675268804
2018-06-06,0.45980313379868676,73.23,2.107,1.5961503409626794,34.53735019753266,-1.0,-1.0,34.53735019753266,0.628357515801079,6.866425042681479
2018-06-07,1.0688773154481908,75.23,2.147,1.5951014394462086,34.54174321590676,-1.0,-1.0,34.54174321590676,-0.28799565919528053,6.578429383486199
2018-06-08,1.564599860076882,75.11,2.129,1.5964933838435913,34.54457498352424,-1.0,-1.0,34.54457498352424,0.007056317401144985,6.585485700887344
2018-06-11,1.030062912172724,74.58,2.129,1.5970454176215287,34.54670600649473,-1.0,-1.0,34.54670600649473,-0.10111473163941044,6.484370969247934
2018-06-12,1.5083684293182245,74.86,2.123,1.5985014195540999,34.55093338232773,-1.0,-1.0,34.55093338232773,0.5017067441767077,6.986077713424641
2018-06-13,0.6431040738292495,75.07,2.154,1.5984597396570241,34.55287647454538,-1.0,-1.0,34.55287647454538,-0.3970352581082361,6.589042455316405
2018-06-14,1.204142329681261,74.77,2.129,1.5981889772524382,34.55418396914924,-1.0,-1.0,34.55418396914924,-1.2129491318310743,5.376093323485331
2018-06-15,1.1106917125413247,72.02,2.052,1.5988079098974077,34.55619312254321,-1.0,-1.0,34.55619312254321,0.7687596618501235,6.144852985335454
2018-06-18,2.2925310225434146,74.87,2.1,1.6030708997827952,34.56069951307457,-1.0,-1.0,34.56069951307457,-0.14878510785612345,5.996067877479331
2018-06-19,2.6376055781068573,74.92,2.091,1.6084861471077894,34.56833783926023,-1.0,-1.0,34.56833783926023,-0.35476034733674644,5.641307530142584
2018-06-20,2.718870320131174,74.25,2.069,1.6136642381228792,34.5728031318844,-1.0,-1.0,34.5728031318844,-0.31561233505246244,5.3256951950901215
2018-06-21,2.024752873890492,72.87,2.049,1.6153441429041664,34.57552324358688,-1.0,-1.0,34.57552324358688,0.7146181774645802,6.040313372554702
2018-06-22,1.3309426036964283,73.67,2.092,1.6163928173621462,34.578899329017005,-1.0,-1.0,34.578899329017005,-0.2363987192091085,5.803914653345593
2018-06-25,0.9959950516066414,72.82,2.077,1.616764197772331,34.58064754376185,-1.0,-1.0,34.58064754376185,0.3724977764547796,6.176412429800373
2018-06-26,0.9538553752443164,73.58,2.1,1.6165276477801558,34.5838783927408,-1.0,-1.0,34.5838783927408,0.5093484155926743,6.685760845393047
2018-06-27,2.309814405893434,76.09,2.133,1.62090312080749,34.58986666390369,-1.0,-1.0,34.58986666390369,0.01398233748568493,6.699743182878732
2018-06-28,2.4292816087054376,76.26,2.134,1.6244663564241846,34.597337577926226,-1.0,-1.0,34.597337577926226,0.5357494299796585,7.2354926128583905
2018-06-29,2.4172983984114467,77.44,2.168,1.6283553259000103,34.60456715940431,-1.0,-1.0,34.60456715940431,-0.8046106741967475,6.430881938661643
2018-07-02,3.433856028906604,76.71,2.117,1.6392275988386498,34.61319979739886,-1.0,-1.0,34.61319979739886,0.2889023383517332,6.719784277013376
2018-07-03,1.9912080788740951,75.87,2.134,1.6402818784697388,34.61986500521364,-1.0,-1.0,34.61986500521364,-0.014762093053907854,6.705022183959469
2018-07-04,3.092943674696187,76.99,2.134,1.6479724618146148,34.62842377005802,-1.0,-1.0,34.62842377005802,0.3881491949097609,7.093171378869229
2018-07-05,2.346822194596598,77.09,2.158,1.6513075379625215,34.63539286626664,-1.0,-1.0,34.63539286626664,-0.2294256341868739,6.8637457446823555
2018-07-06,0.7804142521649027,74.98,2.142,1.6468562464001988,34.64032948078203,-1.0,-1.0,34.64032948078203,0.4571512075431262,7.320896952225482
2018-07-09,1.826492018304819,77.08,2.172,1.6462820180043645,34.64710312232743,-1.0,-1.0,34.64710312232743,0.3096931542590252,7.630590106484507
2018-07-10,1.8388049450537807,77.8,2.192,1.645785827513652,34.65382986083313,-1.0,-1.0,34.65382986083313,-1.7075241820514102,5.9230659244330965
2018-07-11,3.1812609713127813,75.35,2.082,1.6522721606946573,34.663179168437665,-1.0,-1.0,34.663179168437665,0.14289322452347536,6.065959148956572
2018-07-12,-0.2708091416684084,72.11,2.088,1.6498079930150542,34.66513847781054,-1.0,-1.0,34.66513847781054,0.1382853739069142,6.204244522863486
2018-07-13,1.3700585954953368,74.11,2.098,1.6471689758678818,34.67108741873435,1.0,1.0,-34.67108741873435,1.1317705696461693,7.336015092509655
2018-07-16,0.7438442841581292,71.03,2.027,1.6450157477774434,34.67496581935958,-1.0,-1.0,34.67496581935958,0.08778529212762477,7.423800384637279
2018-07-17,0.40441511449515133,70.87,2.032,1.643228179198283,34.67794531766971,-1.0,-1.0,34.67794531766971,0.44865248726211343,7.872452871899393
2018-07-18,-0.8501855993958856,70.52,2.058,1.640985097615283,34.67939047589693,-1.0,-1.0,34.67939047589693,-0.05383816315450988,7.8186147087448825
2018-07-19,0.6274784524754864,71.94,2.056,1.6333255673224172,34.68507857369869,1.0,1.0,-34.68507857369869,-0.20174706921179522,7.616867639533087
2018-07-20,0.25469495182170476,71.99,2.068,1.6306785572487672,34.68825195753302,-1.0,-1.0,34.68825195753302,0.23132664887868876,7.848194288411776
2018-07-23,1.187943053159529,73.45,2.083,1.6311088203332313,34.691337948555194,-1.0,-1.0,34.691337948555194,0.19876490692658288,8.046959195338358
2018-07-24,0.8445277057688259,73.53,2.095,1.6303292668472136,34.69473617863063,-1.0,-1.0,34.69473617863063,0.3624321469406467,8.409391342279005
2018-07-25,0.21408458462990154,73.67,2.117,1.6269378247732944,34.6981178154795,-1.0,-1.0,34.6981178154795,0.39835356169743286,8.807744903976438
2018-07-26,0.1834856080537861,74.51,2.142,1.6266776823511446,34.699586550861916,-1.0,-1.0,34.699586550861916,-0.21502399881379555,8.592720905162643
2018-07-27,0.9542166268824275,74.84,2.129,1.6239034964816927,34.70445437910642,-1.0,-1.0,34.70445437910642,0.17730478864104401,8.770025693803687
2018-07-30,0.7183476088203378,74.99,2.14,1.6239047748025162,34.70637962204657,-1.0,-1.0,34.70637962204657,-0.4592519552629483,8.310773738540739
2018-07-31,0.8851513932910251,74.16,2.111,1.6211329088326476,34.71096570663617,-1.0,-1.0,34.71096570663617,-0.6323654788177746,7.678408259722964
2018-08-01,0.3893179129308493,72.28,2.071,1.6205418592380672,34.713028530694906,-1.0,-1.0,34.713028530694906,0.4265290158501813,8.104937275573146
2018-08-02,0.14960094848738947,72.95,2.097,1.6163328283963274,34.716451622085174,-1.0,-1.0,34.716451622085174,0.08921923926805038,8.194156514841197
2018-08-03,-0.493311648225486,72.48,2.102,1.6175063200202704,34.71613303911774,-1.0,-1.0,34.71613303911774,0.11519643109479219,8.30935294593599
2018-08-06,-0.705401250156541,72.51,2.109,1.6189686720550973,34.71569523478262,1.0,1.0,-34.71569523478262,-0.3813552010772463,7.927997744858743
2018-08-07,-1.7013700782277823,72.31,2.132,1.6222410108892158,34.71452630310871,1.0,1.0,-34.71452630310871,0.8082861992589991,8.736283944117742
2018-08-08,-1.5203129090554057,70.71,2.081,1.626032967514938,34.70942475206891,1.0,1.0,-34.70942475206891,-0.06897958176033438,8.667304362357408
2018-08-09,-1.808140939009462,70.55,2.085,1.6320406989291503,34.70414433525634,1.0,1.0,-34.70414433525634,-0.4929617512662292,8.174342611091179
2018-08-10,-2.388863711026275,71.0,2.115,1.6425582757607184,34.69922634091076,1.0,1.0,-34.69922634091076,0.043866648091193096,8.218209259182371
2018-08-13,-2.6550993289841927,70.62,2.112,1.6542459461850443,34.694649303496305,1.0,1.0,-34.694649303496305,0.1828253426358301,8.401034601818202
2018-08-14,-2.115241488298892,70.77,2.101,1.6625054617749844,34.6907384523079,1.0,1.0,-34.6907384523079,0.610178556383783,9.011213158201985
2018-08-15,-3.1430868693252165,68.38,2.062,1.6764266901988036,34.68626909278623,1.0,1.0,-34.68626909278623,-0.0551485999123638,8.95606455828962
2018-08-16,-2.443878318500481,69.21,2.066,1.6860701891568948,34.682419321636246,1.0,1.0,-34.682419321636246,-0.07049879064035862,8.885565767649261
2018-08-17,-1.6814789737814664,70.14,2.071,1.6915425167643228,34.67961321766367,1.0,1.0,-34.67961321766367,-0.17036933088334627,8.715196436765915
2018-08-20,-1.1040846132775073,71.11,2.082,1.672608156257216,34.68495898812561,1.0,1.0,-34.68495898812561,-0.22563832434953013,8.489558112416384
2018-08-21,-1.0659783440942334,71.65,2.096,1.6395383868280795,34.69273775958695,1.0,1.0,-34.69273775958695,-0.7762068559977405,7.713351256418644
2018-08-22,-1.4381194679016431,72.96,2.144,1.5998684595370374,34.700615423461585,1.0,1.0,-34.700615423461585,-0.0703712146151336,7.6429800418035105
2018-08-23,-0.8561607967981644,73.73,2.149,1.5750061369973225,34.70738054760268,1.0,1.0,-34.70738054760268,-0.34608770995302635,7.296892331850485
2018-08-24,-0.9488745715000135,74.41,2.171,1.5635174539495649,34.711595841317376,1.0,1.0,-34.711595841317376,-0.22384262633737953,7.073049705513105
2018-08-27,-1.4462000079781774,74.41,2.185,1.5428034031798519,34.71679634232411,1.0,1.0,-34.71679634232411,0.03604727481408628,7.109096980327191
2018-08-28,0.07383779043740901,75.91,2.184,1.527625336215531,34.72351749522096,1.0,1.0,-34.72351749522096,-0.5543588673374624,6.554738112989728
2018-08-29,-0.9888406864875492,76.07,2.219,1.5195293157779741,34.726832215632065,-1.0,-1.0,34.726832215632065,-0.05983217101589687,6.4949059419738315
2018-08-30,0.08566221854265166,77.05,2.216,1.5139832131529853,34.73119935986342,1.0,1.0,-34.73119935986342,0.014245279512097617,6.509151221485929
2018-08-31,0.008638892588848535,76.94,2.215,1.514416150923107,34.73199147061452,-1.0,-1.0,34.73199147061452,-0.011307512347283666,6.497843709138646
2018-09-03,0.8654739028569338,77.81,2.215,1.5096211458614068,34.737935032570235,-1.0,-1.0,34.737935032570235,-0.011827495087060873,6.486016214051586
2018-09-04,0.585791153720649,77.51,2.214,1.5005538851668907,34.74444844005391,-1.0,-1.0,34.74444844005391,-0.13052929958099063,6.355486914470595
2018-09-05,0.05387797389141724,76.68,2.205,1.4858783522224808,34.75107574880208,-1.0,-1.0,34.75107574880208,-0.28627075374022387,6.069216160730371
2018-09-06,-0.30112482652349115,75.67,2.186,1.4842639406530063,34.753488026771954,-1.0,-1.0,34.753488026771954,0.11287330631900232,6.182089467049374
2018-09-07,-0.6696201480303472,75.55,2.193,1.4819503890269339,34.75586874055191,1.0,1.0,-34.75586874055191,0.03199679555186666,6.21408626260124
2018-09-10,0.5744935323610889,76.77,2.192,1.4782140049751127,34.7607237534849,1.0,1.0,-34.7607237534849,-0.567858206987457,5.646228055613784
2018-09-11,0.729731867207704,78.22,2.229,1.4771188472038899,34.764588664330326,-1.0,-1.0,34.764588664330326,0.03937396496277172,5.685602020576555
2018-09-12,2.3717076605010874,80.02,2.233,1.4785707446184417,34.77308210456736,-1.0,-1.0,34.77308210456736,-0.4843952860320899,5.201206734544465
2018-09-13,1.1476105290899596,77.66,2.2,1.4771555435087533,34.77835885041365,-1.0,-1.0,34.77835885041365,-0.28725430354819903,4.913952430996266
2018-09-14,1.9665853423649224,77.87,2.182,1.4760194968773768,34.786166204232394,-1.0,-1.0,34.786166204232394,-0.03637933257023452,4.877573098426032
2018-09-17,2.357490948321839,78.22,2.18,1.4589230399324,34.799316078751446,-1.0,-1.0,34.799316078751446,0.4497586940546332,5.327331792480665
2018-09-18,2.3446974265100664,79.25,2.209,1.426792150874789,34.814532627202325,-1.0,-1.0,34.814532627202325,0.15533184210310985,5.482663634583775
2018-09-19,2.156875995737778,79.43,2.219,1.4236960837629278,34.823399731528724,-1.0,-1.0,34.823399731528724,-0.3088298222032657,5.17383381238051
2018-09-20,2.432246573283166,79.03,2.199,1.4212666865706753,34.83299382752016,-1.0,-1.0,34.83299382752016,-0.03003581341211909,5.143797998968391
2018-09-21,2.3480694579956776,78.9,2.197,1.412544494109296,34.843846400548166,-1.0,-1.0,34.843846400548166,1.0215209687724558,6.165318967740847
2018-09-24,2.0172132397023574,80.89,2.263,1.4066550604974386,34.85319786137766,-1.0,-1.0,34.85319786137766,0.19930008903979063,6.364619056780637
2018-09-25,2.824497223222224,82.21,2.277,1.404923668243487,34.86407675747816,-1.0,-1.0,34.86407675747816,0.17256124149078317,6.53718029827142
2018-09-26,2.0854081467917354,81.87,2.288,1.406009949711633,34.87088804773089,-1.0,-1.0,34.87088804773089,0.1564385079870212,6.693618806258441
2018-09-27,1.3954435708618718,81.54,2.298,1.4058538847928184,34.87578608752747,-1.0,-1.0,34.87578608752747,0.4711792080051652,7.1647980142636065
2018-09-28,1.4449539265381048,82.72,2.33,1.4037333050980743,34.881994022945015,-1.0,-1.0,34.881994022945015,0.8564404360597077,8.021238450323315
2018-10-01,1.5924506044001703,84.94,2.389,1.403014705058703,34.888049140058534,-1.0,-1.0,34.888049140058534,-0.25638492804199076,7.764853522281324
2018-10-02,2.853652847296061,85.63,2.372,1.4067872737153746,34.89727957533893,-1.0,-1.0,34.89727957533893,0.5611647246476257,8.32601824692895
2018-10-03,1.332198732287324,85.45,2.41,1.403837868210168,34.90365197830401,-1.0,-1.0,34.90365197830401,-0.45622384257095766,7.869794404357992
2018-10-04,3.0097273610214614,86.07,2.379,1.4068844488299244,34.913943942403755,-1.0,-1.0,34.913943942403755,-0.15039726995407776,7.7193971344039145
2018-10-05,2.425026989950382,85.12,2.368,1.4088745901243362,34.9218636022169,-1.0,-1.0,34.9218636022169,0.04006812550228385,7.759465259906198
2018-10-08,1.4401606124729511,84.22,2.37,1.4064592001291805,34.92820227321816,-1.0,-1.0,34.92820227321816,0.4162302602489862,8.175695520155184
2018-10-09,1.3499761423787646,85.16,2.399,1.4009570184653843,34.935399690546575,-1.0,-1.0,34.935399690546575,-0.45026440876855706,7.7254311113866265
2018-10-10,1.1149976410279265,83.82,2.367,1.3982922671828073,34.94085439753784,-1.0,-1.0,34.94085439753784,-0.8267084994476053,6.8987226119390215
2018-10-11,0.6560512322993048,81.35,2.309,1.3878345351619428,34.94757417397171,-1.0,-1.0,34.94757417397171,-0.022403503876126885,6.876319108062894
2018-10-12,0.07659904639817228,80.71,2.307,1.3835567993048496,34.951625900997755,-1.0,-1.0,34.951625900997755,-0.0479287565777928,6.828390351485101
2018-10-15,0.370095413042435,80.91,2.304,1.3779986472370913,34.95655581031144,-1.0,-1.0,34.95655581031144,0.21710620376256812,7.045496555247669
2018-10-16,-0.5053081775117789,80.53,2.318,1.3765607061870593,34.95914934318886,-1.0,-1.0,34.95914934318886,-0.27885141028870225,6.766645144958967
2018-10-17,-0.4660197299748461,79.91,2.299,1.3764395096894195,34.96129609829267,1.0,1.0,-34.96129609829267,0.2481952959336383,7.0148404408926055
2018-10-18,0.4763428862019623,80.3,2.283,1.3758742064803917,34.964370176871675,1.0,1.0,-34.964370176871675,-0.13683962367809455,6.878000817214511
2018-10-19,0.23738938384749986,80.38,2.292,1.376327138438046,34.96623499832133,-1.0,-1.0,34.96623499832133,0.2737330763785385,7.1517338935930495
2018-10-22,-0.32449045126776355,80.45,2.31,1.377933896024609,34.9673118836657,-1.0,-1.0,34.9673118836657,-1.2191383412318377,5.932595552361212
2018-10-23,0.754722418154131,78.67,2.228,1.3770591625111799,34.97095044068486,1.0,1.0,-34.97095044068486,0.10866287903398739,6.0412584313952
2018-10-24,-0.2932280776585685,77.34,2.22,1.3785435533818566,34.96992255750386,-1.0,-1.0,34.96992255750386,0.599101456786683,6.640359888181883
2018-10-25,-1.6523011897081687,77.3,2.258,1.3868804169097477,34.96558954371486,1.0,1.0,-34.96558954371486,-0.4477772409621039,6.192582647219779
2018-10-26,-2.5508363272072785,77.4,2.287,1.402040140356856,34.958826553217,1.0,1.0,-34.958826553217,0.4453579443034973,6.637940591523276
2018-10-29,-1.3688657040969616,77.56,2.258,1.4083332143189993,34.95521067497651,1.0,1.0,-34.95521067497651,0.1770085927895886,6.814949184312865
2018-10-30,-2.780483197353874,75.68,2.245,1.4265555855663976,34.94899028835362,1.0,1.0,-34.94899028835362,0.14457542395261055,6.959524608265475
2018-10-31,-3.2596229345767256,74.84,2.235,1.4493507290791519,34.94390287900525,1.0,1.0,-34.94390287900525,0.7806783608021155,7.740202969067591
2018-11-01,-4.9817790229142105,71.25,2.182,1.4924530765453006,34.93665399766921,1.0,1.0,-34.93665399766921,0.46236275313286485,8.202565722200456
2018-11-02,-4.097307405824395,71.11,2.153,1.52164476653062,34.931401489003434,0.0,0.0,-0.0,0.0,8.202565722200456
2018-11-05,-3.0801786549549632,72.68,2.169,1.5374929497594287,34.9286208644329,0.0,0.0,-0.0,-0.0,8.202565722200456
2018-11-06,-5.247433786879995,70.64,2.173,1.5761938797916215,34.922887154569715,1.0,1.0,-34.922887154569715,-0.8112082955046689,7.391357426695787
2018-11-07,-7.50985121350169,70.1,2.223,1.653332064546194,34.91221377125582,0.0,0.0,-0.0,0.0,7.391357426695787
2018-11-08,-5.962182753234686,69.29,2.156,1.7039012467381554,34.90360981133334,0.0,0.0,-0.0,0.0,7.391357426695787
2018-11-09,-5.768856936602319,69.01,2.143,1.7515423384165087,34.894473605507386,0.0,0.0,-0.0,0.0,7.391357426695787
2018-11-12,-4.291547006368788,69.81,2.124,1.7793963119193554,34.88773399546553,0.0,0.0,-0.0,0.0,7.391357426695787
2018-11-13,-5.9463447379658305,65.45,2.047,1.8274117001822594,34.87852698483919,1.0,1.0,-34.87852698483919,-0.5709910048035027,6.820366421892285
2018-11-14,-7.641636051701525,64.88,2.08,1.900233591282653,34.86617117870265,0.0,0.0,-0.0,0.0,6.820366421892285
2018-11-15,-6.194057905619985,65.61,2.06,1.948068340740695,34.85633878913591,0.0,0.0,-0.0,-0.0,6.820366421892285
2018-11-16,-6.627899681622338,65.29,2.064,2.000928274290026,34.84394364419687,0.0,0.0,-0.0,-0.0,6.820366421892285
2018-11-19,-7.987595590771036,64.14,2.071,2.071485881027568,34.82742423504154,0.0,0.0,-0.0,0.0,6.820366421892285
2018-11-20,-7.084173712846834,61.5,1.97,2.1264312547145954,34.81430137707961,0.0,0.0,-0.0,0.0,6.820366421892285
2018-11-21,-6.595112887253116,61.65,1.961,2.1721165241333953,34.801179442760386,0.0,0.0,-0.0,-0.0,6.820366421892285
2018-11-22,-7.110444742654394,61.11,1.961,2.2242884394230926,34.78860007274574,0.0,0.0,-0.0,-0.0,6.820366421892285
2018-11-23,-10.490993789313123,57.69,1.961,2.327825805109673,34.768482299496746,0.0,0.0,-0.0,0.0,6.820366421892285
2018-11-26,-5.6470258855531625,59.7,1.88,2.3589320235892877,34.75905632210275,0.0,0.0,-0.0,0.0,6.820366421892285
2018-11-27,-5.574824903285375,59.58,1.875,2.388440156570039,34.74923994841887,1.0,1.0,-34.74923994841887,0.9366897638007708,7.757056185693055
2018-11-28,-5.35785251016803,57.97,1.823,2.4133469804415726,34.73826248500715,1.0,1.0,-34.73826248500715,-0.032590997731830995,7.724465187961224
2018-11-29,-5.089770250971085,58.29,1.825,2.4364909320213135,34.728641233408815,1.0,1.0,-34.728641233408815,0.14228489089707866,7.866750078858303
2018-11-30,-5.374636172746548,57.71,1.817,2.4622160415448007,34.71911732126943,1.0,1.0,-34.71911732126943,-1.1038491533124155,6.762900925545887
2018-12-03,-4.980927766044388,60.17,1.877,2.4841226476116263,34.710137328739684,1.0,1.0,-34.710137328739684,0.01745055675585827,6.780351482301746
2018-12-04,-3.9162158717612954,61.22,1.877,2.497116329249295,34.70229934563734,1.0,1.0,-34.70229934563734,0.05840473241757354,6.838756214719319
2018-12-05,-3.618509732122824,61.4,1.874,2.5080760299278766,34.6950425464903,1.0,1.0,-34.6950425464903,0.3861901999981571,7.224946414717476
2018-12-06,-6.337750666598154,57.83,1.85,2.5418882009710977,34.68527063059359,1.0,1.0,-34.68527063059359,-0.28913389955439694,6.935812515163079
2018-12-07,-3.107048177878049,61.71,1.869,2.5502951456447063,34.68006858099414,1.0,1.0,-34.68006858099414,0.7192056988050815,7.655018213968161
2018-12-10,-3.130106989988583,60.29,1.829,2.558638426513943,34.67474411699759,1.0,1.0,-34.67474411699759,-0.1609548978960896,7.494063316072071
2018-12-11,-3.9574921645405183,59.73,1.837,2.571758211243053,34.66929350274388,1.0,1.0,-34.66929350274388,-0.034229735149469497,7.459833580922602
2018-12-12,-3.8072273512616164,59.94,1.839,2.5837888083140608,34.664071425373365,1.0,1.0,-34.664071425373365,-0.6372124939949676,6.822621086927635
2018-12-13,-5.853258992466678,59.03,1.872,2.6054917113996137,34.659860572898864,1.0,1.0,-34.659860572898864,0.7141183754087694,7.536739462336405
2018-12-14,-4.9614053138350656,58.56,1.833,2.6242866127422517,34.65434005119207,1.0,1.0,-34.65434005119207,0.7774795905767137,8.314219052913119
2018-12-17,-4.467833004889307,57.59,1.791,2.6393119130266953,34.649823006638364,1.0,1.0,-34.649823006638364,0.7914468853979233,9.105665938311041
2018-12-18,-5.300426545703864,55.26,1.748,2.6588445855434384,34.64555294376651,1.0,1.0,-34.64555294376651,-0.7073712411331526,8.398294697177889
2018-12-19,-6.19706421941418,55.6,1.784,2.6859296321170185,34.63960998846086,1.0,1.0,-34.63960998846086,0.6687821166994146,9.067076813877303
2018-12-20,-7.660323519716087,52.84,1.747,2.7281875375381364,34.63098083555586,1.0,1.0,-34.63098083555586,0.6567640875211452,9.723840901398448
2018-12-21,-7.380718351455698,51.93,1.713,2.7656345125932567,34.62388695356433,0.0,0.0,-0.0,0.0,9.723840901398448
2018-12-24,-7.3640216248658845,51.93,1.713,2.8043451482033035,34.61413988608633,0.0,0.0,-0.0,0.0,9.723840901398448
2018-12-25,-7.349136110658499,51.93,1.713,2.8416129306156073,34.60545015216491,0.0,0.0,-0.0,0.0,9.723840901398448
2018-12-26,-7.952270585451082,51.93,1.731,2.8850234918628095,34.594032689457585,0.0,0.0,-0.0,0.0,9.723840901398448
2018-12-27,-6.750435261726736,51.49,1.684,2.915553961655537,34.58458150933892,0.0,0.0,-0.0,0.0,9.723840901398448
2018-12-28,-6.237455623559903,50.57,1.643,2.9409145327230104,34.575444688715706,1.0,1.0,-34.575444688715706,0.0,9.723840901398448
2018-12-31,-6.220538117421249,50.57,1.643,2.9649695754291336,34.565147971650184,1.0,1.0,-34.565147971650184,0.0,9.723840901398448
2019-01-01,-6.206988509945738,50.57,1.643,2.98940434961708,34.55690110161031,1.0,1.0,-34.55690110161031,-0.8564302376302834,8.867410663768165
2019-01-02,-4.226193993903706,54.06,1.687,2.9998335923099364,34.55020390865661,1.0,1.0,-34.55020390865661,-0.6092809420492536,8.258129721718912
2019-01-03,-6.041890895858394,53.23,1.716,3.0220448408836917,34.54072896029044,1.0,1.0,-34.54072896029044,-0.6994840866786645,7.558645635040248
2019-01-04,-4.896144469413613,55.64,1.753,3.036020389346236,34.532883325392824,1.0,1.0,-34.532883325392824,0.006540809077989988,7.565186444118238
2019-01-07,-3.4595746751459444,57.1,1.754,3.0418700160926924,34.526553406582636,1.0,1.0,-34.526553406582636,-0.711968272495707,6.853218171622531
2019-01-08,-4.879414631108986,56.91,1.79,3.055662754591817,34.51922605089887,1.0,1.0,-34.51922605089887,-1.0351235033967436,5.818094668225788
2019-01-09,-4.247937879726564,59.46,1.846,3.065028402795316,34.51134229670995,1.0,1.0,-34.51134229670995,-0.3756130260117322,5.442481642214056
2019-01-10,-3.951001580957268,60.47,1.867,3.073469001835029,34.5050892238657,1.0,1.0,-34.5050892238657,0.2938460073048714,5.736327649518928
2019-01-11,-4.581759382594306,59.24,1.85,3.0851313885964005,34.49824831491584,1.0,1.0,-34.49824831491584,0.5706513416377195,6.306978991156647
