Date,Spread,EIAEBRT,DIESELA,Spread_rolling_std,Hedge ratio,Position,Leg1_position,Leg2_position,dailypnl,cumpnl
2018-05-29,1.3744333651190601,74.51,2.2498,2.9017808897388697,32.507585845355564,-1.0,-1.0,32.507585845355564,0.5565531878783554,3.5541468099101383
2018-05-30,1.4532989006073507,75.89,2.2896,2.90199599611992,32.51078839072006,-1.0,-1.0,32.51078839072006,-0.15505214433554523,3.399094665574593
2018-05-31,2.335189012256137,76.45,2.2792,2.9026958953962003,32.51790583877846,-1.0,-1.0,32.51790583877846,-0.43584837872042376,2.963246286854169
2018-06-01,1.46199052860554,74.54,2.2469,2.900733161003419,32.52392606319572,-1.0,-1.0,32.52392606319572,-0.34092588586242056,2.6223204009917485
2018-06-04,1.1215256377420388,73.41,2.2222999999999997,2.8991433773980417,32.528674959392504,-1.0,-1.0,32.528674959392504,-0.26544441930496504,2.3568759816867835
2018-06-05,1.2142067905330975,72.91,2.2037,2.8965828571615777,32.53428016947266,-1.0,-1.0,32.53428016947266,-0.4015265760816758,1.9553494056051077
2018-06-06,2.393878350370386,73.23,2.1768,2.897030706382859,32.5414009783304,-1.0,-1.0,32.5414009783304,0.6424125869052584,2.597761992510366
2018-06-07,2.9123753832016632,75.23,2.2216,2.8946798164771286,32.55204565034135,-1.0,-1.0,32.55204565034135,-0.28852485199899297,2.309237140511373
2018-06-08,3.41692568215538,75.11,2.2018,2.898157126904594,32.56112013708994,-1.0,-1.0,32.56112013708994,-0.07575877605316321,2.23347836445821
2018-06-11,3.049697181541106,74.58,2.1962,2.8996008383558154,32.570031335242184,-1.0,-1.0,32.570031335242184,-0.018584533192098657,2.2148938312661115
2018-06-12,3.3365741265516107,74.86,2.1952000000000003,2.897708898625014,32.58173554730703,-1.0,-1.0,32.58173554730703,0.3905147307614598,2.6054085620275713
2018-06-13,2.658905464856204,75.07,2.2217,2.891984141191998,32.592651813991,-1.0,-1.0,32.592651813991,-0.3686253061564858,2.2367832558710856
2018-06-14,3.1635574724676445,74.77,2.1963,2.8913897836976745,32.603215647922575,-1.0,-1.0,32.603215647922575,-1.1448514520613338,1.0919318038097519
2018-06-15,2.9875599512431847,72.02,2.1167,2.8900295940877574,32.61323760984401,-1.0,-1.0,32.61323760984401,0.7446737941662418,1.8366055979759937
2018-06-18,4.150821323465095,74.87,2.1675999999999997,2.893596800520952,32.625566837301584,-1.0,-1.0,32.625566837301584,0.1573726130252966,1.9939782110012902
2018-06-19,3.8278341510020226,74.92,2.1781,2.890529884373454,32.63953255084614,-1.0,-1.0,32.63953255084614,-0.8017631149315392,1.192215096069751
2018-06-20,4.896399685706896,74.25,2.124,2.8989999846284666,32.652354196936486,-1.0,-1.0,32.652354196936486,-0.2934870181551104,0.8987280779146407
2018-06-21,4.155939785316107,72.87,2.1037,2.9039165980759565,32.663431199640584,-1.0,-1.0,32.663431199640584,0.7048004957824329,1.6035285736970737
2018-06-22,3.4269548561981082,73.67,2.1498,2.9042202930193137,32.674223250442786,-1.0,-1.0,32.674223250442786,-0.12829034870847963,1.475238224988594
2018-06-25,2.8571744713477756,72.82,2.1406,2.903037500080742,32.68374545858741,-1.0,-1.0,32.68374545858741,0.22775186567106143,1.7029900906596556
2018-06-26,3.083408787301181,73.58,2.1562,2.8997962720363604,32.69482942802097,-1.0,-1.0,32.69482942802097,0.5238921642318932,2.2268822548915486
2018-06-27,4.359406268848176,76.09,2.193,2.9009172263662384,32.70888907029267,-1.0,-1.0,32.70888907029267,0.09918871549943417,2.3260709703909828
2018-06-28,4.275714706483555,76.26,2.1997999999999998,2.9007711680034403,32.72310450655353,-1.0,-1.0,32.72310450655353,0.44715438114436,2.7732253515353427
2018-06-29,4.421146438879958,77.44,2.2309,2.906059384685188,32.73067083290154,-1.0,-1.0,32.73067083290154,-0.7417546401481665,2.0314707113871764
2018-07-02,5.347571289589638,76.71,2.1797,2.9151637708537486,32.739564486126696,-1.0,-1.0,32.739564486126696,0.23174750540151848,2.2632182167886947
2018-07-03,3.9958365290860343,75.87,2.1944,2.913065669962257,32.75344671478034,-1.0,-1.0,32.75344671478034,-0.014762093053907854,2.248456123734787
2018-07-04,5.081592948023939,76.99,2.1944,2.9172451634258056,32.769051700681764,-1.0,-1.0,32.769051700681764,0.31677477257271724,2.5652308963075043
2018-07-05,4.451645083492139,77.09,2.2157,2.9180341369539264,32.783479223950835,-1.0,-1.0,32.783479223950835,-0.1694160863112047,2.3958148099962995
2018-07-06,2.750585953607157,74.98,2.2024,2.9089768582675646,32.79577463058157,-1.0,-1.0,32.79577463058157,0.33086383927713475,2.7266786492734343
2018-07-09,4.02813386016966,77.08,2.2265,2.9057831252075106,32.8101801661039,-1.0,-1.0,32.8101801661039,0.33548645992234266,3.062165109195777
2018-07-10,3.9480655531789495,77.8,2.2499000000000002,2.9015739680906174,32.8245408448469,-1.0,-1.0,32.8245408448469,-1.5791713865448682,1.482993722650909
2018-07-11,5.087803141710438,75.35,2.1395,2.903363653279411,32.8404752784714,-1.0,-1.0,32.8404752784714,0.05527901870284613,1.538272741353755
2018-07-12,1.7995368294463674,72.11,2.1403,2.892670336614624,32.850751376234,-1.0,-1.0,32.850751376234,0.16105319638615315,1.6993259377399081
2018-07-13,3.366099404025249,74.11,2.1526,2.884861125509241,32.864396820577326,-1.0,-1.0,32.864396820577326,-1.0714265581872333,0.6278993795526748
2018-07-16,2.657385706055294,71.03,2.0797,2.8761812980898123,32.876190938089486,-1.0,-1.0,32.876190938089486,0.10974792846514936,0.7376473080178242
2018-07-17,2.252726852656636,70.87,2.0865,2.869739633912735,32.886303928753115,-1.0,-1.0,32.886303928753115,0.41473679980601297,1.152384107823837
2018-07-18,1.0281364851621362,70.52,2.1125,2.8586413499069563,32.89555669341438,-1.0,-1.0,32.89555669341438,-0.007678642668554968,1.1447054651552822
2018-07-19,2.3950813518047767,71.94,2.1133,2.8454632782362044,32.90820926900829,-1.0,-1.0,32.90820926900829,0.30762965508322804,1.4523351202385102
2018-07-20,1.772725402185344,71.99,2.1331,2.837391067824332,32.91794786827371,-1.0,-1.0,32.91794786827371,0.32230927124377357,1.7746443914822838
2018-07-23,2.482704274641506,73.45,2.1553,2.835115919326224,32.92687594551037,-1.0,-1.0,32.92687594551037,0.30139871109324057,2.0760431025755244
2018-07-24,1.8916468121486503,73.53,2.1751,2.830253014663944,32.93565959627205,-1.0,-1.0,32.93565959627205,0.38270626475847547,2.4587493673339997
2018-07-25,1.1759514879294102,73.67,2.2005,2.821656863982576,32.944352879832124,-1.0,-1.0,32.944352879832124,-0.3856847811340352,2.0730645861999646
2018-07-26,2.81739561498604,74.51,2.1755,2.8188265779082085,32.95454120202894,-1.0,-1.0,32.95454120202894,0.45758600644336733,2.530650592643332
2018-07-27,2.119483891144611,74.84,2.206,2.81165591951487,32.96487584263617,-1.0,-1.0,32.96487584263617,0.17582075708896897,2.706471349732301
2018-07-30,1.8596711352613653,74.99,2.2178999999999998,2.8084711486963987,32.972780046322484,-1.0,-1.0,32.972780046322484,-0.5003451916328113,2.2061261580994898
2018-07-31,2.139539351555513,74.16,2.1835,2.7985926050614958,32.98395266702289,-1.0,-1.0,32.98395266702289,-0.5094018337148567,1.696724324384633
2018-08-01,1.4096150671403507,72.28,2.1481,2.7922237581035603,32.99212556811119,-1.0,-1.0,32.99212556811119,0.36394805749581843,2.0606723818804515
2018-08-02,1.2563422086043374,72.95,2.1724,2.779265751251942,33.00205201224252,-1.0,-1.0,33.00205201224252,0.0793620516836444,2.1400344335640957
2018-08-03,0.6136241784715253,72.48,2.1772,2.773231906265186,33.00862383865905,-1.0,-1.0,33.00862383865905,0.10268118829803934,2.242715621862135
2018-08-06,0.40399081150400207,72.51,2.184,2.7653189411186716,33.01557197275458,-1.0,-1.0,33.01557197275458,0.16148695165019122,2.4042025735123262
2018-08-07,-0.1584341774217819,72.31,2.1944999999999997,2.754609997631284,33.02275423897097,-1.0,-1.0,33.02275423897097,-0.7408047576624559,1.6633978158498703
2018-08-08,-0.0911716682119561,70.71,2.1438,2.754365083229909,33.02601533175294,1.0,1.0,-33.02601533175294,-0.2071540797130387,1.4562437361368317
2018-08-09,-0.6937658100573003,70.55,2.1571000000000002,2.7566878228873666,33.0275674795129,1.0,1.0,-33.0275674795129,-0.5662565752449599,0.8899871608918718
2018-08-10,-1.4926409220823729,71.0,2.1944999999999997,2.7453396159819463,33.033784881331684,1.0,1.0,-33.033784881331684,0.26259109574850437,1.1525782566403762
2018-08-13,-1.2992812878066928,70.62,2.1767,2.7323842542349492,33.04051145670359,1.0,1.0,-33.04051145670359,0.19945332655120496,1.352031583191581
2018-08-14,-0.7356039376102927,70.77,2.1637,2.719655221315782,33.04783654740042,1.0,1.0,-33.04783654740042,0.49164600430989824,1.8436775875014793
2018-08-15,-2.001516604509476,68.38,2.1293,2.707968487666257,33.053828302498225,1.0,1.0,-33.053828302498225,-0.13222892450927892,1.7114486629922003
2018-08-16,-1.4997989532891296,69.21,2.1386000000000003,2.680810008196649,33.06359251533205,1.0,1.0,-33.06359251533205,0.011891325427610002,1.7233399884198104
2018-08-17,-0.5946352308510399,70.14,2.1387,2.6577624501896566,33.073659340183774,1.0,1.0,-33.073659340183774,-0.3062830837179647,1.4170569047018458
2018-08-20,-0.34272634197736807,71.11,2.1593999999999998,2.6091356737482827,33.08915733165573,1.0,1.0,-33.08915733165573,-0.16249488117510114,1.2545620235267445
2018-08-21,-0.20095913585409164,71.65,2.1705,2.5693393964196862,33.10341356178488,1.0,1.0,-33.10341356178488,-0.6817612221746876,0.5728008013520569
2018-08-22,-0.4430703745237423,72.96,2.2163999999999997,2.5232727984890273,33.118151224744516,1.0,1.0,-33.118151224744516,-0.0716290149979065,0.5011717863541504
2018-08-23,0.11469439654476332,73.73,2.2218999999999998,2.490152550992919,33.131691616839305,1.0,1.0,-33.131691616839305,-0.41127929933567786,0.08989248701847252
2018-08-24,-0.16853312766301087,74.41,2.2500999999999998,2.459577077292951,33.14454163266655,-1.0,-1.0,33.14454163266655,-0.3947707727458591,-0.30487828572738657
2018-08-27,0.6818456559029187,74.41,2.2233,2.412887083903931,33.16158608559217,1.0,1.0,-33.16158608559217,0.038057156512923046,-0.26682112921446355
2018-08-28,2.1810939869978796,75.91,2.2221,2.3761125730383155,33.17983259664376,-1.0,-1.0,33.17983259664376,0.4936262051733804,0.22680507595891686
2018-08-29,1.2006911671282978,76.07,2.2553,2.3331938871479103,33.19705087255429,-1.0,-1.0,33.19705087255429,0.65980157221638,0.8866066481752969
2018-08-30,0.6300370345197592,77.05,2.301,2.3004195746017033,33.21163101498489,-1.0,-1.0,33.21163101498489,0.07503882134304962,0.9616454695183465
2018-08-31,0.31402435274445395,76.94,2.3061000000000003,2.2580330256561423,33.22751643348317,-1.0,-1.0,33.22751643348317,-0.011307512347283666,0.9503379571710628
2018-09-03,1.147227799758852,77.81,2.3061000000000003,2.2251154452561046,33.24347261620968,-1.0,-1.0,33.24347261620968,-0.24841485502296395,0.7019231021480989
2018-09-04,1.3843576995079019,77.51,2.2886,2.1726819136425135,33.26297400178804,-1.0,-1.0,33.26297400178804,-0.15643502380184388,0.545488078346255
2018-09-05,0.895547874270676,76.68,2.2771,2.120367382698265,33.28112604880301,-1.0,-1.0,33.28112604880301,-0.447218993165648,0.09826908518060701
2018-09-06,0.9048811809862656,75.67,2.2456,2.0984408149707776,33.29405006190494,-1.0,-1.0,33.29405006190494,0.11278345321976832,0.21105253840037533
2018-09-07,0.5053129720100458,75.55,2.2531,2.0727156487699587,33.307304171137524,-1.0,-1.0,33.307304171137524,0.0015912083371312155,0.21264374673750655
2018-09-10,1.6528402111530909,76.77,2.2543,2.0511444100813065,33.32172283584567,-1.0,-1.0,33.32172283584567,0.5295025646192364,0.7421463113567429
2018-09-11,1.8319567199541211,78.22,2.2914,2.0286352086620836,33.336843536722476,-1.0,-1.0,33.336843536722476,0.03809243528584618,0.7802387466425891
2018-09-12,3.4481229534051465,80.02,2.2956,2.006849382639082,33.35593180283797,-1.0,-1.0,33.35593180283797,-0.45436890349061443,0.32586984315197465
2018-09-13,2.165250836380096,77.66,2.2622999999999998,1.9896420216619766,33.370794838712776,-1.0,-1.0,33.370794838712776,-0.3360727741492204,-0.01020293099724573
2018-09-14,3.0883713297103412,77.87,2.2397,1.9648650356796875,33.38912741451519,-1.0,-1.0,33.38912741451519,-0.07008924158483718,-0.0802921725820829
2018-09-17,3.5437175357281063,78.22,2.2353,1.944038592095892,33.407722661062,-1.0,-1.0,33.407722661062,0.3828883136725044,0.30259614109042154
2018-09-18,3.6439265309374207,79.25,2.2618,1.916646944310566,33.42739122338959,-1.0,-1.0,33.42739122338959,0.14847562964103478,0.4510717707314563
2018-09-19,3.4409039065876925,79.43,2.272,1.8900828241758694,33.44590497069204,-1.0,-1.0,33.44590497069204,-0.04354311864758773,0.40752865208386857
2018-09-20,3.1167464322303857,79.03,2.2687,1.8755318771367444,33.46112468275648,-1.0,-1.0,33.46112468275648,-0.05735117560968612,0.35017747647418246
2018-09-21,3.084130050265827,78.9,2.2647,1.8563968568373541,33.47722433423154,-1.0,-1.0,33.47722433423154,0.9415333870149737,1.291710863489156
2018-09-24,2.851415044442959,80.89,2.3301,1.8442696776037846,33.49151751236301,-1.0,-1.0,33.49151751236301,0.17197340988541446,1.4636842733745705
2018-09-25,3.694791825001971,82.21,2.3432,1.8321313417417016,33.50768529148089,-1.0,-1.0,33.50768529148089,0.0713456000581232,1.5350298734326937
2018-09-26,3.1628720751551356,81.87,2.3479,1.8198914502846086,33.522351005087465,-1.0,-1.0,33.522351005087465,0.11682373290577854,1.6518536063384723
2018-09-27,2.5370523951560955,81.54,2.3558000000000003,1.8088074057064405,33.53550709094316,-1.0,-1.0,33.53550709094316,0.43678741472492877,2.088641021063401
2018-09-28,2.6191262174333048,82.72,2.3875,1.7923224607903974,33.55010420212217,-1.0,-1.0,33.55010420212217,0.7671230569403328,2.855764078003734
2018-10-01,2.908558780163929,84.94,2.444,1.7802244548049413,33.56441948438464,-1.0,-1.0,33.56441948438464,-0.0300968145879286,2.8256672634158053
2018-10-02,3.6116522167441474,85.63,2.4424,1.7668666222947054,33.58104642288562,-1.0,-1.0,33.58104642288562,0.34033239048614417,3.1659996539019497
2018-10-03,2.569951889846422,85.45,2.467,1.7520666048286366,33.59547957444409,-1.0,-1.0,33.59547957444409,-0.45120083444897685,2.714798819452973
2018-10-04,4.242156294354174,86.07,2.4344,1.7422615283603062,33.613146444974454,-1.0,-1.0,33.613146444974454,-0.1449880042942122,2.569810815158761
2018-10-05,3.6362917261016605,85.12,2.4231,1.7361017705020032,33.62787679992503,-1.0,-1.0,33.62787679992503,0.06469766117386144,2.6345084763326225
2018-10-08,2.5790597600869205,84.22,2.427,1.7325725769926603,33.63862391426167,-1.0,-1.0,33.63862391426167,0.368607315693875,3.0031157920264975
2018-10-09,2.5639972848811254,85.16,2.4544,1.7201828497790705,33.65221753386525,-1.0,-1.0,33.65221753386525,-0.46277794762719593,2.5403378443993017
2018-10-10,2.368529501601543,83.82,2.4194999999999998,1.7100894100775748,33.66458793072885,-1.0,-1.0,33.66458793072885,-0.7844929910904495,1.7558448533088522
2018-10-11,1.843480694304148,81.35,2.3609999999999998,1.7030975017768166,33.674934055779694,-1.0,-1.0,33.674934055779694,0.05778772706049664,1.813632580369349
2018-10-12,1.0639831599117002,80.71,2.3645,1.6968719190101906,33.68408409392611,-1.0,-1.0,33.68408409392611,-0.2660244469872281,1.5476081333821208
2018-10-15,1.8586803245710826,80.91,2.346,1.6837270125205308,33.69621469540874,-1.0,-1.0,33.69621469540874,0.13683859485632843,1.6844467282384492
2018-10-16,1.1461378076257631,80.53,2.3552,1.6774110568512477,33.705783879234986,-1.0,-1.0,33.705783879234986,-0.31573456378076364,1.3687121644576856
2018-10-17,1.26638940122875,79.91,2.3326,1.672741322312108,33.71500068540309,-1.0,-1.0,33.71500068540309,-0.23614174879008196,1.1325704156676037
2018-10-18,2.1744933482192295,80.3,2.3165999999999998,1.6707962644491987,33.72421076222946,-1.0,-1.0,33.72421076222946,0.22755856158228924,1.360128977249893
2018-10-19,1.7064582884734847,80.38,2.3323,1.6698361412681983,33.73217069481907,-1.0,-1.0,33.73217069481907,0.33322558347775283,1.693354560727646
2018-10-22,0.9752550956008861,80.45,2.3554,1.6635749753800686,33.74150670985782,-1.0,-1.0,33.74150670985782,-1.0651549008125631,0.6281996599150828
2018-10-23,1.7302648133709226,78.67,2.2795,1.6534583821966282,33.75289984059183,-1.0,-1.0,33.75289984059183,-0.09858971154147352,0.5296099483736092
2018-10-24,0.6410769428448475,77.34,2.2717,1.6469557128320365,33.762786924838295,-1.0,-1.0,33.762786924838295,0.5444789881606753,1.0740889365342845
2018-10-25,-0.6487218348315906,77.3,2.3083,1.6523177498120483,33.7688869881868,-1.0,-1.0,33.7688869881868,0.6760444091870244,1.7501333457213089
2018-10-26,-2.1204726563147887,77.4,2.3546,1.6697523889942025,33.772391343036944,1.0,1.0,-33.772391343036944,0.42949318449137297,2.1796265302126816
2018-10-29,-0.9694210957548108,77.56,2.3247999999999998,1.6739289588543371,33.77900081544856,1.0,1.0,-33.77900081544856,0.22276819187019692,2.4023947220828785
2018-10-30,-2.274352060255609,75.68,2.3078,1.700466378390409,33.778642889442594,1.0,1.0,-33.778642889442594,0.2421160437248775,2.6445107658077562
2018-10-31,-2.5314995887637934,74.84,2.2905,1.7266780183071504,33.77930564888181,1.0,1.0,-33.77930564888181,0.7823191060064779,3.4268298718142343
2018-11-01,-4.217170026560495,71.25,2.2342,1.7701241836075814,33.778162217599366,1.0,1.0,-33.778162217599366,0.19911357554226652,3.6259434473565006
2018-11-02,-3.903045509817275,71.11,2.2209,1.812302816322357,33.77596717988981,1.0,1.0,-33.77596717988981,-0.21669080586895914,3.4092526414875417
2018-11-05,-2.86260593547145,72.68,2.2366,1.8403559273225023,33.775644252647524,1.0,1.0,-33.775644252647524,0.017235758483848673,3.42648839997139
2018-11-06,-4.7934538883197035,70.64,2.2336,1.8924281983214772,33.772140888395285,1.0,1.0,-33.772140888395285,-0.6714145342437525,2.7550738657276375
2018-11-07,-6.795418839911534,70.1,2.2775,1.9785840408994047,33.76308181774381,0.0,0.0,-0.0,0.0,2.7550738657276375
2018-11-08,-5.43799987216147,69.29,2.2138,2.039372394180491,33.75553341411215,0.0,0.0,-0.0,0.0,2.7550738657276375
2018-11-09,-5.2915746880609476,69.01,2.2016999999999998,2.0957235183870164,33.74736553029975,0.0,0.0,-0.0,0.0,2.7550738657276375
2018-11-12,-3.494769528562898,69.81,2.1725,2.1272956922909683,33.74212636527636,0.0,0.0,-0.0,0.0,2.7550738657276375
2018-11-13,-4.7384409511776795,65.45,2.0804,2.17260579289388,33.73795469677835,1.0,1.0,-33.73795469677835,-0.5308980081246779,2.2241758576029595
2018-11-14,-6.379963182058248,64.88,2.1126,2.239374544425086,33.73093021966214,1.0,1.0,-33.73093021966214,0.3273892002814254,2.551565057884385
2018-11-15,-4.9656343086738985,65.61,2.0928,2.284518981056567,33.723066852386225,0.0,0.0,-0.0,-0.0,2.551565057884385
2018-11-16,-5.3928550764876775,65.29,2.0966,2.332015934422201,33.713085508197885,1.0,1.0,-33.713085508197885,0.18660080773581766,2.7381658656202026
2018-11-19,-6.089519955022155,64.14,2.0839,2.385546491539136,33.70100290562031,1.0,1.0,-33.70100290562031,1.6003064201238666,4.33847228574407
2018-11-20,-5.291315448211208,61.5,1.9824000000000002,2.4292806292989484,33.6921486320678,0.0,0.0,-0.0,0.0,4.33847228574407
2018-11-21,-4.036867675994735,61.65,1.9502000000000002,2.4499628824877395,33.68211859091105,1.0,1.0,-33.68211859091105,-0.008759124087591275,4.329713161656478
2018-11-22,-4.558365781108932,61.11,1.9502000000000002,2.4797268562466077,33.67263141273148,1.0,1.0,-33.67263141273148,-0.055964653902798256,4.27374850775368
2018-11-23,-7.9462103005129165,57.69,1.9502000000000002,2.549133329979761,33.656143113789824,1.0,1.0,-33.656143113789824,1.622558123462267,5.896306631215947
2018-11-26,-2.829361203848457,59.7,1.8581999999999999,2.5634366033859752,33.650501132197,0.0,0.0,-0.0,0.0,5.896306631215947
2018-11-27,-2.6489935251402272,59.58,1.8496000000000001,2.574612467971456,33.64456829862685,1.0,1.0,-33.64456829862685,0.8879438724562704,6.784250503672218
2018-11-28,-2.553571917858619,57.97,1.7993000000000001,2.579981943214556,33.63728778850587,1.0,1.0,-33.63728778850587,0.018606353174773757,6.802856856846992
2018-11-29,-2.199019451800204,58.29,1.7986000000000002,2.5848285677512997,33.63116838196386,1.0,1.0,-33.63116838196386,0.27613719494669003,7.078994051793682
2018-11-30,-2.2540327176370383,57.71,1.7833,2.5909623691377712,33.625319754184396,1.0,1.0,-33.625319754184396,-1.2131608228486979,5.865833228944984
2018-12-03,-2.021722259229861,60.17,1.8499,2.593245527104392,33.61896440847065,1.0,1.0,-33.61896440847065,0.15920304196374763,6.025036270908732
2018-12-04,-0.7007817135752177,61.22,1.8421,2.5872977424988024,33.61423468518279,1.0,1.0,-33.61423468518279,0.06863222194916056,6.093668492857892
2018-12-05,-0.3919958552008751,61.4,1.8385,2.5801584670503477,33.610005904379044,1.0,1.0,-33.610005904379044,0.409855671895985,6.503524164753878
2018-12-06,-3.0891478978698714,57.83,1.8129,2.5924149817383357,33.60314849019244,1.0,1.0,-33.60314849019244,-0.27952209544789763,6.22400206930598
2018-12-07,0.16704790096830635,61.71,1.8316,2.5864090311902297,33.600650851185684,1.0,1.0,-33.600650851185684,0.8355338358391711,7.059535905145151
2018-12-10,0.3238299021740403,60.29,1.7848,2.579606387384198,33.59825756265462,-1.0,-1.0,33.59825756265462,0.2765986461746841,7.3361345513198355
2018-12-11,-0.7102775495604021,59.73,1.7990000000000002,2.5813020660145423,33.59659674794908,-1.0,-1.0,33.59659674794908,1.0684378493617472,8.404572400681582
2018-12-12,-2.4204669783539003,59.94,1.8563999999999998,2.591440728698662,33.592149848283725,1.0,1.0,-33.592149848283725,-0.6847086446725332,7.719863756009049
2018-12-13,-4.571051989600647,59.03,1.8934,2.618610697304953,33.590922145136076,1.0,1.0,-33.590922145136076,0.804578474031402,8.524442230040451
2018-12-14,-3.4976667040544527,58.56,1.8476,2.63856232711593,33.588258662077536,1.0,1.0,-33.588258662077536,0.28339588540248356,8.807838115442935
2018-12-17,-3.9055982832200584,57.59,1.8311000000000002,2.6610810884433866,33.58396498455576,1.0,1.0,-33.58396498455576,0.6216469532230128,9.429485068665949
2018-12-18,-5.017213008749266,55.26,1.795,2.6932331411032284,33.58062006058455,1.0,1.0,-33.58062006058455,-0.7739652933828827,8.655519775283066
2018-12-19,-6.0679451287718535,55.6,1.8366999999999998,2.735673296464914,33.575404327746426,1.0,1.0,-33.575404327746426,0.6706030456614814,9.326122820944548
2018-12-20,-7.489395409896396,52.84,1.7973,2.7942500950046796,33.5666808044825,1.0,1.0,-33.5666808044825,1.0361142008788609,10.36223702182341
2018-12-21,-6.495595881985068,51.93,1.7409000000000001,2.839400049837994,33.560569752418324,0.0,0.0,-0.0,0.0,10.36223702182341
2018-12-24,-6.479505287944825,51.93,1.7409000000000001,2.881515406505602,33.55132706527935,1.0,1.0,-33.55132706527935,0.0,10.36223702182341
2018-12-25,-6.462378166558736,51.93,1.7409000000000001,2.921695613792305,33.54148898073338,1.0,1.0,-33.54148898073338,-0.3313881385884361,10.030848883234974
2018-12-26,-7.017337553782021,51.93,1.7581,2.9638992784250884,33.52900150946022,1.0,1.0,-33.52900150946022,1.1472391832175588,11.178088066452533
2018-12-27,-5.405785655622331,51.49,1.6975,2.9840805848369962,33.51739950257575,1.0,1.0,-33.51739950257575,0.9496450158644298,12.127733082316963
2018-12-28,-4.661609919720583,50.57,1.6484999999999999,2.9867915680293926,33.50416131011258,1.0,1.0,-33.50416131011258,0.0,12.127733082316963
2018-12-31,-4.637803934091593,50.57,1.6484999999999999,2.9833101096709265,33.48972031185417,1.0,1.0,-33.48972031185417,0.0,12.127733082316963
2019-01-01,-4.617025047103702,50.57,1.6484999999999999,2.987521267846197,33.47711558817331,1.0,1.0,-33.47711558817331,-1.1778747686989828,10.94985831361798
2019-01-02,-3.162187902634244,54.06,1.7099000000000002,2.9764685948204277,33.46522481000891,1.0,1.0,-33.46522481000891,-0.6670826439466329,10.282775669671347
2019-01-03,-5.084003960601827,53.23,1.7431999999999999,2.9868180227556818,33.45227395628834,1.0,1.0,-33.45227395628834,-0.7223308819740955,9.560444787697252
2019-01-04,-3.991462017133017,55.64,1.7832,2.9881321651306463,33.44070323975607,1.0,1.0,-33.44070323975607,-0.080653115384557,9.479791672312695
2019-01-07,-2.703550158262445,57.1,1.7889,2.9786337426643508,33.43034834717561,1.0,1.0,-33.43034834717561,-0.7190647317426976,8.760726940569997
2019-01-08,-4.158049977319848,56.91,1.8272,2.9904541811415157,33.42165607340184,1.0,1.0,-33.42165607340184,-1.0233977038823336,7.737329236687663
2019-01-09,-3.5422566668997533,59.46,1.8856,2.9943411543727376,33.41231261502957,1.0,1.0,-33.41231261502957,0.16760386790727913,7.904933104594942
2019-01-10,-2.23880256273425,60.47,1.8771,2.9963801368539706,33.407278548151005,1.0,1.0,-33.407278548151005,0.2608563950662524,8.165789499661194
2019-01-11,-2.9331120884172037,59.24,1.8613,3.004414190224336,33.40305812519057,1.0,1.0,-33.40305812519057,1.083694884490295,9.24948438415149
2019-01-14,-1.3350558231978056,58.8,1.8005000000000002,3.0019066281497873,33.39908682210375,1.0,1.0,-33.39908682210375,-0.3086242959231365,8.940860088228353
2019-01-15,-2.0329301417398185,58.65,1.817,3.0065816234109115,33.397319835850205,1.0,1.0,-33.397319835850205,-0.01514455299183045,8.925715535236522
2019-01-16,-0.93829857688835,59.81,1.8189,3.008528921585264,33.398371860403735,1.0,1.0,-33.398371860403735,0.20081296683529057,9.126528502071812
2019-01-17,-0.5360882690919553,59.85,1.808,3.009293505724991,33.39938510458626,1.0,1.0,-33.39938510458626,-0.8408813047478633,8.285647197323948
2019-01-18,0.06333356898010578,62.04,1.8555000000000001,3.0093113664129247,33.401598723265906,1.0,1.0,-33.401598723265906,-0.1021515145589767,8.183495682764972
2019-01-21,0.005565494743819954,62.18,1.8613,3.009356048671873,33.40376860541352,-1.0,-1.0,33.40376860541352,-0.21810268230841506,7.965393000456557
2019-01-22,-0.8310304678825204,60.9,1.848,3.010638694677284,33.40423726617019,-1.0,-1.0,33.40423726617019,-0.5826989937132003,7.382694006743357
2019-01-23,0.39143219165578813,61.05,1.8159,3.007304358088065,33.40413448336594,1.0,1.0,-33.40413448336594,0.042964528983710185,7.4256585357270675
2019-01-24,0.5076638999866603,61.09,1.8136,3.0043904896892384,33.404464104550804,-1.0,-1.0,33.404464104550804,-0.10048395762481832,7.325174578102249
2019-01-25,1.0809050586447242,61.49,1.8085,2.9953553728017845,33.402872513881825,-1.0,-1.0,33.402872513881825,-1.114341011246112,6.210833566856137
2019-01-28,1.3685276969929916,59.71,1.7466,2.989707404058513,33.40288119947728,-1.0,-1.0,33.40288119947728,1.210349418593343,7.42118298544948
2019-01-29,0.4915370038420761,60.98,1.811,2.98143774373024,33.400586966404155,-1.0,-1.0,33.400586966404155,0.11049065334161615,7.531673638791096
2019-01-30,1.1758411290150406,61.89,1.8178,2.9743683671338506,33.399801337322565,-1.0,-1.0,33.399801337322565,-0.2774666271656977,7.2542070116253985
2019-01-31,2.231552404573158,62.46,1.8032,2.969143670945468,33.4008693408534,-1.0,-1.0,33.4008693408534,0.6838472992252012,7.9380543108506
2019-02-01,0.4152855901993462,61.86,1.8396000000000001,2.96674825872915,33.4011276417703,-1.0,-1.0,33.4011276417703,-0.02280727452179059,7.915247036328809
