Date,GOLDBLN,GOLDHAR,Spread,Spread VOL,position,X1X2position,X1position,X2position,dailypnl,cumpnl
2018-02-21,1329.86,1330.5,-0.07559291376196597,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-02-22,1329.14,1328.35,1.3515565294269436,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-02-23,1328.38,1327.95,0.9910261932757294,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-02-26,1332.78,1333.5,-0.15161539262953738,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-02-27,1318.45,1325.75,-6.741890655554698,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-02-28,1319.34,1317.85,2.03763520546363,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-03-01,1305.33,1307.75,-1.8857557823484967,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-03-02,1320.07,1322.3,-1.6764648048567778,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-03-05,1321.07,1320.4,1.2210160984259346,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-03-06,1338.19,1331.4,7.355600342577873,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-03-07,1326.31,1329.4,-2.527051338177216,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-03-08,1321.43,1321.0,0.9818116026526695,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-03-09,1321.86,1320.6,1.81128126650151,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-03-12,1318.84,1319.15,0.23935879795408255,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-03-13,1326.04,1322.75,3.8441318233130914,5.653383480943157,0,0.0,0.0,-0.0,-0.0,-0.002666922728058789
2018-03-14,1324.94,1323.55,1.9451924956151743,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-03-15,1316.61,1318.75,-1.5911715381967042,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-03-16,1314.49,1310.1,4.927359942538487,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-03-19,1319.17,1312.4,7.310409375406607,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-03-20,1312.69,1311.0,2.228553198878217,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-03-21,1324.46,1321.35,3.662275646784792,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-03-22,1327.32,1329.15,-1.2673827982714556,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-03-23,1348.55,1346.6,2.535753116314936,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-03-26,1355.32,1352.4,3.5134429905037905,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-03-27,1342.83,1341.45,1.9589250383708077,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-03-28,1330.33,1332.45,-1.5530075250260325,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-03-29,1323.43,1323.85,0.13559024772825978,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-03-30,1323.43,1323.85,0.13559024772825978,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-04-02,1338.8,1335.25,4.120704828030966,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-04-03,1330.16,1333.45,-2.7216816846485017,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-04-04,1337.16,1337.3,0.4334228008046921,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-04-05,1325.34,1327.7,-1.7993052668189193,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-04-06,1332.39,1331.2,1.7553351745023065,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-04-09,1333.76,1331.95,2.376329554785343,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-04-10,1339.3,1338.95,0.9256104374273946,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-04-11,1358.84,1350.75,8.68125535388117,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-04-12,1338.49,1341.35,-2.2812075456665752,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-04-13,1345.54,1343.7,2.421908179220054,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-04-16,1349.18,1349.35,0.4193991773529433,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-04-17,1343.67,1342.1,2.149786834616407,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-04-18,1351.67,1351.45,0.8121834421453968,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-04-19,1345.3,1348.6,-2.7115952029303116,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-04-20,1338.58,1336.75,2.4026935885970033,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-04-23,1324.32,1324.3,0.5761868758979745,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-04-24,1328.4,1328.85,0.11221944961562258,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-04-25,1320.48,1321.65,-0.6173266011021497,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-04-26,1317.67,1320.7,-2.478586149460625,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-04-27,1322.49,1321.5,1.542474522841303,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-04-30,1313.18,1313.2,0.5214700477085898,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-05-01,1304.05,1307.1,-2.5166175785936957,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-05-02,1306.41,1304.2,2.739537484311768,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-05-03,1313.89,1315.05,-0.6160771475931597,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-05-04,1310.91,1309.4,2.0464318542742603,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-05-07,1315.2,1312.3,3.4402767913688876,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-05-08,1307.8,1306.6,1.7327195012176162,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-05-09,1315.0,1313.85,1.6923318439539798,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-05-10,1317.36,1318.8,-0.8911052461778581,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-05-11,1321.46,1324.35,-2.333746832082852,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-05-14,1319.34,1319.85,0.04028688621838228,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-05-15,1294.0,1295.0,-0.4826602471607657,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-05-16,1288.62,1291.25,-2.117632148576149,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-05-17,1288.43,1289.5,-0.5599523692364983,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-05-18,1291.89,1288.3,4.09845662231055,5.653383480943157,0,0.0,0.0,-0.0,-0.0,-0.002666922728058789
2018-05-21,1288.69,1288.35,0.8485229143295783,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-05-22,1292.6,1293.05,0.0647543641032371,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-05-23,1293.94,1289.0,5.449384710574805,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-05-24,1304.85,1304.85,0.5303992805570488,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-05-25,1303.76,1303.5,0.7886093960473772,5.653383480943157,0,0.0,0.0,-0.0,-0.0,-0.002666922728058789
2018-05-28,1299.1,1303.5,-3.8713906039527046,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-05-29,1302.01,1295.5,7.028002673027913,5.653383480943157,0,0.0,0.0,-0.0,-0.0,-0.002666922728058789
2018-05-30,1301.83,1300.7,1.6548970429905694,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-05-31,1304.08,1305.35,-0.738937799254245,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-06-01,1298.25,1294.6,4.166809416688466,5.653383480943157,0,0.0,0.0,-0.0,-0.0,-0.002666922728058789
2018-06-04,1293.47,1295.45,-1.4620636189908964,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-06-05,1295.34,1292.05,3.80342852372587,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-06-06,1299.28,1300.1,-0.29589846123576535,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-06-07,1297.88,1297.25,1.1503228936885534,5.653383480943157,0,0.0,0.0,-0.0,-0.0,-0.002666922728058789
2018-06-08,1297.79,1298.25,0.06164873406578408,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-06-11,1300.92,1299.6,1.8434386185756466,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-06-12,1298.94,1298.65,0.812179070216871,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-06-13,1298.07,1296.15,2.438864469273085,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-06-14,1305.6,1302.75,3.377615015764377,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-06-15,1281.08,1285.25,-3.6655871908408244,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-06-18,1278.74,1281.55,-2.3104928002371707,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-06-19,1274.06,1276.15,-1.5976523382755659,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-06-20,1274.19,1274.2,0.47976227298863705,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-06-21,1268.15,1266.15,2.4790892579503634,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-06-22,1269.52,1269.15,0.8530667790826101,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-06-25,1266.33,1268.7,-1.8875298490872865,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-06-26,1260.82,1260.3,0.9913330917422627,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-06-27,1255.49,1254.6,1.353775801591155,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-06-28,1249.94,1251.55,-1.1502680115600015,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-06-29,1251.13,1250.45,1.1382735640247574,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-07-02,1246.32,1247.8,-1.0252399129756213,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-07-03,1254.68,1251.75,3.389997156515392,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-07-04,1256.0,1251.75,4.709997156515328,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-07-05,1258.19,1255.5,3.154969057930657,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-07-06,1254.84,1255.35,-0.04522981812601756,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-07-09,1261.56,1262.05,-0.016346687597206255,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-07-10,1254.45,1254.0,0.9129802973645837,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-07-11,1246.32,1251.4,-4.620466887616885,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-07-12,1247.32,1245.9,1.8722409903070911,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-07-13,1242.19,1241.7,0.9366724607220931,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-07-16,1239.63,1241.1,-1.0241230435042326,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-07-17,1227.74,1232.8,-4.6251275186371,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-07-18,1226.39,1224.5,2.31386800623045,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-07-19,1217.45,1217.55,0.3146534156071539,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-07-20,1229.14,1228.75,0.8195028278344125,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-07-23,1224.76,1224.95,0.23446463439995568,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-07-24,1227.72,1228.35,-0.2010275083164288,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-07-25,1228.75,1231.5,-2.3168511111277894,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-07-26,1227.06,1228.25,-0.7611600923544302,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-07-27,1224.03,1223.95,0.5031387940225613,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-07-30,1224.31,1223.8,0.9329399179659958,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-07-31,1222.01,1220.95,1.4791612728902237,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-08-01,1217.51,1219.0,-1.0734241158456825,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-08-02,1214.15,1215.45,-0.8881308491854725,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-08-03,1219.63,1216.3,3.7429961151353837,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-08-06,1210.98,1209.65,1.7341792766253548,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-08-07,1211.9,1212.35,-0.04224095435529307,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-08-08,1210.45,1209.55,1.30404669258769,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-08-09,1213.49,1214.35,-0.4495892736006226,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-08-10,1214.99,1214.4,1.000477018417996,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-08-13,1195.89,1200.35,-4.06815103888448,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-08-14,1197.68,1197.0,1.067407395850978,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-08-15,1179.69,1182.0,-1.942480209810583,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-08-16,1181.34,1180.4,1.305398445585297,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-08-17,1179.16,1178.4,1.122746764830481,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-08-20,1186.62,1184.35,2.640635515076383,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-08-21,1187.9,1190.95,-2.6706139384325525,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-08-22,1195.27,1196.65,-0.9930566482814811,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-08-23,1189.55,1192.35,-2.4187577619040894,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-08-24,1207.49,1197.7,10.178335484114996,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-08-27,1210.09,1212.0,-1.5027049984878431,5.653383480943157,0,0.0,0.0,-0.0,-0.0,-0.002666922728058789
2018-08-28,1209.3,1212.25,-2.542373538393349,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-08-29,1203.67,1204.2,-0.13304655343154081,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-08-30,1200.8,1197.3,3.8878051479641726,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-08-31,1202.84,1202.45,0.7846332259077826,5.653383480943157,0,0.0,0.0,-0.0,-0.0,-0.002666922728058789
2018-09-03,1201.38,1202.45,-0.6753667740920264,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-09-04,1192.52,1190.85,2.0492534775296463,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-09-05,1197.53,1196.7,1.2170096437375832,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-09-06,1199.4,1205.15,-5.3517870050729925,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-09-07,1198.42,1198.9,-0.09007350743195275,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-09-10,1196.71,1196.6,0.49687705969995477,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-09-11,1190.71,1189.85,1.2379276371523247,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-09-12,1199.03,1195.6,3.815551219322515,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-09-13,1203.07,1209.8,-6.3256218473179615,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-09-14,1196.72,1201.95,-4.836029694280796,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-09-17,1204.23,1201.9,2.723904013700121,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-09-18,1199.25,1200.2,-0.5583499149413456,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-09-19,1204.59,1203.3,1.6857601902286206,5.653383480943157,0,0.0,0.0,-0.0,-0.0,-0.002666922728058789
2018-09-20,1203.99,1208.35,-3.957544315865107,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-09-21,1198.05,1198.7,-0.26033867550768264,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-09-24,1201.99,1202.75,-0.36496902197882264,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-09-25,1202.59,1201.9,1.083904013700021,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-09-26,1194.16,1194.25,0.2937613348128707,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-09-27,1182.49,1185.4,-2.537972352527504,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-09-28,1191.49,1187.25,4.6144804521709375,5.653383480943157,0,0.0,0.0,-0.0,-0.0,-0.002666922728058789
2018-10-01,1188.49,1189.35,-0.4827352830363907,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-10-02,1207.1,1204.7,2.7976163667569836,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-10-03,1201.7,1201.2,0.8929759254360761,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-10-04,1203.34,1203.45,0.28595906628515877,5.653383480943157,0,0.0,0.0,-0.0,-0.0,-0.002666922728058789
2018-10-05,1201.98,1203.8,-1.4235768895825913,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-10-08,1185.56,1186.95,-1.01591729994243,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-10-09,1188.18,1185.55,3.002226523529316,5.653383480943157,0,0.0,0.0,-0.0,-0.0,-0.002666922728058789
2018-10-10,1187.45,1188.6,-0.7737296633195001,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-10-11,1218.5,1205.55,13.348743331077912,5.653383480943157,-1,0.0,0.0,-0.0,0.0,-0.002666922728058789
2018-10-12,1218.88,1219.75,-0.4524297355624185,5.653383480943157,0,-1.0,-1.0,0.9986741596225671,0.0010823139379278254,-0.0015846087901309636
2018-10-15,1227.74,1229.95,-1.7789061637126906,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.0015846087901309636
2018-10-16,1228.01,1230.7,-2.2579117834297904,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.0015846087901309636
2018-10-17,1226.65,1229.05,-1.9700994200522928,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.0015846087901309636
2018-10-18,1227.19,1223.0,4.611879245664113,5.653383480943157,0,0.0,0.0,-0.0,-0.0,-0.0015846087901309636
2018-10-19,1226.52,1227.85,-0.9016904285053897,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.0015846087901309636
2018-10-22,1221.69,1222.3,-0.18904884259995924,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.0015846087901309636
2018-10-23,1233.08,1235.95,-2.430951121448288,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.0015846087901309636
2018-10-24,1230.54,1230.55,0.42188934051364413,5.653383480943157,0,0.0,0.0,-0.0,-0.0,-0.0015846087901309636
2018-10-25,1229.45,1230.8,-0.9177791993918163,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.0015846087901309636
2018-10-26,1241.8,1233.85,8.386264613759295,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.0015846087901309636
2018-10-29,1230.69,1230.8,0.3222208006081928,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.0015846087901309636
2018-10-30,1224.39,1225.4,-0.5849387374300932,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.0015846087901309636
2018-10-31,1215.54,1214.95,1.0012062306257121,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.0015846087901309636
2018-11-01,1231.45,1231.15,0.7326848447401062,5.653383480943157,0,0.0,0.0,-0.0,-0.0,-0.0015846087901309636
2018-11-02,1231.35,1232.1,-0.31605560690127277,5.653383480943157,0,0.0,0.0,-0.0,-0.0,-0.0015846087901309636
2018-11-05,1230.61,1232.25,-1.2058567308447437,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.0015846087901309636
2018-11-06,1227.95,1231.6,-3.2167185270898244,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.0015846087901309636
2018-11-07,1227.65,1229.95,-1.8689061637126088,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.0015846087901309636
2018-11-08,1224.24,1224.15,0.513403962097982,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.0015846087901309636
2018-11-09,1210.72,1211.4,-0.2735005027141142,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.0015846087901309636
2018-11-12,1203.36,1205.55,-1.7912566689221876,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.0015846087901309636
2018-11-13,1204.26,1202.1,2.554169181775933,5.653383480943157,0,0.0,0.0,-0.0,-0.0,-0.0015846087901309636
2018-11-14,1201.8,1203.25,-1.0543061017901891,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.0015846087901309636
2018-11-15,1213.32,1211.85,1.8770961254556369,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.0015846087901309636
2018-11-16,1220.92,1222.4,-1.0589162585624763,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.0015846087901309636
2018-11-19,1222.79,1221.6,1.61002306913565,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.0015846087901309636
2018-11-20,1224.17,1223.0,1.5918792456641313,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.0015846087901309636
2018-11-21,1226.64,1226.1,0.9659893508344339,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.0015846087901309636
2018-11-22,1227.82,1226.1,2.1459893508342702,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.0015846087901309636
2018-11-23,1223.22,1223.65,-0.007258958090687884,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.0015846087901309636
2018-11-26,1223.3,1223.4,0.322409581815009,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.0015846087901309636
2018-11-27,1213.22,1221.2,-7.560507267015282,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.0015846087901309636
2018-11-28,1213.52,1213.25,0.6789523019840544,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.0015846087901309636
2018-11-29,1227.35,1226.25,1.5261882268905538,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.0015846087901309636
2018-11-30,1219.15,1217.55,2.0146534156071993,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.0015846087901309636
2018-12-03,1234.19,1230.3,4.321557880419505,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.0015846087901309636
2018-12-04,1238.44,1240.3,-1.415183715806279,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.0015846087901309636
2018-12-05,1237.77,1235.9,2.3089825865329203,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.0015846087901309636
2018-12-06,1242.94,1242.55,0.837799425042931,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.0015846087901309636
2018-12-07,1245.81,1243.3,2.9587938053259677,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.0015846087901309636
2018-12-10,1246.7,1245.35,1.8015117780998935,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.0015846087901309636
2018-12-11,1244.18,1245.3,-0.6685545139189344,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.0015846087901309636
2018-12-12,1246.22,1245.75,0.9220421142506439,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.0015846087901309636
2018-12-13,1242.65,1242.75,0.34806459311857907,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.0015846087901309636
2018-12-14,1238.7,1235.35,3.78825337432545,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.0015846087901309636
2018-12-17,1242.59,1241.65,1.3866061687031106,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.0015846087901309636
2018-12-18,1246.4,1246.3,0.552771326458469,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.0015846087901309636
2018-12-19,1255.88,1255.0,1.3443061377420236,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.0015846087901309636
2018-12-20,1258.05,1259.75,-1.2293961204652533,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.0015846087901309636
2018-12-21,1259.93,1258.15,2.248482534930872,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.0015846087901309636
2018-12-24,1265.54,1261.25,4.76259264010082,5.653383480943157,0,0.0,0.0,-0.0,0.0,-0.0015846087901309636
