Date,CRUDOIL,EIAGCGR,Spread,Spread VOL,position,X1X2position,X1position,X2position,dailypnl,cumpnl
2021-09-21,70.57,2.123,70.31361672451918,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,-0.024644317244091878,-0.18336255274302368
2021-09-22,72.31,2.124,72.05359113744798,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,-0.014375767553619932,-0.19773832029664362
2021-09-23,73.38,2.159,73.12269558995561,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,-0.008982397726041057,-0.20672071802268469
2021-09-24,74.06,2.183,73.80208150024659,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,-0.019809381917246266,-0.22653009993993095
2021-09-27,75.6,2.267,75.33993218626493,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,0.002556997622375201,-0.22397310231755574
2021-09-28,75.37,2.224,75.11103243032697,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,0.005324037316638065,-0.2186490650009177
2021-09-29,74.98,2.237,74.72069979840124,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,-0.0023585487664424115,-0.2210076137673601
2021-09-30,75.18,2.264,74.92000894747858,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,-0.01143051726591923,-0.23243813103327934
2021-10-01,76.03,2.253,75.77029040526187,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,-0.022102077661993468,-0.25454020869527283
2021-10-04,77.77,2.322,77.50852489734838,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,-0.016337648713441028,-0.27087785740871384
2021-10-05,79.08,2.368,78.81734789207272,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,0.01844947668680735,-0.2524283807219065
2021-10-06,77.58,2.32,77.3185760714908,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,-0.010883363171640873,-0.26331174389354733
2021-10-07,78.45,2.35,78.1878084593545,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,-0.01313389456931284,-0.2764456384628602
2021-10-08,79.5,2.373,79.23721995671667,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,-0.014134753550488996,-0.2905803920133492
2021-10-11,80.64,2.392,80.37673380236367,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,-0.0019456945366159502,-0.29252608654996515
2021-10-12,80.79,2.384,80.52693849893336,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,0.0027116762066214666,-0.28981441034334365
2021-10-13,80.59,2.406,80.32637558336674,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,-0.010476343254529641,-0.3002907535978733
2021-10-14,81.46,2.436,81.19560797123043,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,-0.011592573038843623,-0.3118833266367169
2021-10-15,82.43,2.466,82.16484035909414,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,-0.0019306649418879733,-0.3138139915786049
2021-10-18,82.59,2.467,82.32481477202293,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,-0.006348020439881086,-0.320162012018486
2021-10-19,83.11,2.462,82.84494270737898,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,-0.0052022637844501875,-0.3253642758029362
2021-10-20,83.57,2.494,83.30412392110024,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,0.01104286649898001,-0.3143214093039562
2021-10-21,82.63,2.474,82.36463566252445,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,-0.02449495169533891,-0.3388163609992951
2021-10-22,84.66,2.481,84.39445655302598,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,0.007108763366128293,-0.33170759763316676
2021-10-25,84.08,2.506,83.81381687624572,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,-0.006309582959139062,-0.33801718059230584
2021-10-26,84.65,2.552,84.38263987097007,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,0.02267638328684985,-0.315340797305456
2021-10-27,82.66,2.469,82.3947635978805,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,-0.0017939358051332957,-0.3171347331105893
2021-10-28,82.81,2.471,82.54471242373809,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,-0.009032666309278448,-0.3261673994198678
2021-10-29,83.57,2.485,83.30435420474113,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,-0.006031992954008391,-0.3321993923738762
