Date,LCPCASH,JETCNWE,Spread,Spread VOL,position,X1X2position,X1position,X2position,dailypnl,cumpnl
2018-05-03,6791.75,700.0,6817.43059306947,1461.7713708271958,-1,-1.0,-1.0,0.13058253143806164,0.0023563133767990968,0.06282381606169915
2018-05-04,6790.0,711.25,6814.211539590792,1461.7713708271958,-1,-1.0,-1.0,0.13058253143806164,0.0,0.06282381606169915
2018-05-07,6790.0,711.25,6814.211539590792,1461.7713708271958,-1,-1.0,-1.0,0.13058253143806164,0.014270653020586357,0.07709446908228551
2018-05-08,6707.75,723.0,6730.427194846395,1461.7713708271958,-1,-1.0,-1.0,0.13058253143806164,-0.007927172713549018,0.06916729636873649
2018-05-09,6774.25,734.0,6795.490787000576,1461.7713708271958,-1,-1.0,-1.0,0.13058253143806164,-0.016245531806440467,0.052921764562296025
2018-05-10,6884.0,733.75,6905.273432633436,1461.7713708271958,-1,-1.0,-1.0,0.13058253143806164,-0.004404315702410099,0.048517448859885924
2018-05-11,6908.5,729.0,6930.393699657767,1461.7713708271958,-1,-1.0,-1.0,0.13058253143806164,0.009354402423367733,0.05787185128325366
2018-05-14,6856.25,739.0,6876.837874343386,1461.7713708271958,-1,-1.0,-1.0,0.13058253143806164,0.012166759569750746,0.0700386108530044
2018-05-15,6769.5,736.25,6790.44697630484,1461.7713708271958,-1,-1.0,-1.0,0.13058253143806164,-0.002303661836036075,0.06773494901696833
2018-05-16,6795.0,744.5,6814.869670420477,1461.7713708271958,-1,-1.0,-1.0,0.13058253143806164,-0.007984280315684631,0.059750668701283705
2018-05-17,6857.0,751.0,6876.020883966129,1461.7713708271958,-1,-1.0,-1.0,0.13058253143806164,0.003934791980769956,0.06368546068205366
2018-05-18,6825.25,747.0,6844.793214091881,1461.7713708271958,-1,-1.0,-1.0,0.13058253143806164,-0.0032645063312317923,0.06042095435082187
2018-05-21,6844.25,744.25,6864.152316053336,1461.7713708271958,-1,-1.0,-1.0,0.13058253143806164,-0.015180406374204505,0.04524054797661736
2018-05-22,6950.25,746.0,6969.9237966233195,1461.7713708271958,-1,-1.0,-1.0,0.13058253143806164,0.016959746234262905,0.06220029421088027
2018-05-23,6841.5,753.5,6860.194427637534,1461.7713708271958,-1,-1.0,-1.0,0.13058253143806164,-0.003761620534786735,0.05843867367609353
2018-05-24,6857.75,745.5,6877.489087889038,1461.7713708271958,-1,-1.0,-1.0,0.13058253143806164,-0.005209936853308215,0.05322873682278532
2018-05-25,6865.25,722.0,6888.057777377833,1461.7713708271958,-1,-1.0,-1.0,0.13058253143806164,0.0,0.05322873682278532
2018-05-28,6865.25,722.0,6888.057777377833,1461.7713708271958,-1,-1.0,-1.0,0.13058253143806164,0.002334220412536645,0.055562957235321966
2018-05-29,6845.5,719.0,6868.699524972147,1461.7713708271958,-1,-1.0,-1.0,0.13058253143806164,0.004279814545342382,0.05984277178066435
2018-05-30,6830.5,730.5,6852.19782586061,1461.7713708271958,-1,-1.0,-1.0,0.13058253143806164,-0.0020862308762170656,0.05775654090444728
2018-05-31,6844.75,730.5,6866.44782586061,1461.7713708271958,-1,-1.0,-1.0,0.13058253143806164,-0.005551700208188848,0.052204840696258435
2018-06-01,6882.75,730.5,6904.44782586061,1461.7713708271958,-1,-1.0,-1.0,0.13058253143806164,-0.014936391496562812,0.03726844919969562
2018-06-04,6973.25,720.5,6996.25365117499,1461.7713708271958,-1,-1.0,-1.0,0.13058253143806164,-0.01912657786135487,0.01814187133834075
2018-06-05,7095.25,711.5,7119.428893957933,1461.7713708271958,-1,-1.0,-1.0,0.13058253143806164,-0.018000747702756153,0.00014112363558459878
2018-06-06,7211.25,702.5,7236.604136740875,1461.7713708271958,-1,-1.0,-1.0,0.13058253143806164,-0.017047838635789087,-0.01690671500020449
2018-06-07,7330.5,699.75,7356.213238702329,1461.7713708271958,-1,-1.0,-1.0,0.13058253143806164,0.003685903042798577,-0.01322081195740591
2018-06-08,7324.0,714.75,7347.754500730759,1461.7713708271958,-1,-1.0,-1.0,0.13058253143806164,0.00912444168179795,-0.00409637027560796
2018-06-11,7255.5,713.5,7279.417728895057,1461.7713708271958,-1,-1.0,-1.0,0.13058253143806164,0.004921637232585674,0.0008252669569777139
2018-06-12,7209.5,705.75,7234.429743513701,1461.7713708271958,-1,-1.0,-1.0,0.13058253143806164,-0.0044148508418458176,-0.0035895838848681036
2018-06-13,7251.0,713.0,7274.983020160776,1461.7713708271958,-1,-1.0,-1.0,0.13058253143806164,0.009246189002218512,0.005656605117350408
2018-06-14,7173.0,704.75,7198.06032604514,1461.7713708271958,-1,-1.0,-1.0,0.13058253143806164,0.017207748588538116,0.022864353705888525
2018-06-15,7019.0,681.75,7047.063724268215,1461.7713708271958,-1,-1.0,-1.0,0.13058253143806164,0.009807454096445817,0.03267180780233434
2018-06-18,6971.0,697.25,6997.039695030925,1461.7713708271958,-1,-1.0,-1.0,0.13058253143806164,0.01970564761313963,0.05237745541547397
2018-06-19,6832.0,696.0,6858.202923195223,1461.7713708271958,-1,-1.0,-1.0,0.13058253143806164,0.00844190081622847,0.06081935623170244
2018-06-20,6763.75,687.75,6791.030229079586,1461.7713708271958,-1,-1.0,-1.0,0.13058253143806164,-0.004218314716002409,0.05660104151570003
2018-06-21,6788.75,685.0,6816.389331041041,1461.7713708271958,-1,-1.0,-1.0,0.13058253143806164,-7.147692970475535e-05,0.05652956458599527
2018-06-22,6791.5,686.75,6818.910811611025,1461.7713708271958,-1,-1.0,-1.0,0.13058253143806164,0.007567390501044256,0.06409695508703953
2018-06-25,6748.5,693.25,6775.062025156677,1461.7713708271958,-1,-1.0,-1.0,0.13058253143806164,0.004889975550122272,0.0689869306371618
2018-06-26,6715.5,693.25,6742.062025156677,1461.7713708271958,-1,-1.0,-1.0,0.13058253143806164,0.00694907844808006,0.07593600908524185
2018-06-27,6693.5,712.75,6717.515665793635,1461.7713708271958,-1,-1.0,-1.0,0.13058253143806164,0.009619308850709954,0.08555531793595181
2018-06-28,6628.5,712.25,6652.580957059354,1461.7713708271958,-1,-1.0,-1.0,0.13058253143806164,0.001811389333621307,0.08736670726957312
2018-06-29,6625.0,719.25,6648.166879339287,1461.7713708271958,-1,-1.0,-1.0,0.13058253143806164,0.013997364562434491,0.1013640718320076
2018-07-02,6524.75,713.0,6548.733020160776,1461.7713708271958,-1,-1.0,-1.0,0.13058253143806164,0.00538105623086783,0.10674512806287544
2018-07-03,6487.25,711.0,6511.494185223652,1461.7713708271958,-1,-1.0,-1.0,0.13058253143806164,0.015337777949053888,0.12208290601192932
2018-07-04,6387.75,711.0,6411.994185223652,1461.7713708271958,-1,-1.0,-1.0,0.13058253143806164,0.007170452672127599,0.12925335868405693
2018-07-05,6344.0,712.75,6368.015665793635,1461.7713708271958,-1,-1.0,-1.0,0.13058253143806164,0.01101175168353386,0.1402651103675908
2018-07-06,6278.5,716.5,6302.025981300742,1461.7713708271958,-1,-1.0,-1.0,0.13058253143806164,-0.015328530492065777,0.124936579875525
2018-07-09,6382.75,723.5,6405.361903580676,1461.7713708271958,-1,-1.0,-1.0,0.13058253143806164,0.009042807932397222,0.13397938780792223
2018-07-10,6321.0,720.0,6344.068942440709,1461.7713708271958,-1,-1.0,-1.0,0.13058253143806164,0.02522921061550792,0.15920859842343016
2018-07-11,6130.0,692.5,6156.659962055256,1461.7713708271958,-1,-1.0,-1.0,0.13058253143806164,-0.014222754991146643,0.14498584343228352
2018-07-12,6210.25,686.5,6237.693457243884,1461.7713708271958,-1,-1.0,-1.0,0.13058253143806164,0.000998153478680477,0.145983996910964
2018-07-13,6216.75,697.25,6242.789695030925,1461.7713708271958,-1,-1.0,-1.0,0.13058253143806164,0.004531820139349415,0.15051581705031342
2018-07-16,6165.0,677.0,6193.683991292546,1461.7713708271958,-1,-1.0,-1.0,0.13058253143806164,0.007948094079480938,0.15846391112979435
