Date,EIAEBRT,FUELOIL,Spread,Spread VOL,position,X1X2position,X1position,X2position,dailypnl,cumpnl
2020-03-30,19.07,0.9956999999999999,18.8317247370236,27.79236121961297,0,0.0,0.0,-0.0,0.0,0.2367746002440323
2020-03-31,14.85,0.9723999999999999,14.61230388209901,27.79236121961297,0,0.0,0.0,-0.0,0.0,0.2367746002440323
2020-04-01,14.97,0.9195,14.7336187651243,27.79236121961297,0,0.0,0.0,-0.0,0.0,0.2367746002440323
2020-04-02,20.24,0.9775,20.002177116438723,27.79236121961297,0,0.0,0.0,-0.0,0.0,0.2367746002440323
2020-04-03,24.33,1.0805,24.08961694722124,27.79236121961297,0,0.0,0.0,-0.0,0.0,0.2367746002440323
2020-04-06,22.58,1.0321,22.34081997819334,27.79236121961297,0,0.0,0.0,-0.0,0.0,0.2367746002440323
2020-04-07,22.1,0.9965,21.861704852214142,27.79236121961297,0,0.0,0.0,-0.0,0.0,0.2367746002440323
2020-04-08,25.22,0.9989,24.981645197785774,27.79236121961297,0,0.0,0.0,-0.0,0.0,0.2367746002440323
2020-04-09,20.23,0.9678,19.992418219753382,27.79236121961297,0,0.0,0.0,-0.0,0.0,0.2367746002440323
2020-04-10,20.23,0.9678,19.992418219753382,27.79236121961297,0,0.0,0.0,-0.0,0.0,0.2367746002440323
2020-04-13,20.23,0.9843999999999999,19.992005609957168,27.79236121961297,0,0.0,0.0,-0.0,0.0,0.2367746002440323
2020-04-14,21.74,0.9392,21.50312910169144,27.79236121961297,0,0.0,0.0,-0.0,0.0,0.2367746002440323
2020-04-15,19.8,0.9028,19.564033860521697,27.79236121961297,0,0.0,0.0,-0.0,-0.0,0.2367746002440323
2020-04-16,18.69,0.9304000000000001,18.45334783459546,27.79236121961297,0,0.0,0.0,-0.0,0.0,0.2367746002440323
2020-04-17,19.75,0.9443,19.513002336031157,27.79236121961297,0,0.0,0.0,-0.0,0.0,0.2367746002440323
2020-04-20,17.36,0.8775,17.124662717620748,27.79236121961297,0,0.0,0.0,-0.0,0.0,0.2367746002440323
2020-04-21,9.12,0.7303000000000001,8.888321522560684,27.79236121961297,0,0.0,0.0,-0.0,0.0,0.2367746002440323
2020-04-22,13.77,0.7334,13.538244468924042,27.79236121961297,0,0.0,0.0,-0.0,0.0,0.2367746002440323
2020-04-23,15.06,0.7120000000000001,14.828776387576996,27.79236121961297,0,0.0,0.0,-0.0,0.0,0.2367746002440323
2020-04-24,15.87,0.6545000000000001,15.640205608256657,27.79236121961297,0,0.0,0.0,-0.0,0.0,0.2367746002440323
2020-04-27,15.17,0.5615,14.942517217355938,27.79236121961297,0,0.0,0.0,-0.0,0.0,0.2367746002440323
2020-04-28,15.6,0.583,15.371982813101804,27.79236121961297,0,0.0,0.0,-0.0,0.0,0.2367746002440323
2020-04-29,17.86,0.652,17.630267748286208,27.79236121961297,0,0.0,0.0,-0.0,0.0,0.2367746002440323
2020-04-30,18.11,0.7197,17.87858499628598,27.79236121961297,0,0.0,0.0,-0.0,0.0,0.2367746002440323
2020-05-01,18.49,0.7548,18.257712550271087,27.79236121961297,0,0.0,0.0,-0.0,0.0,0.2367746002440323
