Date,EIAEBRT,EIAGCLS,Spread,Spread VOL,position,X1X2position,X1position,X2position,dailypnl,cumpnl
2019-03-06,64.51,1.956,64.21934630247947,27.792316155780643,-1,-1.0,-1.0,0.024888588312121197,-0.0049072503355965455,0.003388632772549305
2019-03-07,64.82,1.948,64.52954541118595,27.792316155780643,-1,-1.0,-1.0,0.024888588312121197,-0.01307395162729529,-0.009685318854745986
2019-03-08,65.66,1.939,65.36976940848076,27.792316155780643,-1,-1.0,-1.0,0.024888588312121197,0.009137983551629536,-0.0005473353031164498
2019-03-11,65.06,1.939,64.76976940848077,27.792316155780643,-1,-1.0,-1.0,0.024888588312121197,-0.00423986586974899,-0.0047872011728654395
2019-03-12,65.33,1.932,65.03994362859895,27.792316155780643,-1,-1.0,-1.0,0.024888588312121197,-0.008430160698568931,-0.01321736187143437
2019-03-13,65.89,1.943,65.59966985412751,27.792316155780643,-1,-1.0,-1.0,0.024888588312121197,-0.004554987183341338,-0.017772349054775708
2019-03-14,66.18,1.931,65.88996851718727,27.792316155780643,-1,-1.0,-1.0,0.024888588312121197,0.0008901648418611042,-0.016882184212914604
2019-03-15,66.11,1.918,65.82029206883531,27.792316155780643,-1,-1.0,-1.0,0.024888588312121197,-0.008155228184222653,-0.025037412397137256
2019-03-18,66.65,1.919,66.360267180247,27.792316155780643,-1,-1.0,-1.0,0.024888588312121197,-0.006929439660870873,-0.03196685205800813
2019-03-19,67.13,1.94,66.83974451989245,27.792316155780643,-1,-1.0,-1.0,0.024888588312121197,-0.017878621942437996,-0.04984547400044613
2019-03-20,68.35,1.963,68.05917208236127,27.792316155780643,-1,-1.0,-1.0,0.024888588312121197,0.00042723642494254003,-0.04941823757550359
2019-03-21,68.3,1.939,68.00976940848076,27.792316155780643,-1,-1.0,-1.0,0.024888588312121197,0.029146602467515378,-0.020271635107988215
2019-03-22,66.29,1.917,66.00031695742364,27.792316155780643,-1,-1.0,-1.0,0.024888588312121197,-0.01603238823307714,-0.036304023341065354
2019-03-25,67.37,1.937,67.0798191856574,27.792316155780643,-1,-1.0,-1.0,0.024888588312121197,-0.001975283984040493,-0.03827930732510585
2019-03-26,67.51,1.945,67.2196200769509,27.792316155780643,-1,-1.0,-1.0,0.024888588312121197,0.0022164649840438625,-0.03606284234106199
2019-03-27,67.35,1.933,67.05991874001063,27.792316155780643,-1,-1.0,-1.0,0.024888588312121197,0.018779464867900664,-0.017283377473161325
2019-03-28,66.08,1.927,65.7900680715405,27.792316155780643,-1,-1.0,-1.0,0.024888588312121197,-0.02800928375659882,-0.045292661229760146
2019-03-29,67.93,1.926,67.64009296012883,27.792316155780643,-1,-1.0,-1.0,0.024888588312121197,-0.01655444152379954,-0.06184710275355969
