Date,EIAEBRT,EIANYHO,Spread,Spread VOL,position,X1X2position,X1position,X2position,dailypnl,cumpnl
2018-01-22,69.32,2.0,69.05692952606317,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,-0.006658483389688252,-0.04650611829922305
2018-01-23,69.81,2.033,69.54610915873985,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,-0.001310179081180179,-0.04781629738040323
2018-01-24,69.91,2.043,69.64586056258126,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,-0.016820980518149977,-0.06463727789855321
2018-01-25,71.08,2.036,70.81603457989227,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,0.014410535804772327,-0.050226742093780884
2018-01-26,70.08,2.064,69.81533851064823,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,0.02340835511230434,-0.026818386981476542
2018-01-29,68.41,2.029,68.14620859720328,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,0.00893963260640879,-0.01787875437506775
2018-01-30,67.78,2.007,67.51675550875217,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,-3.715936600697521e-05,-0.017915913741074728
2018-01-31,67.78,2.004,67.51683008759974,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,-0.011949104025978654,-0.02986501776705338
2018-02-01,68.6,2.016,68.33653177220944,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,0.016097965828858543,-0.013767051938194837
2018-02-02,67.45,1.962,67.18787419146581,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,-0.003976319348261919,-0.017743371286456755
2018-02-05,67.69,1.929,67.42869455878915,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,0.013616203597125153,-0.0041271676893316015
2018-02-06,66.75,1.908,66.48921661072218,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,0.014362366364721938,0.010235198675390337
2018-02-07,65.74,1.849,65.48068332805784,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,0.02200202361031809,0.032237222285708425
2018-02-08,64.26,1.811,64.00162799346047,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,0.018601015634973312,0.050838237920681734
2018-02-09,63.04,1.783,62.78232406270451,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,0.013143619587662154,0.06398185750834388
2018-02-12,62.2,1.77,61.94264723771068,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,0.004180064308681786,0.06816192181702567
2018-02-13,61.94,1.77,61.682647237710675,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,-0.005130965355277501,0.06303095646174817
2018-02-14,62.29,1.807,62.031727431923905,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,-0.009026929937859451,0.054004026523888714
2018-02-15,62.86,1.816,62.601503695381176,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,-0.022647954534264558,0.03135607198962416
2018-02-16,64.3,1.835,64.04103136267986,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,-0.010108864696734221,0.02124720729288994
2018-02-19,64.95,1.835,64.69103136267987,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,0.003994474184919017,0.025241681477808954
2018-02-20,64.68,1.823,64.42132967807017,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,-0.002050804821824342,0.023190876655984613
2018-02-21,64.81,1.82,64.55140425691775,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,-0.019844133604376927,0.003346743051607686
2018-02-22,66.12,1.847,65.86073304728956,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,-0.013456474068251296,-0.01010973101664361
2018-02-23,67.04,1.881,66.77988782035037,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,-0.013485259297146624,-0.023594990313790233
2018-02-26,67.96,1.899,67.6994403472649,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,0.00527419736868698,-0.018320792945103255
2018-02-27,67.59,1.886,67.32976352227108,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,0.021404722520336313,0.0030839295752330582
2018-02-28,66.08,1.815,65.82152855499703,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,0.027900490732398878,0.030984420307631936
2018-03-01,64.23,1.808,63.97170257230805,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,-0.00048082124946614694,0.030503599058165787
2018-03-02,64.26,1.807,64.00172743192391,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,-0.023832752164103608,0.0066708468940621796
2018-03-05,65.78,1.794,65.52205060693007,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,0.001741526242638418,0.008412373136700598
2018-03-06,65.67,1.799,65.41192630885078,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,0.008832038982792723,0.01724441211949332
2018-03-07,65.09,1.799,64.83192630885078,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,0.01853599991713195,0.03578041203662527
2018-03-08,63.87,1.784,63.612299203088654,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,-0.020513697417945596,0.015266714618679674
2018-03-09,65.19,1.795,64.9320257473142,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,0.009888812927089478,0.025155527545769153
2018-03-12,64.53,1.778,64.27244836078381,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,0.005743080890265147,0.0308986084360343
2018-03-13,64.2,1.823,63.94132967807016,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,0.009340034320198967,0.04023864275623327
2018-03-14,63.61,1.834,63.35105622229572,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,-0.0008212541641435926,0.039417388592089674
2018-03-15,63.67,1.843,63.41083248575299,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,-0.015647225125317393,0.02377016346677228
2018-03-16,64.68,1.859,64.42043473189926,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,-0.0021110118667964648,0.021659151599975817
2018-03-19,64.82,1.863,64.56033529343581,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,-0.017843973657271996,0.0038151779427038207
2018-03-20,66.0,1.89,65.73966408380764,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,-0.03137881310848864,-0.02756363516578482
2018-03-21,68.15,1.981,67.8874018587645,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,-0.012467644418584542,-0.04003127958436936
2018-03-22,68.98,1.958,68.71797362992925,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,-0.0004201333894182102,-0.04045141297378757
2018-03-23,69.03,1.982,68.76737699914864,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,0.0030114224459500106,-0.03743999052783756
2018-03-26,68.81,1.968,68.54772503377066,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,0.002578003096029048,-0.03486198743180851
2018-03-27,68.63,1.965,68.36779961261823,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,0.007285443683520354,-0.027576543748288156
2018-03-28,68.13,1.965,67.86779961261823,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,-0.01300000539200993,-0.04057654914029808
2018-03-29,69.02,1.97,68.75767531453894,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,0.0,-0.04057654914029808
2018-03-30,69.02,1.97,68.75767531453894,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,-0.0003659537359905019,-0.04094250287628858
2018-04-02,69.02,1.941,68.75839624339883,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,0.00011526869795362526,-0.040827234178334955
2018-04-03,69.02,1.95,68.75817250685611,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,0.0430229087946355,0.002195674616300547
2018-04-04,66.04,1.938,65.77847082224642,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,-0.007622478825145452,-0.005426804208844905
2018-04-05,66.54,1.934,66.27857026070986,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,0.00020663082546495292,-0.005220173383379953
2018-04-06,66.51,1.915,66.24904259341118,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,-0.024714135543865506,-0.02993430892724546
2018-04-09,68.19,1.957,67.9279984895451,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,-0.03547976460630228,-0.06541407353354775
2018-04-10,70.67,2.027,70.406258316435,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,-0.028886351233442843,-0.09430042476699059
2018-04-11,72.74,2.06,72.47543794911165,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,0.01773912690075062,-0.07656129786623997
2018-04-12,71.44,2.049,71.1757114048861,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,-0.02414984950004288,-0.10071114736628285
2018-04-13,73.18,2.066,72.91528879141651,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,0.015104461044092214,-0.08560668632219064
2018-04-16,72.05,2.038,71.78598486066055,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,0.004535974500866281,-0.08107071182132436
2018-04-17,71.71,2.023,71.44635775489843,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,-0.027603743531121865,-0.10867445535244623
2018-04-18,73.73,2.069,73.46521421256894,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,-0.014998315660006752,-0.12367277101245298
2018-04-19,74.85,2.085,74.5848164587152,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,0.003084735368399445,-0.12058803564405354
2018-04-20,74.62,2.086,74.35479159909934,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,0.0010125118261263245,-0.11957552381792722
2018-04-23,74.54,2.081,74.27491589717863,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,-0.017493584913047918,-0.13706910873097514
2018-04-24,75.86,2.099,75.59446842409318,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,0.027346325590715304,-0.10972278314025984
2018-04-25,73.79,2.104,73.52434412601389,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,-0.021423215949945215,-0.13114599909020505
2018-04-26,75.39,2.126,75.12379721446499,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,0.0005503055779356775,-0.13059569351226938
2018-04-27,75.33,2.105,75.06431926639802,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,-0.007560579708408428,-0.1381562732206778
2018-04-30,75.92,2.128,75.65374749523328,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,0.013486311113304245,-0.12466996210737356
2018-05-01,74.85,2.076,74.58504019525792,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,0.023013338117843188,-0.10165662398953038
2018-05-02,73.14,2.09,72.8746921606359,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,-0.004178974049116492,-0.10583559803864687
2018-05-03,73.45,2.095,73.1845678625566,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,-0.017283799266179428,-0.1231193973048263
2018-05-04,74.75,2.13,74.48369777600155,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,0.0001867388984688475,-0.12293265840635745
2018-05-07,74.75,2.146,74.48330002214782,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,0.007916144916549229,-0.11501651348980822
2018-05-08,74.16,2.148,73.8932503029161,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,-0.045876963387007925,-0.16089347687681615
2018-05-09,77.6,2.192,77.33215647981831,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,0.00017423024189714608,-0.16071924663491902
2018-05-10,77.59,2.196,77.32205704135488,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,0.0028693781590227174,-0.1578498684758963
2018-05-11,77.37,2.199,77.10198246250731,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,-0.01004599597127539,-0.1678958644471717
2018-05-14,78.17,2.225,77.90133611249499,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,-0.009984400544822579,-0.17788026499199427
2018-05-15,78.94,2.213,78.67163442788528,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,0.009759256005981825,-0.16812100898601245
2018-05-16,78.19,2.236,77.92106265672054,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,-0.024077424657291176,-0.19219843364330363
2018-05-17,80.09,2.256,79.82056546440337,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,0.0211967094815448,-0.17100172416175882
2018-05-18,78.38,2.242,78.11091349902539,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,0.0006212156956127451,-0.17038050846614608
2018-05-21,78.34,2.252,78.0706649028668,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,-0.026628204176179417,-0.1970087126423255
2018-05-22,80.42,2.245,80.1508389201778,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,0.02167816155944276,-0.17533055108288273
2018-05-23,78.69,2.26,78.42046602593993,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,-0.002954695542550816,-0.17828524662543355
2018-05-24,78.9,2.234,78.63111237595226,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,0.028460897156530086,-0.14982434946890347
2018-05-25,76.6,2.172,76.33265367213548,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,0.0,-0.14982434946890347
2018-05-28,76.6,2.172,76.33265367213548,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,0.02706713088897428,-0.12275721857992919
2018-05-29,74.51,2.153,74.24312600483681,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,-0.01797831836243521,-0.1407355369423644
2018-05-30,75.89,2.2,75.62195760289146,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,-0.0076389973148506705,-0.14837453425721508
2018-05-31,76.45,2.177,76.1825293740562,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,0.02460681557943431,-0.12376771867778077
2018-06-01,74.54,2.144,74.27334974137953,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,0.014904556485910332,-0.10886316219187045
2018-06-04,73.41,2.122,73.14389665292842,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,0.006600187890258629,-0.10226297430161183
2018-06-05,72.91,2.104,72.64434412601388,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,-0.004353526485745393,-0.10661650078735722
2018-06-06,73.23,2.107,72.96426954716631,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,-0.026839267904166644,-0.13345576869152387
2018-06-07,75.23,2.147,74.96327516253196,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,0.0013866905023703173,-0.13206907818915356
2018-06-08,75.11,2.129,74.84372263561741,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,0.007056317401144985,-0.12501276078800858
2018-06-11,74.58,2.129,74.31372263561741,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,-0.003824417715593257,-0.12883717850360182
2018-06-12,74.86,2.123,74.59387179331256,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,-0.0024422368692334074,-0.13127941537283522
2018-06-13,75.07,2.154,74.80310114522094,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,0.003707741644395568,-0.12757167372843964
2018-06-14,74.77,2.129,74.50372263561741,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,0.03588035393847582,-0.09169131978996381
2018-06-15,72.02,2.052,71.75563682603853,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,-0.038990829534310364,-0.1306821493242742
2018-06-18,74.87,2.1,74.60444356447732,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,-0.000774365439485921,-0.1314565147637601
2018-06-19,74.92,2.091,74.65466730102004,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,0.008681317376233427,-0.12277519738752668
2018-06-20,74.25,2.069,73.98521421256893,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,0.01834555297098497,-0.1044296444165417
2018-06-21,72.87,2.049,72.60571140488611,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,-0.010456754693703331,-0.11488639911024504
2018-06-22,73.67,2.092,73.40464244140419,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,0.011359691736101124,-0.1035267073741439
2018-06-25,72.82,2.077,72.55501533564205,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,-0.010161406184493588,-0.11368811355863749
2018-06-26,73.58,2.1,73.31444356447732,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,-0.03372187947261135,-0.14740999303124885
2018-06-27,76.09,2.133,75.82362319715398,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,-0.0022225415804409134,-0.14963253461168977
2018-06-28,76.26,2.134,75.99359833753813,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,-0.015077304186370042,-0.1647098387980598
2018-06-29,77.44,2.168,77.17275311059892,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,0.00884185565603442,-0.15586798314202538
2018-07-02,76.71,2.117,76.44402095100772,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,0.01114996089014759,-0.1447180222518778
2018-07-03,75.87,2.134,75.60359833753813,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,-0.014762093053907854,-0.15948011530578565
2018-07-04,76.99,2.134,76.72359833753812,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,-0.0010192866744888648,-0.16049940198027451
2018-07-05,77.09,2.158,76.82300170675751,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,0.027186289819857712,-0.1333131121604168
2018-07-06,74.98,2.142,74.71339946061126,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,-0.027659294766730774,-0.16097240692714757
2018-07-09,77.08,2.172,76.81265367213548,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,-0.00911203456665706,-0.17008444149380464
2018-07-10,77.8,2.192,77.53215647981831,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,0.03024348535150931,-0.13984095614229533
2018-07-11,75.35,2.082,75.08489103756277,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,0.043070977974254604,-0.09676997816804073
2018-07-12,72.11,2.088,71.84474187986761,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,-0.027616344780592307,-0.12438632294863303
2018-07-13,74.11,2.098,73.84449328370903,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,0.040718550470210974,-0.08366777247842205
2018-07-16,71.03,2.027,70.766258316435,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,0.0023138905403006322,-0.08135388193812142
2018-07-17,70.87,2.032,70.6061340183557,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,0.0052567056444531995,-0.07609717629366822
2018-07-18,70.52,2.058,70.25548766834338,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,-0.020160290598595906,-0.09625746689226412
2018-07-19,71.94,2.056,71.67553738757509,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,-0.0005499285966088834,-0.096807395488873
2018-07-20,71.99,2.068,71.72523907218479,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,-0.020100278164406484,-0.11690767365327949
2018-07-23,73.45,2.083,73.18486617794692,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,-0.0009459620087810999,-0.11785363566206059
2018-07-24,73.53,2.095,73.2645678625566,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,-0.001642929136193223,-0.11949656479825381
2018-07-25,73.67,2.117,73.40402095100772,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,-0.011108627717076321,-0.13060519251533012
2018-07-26,74.51,2.142,74.24339946061126,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,-0.00457981106634425,-0.13518500358167437
2018-07-27,74.84,2.129,74.57372263561741,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,-0.0018758324936346445,-0.13706083607530903
2018-07-30,74.99,2.14,74.72344917984296,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,0.010731259774175439,-0.1263295763011336
2018-07-31,74.16,2.111,73.89417010870287,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,0.02487954421922079,-0.1014500320819128
2018-08-01,72.28,2.071,72.01516449333722,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,-0.008957411859007534,-0.11040744394092034
2018-08-02,72.95,2.097,72.6845181433249,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,0.006502043258929224,-0.10390540068199111
2018-08-03,72.48,2.102,72.2143938452456,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,-0.0003311207428982362,-0.10423652142488934
2018-08-06,72.51,2.109,72.24421982793459,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,0.00302935032558404,-0.1012071710993053
2018-08-07,72.31,2.132,72.04364805676984,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,0.021532281533569834,-0.07967488956573546
2018-08-08,70.71,2.081,70.44491589717862,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,0.002310547380308717,-0.07736434218542675
2018-08-09,70.55,2.085,70.2848164587152,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,-0.006020762681943336,-0.08338510486737008
2018-08-10,71.0,2.115,70.73407067023943,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,0.005316850809590095,-0.07806825405777998
2018-08-13,70.62,2.112,70.35414524908701,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,-0.0022535213460494596,-0.08032177540382944
2018-08-14,70.77,2.101,70.50441870486145,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,0.033309913212375204,-0.047011862191454236
2018-08-15,68.38,2.062,68.11538822987994,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,-0.012089827782940188,-0.059101689974394425
2018-08-16,69.21,2.066,68.9452887914165,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,-0.013377200903154385,-0.07247889087754882
2018-08-17,70.14,2.071,69.87516449333722,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,-0.013697443438159124,-0.08617633431570794
2018-08-20,71.11,2.082,70.84489103756277,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,-0.007426705050921538,-0.09360303936662948
2018-08-21,71.65,2.096,71.38454300294076,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,-0.017714017522751972,-0.11131705688938145
2018-08-22,72.96,2.144,72.69334974137952,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,-0.010495753219758855,-0.12181281010914032
2018-08-23,73.73,2.149,73.46322544330025,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,-0.008968344257472298,-0.1307811543666126
2018-08-24,74.41,2.171,74.14267853175134,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,0.00016031074252478907,-0.13062084362408782
2018-08-27,74.41,2.185,74.14233049712932,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,-0.02016995823447136,-0.1507908018585592
2018-08-28,75.91,2.184,75.64235535674518,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,-0.0017093679087262829,-0.15250016976728548
2018-08-29,76.07,2.219,75.80148527019013,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,-0.012916480254602491,-0.16541665002188796
2018-08-30,77.05,2.216,76.7815598490377,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,0.0014164261485584233,-0.16400022387332955
2018-08-31,76.94,2.215,76.67158470865357,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,-0.011307512347283666,-0.17530773622061321
2018-09-03,77.81,2.215,77.54158470865357,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,0.0038443222568259653,-0.17146341396378725
2018-09-04,77.51,2.214,77.24160956826944,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,0.010607240354761217,-0.16085617360902604
2018-09-05,76.68,2.205,76.41183330481216,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,0.012957412484685953,-0.14789876112434008
2018-09-06,75.67,2.186,75.40230563751346,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,0.0016654385804844817,-0.1462333225438556
2018-09-07,75.55,2.193,75.28213162020246,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,-0.01615958208871762,-0.16239290463257322
2018-09-10,76.77,2.192,76.50215647981831,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,-0.018467966868459335,-0.18086087150103256
2018-09-11,78.22,2.229,77.95123667403155,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,-0.022967406142606908,-0.20382827764363948
2018-09-12,80.02,2.233,79.75113723556811,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,0.029125243357693092,-0.17470303428594638
2018-09-13,77.66,2.2,77.39195760289145,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,-0.0029074916291089983,-0.17761052591505538
2018-09-14,77.87,2.182,77.6024050759769,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,-0.004517456687217668,-0.18212798260227306
2018-09-17,78.22,2.18,77.95245479520862,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,-0.012837286415042854,-0.19496526901731592
2018-09-18,79.25,2.209,78.98173386634872,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,-0.0021587555036937252,-0.19712402452100966
2018-09-19,79.43,2.219,79.16148527019014,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,0.004811819217824575,-0.19231220530318507
2018-09-20,79.03,2.199,78.7619824625073,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,0.0016223350295904147,-0.19068987027359466
2018-09-21,78.9,2.197,78.63203218173904,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,-0.024474992897779005,-0.21516486317137368
2018-09-24,80.89,2.263,80.62039144709236,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,-0.016164663694309918,-0.2313295268656836
2018-09-25,82.21,2.277,81.94004341247033,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,0.004255844671372323,-0.22707368219431126
2018-09-26,81.87,2.288,81.5997699566959,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,0.004139432672894177,-0.22293424952141708
2018-09-27,81.54,2.298,81.26952136053731,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,-0.014125251130342013,-0.2370595006517591
2018-09-28,82.72,2.33,82.44872585282982,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,-0.026208031759210985,-0.26326753241097006
2018-10-01,84.94,2.389,84.66725913549416,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,-0.008300280946388896,-0.27156781335735897
2018-10-02,85.63,2.372,85.35768174896376,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,0.0025003239476870695,-0.2690674894096719
2018-10-03,85.45,2.41,85.17673708356114,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,-0.007575476083069158,-0.27664296549274103
2018-10-04,86.07,2.379,85.79750773165274,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,0.01092258191309359,-0.26572038357964745
2018-10-05,85.12,2.368,84.8477811874272,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,0.010594304567854637,-0.2551260790117928
2018-10-08,84.22,2.37,83.94773146819547,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,-0.010857054967646126,-0.2659831339794389
2018-10-09,85.16,2.399,84.88701053933558,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,0.015403487183927457,-0.2505796467955114
2018-10-10,83.82,2.367,83.54780604704304,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,0.02885875756016369,-0.22172088923534775
2018-10-11,81.35,2.309,81.07924790476285,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,0.007845707521114917,-0.21387518171423284
2018-10-12,80.71,2.307,80.43929762399456,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,-0.0025103348805997237,-0.21638551659483257
2018-10-15,80.91,2.304,80.63937220284214,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,0.00484763313654693,-0.21153788345828564
2018-10-16,80.53,2.318,80.25902416822012,27.792356237987498,-1,-1.0,-1.0,0.024859615858665113,0.007495226820562005,-0.20404265663772364
