Date,LCPCASH,GOEUARA,Spread,Spread VOL,position,X1X2position,X1position,X2position,dailypnl,cumpnl
2018-05-10,6884.0,657.75,6914.588496834251,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,-0.003604852146668856,0.04356412202774211
2018-05-11,6908.5,657.5,6939.118670989155,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,0.0093070523786779,0.05287117440642001
2018-05-14,6856.25,667.0,6885.722053102791,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,0.012471734700033533,0.06534290910645354
2018-05-15,6769.5,666.0,6799.092749722408,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,-0.001773407923435777,0.06356950118301777
2018-05-16,6795.0,677.0,6823.265086906617,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,-0.007965525970645562,0.0556039752123722
2018-05-17,6857.0,683.5,6884.480558879105,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,0.004277132538712146,0.05988110775108435
2018-05-18,6825.25,681.5,6852.97195211834,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,-0.0031822656182019784,0.05669884213288237
2018-05-21,6844.25,679.25,6872.243519512479,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,-0.015576298477263528,0.04112254365561884
2018-05-22,6950.25,678.75,6978.303867822287,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,0.01640266228182862,0.05752520593744746
2018-05-23,6841.5,683.0,6869.0409071889135,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,-0.003082071723041418,0.054443134214406046
2018-05-24,6857.75,679.0,6885.773693667383,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,-0.005270929397358033,0.04917220481704801
2018-05-25,6865.25,655.5,6896.11006422839,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,0.0,0.04917220481704801
2018-05-28,6865.25,655.5,6896.11006422839,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,0.0023244198331262567,0.051496624650174266
2018-05-29,6845.5,652.5,6876.7221540872415,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,0.004780879781306407,0.05627750443148068
2018-05-30,6830.5,666.5,6860.032401412599,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,-0.002448411280169963,0.053829093151310715
2018-05-31,6844.75,664.5,6874.523794651834,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,-0.005551700208188848,0.04827739294312187
2018-06-01,6882.75,664.5,6912.523794651834,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,-0.01501057531482657,0.033266817628295295
2018-06-04,6973.25,654.25,7004.2609350029115,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,-0.0184639536117845,0.014802864016510795
2018-06-05,7095.25,649.0,7126.894592255902,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,-0.01709285873643709,-0.0022899947199262957
2018-06-06,7211.25,645.0,7243.377378734372,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,-0.01747229417667026,-0.019762288896596557
2018-06-07,7330.5,640.0,7363.230861832458,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,0.003998415951914683,-0.015763872944681873
2018-06-08,7324.0,656.5,7354.739367608772,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,0.00926088836022449,-0.006502984584457383
2018-06-11,7255.5,656.0,7286.299715918581,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,0.004638121985338227,-0.0018648625991191563
2018-06-12,7209.5,646.75,7241.416159650041,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,-0.004403297269995709,-0.006268159869114866
2018-06-13,7251.0,654.0,7282.041109157815,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,0.00923458784595106,0.002966427976836194
2018-06-14,7173.0,645.75,7205.0368562696585,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,0.017077032800368253,0.020043460777204446
2018-06-15,7019.0,622.25,7053.873226830665,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,0.010523973959857547,0.030567434737061992
2018-06-18,6971.0,641.25,7003.579991057936,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,0.019563308695879997,0.05013074343294199
2018-06-19,6832.0,639.25,6864.821384297171,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,0.008290466532375942,0.05842120996531794
2018-06-20,6763.75,630.25,6797.657653873726,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,-0.004605827681460867,0.05381538228385707
2018-06-21,6788.75,625.5,6823.230962816909,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,-6.740154641231467e-05,0.05374798073744476
2018-06-22,6791.5,627.25,6825.769743732579,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,0.007293553079641051,0.06104153381708581
2018-06-25,6748.5,632.25,6782.166260634492,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,0.004889975550122272,0.06593150936720808
2018-06-26,6715.5,632.25,6749.166260634492,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,0.007237181381276636,0.07316869074848471
2018-06-27,6693.5,653.0,6724.661805777433,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,0.009664705066124487,0.0828333958146092
2018-06-28,6628.5,652.75,6659.691979932337,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,0.0018223566537192016,0.0846557524683284
2018-06-29,6625.0,659.75,6655.347103595016,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,0.014263096399046086,0.0989188488673745
2018-07-02,6524.75,655.0,6555.670412538198,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,0.005747346641633788,0.10466619550900828
2018-07-03,6487.25,655.0,6518.170412538198,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,0.01478496900424181,0.1194511645132501
2018-07-04,6387.75,652.0,6419.03250239705,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,0.006617650110593028,0.12606881462384312
2018-07-05,6344.0,650.75,6375.4333731715715,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,0.010556557641940254,0.13662537226578336
2018-07-06,6278.5,652.0,6309.78250239705,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,-0.015308461859596069,0.12131691040618729
2018-07-09,6382.75,659.0,6413.187626059729,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,0.009262423209051174,0.13057933361523846
2018-07-10,6321.0,656.75,6351.7091934538685,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,0.025484437964297675,0.15606377157953613
2018-07-11,6130.0,631.0,6163.817131409013,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,-0.013139173576617515,0.14292459800291862
2018-07-12,6210.25,630.75,6244.097305563918,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,0.0001971451299986539,0.14312174313291728
2018-07-13,6216.75,637.25,6249.8127775364055,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,0.0042994861907876885,0.14742122932370497
2018-07-16,6165.0,616.0,6200.627580703273,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,0.007654189973269969,0.15507541929697494
2018-07-17,6116.0,614.5,6151.808625632699,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,0.00019771236177878928,0.15527313165875373
2018-07-18,6123.5,621.75,6158.433575140473,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,0.013814707155773084,0.16908783881452683
2018-07-19,6039.5,622.25,6074.373226830665,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,-0.013209447368506442,0.1558783914460204
2018-07-20,6122.5,625.0,6157.041311126717,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,0.004688584763483545,0.16056697620950394
2018-07-23,6096.75,627.5,6130.989569577674,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,-0.025968816916431665,0.13459815929307228
2018-07-24,6264.75,635.75,6297.993822465832,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,0.001578059157247072,0.13617621845031935
2018-07-25,6262.0,641.75,6294.519642748128,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,8.069511258238882e-05,0.13625691356290173
2018-07-26,6266.5,646.0,6298.506682114754,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,-0.002077500945675079,0.13417941261722666
2018-07-27,6274.25,641.5,6306.799816903032,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,0.008982316782173934,0.14316172939940058
2018-07-30,6223.5,646.25,6255.47650795985,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,-0.011712759621513729,0.13144896977788686
2018-07-31,6279.25,631.5,6313.006783099205,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,0.01981910782844089,0.15126807760632777
2018-08-01,6147.0,625.0,6181.541311126717,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,0.007724165834985546,0.15899224344131332
2018-08-02,6110.5,634.25,6143.924867395257,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,-0.010516577848557671,0.14847566559275566
2018-08-03,6178.25,637.25,6211.3127775364055,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,0.012903855119545919,0.16137952071230158
2018-08-06,6103.5,641.5,6136.049816903032,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,-0.005489998975411063,0.15588952173689052
2018-08-07,6142.75,646.5,6174.696333804945,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,-0.0025371465930123047,0.15335237514387823
2018-08-08,6144.0,634.0,6177.455041550162,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,-0.009060815925395252,0.14429155921848297
2018-08-09,6198.5,633.0,6232.075738169779,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,0.008125255923317599,0.15241681514180055
2018-08-10,6160.25,643.25,6192.588597818702,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,0.005771705207653221,0.15818852034945377
2018-08-13,6123.25,642.0,6155.739468593223,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,0.017577386644156104,0.1757659069936099
2018-08-14,6009.0,636.25,6042.183474156022,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,0.0398495353545076,0.2156154423481175
2018-08-15,5759.0,627.0,5793.2999178874825,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,-0.024416435272252665,0.19119900707586485
2018-08-16,5901.0,628.25,5935.149047112961,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,0.0019007933359402626,0.1930998004118051
2018-08-17,5889.5,628.0,5923.679221267866,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,-0.011600522221340353,0.18149927819046474
2018-08-20,5961.5,631.25,5995.286957254109,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,-0.008425866388357186,0.17307341180210756
2018-08-21,6018.0,636.75,6051.123125846214,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,0.008825941336663898,0.18189935313877145
2018-08-22,5980.0,650.0,6011.523895636285,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,0.0030095050254442123,0.18490885816421568
2018-08-23,5967.0,654.5,5997.980760848007,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,-0.01805249726022761,0.16685636090398806
2018-08-24,6091.5,669.75,6120.640137398843,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,0.0,0.16685636090398806
2018-08-27,6091.5,669.75,6120.640137398843,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,-0.0076366797431852915,0.15921968116080276
2018-08-28,6135.0,667.0,6164.472053102791,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,0.011960732605301198,0.17118041376610396
2018-08-29,6073.0,677.25,6101.234912751714,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,0.0011497630665121858,0.17233017683261614
2018-08-30,6062.5,674.0,6091.12717676547,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,0.015811472745091634,0.1881416495777078
2018-08-31,5968.0,675.25,5996.476305990948,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,0.005507265750385775,0.19364891532809356
2018-09-03,5945.0,684.5,5972.359862259488,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,0.024666339876391635,0.2183152552044852
2018-09-04,5796.0,682.25,5823.631429653627,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,-0.01159799408391258,0.20671726112057262
2018-09-05,5854.25,673.5,5882.937525075278,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,-0.010469388187571472,0.19624787293300114
2018-09-06,5904.0,662.5,5934.015187891068,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,-0.00036012912299434674,0.1958877438100068
2018-09-07,5915.0,670.75,5944.019440779226,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,0.003748021651922481,0.19963576546192927
2018-09-10,5891.5,669.5,5920.6703115537475,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,0.010133032763901465,0.20976879822583072
2018-09-11,5843.75,680.75,5871.562474583053,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,-0.0235294117647058,0.18623938646112492
2018-09-12,5981.25,680.75,6009.062474583053,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,-0.006810245353414058,0.17942914110771085
2018-09-13,6013.5,672.75,6042.278047539991,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,0.009313555953847074,0.18874269706155794
2018-09-14,5950.75,666.5,5980.282401412599,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,0.0046241452660195645,0.1933668423275775
2018-09-17,5920.0,663.5,5949.894491271451,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,-0.02250523435269953,0.17086160797487798
2018-09-18,6064.0,673.5,6092.687525075278,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,-0.004373854422542579,0.16648775355233542
2018-09-19,6096.5,679.0,6124.523693667383,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,0.002593392345070979,0.1690811458974064
2018-09-20,6075.0,673.75,6103.657350920374,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,-0.04918296365024834,0.11989818224715805
2018-09-21,6379.5,679.0,6407.523693667383,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,0.006195699134376037,0.1260938813815341
2018-09-24,6355.0,692.25,6381.424463457453,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,0.007336131618288435,0.13343001299982254
2018-09-25,6314.75,698.0,6340.480457894654,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,0.008167319207293761,0.14159733220711632
2018-09-26,6270.0,704.25,6294.9761040220465,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,0.014335008321826197,0.1559323405289425
2018-09-27,6182.0,706.0,6206.764884937716,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,-0.011687549914938769,0.14424479061400375
2018-09-28,6263.5,714.75,6287.208789516065,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,0.003457907426390519,0.14770269804039426
2018-10-01,6258.5,730.5,6280.3078177570915,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,-0.005044038853278483,0.1426586591871158
2018-10-02,6288.0,728.5,6310.049210996326,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,0.005422189238070552,0.14808084842518635
2018-10-03,6262.5,736.75,6283.553463884484,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,-0.0051356704038184875,0.14294517802136786
2018-10-04,6288.25,730.5,6310.0578177570915,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,0.01796019685542967,0.1609053748767975
2018-10-05,6167.0,722.5,6189.77339071403,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,-0.00013152372408003978,0.16077385115271747
2018-10-08,6174.25,728.75,6196.269036841422,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,-0.01920658153109378,0.1415672696216237
2018-10-09,6300.25,736.0,6321.393986349197,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,0.0058492704454172675,0.14741654006704097
2018-10-10,6251.0,724.0,6273.592345784605,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,-0.0035354039732637768,0.1438811360937772
2018-10-11,6258.25,709.75,6282.562272614151,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,-0.00919702116142157,0.13468411493235563
2018-10-12,6319.0,712.75,6342.9501827552995,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,0.0016430146377762428,0.13632712957013188
2018-10-15,6303.0,707.5,6327.58384000829,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,0.01662418658128011,0.152951316151412
2018-10-16,6202.25,711.25,6226.381227684725,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,-0.0037017815798180993,0.1492495345715939
2018-10-17,6216.0,702.5,6241.187323106376,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,0.009239386776510412,0.1584889213481043
2018-10-18,6157.5,701.5,6182.808019725993,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,-0.011062328018891036,0.14742659332921326
2018-10-19,6228.0,703.75,6253.036452331855,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,-0.0016823166818034931,0.14574427664740977
2018-10-22,6242.75,707.75,6267.303665853386,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,0.003636109548078693,0.14938038619548846
2018-10-23,6194.5,683.75,6221.950384724201,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,0.0007404052057422874,0.15012079140123075
2018-10-24,6188.0,682.0,6215.661603808531,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,-0.008513238380533408,0.14160755302069733
2018-10-25,6253.0,693.25,6279.3037668378365,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,0.009315123017822158,0.1509226760385195
2018-10-26,6207.0,704.5,6231.945929867142,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,0.0024072297425480815,0.1533299057810676
2018-10-29,6178.5,691.75,6204.984811767263,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,0.01528750056845147,0.16861740634951905
2018-10-30,6076.5,684.75,6103.8296881045835,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,0.0061861432800948786,0.17480354962961392
2018-10-31,6036.5,682.5,6064.101255498723,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,-0.014779863738316499,0.16002368589129742
2018-11-01,6102.5,660.75,6132.726406975399,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,-0.03785192259941714,0.12217176329188029
2018-11-02,6319.0,647.75,6350.795463030424,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,0.018595361350048564,0.14076712464192886
2018-11-05,6206.5,652.0,6237.78250239705,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,0.004597098564459616,0.14536422320638848
2018-11-06,6184.0,657.25,6214.648845144059,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,0.005545427246358651,0.15090965045274712
2018-11-07,6171.0,676.0,6199.385783526235,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,-0.00519770437993513,0.145711946072812
2018-11-08,6172.5,648.25,6204.2351147206155,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,0.017788927859477024,0.16350087393228901
2018-11-09,6078.5,662.0,6108.575536200877,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,-0.0034575245906571994,0.1600433493416318
2018-11-12,6073.75,638.75,6106.631732606979,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,-0.007672054568496794,0.15237129477313502
2018-11-13,6088.5,611.0,6124.73106380136,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,-0.000651393821452882,0.15171990095168214
2018-11-14,6107.5,623.5,6142.222356056143,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,-0.013462792639575753,0.13825710831210639
2018-11-15,6198.0,630.5,6231.8774797188225,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,-0.0028220778474702963,0.1354350304646361
2018-11-16,6223.5,637.25,6256.5627775364055,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,-0.01099230776471823,0.12444272269991787
2018-11-19,6292.5,637.75,6325.502429226597,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,0.007453834337370924,0.13189655703728878
2018-11-20,6206.0,604.5,6243.015591828872,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,-0.011798690660122275,0.1200978663771665
2018-11-21,6269.0,596.25,6307.011338940715,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,-0.003105880873250768,0.11699198550391574
2018-11-22,6286.25,594.5,6324.472558025045,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,0.003193835141782844,0.12018582064569858
2018-11-23,6236.5,571.25,6277.528754431148,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,0.0033305088394445462,0.12351632948514313
2018-11-26,6221.0,575.25,6261.545967952678,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,0.010306770421923576,0.1338230999070667
2018-11-27,6155.25,574.0,6195.9468387272,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,-0.018939452174360553,0.11488364773270615
2018-11-28,6244.0,552.5,6287.291816048972,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,-0.001215904376957296,0.11366774335574885
2018-11-29,6247.5,549.5,6291.153905907824,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,0.006466209675967035,0.12013395303171588
2018-11-30,6227.0,564.0,6268.903804923373,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,-0.012393021477980477,0.1077409315537354
2018-12-03,6312.5,570.25,6353.649451050765,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,0.015259531192264891,0.1230004627460003
2018-12-04,6212.5,567.5,6253.981366754712,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,0.0046537890615102415,0.12765425180751053
2018-12-05,6175.0,561.0,6217.265894782225,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,0.012776268425610486,0.14043052023312103
2018-12-06,6079.5,548.5,6123.274602527441,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,-0.008461205995339564,0.13196931423778147
2018-12-07,6149.0,562.0,6191.145198162608,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,0.007154464856613846,0.1391237790943953
2018-12-10,6088.5,549.5,6132.153905907824,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,-0.013193453368792964,0.12593032572560234
2018-12-11,6170.5,550.75,6214.003035133303,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,0.0014884995002189048,0.12741882522582124
2018-12-12,6144.75,538.5,6189.731568723614,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,-0.001117008297700397,0.12630181692812084
2018-12-13,6158.5,543.5,6202.878085625528,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,0.0033275522400551226,0.12962936916817597
2018-12-14,6127.75,536.0,6173.033310272657,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,0.005150353038133366,0.13477972220630932
2018-12-17,6095.5,535.5,6140.843658582467,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,0.020674329968575638,0.15545405217488495
2018-12-18,5944.75,517.5,5992.266197735577,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,-0.006121562366201826,0.14933248980868313
2018-12-19,5990.5,524.25,6037.20149555316,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,-0.0003048399428606471,0.14902764986582248
2018-12-20,5977.5,513.5,6025.498984214047,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,-0.0009713382315547046,0.14805631163426777
2018-12-21,5967.5,502.25,6016.856821184741,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,0.005990783410138256,0.15404709504440603
2018-12-24,5931.75,502.25,5981.106821184741,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,0.0,0.15404709504440603
2018-12-25,5931.75,502.25,5981.106821184741,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,0.0,0.15404709504440603
2018-12-26,5931.75,502.25,5981.106821184741,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,-0.008322416273572854,0.14572467877083317
2018-12-27,5969.0,493.75,6019.382742451488,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,-0.00417671253607069,0.14154796623476248
2018-12-28,5987.0,489.0,6037.956051394671,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,0.0063470853515951164,0.1478950515863576
2018-12-31,5949.0,489.0,5999.956051394671,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,0.0,0.1478950515863576
2019-01-01,5949.0,489.0,5999.956051394671,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,0.023209940611616,0.1711049921979736
2019-01-02,5819.0,494.5,5869.292219986775,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,0.019917885960776725,0.19102287815875033
2019-01-03,5713.75,502.0,5763.136995339646,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,-0.027366988443798066,0.16365588971495226
2019-01-04,5897.25,521.75,5944.253237102204,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,-0.0005508354252551829,0.16310505428969707
2019-01-07,5904.25,524.5,5950.921321398257,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,0.005652660064452563,0.16875771435414963
2019-01-08,5886.5,536.0,5931.783310272657,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,-0.00600320384994432,0.1627545105042053
2019-01-09,5936.75,547.25,5980.6754733019625,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,0.007476303629350276,0.1702308141335556
2019-01-10,5907.75,559.0,5950.257288021459,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,-0.003369038903754916,0.16686177522980067
2019-01-11,5920.0,553.0,5963.231467739163,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,0.007752284243579375,0.17461405947338005
2019-01-14,5867.0,547.5,5910.895299147059,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,-0.0027975514670820437,0.171816508006298
2019-01-15,5886.0,549.5,5929.653905907824,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,-0.007614019805903413,0.16420248820039457
2019-01-16,5938.25,555.25,5981.209900345025,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,-0.003701787051107451,0.1605007011492871
2019-01-17,5964.75,558.75,6007.287462176364,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,-0.009289356498586022,0.15121134465070107
2019-01-18,6029.5,566.0,6071.1624116841385,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,0.012989707280486821,0.1642010519311879
2019-01-21,5951.5,566.25,5993.132237529234,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,0.006873421182294306,0.1710744731134822
2019-01-22,5904.25,561.25,5946.485720627321,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,-0.0037770783532368483,0.16729739476024535
2019-01-23,5919.25,555.5,5962.17972619012,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,0.00546075916205551,0.17275815392230087
2019-01-24,5894.0,561.0,5936.265894782225,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,-0.024884657072953346,0.14787349684934753
2019-01-25,6037.5,558.5,6080.067636331268,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,0.006339758623031005,0.15421325547237855
2019-01-28,5979.0,543.0,6023.438433935336,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,-0.005335977119660187,0.14887727835271836
2019-01-29,6032.5,559.25,6074.977113866556,1465.4380918031727,-1,-1.0,-1.0,0.12069661961730402,-0.013035476994060487,0.13584180135865787
