Date,CRUDOIL,NAFCNWE,Spread,Spread VOL,position,X1X2position,X1position,X2position,dailypnl,cumpnl
2019-02-05,53.66,476.0,-4470.417676064575,2186.0991508776,1,1.0,1.0,-9.557728479311752,-1.0175197876841002,1.536428437504659
2019-02-06,54.01,527.0,-4957.511828509474,2186.0991508776,1,1.0,1.0,-9.557728479311752,1.144413239529822,2.680841677034481
2019-02-07,52.64,462.5,-4342.408341593867,2186.0991508776,0,1.0,1.0,-9.557728479311752,0.001519756838905817,2.6823614338733868
2019-02-08,52.72,462.5,-4342.328341593867,2186.0991508776,0,0.0,0.0,-0.0,-0.0,2.6823614338733868
2019-02-11,52.41,472.0,-4433.436762147328,2186.0991508776,1,0.0,0.0,-0.0,0.0,2.6823614338733868
2019-02-12,53.1,486.0,-4566.554960857692,2186.0991508776,1,1.0,1.0,-9.557728479311752,-0.1422629504859848,2.540098483387402
2019-02-13,53.9,494.0,-4642.216788692187,2186.0991508776,1,1.0,1.0,-9.557728479311752,0.02880959510545441,2.5689080784928566
2019-02-14,54.41,493.0,-4632.149060212875,2186.0991508776,1,1.0,1.0,-9.557728479311752,0.021687189854806332,2.5905952683476627
2019-02-15,55.59,493.0,-4630.969060212875,2186.0991508776,1,1.0,1.0,-9.557728479311752,-0.5234455759460807,2.067149692401582
2019-02-18,55.59,520.0,-4889.0277291542925,2186.0991508776,1,1.0,1.0,-9.557728479311752,0.02737467053305584,2.0945243629346377
2019-02-19,56.09,519.0,-4878.970000674981,2186.0991508776,1,1.0,1.0,-9.557728479311752,-0.22032711930625376,1.874197243628384
2019-02-20,57.16,532.0,-5002.150470906034,2186.0991508776,1,1.0,1.0,-9.557728479311752,-0.04327910573390128,1.8309181378944828
2019-02-21,56.74,534.0,-5021.685927864657,2186.0991508776,1,1.0,1.0,-9.557728479311752,0.1493554313495557,1.9802735692440385
2019-02-22,57.09,526.0,-4944.8741000301625,2186.0991508776,1,1.0,1.0,-9.557728479311752,0.2962420399486079,2.2765156091926464
2019-02-25,55.33,508.0,-4774.594987402552,2186.0991508776,1,1.0,1.0,-9.557728479311752,0.0030724742454364407,2.2795880834380826
2019-02-26,55.5,508.0,-4774.424987402552,2186.0991508776,1,1.0,1.0,-9.557728479311752,-0.35034257686160275,1.9292455065764798
2019-02-27,56.94,528.0,-4964.139556988787,2186.0991508776,1,1.0,1.0,-9.557728479311752,0.0954262493899768,2.0246717559664567
2019-02-28,57.22,523.0,-4916.070914592227,2186.0991508776,1,1.0,1.0,-9.557728479311752,0.18534387992410356,2.21001563589056
2019-03-01,55.8,511.5,-4807.577037080142,2186.0991508776,1,1.0,1.0,-9.557728479311752,-0.13532778331931028,2.07468785257125
2019-03-04,56.59,519.5,-4883.248864914636,2186.0991508776,1,1.0,1.0,-9.557728479311752,-0.19370847169829414,1.8809793808729558
