Date,EIAEBRT,GOEUARA,Spread,Spread VOL,position,X1X2position,X1position,X2position,dailypnl,cumpnl
2018-11-26,59.7,575.25,-4560.057864543691,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.015229610435516037,-0.02967663271386206
2018-11-27,59.58,574.0,-4550.260749733625,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.2701454094632241,0.240468776749362
2018-11-28,57.97,552.5,-4381.296375000491,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.04859896636487247,0.2890677431142345
2018-11-29,58.29,549.5,-4357.175299456334,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.21930153501056684,0.06976620810366765
2018-11-30,57.71,564.0,-4472.793831253098,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.04529075674424082,0.02447545135942683
2018-12-03,60.17,570.25,-4519.919405303427,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.05571035961801513,0.08018581097744196
2018-12-04,61.22,567.5,-4497.051752721281,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.09381069493271502,0.17399650591015697
2018-12-05,61.4,561.0,-4445.30275570894,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.11863234258799288,0.29262884849814985
2018-12-06,57.83,548.5,-4349.701607608281,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.1281754192059163,0.16445342929223355
2018-12-07,61.71,562.0,-4452.926447556993,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.15345026038137374,0.31790368967360727
2018-12-10,60.29,549.5,-4355.175299456334,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.027335963887582023,0.29056772578602524
2018-12-11,59.73,550.75,-4365.6524142664,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.17998014282705488,0.4705478686130801
2018-12-12,59.94,538.5,-4268.254689127754,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.08884658248038786,0.3817012861326923
2018-12-13,59.03,543.5,-4308.833148368018,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.10151851508710423,0.4832198012197965
2018-12-14,58.56,536.0,-4249.800459507622,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.009163375702462747,0.4740564255173338
2018-12-17,57.59,535.5,-4246.8036135835955,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.22622030466269327,0.700276730180027
2018-12-18,55.26,517.5,-4106.327160318648,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.09733020461141535,0.6029465255686116
2018-12-19,55.6,524.25,-4159.5395802930025,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.1130439036781252,0.7159904292467368
2018-12-20,52.84,513.5,-4077.0123929264373,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.15659325829680043,0.8725836875435373
2018-12-21,51.93,502.25,-3988.6683596358444,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.0,0.8725836875435373
2018-12-24,51.93,502.25,-3988.6683596358444,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.0,0.8725836875435373
2018-12-25,51.93,502.25,-3988.6683596358444,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.0,0.8725836875435373
2018-12-26,51.93,502.25,-3988.6683596358444,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.12579560858055594,0.9983792961240933
2018-12-27,51.49,493.75,-3921.6719789273966,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.05845657701132491,1.0568358731354182
2018-12-28,50.57,489.0,-3884.906942649146,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.0,1.0568358731354182
2018-12-31,50.57,489.0,-3884.906942649146,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.0,1.0568358731354182
2019-01-01,50.57,489.0,-3884.906942649146,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.02022050393037307,1.036615369205045
2019-01-02,54.06,494.5,-3925.052247813436,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.13568230782009216,0.9009330613849529
2019-01-03,53.23,502.0,-3985.3849366738314,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.26685707806268616,0.6340759833222667
2019-01-04,55.64,521.75,-4139.665350672873,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.015576181251110252,0.6184998020711564
2019-01-07,57.1,524.5,-4160.023003255016,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.17727879448273895,0.4412210075884174
2019-01-08,56.91,536.0,-4251.450459507622,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.12171112789268071,0.31950987969573674
2019-01-09,59.46,547.25,-4338.154492798215,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.1533580195906989,0.16615186010503785
2019-01-10,60.47,559.0,-4430.365372012834,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.06481524055336559,0.23096710065840342
2019-01-11,59.24,553.0,-4383.993220924518,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.0714791053749093,0.30244620603331274
2019-01-14,58.8,547.5,-4340.7979157602285,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.03153254314077509,0.27091366289253765
2019-01-15,58.65,549.5,-4356.815299456334,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.06324026739359744,0.2076733954989402
2019-01-16,59.81,555.25,-4401.274027582636,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.04934097952873901,0.1583324159702012
2019-01-17,59.85,558.75,-4429.00194905082,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.06635127906322641,0.09198113690697479
2019-01-18,62.04,566.0,-4484.331214949203,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.001247672212025971,0.09073346469494882
2019-01-21,62.18,566.25,-4486.1746379112155,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.04946927692115374,0.14020274161610258
2019-01-22,60.9,561.25,-4447.786178670953,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.08374363882203001,0.2239463804381326
2019-01-23,61.05,555.5,-4402.017450544649,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.07789620378096454,0.14605017665716805
2019-01-24,61.09,561.0,-4445.612755708939,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.041902849496589255,0.1879530261537573
2019-01-25,61.49,558.5,-4425.378526088808,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.19123523609882392,0.37918826225258123
2019-01-28,59.71,543.0,-4304.186302443991,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.21615685231897103,0.1630314099336102
2019-01-29,60.98,559.25,-4431.838794974848,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.08438121917369525,0.07865019075991496
2019-01-30,61.89,566.25,-4486.4646379112155,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.12830283457535982,0.20695302533527477
2019-01-31,62.46,557.75,-4418.458257202768,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.19096799654547505,0.01598502878979971
2019-02-01,61.86,570.5,-4520.21282826544,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.027326052370122856,0.04331108115992256
2019-02-04,62.26,569.0,-4507.912290493361,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.049782293185557755,0.09309337434548032
2019-02-05,61.67,564.75,-4474.784100139137,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.07537045397471291,0.017722920370767406
2019-02-06,62.22,570.75,-4521.836251227453,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.06743079900905502,0.08515371937982243
2019-02-07,61.01,564.5,-4473.460677177124,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.046803215366438604,0.03835050401338382
2019-02-08,61.37,568.25,-4502.852021607322,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.012820999803934391,0.05117150381731821
2019-02-11,61.3,567.25,-4494.988329759269,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.05254682062006255,-0.0013753168027443377
2019-02-12,62.58,572.5,-4535.360211961545,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.11023141212289235,-0.1116067289256367
2019-02-13,63.27,581.25,-4604.090015632006,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.1454298130280331,-0.25703654195366976
2019-02-14,64.0,592.75,-4694.597471884613,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.11141038465633124,-0.368446926610001
2019-02-15,65.65,603.0,-4774.267813327153,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.031312094130439394,-0.3371348324795616
2019-02-18,66.41,601.5,-4761.607275555073,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.041180033993954555,-0.2959547984856071
2019-02-19,65.86,597.75,-4732.405931124876,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.048468437714553045,-0.34442323620016013
2019-02-20,66.82,602.5,-4769.130967403126,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.07766081752354495,-0.42208405372370505
2019-02-21,66.91,608.5,-4816.643118491443,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.00651905657194155,-0.4155649971517635
2019-02-22,66.91,608.0,-4812.676272567416,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.1753756429496857,-0.2401893542020778
2019-02-25,64.02,591.25,-4682.676934112533,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.13994971109677387,-0.38013906529885166
2019-02-26,64.51,602.25,-4769.457544441113,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.059625630142013025,-0.4397646954408647
2019-02-27,65.55,608.0,-4814.036272567416,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.06339042559213962,-0.5031551210330043
2019-02-28,65.03,612.25,-4848.27446292164,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.08660728292192289,-0.4165478381110814
2019-03-01,63.71,604.0,-4784.141505175205,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.011528520125054141,-0.42807635823613555
2019-03-04,64.44,605.75,-4797.2954659092975,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.00017066365784683749,-0.4279056945782887
2019-03-05,64.24,605.5,-4795.5120429472845,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.06301392149783014,-0.49091961607611884
2019-03-06,64.51,610.63,-4835.941882127794,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.06820950842950566,-0.4227101076466132
2019-03-07,64.82,605.75,-4796.915465909297,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.06862250493250201,-0.3540876027141112
2019-03-08,65.66,601.5,-4762.357275555073,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.00254306098466952,-0.3566306636987807
2019-03-11,65.06,601.0,-4758.990429631047,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.08665513026282201,-0.2699755334359587
2019-03-12,65.33,594.75,-4709.134855580718,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.05145606736503889,-0.3214316008009976
2019-03-13,65.89,599.25,-4744.276468896955,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.01764064380997796,-0.3037909569910196
2019-03-14,66.18,598.25,-4736.052777048902,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.08514202290873399,-0.2186489340822856
2019-03-15,66.11,591.75,-4684.55378003656,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.07562659743630677,-0.29427553151859237
2019-03-18,66.65,598.0,-4733.599354086889,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.032599329222393544,-0.32687486074098593
2019-03-19,67.13,601.0,-4756.920429631047,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.06763162665329235,-0.3945064873942783
2019-03-20,68.35,607.5,-4807.269426643389,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.11353975286668437,-0.2809667345275939
2019-03-21,68.3,598.75,-4737.899622972928,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.12295089543070695,-0.15801583909688696
2019-03-22,66.29,587.25,-4648.672166720323,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.08840971547243069,-0.24642555456931764
2019-03-25,67.37,595.0,-4709.078278542731,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.021256311493303235,-0.2676818660626209
2019-03-26,67.51,596.75,-4722.822239276823,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.050809314454881155,-0.21687255160773974
2019-03-27,67.35,592.75,-4691.247471884612,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.002126031480790328,-0.21899858308853007
2019-03-28,66.08,591.5,-4682.600357074547,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.011230324403802682,-0.2077682586847274
2019-03-29,67.93,592.75,-4690.6674718846125,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.053339694228383486,-0.2611079529131109
2019-04-01,69.08,598.0,-4731.169354086889,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.07091667741102047,-0.3320246303241314
2019-04-02,69.68,604.0,-4778.171505175204,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.02609300795906091,-0.3059316223650705
2019-04-03,69.21,601.5,-4758.807275555073,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.017854910611720867,-0.32378653297679133
2019-04-04,69.8,603.5,-4774.084659251179,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.13945847594348926,-0.4632450089202806
2019-04-05,69.93,614.25,-4859.241846617745,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.041105267584101414,-0.504350276504382
2019-04-08,71.12,618.75,-4893.753459933982,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.059499034895846445,-0.44485124160853556
2019-04-09,71.02,614.0,-4856.168423655731,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.1529273980286496,-0.5977786396371851
2019-04-10,71.63,626.5,-4954.72957175639,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.030217656698814432,-0.5675609829383708
2019-04-11,71.3,623.75,-4933.241919174246,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.010146489093375365,-0.5574144938449954
2019-04-12,71.57,623.25,-4929.0050732502195,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.05746867160348952,-0.4999458222415059
2019-04-15,70.9,618.0,-4888.023191047943,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.0985393676357617,-0.5984851898772676
2019-04-16,70.74,625.5,-4947.685879908338,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.05321860927977247,-0.5452665805974951
2019-04-17,71.14,621.75,-4917.53453547814,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.19425825903445476,-0.7395248396319498
2019-04-18,70.71,636.5,-5034.986490236917,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.0,-0.7395248396319498
2019-04-19,70.71,636.5,-5034.986490236917,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.0,-0.7395248396319498
2019-04-22,70.71,636.5,-5034.986490236917,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.045811278660447985,-0.6937135609715018
2019-04-23,74.39,637.0,-5035.2733361609435,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.04840604892031421,-0.6453075120511876
2019-04-24,73.59,632.25,-4998.388299882693,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.024619056886556162,-0.6206884551646314
2019-04-25,74.94,631.75,-4993.071453958668,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.18329263084378628,-0.4373958243208452
2019-04-26,71.03,613.0,-4848.22473180768,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.04262347761256903,-0.4800193019334142
2019-04-29,71.22,616.5,-4875.802653275863,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.06681100732078037,-0.5468303092541945
2019-04-30,72.19,622.75,-4924.418227326193,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.10441158117609312,-0.6512418904302877
2019-05-01,72.01,630.75,-4988.067762110614,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.0710557681130292,-0.5801861223172585
2019-05-02,70.56,623.5,-4931.998496212232,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.003793989452276471,-0.576392132864982
2019-05-03,71.95,624.75,-4940.525611022298,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.0,-0.576392132864982
2019-05-06,71.95,624.75,-4940.525611022298,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.17382846720106243,-0.4025636656639196
2019-05-07,70.98,610.0,-4824.473656263522,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.10900171146537806,-0.5115653771292976
2019-05-08,71.09,618.5,-4891.800036971969,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.009282134237654054,-0.5022832428916436
2019-05-09,70.61,617.25,-4882.362922161904,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.020872189818998264,-0.48141105307264537
2019-05-10,71.63,616.75,-4877.376076237877,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.09044982871714993,-0.3909612243554954
2019-05-13,72.35,610.5,-4827.070502187547,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.1112218461095279,-0.5021830704650233
2019-05-14,72.53,619.25,-4896.310305858009,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.15883213570608004,-0.6610152061711033
2019-05-15,73.09,632.25,-4998.888299882693,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.1473750357524903,-0.8083902419235937
2019-05-16,74.7,645.75,-5104.383139831405,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.19254515830398303,-0.6158450836196107
2019-05-17,73.94,629.25,-4974.237224338536,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.056320029910459646,-0.559525053709151
2019-05-20,73.21,624.0,-4933.315342136259,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.028097603629045738,-0.5314274500801052
2019-05-21,72.94,621.5,-4913.751112516127,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.07564785356325551,-0.4557795965168496
2019-05-22,71.94,614.5,-4859.215269579759,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.27637322840478407,-0.17940636811206556
2019-05-23,68.37,589.25,-4662.459550416428,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.17063887676805023,-0.3500452448801158
2019-05-24,67.98,601.5,-4760.037275555073,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.0,-0.3500452448801158
2019-05-27,67.98,601.5,-4760.037275555073,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.07207909703753435,-0.27796614784258145
2019-05-28,70.19,598.5,-4734.026200010916,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.11908682667217928,-0.15887932117040215
2019-05-29,70.64,590.0,-4666.139819302467,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.2232527511324874,0.06437342996208525
2019-05-30,69.55,572.25,-4526.406788999532,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.303307309676758,0.3676807396388433
2019-05-31,66.78,547.5,-4332.817915760229,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.1088132187102685,0.4764939583491118
2019-06-03,63.16,536.25,-4247.183882469636,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.023256404476764983,0.4532375538723468
2019-06-04,63.56,538.25,-4262.651266165741,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.1397965925305831,0.59303414640293
2019-06-05,62.14,527.25,-4176.800655837161,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.11776369995597141,0.47527044644695854
2019-06-06,62.77,535.75,-4243.607036545609,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.09357795847925057,0.38169248796770794
2019-06-07,64.1,543.5,-4303.763148368017,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.007671925782797049,0.37402056218491087
2019-06-10,64.31,544.25,-4309.503417254056,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.033528200789667034,0.34049236139524386
2019-06-11,63.56,545.75,-4322.153955026136,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.15909094159453957,0.49958330298978343
2019-06-12,61.66,532.75,-4220.915961001451,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.1747683533985367,0.32481494959124674
2019-06-13,63.28,546.25,-4326.400800950163,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.08225198271157673,0.24256296687967
2019-06-14,63.13,551.75,-4370.186106114452,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.14554679355920375,0.38810976043887374
2019-06-17,62.56,541.0,-4285.468918747885,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.1156896896206718,0.27242007081820196
2019-06-18,63.35,549.75,-4354.098722418346,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.018716250342122567,0.2537038204760794
2019-06-19,62.85,550.5,-4360.548991304386,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.22901188366949443,0.02469193680658499
2019-06-20,65.44,569.25,-4506.7157134553745,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.08567075193096628,-0.06097881512438129
2019-06-21,65.99,576.0,-4559.71813342973,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.059734632207748384,-0.001244182916632905
2019-06-24,65.16,570.75,-4518.896251227454,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.15370614172100608,-0.15495032463763897
2019-06-25,66.24,583.0,-4615.003976366099,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.058833016901869886,-0.21378334153950884
2019-06-26,66.85,588.0,-4654.062435606362,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.059669909030535075,-0.15411343250897377
2019-06-27,66.78,583.5,-4618.430822290125,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.10625827074155669,-0.04785516176741708
2019-06-28,67.52,576.5,-4562.154979353756,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.09432898652796365,-0.14218414829538073
2019-07-01,65.1,580.75,-4598.293169707979,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.23666313651475873,0.094478988219378
2019-07-02,62.72,560.75,-4441.9993327469265,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.07197560824888367,0.022503379970494328
2019-07-03,63.53,566.75,-4488.791483835243,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.07140952384551355,0.09391290381600788
2019-07-04,63.62,561.75,-4449.033024594979,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.07868164492702176,0.015231258888986118
2019-07-05,64.23,568.0,-4498.008598645309,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.08360635068767559,0.09883760957666171
2019-07-08,64.89,562.75,-4455.696716443032,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.10072979920106406,-0.0018921896244023517
2019-07-09,64.3,569.25,-4507.855713455374,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.24941126220766624,-0.2513034518320686
2019-07-10,66.41,589.5,-4666.402973378441,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.05886415204562401,-0.3101676038776926
2019-07-11,67.64,595.25,-4710.791701504744,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.08532620815929033,-0.22484139571840228
2019-07-12,66.65,587.75,-4652.27901264435,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.08076665860513874,-0.14407473711326355
2019-07-15,66.86,582.0,-4606.450284518046,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.1998933641957048,0.05581862708244126
2019-07-16,65.87,566.25,-4482.484637911216,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.0051309513074855526,0.06094957838992681
2019-07-17,63.67,563.5,-4462.866985329071,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.014968322272788062,0.04598125611713875
2019-07-18,60.7,561.25,-4447.9861786709525,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.02267018974190838,0.02331106637523037
2019-07-19,61.04,563.25,-4463.5135623670585,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.08352683833339217,-0.0602157719581618
2019-07-22,61.96,570.25,-4518.129405303427,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.08011995640665284,-0.14033572836481464
2019-07-23,62.28,576.38,-4566.4429363319905,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.11435808740346502,-0.02597764096134962
2019-07-24,63.83,569.88,-4513.323939319647,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.03863438296865504,-0.06461202393000466
2019-07-25,63.47,572.25,-4532.486788999532,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.012447021980533629,-0.07705904591053829
2019-07-26,62.46,572.0,-4531.5133660375195,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.051267059166895536,-0.12832610507743383
2019-07-29,62.29,575.5,-4559.4512875057035,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.18537986391415784,-0.31370596899159164
2019-07-30,62.55,589.25,-4668.279550416428,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.05459467352455771,-0.25911129546703393
2019-07-31,64.07,587.0,-4648.908743758309,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.36693500550225927,0.10782371003522534
2019-08-01,62.9,558.5,-4423.968526088808,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.08512031486137946,0.022703395173845883
2019-08-02,61.12,562.5,-4457.483293481018,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.10806706358614174,0.1307704587599876
2019-08-05,59.32,552.75,-4381.929797962505,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.11754633025756953,0.24831678901755713
2019-08-06,58.63,543.75,-4311.216571330031,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.06140201262152489,0.18691477639603224
2019-08-07,55.03,543.75,-4314.816571330031,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.14326985747916104,0.33018463387519326
2019-08-08,56.29,535.5,-4248.103613583596,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.09563364703438536,0.23455098684080788
2019-08-09,57.37,543.25,-4308.509725406005,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.058948846351046726,0.17560214048976117
2019-08-12,57.13,547.0,-4338.501069836202,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.2706022454366887,-0.09500010494692754
2019-08-13,59.9,569.0,-4510.272290493362,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.13326187173057202,0.038261766783644485
2019-08-14,57.86,557.0,-4417.1079883167295,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.09123656595404558,0.12949833273769007
2019-08-15,57.37,550.0,-4362.06214538036,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.011256397186924463,0.1182419355507656
2019-08-16,59.0,552.75,-4382.249797962505,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.047610966152265864,0.07063096939849975
2019-08-19,59.79,557.0,-4415.177988316729,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.037637476598717315,0.032993492799782434
2019-08-20,59.03,558.75,-4429.821949050821,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.00890085690251595,0.024092635897266484
2019-08-21,60.6,561.25,-4448.086178670952,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.07531215792924395,0.09940479382651043
2019-08-22,59.81,555.0,-4399.290604620623,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.10194504610462422,0.20134983993113464
2019-08-23,58.64,546.5,-4333.024223912175,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.0,0.20134983993113464
2019-08-26,58.64,546.5,-4333.024223912175,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.12680749519587503,0.07454234473525961
