Date,PALLADM,LZZCASH,Spread,Spread VOL,position,X1X2position,X1position,X2position,dailypnl,cumpnl
2018-02-21,1028.0,3568.0,-5545.433465257151,522.8032950574551,1,1.0,1.0,-1.5330175942846436,0.0031451836395666715,-0.1399575879277222
2018-02-22,1033.0,3572.0,-5546.565535634289,522.8032950574551,1,1.0,1.0,-1.5330175942846436,0.016006076658605532,-0.12395151126911666
2018-02-23,1041.0,3552.75,-5509.05494694431,522.8032950574551,1,1.0,1.0,-1.5330175942846436,0.011542877059082393,-0.11240863421003426
2018-02-26,1062.0,3572.75,-5518.715298830002,522.8032950574551,1,1.0,1.0,-1.5330175942846436,0.023707010589665196,-0.08870162362036907
2018-02-27,1062.0,3517.5,-5434.016076745776,522.8032950574551,1,1.0,1.0,-1.5330175942846436,-0.0021230624526608274,-0.0908246860730299
2018-02-28,1041.0,3477.0,-5392.928864177247,522.8032950574551,1,1.0,1.0,-1.5330175942846436,-0.0012620447120615247,-0.09208673078509143
2018-03-01,1011.0,3414.5,-5327.115264534457,522.8032950574551,1,1.0,1.0,-1.5330175942846436,0.0075628083791517385,-0.08452392240593969
2018-03-02,993.0,3358.0,-5258.499770457376,522.8032950574551,1,1.0,1.0,-1.5330175942846436,0.016978730030444127,-0.06754519237549556
2018-03-05,983.0,3298.75,-5177.668477996011,522.8032950574551,1,1.0,1.0,-1.5330175942846436,0.01032027935459516,-0.057224913020900395
2018-03-06,996.0,3305.0,-5174.249837960289,522.8032950574551,1,1.0,1.0,-1.5330175942846436,0.00643237030102687,-0.050792542719873525
2018-03-07,980.0,3256.5,-5115.898484637484,522.8032950574551,1,1.0,1.0,-1.5330175942846436,0.019224727083342982,-0.03156781563653054
2018-03-08,985.0,3226.5,-5064.9079568089455,522.8032950574551,1,1.0,1.0,-1.5330175942846436,-0.024653110129684644,-0.056220925766215187
2018-03-09,984.0,3276.25,-5142.175582124606,522.8032950574551,1,1.0,1.0,-1.5330175942846436,0.020515296357021172,-0.035705629409194015
2018-03-12,986.0,3236.75,-5079.621387150362,522.8032950574551,1,1.0,1.0,-1.5330175942846436,-0.018831778145309497,-0.05453740755450351
2018-03-13,993.0,3291.5,-5156.554100437446,522.8032950574551,1,1.0,1.0,-1.5330175942846436,0.04623547163659237,-0.00830193591791114
2018-03-14,1007.0,3222.5,-5036.775886431806,522.8032950574551,1,1.0,1.0,-1.5330175942846436,-0.024974996194221354,-0.03327693211213249
2018-03-15,987.0,3233.25,-5073.255825570366,522.8032950574551,1,1.0,1.0,-1.5330175942846436,-0.014342776533553007,-0.0476197086456855
2018-03-16,987.0,3263.5,-5119.629607797477,522.8032950574551,1,1.0,1.0,-1.5330175942846436,0.01168830824448213,-0.03593140040120337
2018-03-19,999.0,3264.5,-5109.162625391762,522.8032950574551,1,1.0,1.0,-1.5330175942846436,0.012098342408820968,-0.023833057992382403
2018-03-20,982.0,3202.5,-5031.115534546114,522.8032950574551,1,1.0,1.0,-1.5330175942846436,-0.015790271713522194,-0.0396233297059046
2018-03-21,988.0,3248.25,-5095.251089484636,522.8032950574551,1,1.0,1.0,-1.5330175942846436,0.01848711780512357,-0.021136211900781028
2018-03-22,984.0,3200.5,-5026.049499357545,522.8032950574551,1,1.0,1.0,-1.5330175942846436,-0.004673383852264293,-0.02580959575304532
2018-03-23,986.0,3214.5,-5045.51174567753,522.8032950574551,1,1.0,1.0,-1.5330175942846436,-0.03482192576840145,-0.06063152152144677
2018-03-26,976.0,3266.25,-5134.845406181759,522.8032950574551,1,1.0,1.0,-1.5330175942846436,-0.006227360606952594,-0.06685888212839936
2018-03-27,980.0,3288.25,-5164.571793256022,522.8032950574551,1,1.0,1.0,-1.5330175942846436,-0.009005411922968241,-0.0758642940513676
2018-03-28,977.0,3301.0,-5187.117767583151,522.8032950574551,1,1.0,1.0,-1.5330175942846436,0.0007301807750555271,-0.07513411327631207
2018-03-29,970.0,3284.0,-5168.056468480312,522.8032950574551,1,1.0,1.0,-1.5330175942846436,0.0,-0.07513411327631207
2018-03-30,970.0,3284.0,-5168.056468480312,522.8032950574551,1,1.0,1.0,-1.5330175942846436,0.0,-0.07513411327631207
2018-04-02,970.0,3284.0,-5168.056468480312,522.8032950574551,1,1.0,1.0,-1.5330175942846436,-0.027776559869145307,-0.10291067314545738
2018-04-03,946.0,3290.5,-5202.021082843163,522.8032950574551,1,1.0,1.0,-1.5330175942846436,-0.011500866670977328,-0.1144115398164347
2018-04-04,923.0,3263.0,-5182.863099000335,522.8032950574551,1,1.0,1.0,-1.5330175942846436,-0.0011118355118341656,-0.11552337532826887
2018-04-05,912.0,3240.0,-5158.603694331787,522.8032950574551,1,1.0,1.0,-1.5330175942846436,-0.00021397542407149877,-0.11573735075234037
2018-04-06,909.0,3233.5,-5151.639079968938,522.8032950574551,1,1.0,1.0,-1.5330175942846436,0.03614018987933848,-0.0795971608730019
2018-04-09,930.0,3206.0,-5088.48109612611,522.8032950574551,1,1.0,1.0,-1.5330175942846436,0.007877490680607587,-0.07171967019239431
2018-04-10,950.0,3234.5,-5112.1720975632215,522.8032950574551,1,1.0,1.0,-1.5330175942846436,0.01079084331682331,-0.060928826875570996
2018-04-11,958.0,3229.5,-5096.507009591798,522.8032950574551,1,1.0,1.0,-1.5330175942846436,0.06474942226280711,0.0038205953872361142
2018-04-12,955.0,3086.5,-4880.285493609095,522.8032950574551,1,1.0,1.0,-1.5330175942846436,0.022775379642789844,0.02659597503002596
2018-04-13,986.0,3106.0,-4879.179336697645,522.8032950574551,1,1.0,1.0,-1.5330175942846436,0.006972808379013451,0.03356878340903941
2018-04-16,1002.0,3124.75,-4891.923416590482,522.8032950574551,1,1.0,1.0,-1.5330175942846436,-0.006623165860578422,0.02694561754846099
2018-04-17,1002.0,3138.25,-4912.619154113325,522.8032950574551,1,1.0,1.0,-1.5330175942846436,-0.021920381383150035,0.005025236165310955
2018-04-18,1034.0,3248.5,-5049.634343883206,522.8032950574551,1,1.0,1.0,-1.5330175942846436,0.020574899351960246,0.0256001355172712
2018-04-19,1036.0,3209.0,-4987.0801489089645,522.8032950574551,1,1.0,1.0,-1.5330175942846436,-0.01223098300058072,0.01336915251669048
2018-04-20,1031.0,3224.5,-5015.8419216203765,522.8032950574551,1,1.0,1.0,-1.5330175942846436,-0.04374232521194056,-0.03037317269525008
2018-04-23,981.0,3214.5,-5050.51174567753,522.8032950574551,1,1.0,1.0,-1.5330175942846436,-0.004733011619633083,-0.03510618431488316
2018-04-24,967.0,3194.5,-5033.851393791836,522.8032950574551,1,1.0,1.0,-1.5330175942846436,0.03270705188659955,-0.0023991324282836082
2018-04-25,968.0,3128.5,-4931.67223256905,522.8032950574551,1,1.0,1.0,-1.5330175942846436,0.0033112704679385046,0.0009121380396548964
2018-04-26,975.0,3136.5,-4936.936373323328,522.8032950574551,1,1.0,1.0,-1.5330175942846436,0.012848414398561766,0.013760552438216663
2018-04-27,983.0,3127.0,-4914.372706177623,522.8032950574551,1,1.0,1.0,-1.5330175942846436,-0.01961050215584591,-0.005849949717629248
2018-04-30,963.0,3125.5,-4932.073179786195,522.8032950574551,1,1.0,1.0,-1.5330175942846436,0.02904255246784329,0.023192602750214043
2018-05-01,952.0,3043.0,-4816.599228257714,522.8032950574551,1,1.0,1.0,-1.5330175942846436,0.022474303344909376,0.045666906095123416
2018-05-02,968.0,3031.75,-4783.352780322011,522.8032950574551,1,1.0,1.0,-1.5330175942846436,0.025095138046629644,0.07076204414175306
2018-05-03,971.0,2988.25,-4713.666514970628,522.8032950574551,1,1.0,1.0,-1.5330175942846436,-0.03786555524893014,0.03289648889282292
2018-05-04,963.0,3046.0,-4810.198281040566,522.8032950574551,1,1.0,1.0,-1.5330175942846436,0.0,0.03289648889282292
2018-05-07,963.0,3046.0,-4810.198281040566,522.8032950574551,1,1.0,1.0,-1.5330175942846436,0.008055728408211988,0.04095221730103491
2018-05-08,971.0,3046.5,-4802.96478983771,522.8032950574551,1,1.0,1.0,-1.5330175942846436,-0.002398761950074552,0.03855345535096036
2018-05-09,976.0,3061.5,-4820.960053751978,522.8032950574551,1,1.0,1.0,-1.5330175942846436,0.00961033462975825,0.04816378998071861
2018-05-10,991.0,3073.0,-4823.589756086252,522.8032950574551,1,1.0,1.0,-1.5330175942846436,0.017732580215893107,0.06589637019661171
2018-05-11,1004.0,3063.75,-4796.409343339119,522.8032950574551,1,1.0,1.0,-1.5330175942846436,0.015006458250402716,0.08090282844701442
2018-05-14,1005.0,3035.75,-4752.484850699149,522.8032950574551,1,1.0,1.0,-1.5330175942846436,-0.03962325750197612,0.0412795709450383
2018-05-15,970.0,3045.25,-4802.0485178448525,522.8032950574551,1,1.0,1.0,-1.5330175942846436,0.007835078280851332,0.04911464922588963
2018-05-16,987.0,3064.5,-4814.559106534833,522.8032950574551,1,1.0,1.0,-1.5330175942846436,-0.010079391140807135,0.03903525808508249
2018-05-17,991.0,3092.75,-4853.866853573374,522.8032950574551,1,1.0,1.0,-1.5330175942846436,-0.011949621326318943,0.027085636758763548
2018-05-18,981.0,3096.5,-4869.615669551942,522.8032950574551,1,1.0,1.0,-1.5330175942846436,-0.0042958058924452815,0.022789830866318268
2018-05-21,978.0,3099.0,-4876.448213537653,522.8032950574551,1,1.0,1.0,-1.5330175942846436,0.04800411068578555,0.07079394155210382
2018-05-22,1001.0,3049.5,-4777.563842620562,522.8032950574551,1,1.0,1.0,-1.5330175942846436,-0.016403250693568308,0.05439069085853551
2018-05-23,972.0,3024.5,-4768.238402763447,522.8032950574551,1,1.0,1.0,-1.5330175942846436,-0.005575531009135843,0.04881515984939967
2018-05-24,972.0,3035.5,-4785.1015963005775,522.8032950574551,1,1.0,1.0,-1.5330175942846436,-0.0006450611766941027,0.048170098672705566
2018-05-25,978.0,3049.0,-4799.797333823421,522.8032950574551,1,1.0,1.0,-1.5330175942846436,0.0,0.048170098672705566
2018-05-28,978.0,3049.0,-4799.797333823421,522.8032950574551,1,1.0,1.0,-1.5330175942846436,-0.016147461633878632,0.032022637038826934
2018-05-29,982.0,3089.25,-4857.501291993378,522.8032950574551,1,1.0,1.0,-1.5330175942846436,-0.02054754308967414,0.011475093949152793
2018-05-30,979.0,3124.5,-4914.540162191912,522.8032950574551,1,1.0,1.0,-1.5330175942846436,0.02039754481484371,0.0318726387639965
2018-05-31,986.0,3097.5,-4866.148687146226,522.8032950574551,1,1.0,1.0,-1.5330175942846436,0.002967579943633756,0.03484021870763025
2018-06-01,991.0,3101.75,-4867.6640119219355,522.8032950574551,1,1.0,1.0,-1.5330175942846436,-0.0027182869142340117,0.032121931793396244
2018-06-04,1009.0,3144.0,-4914.434005280462,522.8032950574551,1,1.0,1.0,-1.5330175942846436,-0.061347083137100286,-0.029225151343704042
2018-06-05,984.0,3219.0,-5054.4103248518095,522.8032950574551,1,1.0,1.0,-1.5330175942846436,0.0274858059909293,-0.0017393453527747432
2018-06-06,1008.0,3212.5,-5020.445710488961,522.8032950574551,1,1.0,1.0,-1.5330175942846436,0.022428235752205438,0.020688890399430695
2018-06-07,1027.0,3205.0,-4989.948078531825,522.8032950574551,1,1.0,1.0,-1.5330175942846436,-0.02149009076958664,-0.000801200370155946
2018-06-08,1015.0,3225.5,-5033.37493921466,522.8032950574551,1,1.0,1.0,-1.5330175942846436,0.0008515627612496177,5.036239109367175e-05
2018-06-11,1019.0,3232.0,-5039.339553577511,522.8032950574551,1,1.0,1.0,-1.5330175942846436,0.006718193927083604,0.006768556318177276
2018-06-12,1025.0,3230.25,-5030.656772787512,522.8032950574551,1,1.0,1.0,-1.5330175942846436,-0.023690505450444196,-0.01692194913226692
2018-06-13,1013.0,3255.5,-5081.365467043199,522.8032950574551,1,1.0,1.0,-1.5330175942846436,0.013520027935217872,-0.003401921197049046
2018-06-14,1010.0,3220.5,-5030.709851243237,522.8032950574551,1,1.0,1.0,-1.5330175942846436,0.033107379196828345,0.0297054579997793
2018-06-15,995.0,3119.75,-4891.258328619058,522.8032950574551,1,1.0,1.0,-1.5330175942846436,-0.0027799887471677536,0.026925469252611543
2018-06-18,986.0,3107.0,-4880.712354291931,522.8032950574551,1,1.0,1.0,-1.5330175942846436,0.031961963922798126,0.05888743317540967
2018-06-19,982.0,3034.0,-4772.80206990915,522.8032950574551,1,1.0,1.0,-1.5330175942846436,-0.011699137484867013,0.047188295690542656
2018-06-20,972.0,3037.0,-4787.401122692005,522.8032950574551,1,1.0,1.0,-1.5330175942846436,0.023279820234721978,0.07046811592526464
2018-06-21,962.0,2970.5,-4695.455452672077,522.8032950574551,1,1.0,1.0,-1.5330175942846436,-0.009333490184391377,0.061134625740873264
2018-06-22,956.0,2976.5,-4710.653558237784,522.8032950574551,1,1.0,1.0,-1.5330175942846436,0.025125366159242976,0.08625999190011624
2018-06-25,949.0,2913.5,-4621.073449797852,522.8032950574551,1,1.0,1.0,-1.5330175942846436,0.003274746604230704,0.08953473850434694
2018-06-26,939.0,2887.25,-4590.831737947879,522.8032950574551,1,1.0,1.0,-1.5330175942846436,-0.011527122201061783,0.07800761630328516
2018-06-27,946.0,2923.0,-4638.637116943555,522.8032950574551,1,1.0,1.0,-1.5330175942846436,-0.009448557481016445,0.06855905882226872
2018-06-28,945.0,2939.0,-4664.165398452111,522.8032950574551,1,1.0,1.0,-1.5330175942846436,0.025417997650450577,0.0939770564727193
2018-06-29,953.0,2906.5,-4606.3423266378595,522.8032950574551,1,1.0,1.0,-1.5330175942846436,0.0024403544501670135,0.0964174109228863
2018-07-02,941.0,2878.0,-4574.651325200746,522.8032950574551,1,1.0,1.0,-1.5330175942846436,0.03179262466130142,0.12821003558418773
2018-07-03,954.0,2844.25,-4509.9119813936395,522.8032950574551,1,1.0,1.0,-1.5330175942846436,0.04302812519897009,0.17123816078315782
2018-07-04,948.0,2752.75,-4375.640871516594,522.8032950574551,1,1.0,1.0,-1.5330175942846436,0.007159482259544039,0.17839764304270186
2018-07-05,947.0,2738.0,-4354.028862000896,522.8032950574551,1,1.0,1.0,-1.5330175942846436,-0.013997604038391582,0.16440003900431027
2018-07-06,947.0,2763.0,-4392.354301858013,522.8032950574551,1,1.0,1.0,-1.5330175942846436,0.04508478117040478,0.20948482017471504
2018-07-09,965.0,2716.0,-4302.302474926635,522.8032950574551,1,1.0,1.0,-1.5330175942846436,0.018886766079179808,0.22837158625389484
2018-07-10,950.0,2655.0,-4223.7884016752705,522.8032950574551,1,1.0,1.0,-1.5330175942846436,0.029314819429223177,0.257686405683118
2018-07-11,940.0,2586.0,-4128.010187669631,522.8032950574551,1,1.0,1.0,-1.5330175942846436,-0.004202509373383821,0.25348389630973417
2018-07-12,938.0,2589.5,-4135.375749249627,522.8032950574551,1,1.0,1.0,-1.5330175942846436,0.0025485041598807003,0.2560324004696149
2018-07-13,944.0,2596.0,-4139.340363612477,522.8032950574551,1,1.0,1.0,-1.5330175942846436,0.0438573397005995,0.2998897401702144
2018-07-16,933.0,2502.0,-4006.236709749721,522.8032950574551,1,1.0,1.0,-1.5330175942846436,-0.038899544156727084,0.26099019601348733
2018-07-17,915.0,2534.0,-4073.2932727668294,522.8032950574551,1,1.0,1.0,-1.5330175942846436,-0.06414747481496834,0.19684272119851898
2018-07-18,910.0,2631.0,-4226.99597941244,522.8032950574551,1,1.0,1.0,-1.5330175942846436,-0.003357968838756279,0.1934847523597627
2018-07-19,886.0,2591.5,-4190.441784438197,522.8032950574551,1,1.0,1.0,-1.5330175942846436,-0.008904227223227854,0.18458052513653483
2018-07-20,892.0,2618.0,-4225.066750686739,522.8032950574551,1,1.0,1.0,-1.5330175942846436,0.031220202143093633,0.21580072727962846
2018-07-23,900.0,2580.0,-4158.812082103923,522.8032950574551,1,1.0,1.0,-1.5330175942846436,-0.01641231611846395,0.1993884111611645
2018-07-24,924.0,2652.5,-4245.95585768956,522.8032950574551,1,1.0,1.0,-1.5330175942846436,0.023537454111582402,0.2229258652727469
2018-07-25,934.0,2630.5,-4202.229470615297,522.8032950574551,1,1.0,1.0,-1.5330175942846436,-0.0017550273648505436,0.22117083790789638
2018-07-26,931.0,2628.0,-4201.396926629586,522.8032950574551,1,1.0,1.0,-1.5330175942846436,-0.017115964633400472,0.2040548732744959
2018-07-27,930.0,2655.5,-4244.554910472414,522.8032950574551,1,1.0,1.0,-1.5330175942846436,0.019931150552895977,0.22398602382739188
2018-07-30,928.0,2617.25,-4187.916987491026,522.8032950574551,1,1.0,1.0,-1.5330175942846436,-0.03441199108385642,0.18957403274353546
2018-07-31,928.0,2676.0,-4277.981771155248,522.8032950574551,1,1.0,1.0,-1.5330175942846436,0.034440758653211,0.22401479139674646
2018-08-01,927.0,2614.0,-4183.934680309601,522.8032950574551,1,1.0,1.0,-1.5330175942846436,-0.011164206046445949,0.21285058535030052
2018-08-02,921.0,2622.0,-4202.198821063877,522.8032950574551,1,1.0,1.0,-1.5330175942846436,-0.032073546161154,0.1807770391891465
2018-08-03,920.0,2675.0,-4284.448753560964,522.8032950574551,1,1.0,1.0,-1.5330175942846436,0.015072367421421241,0.19584940661056774
2018-08-06,905.0,2620.25,-4215.51604027388,522.8032950574551,1,1.0,1.0,-1.5330175942846436,0.003264347959574032,0.19911375457014177
2018-08-07,920.0,2643.0,-4235.392190543856,522.8032950574551,1,1.0,1.0,-1.5330175942846436,-0.02811945337732194,0.17099430119281983
2018-08-08,900.0,2654.0,-4272.255384080987,522.8032950574551,1,1.0,1.0,-1.5330175942846436,0.010485534776369357,0.18147983596918918
2018-08-09,898.0,2632.0,-4240.528997006724,522.8032950574551,1,1.0,1.0,-1.5330175942846436,0.062237801147409566,0.24371763711659875
2018-08-10,911.0,2550.0,-4101.821554275384,522.8032950574551,1,1.0,1.0,-1.5330175942846436,0.041809092264764654,0.2855267293813634
2018-08-13,905.0,2469.5,-3984.41363793547,522.8032950574551,1,1.0,1.0,-1.5330175942846436,0.007399891524810142,0.29292662090617355
2018-08-14,894.0,2438.0,-3947.1235837155036,522.8032950574551,1,1.0,1.0,-1.5330175942846436,0.04681423195718144,0.339740852863355
2018-08-15,849.0,2283.5,-3755.272365398526,522.8032950574551,1,1.0,1.0,-1.5330175942846436,-0.02506740227805182,0.31467345058530316
2018-08-16,885.0,2384.0,-3873.340633624133,522.8032950574551,1,1.0,1.0,-1.5330175942846436,0.007119647124368352,0.3217930977096715
2018-08-17,895.0,2390.5,-3873.305247986983,522.8032950574551,1,1.0,1.0,-1.5330175942846436,0.03593925990657268,0.3577323576162442
2018-08-20,922.0,2381.5,-3832.508089638421,522.8032950574551,1,1.0,1.0,-1.5330175942846436,-0.0394914973546106,0.3182408602616336
2018-08-21,912.0,2426.0,-3910.727372584088,522.8032950574551,1,1.0,1.0,-1.5330175942846436,-0.015900685752190717,0.3023401745094429
2018-08-22,923.0,2470.25,-3967.563401131183,522.8032950574551,1,1.0,1.0,-1.5330175942846436,-0.011615201345740164,0.2907249731637027
2018-08-23,915.0,2475.0,-3982.845234704035,522.8032950574551,1,1.0,1.0,-1.5330175942846436,-0.02230123420824609,0.2684237389554566
2018-08-24,932.0,2541.0,-4067.024395926822,522.8032950574551,1,1.0,1.0,-1.5330175942846436,0.0,0.2684237389554566
2018-08-27,932.0,2541.0,-4067.024395926822,522.8032950574551,1,1.0,1.0,-1.5330175942846436,0.02072225071335673,0.28914598966881333
2018-08-28,953.0,2544.0,-4050.623448709676,522.8032950574551,1,1.0,1.0,-1.5330175942846436,0.014779433524536728,0.30392542319335003
2018-08-29,950.0,2514.25,-4008.0161752797076,522.8032950574551,1,1.0,1.0,-1.5330175942846436,0.055815777187577756,0.3597412003809278
2018-08-30,980.0,2474.5,-3917.078725906893,522.8032950574551,1,1.0,1.0,-1.5330175942846436,0.006878550950547319,0.36661975133147506
2018-08-31,979.0,2461.75,-3898.532751579764,522.8032950574551,1,1.0,1.0,-1.5330175942846436,-0.0038047448711918345,0.36281500646028325
2018-09-03,980.0,2469.5,-3909.41363793547,522.8032950574551,1,1.0,1.0,-1.5330175942846436,0.014669819102417977,0.37748482556270124
2018-09-04,967.0,2424.5,-3853.4278461926606,522.8032950574551,1,1.0,1.0,-1.5330175942846436,0.01950359041700234,0.3969884159797036
2018-09-05,988.0,2428.0,-3837.7934077726572,522.8032950574551,1,1.0,1.0,-1.5330175942846436,-0.02243358396786481,0.37455483201183876
2018-09-06,978.0,2447.5,-3877.6872508612078,522.8032950574551,1,1.0,1.0,-1.5330175942846436,0.019435814508211913,0.39399064652005067
2018-09-07,982.0,2423.0,-3836.128319801234,522.8032950574551,1,1.0,1.0,-1.5330175942846436,0.040374842859731266,0.4343654893797819
2018-09-10,994.0,2378.5,-3755.909036855567,522.8032950574551,1,1.0,1.0,-1.5330175942846436,0.02765724280665613,0.4620227321864381
2018-09-11,972.0,2301.25,-3659.4834276970787,522.8032950574551,1,1.0,1.0,-1.5330175942846436,-0.031436059707839574,0.4305866724785985
2018-09-12,979.0,2359.25,-3741.398448165588,522.8032950574551,1,1.0,1.0,-1.5330175942846436,0.012486309678047822,0.4430729821566463
2018-09-13,982.0,2344.75,-3716.1696930484604,522.8032950574551,1,1.0,1.0,-1.5330175942846436,0.023725193329051545,0.46679817548569785
2018-09-14,987.0,2316.25,-3667.478691611348,522.8032950574551,1,1.0,1.0,-1.5330175942846436,0.0060201858365386985,0.47281836132223654
2018-09-17,982.0,2299.5,-3646.80064690708,522.8032950574551,1,1.0,1.0,-1.5330175942846436,-0.000355260466199412,0.4724631008560371
2018-09-18,999.0,2326.0,-3670.4256131556235,522.8032950574551,1,1.0,1.0,-1.5330175942846436,-0.03362061725976947,0.43884248359626765
2018-09-19,1025.0,2416.5,-3783.1637054383837,522.8032950574551,1,1.0,1.0,-1.5330175942846436,0.006309961909013808,0.44515244550528144
2018-09-20,1050.0,2445.0,-3801.854706875496,522.8032950574551,1,1.0,1.0,-1.5330175942846436,-0.03846321179372471,0.40668923371155674
2018-09-21,1045.0,2498.75,-3889.2544025682955,522.8032950574551,1,1.0,1.0,-1.5330175942846436,-0.02636455612159619,0.3803246775899606
2018-09-24,1058.0,2562.0,-3973.217765406799,522.8032950574551,1,1.0,1.0,-1.5330175942846436,0.03533789819956618,0.41566257578952676
2018-09-25,1065.0,2514.0,-3892.632920881136,522.8032950574551,1,1.0,1.0,-1.5330175942846436,-0.024239240005097175,0.39142333578442956
2018-09-26,1065.0,2553.75,-3953.570370253951,522.8032950574551,1,1.0,1.0,-1.5330175942846436,0.01793597466275161,0.40935931044718116
2018-09-27,1067.0,2527.0,-3910.5621496068366,522.8032950574551,1,1.0,1.0,-1.5330175942846436,-0.05447056148344841,0.35488874896373274
2018-09-28,1094.0,2658.5,-4085.153963255267,522.8032950574551,1,1.0,1.0,-1.5330175942846436,-0.06111969890446391,0.29376905005926884
2018-10-01,1053.0,2699.5,-4189.007684620938,522.8032950574551,1,1.0,1.0,-1.5330175942846436,0.014882070468304543,0.3086511205275734
2018-10-02,1060.0,2685.0,-4159.778929503811,522.8032950574551,1,1.0,1.0,-1.5330175942846436,-0.005437268349814732,0.30321385217775865
2018-10-03,1050.0,2678.0,-4159.047806343819,522.8032950574551,1,1.0,1.0,-1.5330175942846436,0.006947790414667862,0.3101616425924265
2018-10-04,1060.0,2682.5,-4155.946385518098,522.8032950574551,1,1.0,1.0,-1.5330175942846436,0.009515722009926642,0.31967736460235313
2018-10-05,1061.0,2667.5,-4131.951121603829,522.8032950574551,1,1.0,1.0,-1.5330175942846436,0.011896310387523406,0.33157367498987655
2018-10-08,1066.0,2655.0,-4107.7884016752705,522.8032950574551,1,1.0,1.0,-1.5330175942846436,-0.027861937273730243,0.3037117377161463
2018-10-09,1076.0,2719.5,-4196.668036506631,522.8032950574551,1,1.0,1.0,-1.5330175942846436,0.046140670257727646,0.34985240797387396
2018-10-10,1075.0,2636.0,-4069.6610673838627,522.8032950574551,1,1.0,1.0,-1.5330175942846436,0.008895784587161632,0.3587481925610356
2018-10-11,1083.0,2633.5,-4057.8285233981514,522.8032950574551,1,1.0,1.0,-1.5330175942846436,-0.02367128235240333,0.33507691020863223
2018-10-12,1084.0,2675.75,-4121.598516756678,522.8032950574551,1,1.0,1.0,-1.5330175942846436,0.028216805201726106,0.3632937154103583
2018-10-15,1084.0,2626.5,-4046.0974002381586,522.8032950574551,1,1.0,1.0,-1.5330175942846436,-0.007004078100672409,0.35628963730968594
2018-10-16,1084.0,2638.5,-4064.4936113695744,522.8032950574551,1,1.0,1.0,-1.5330175942846436,-0.045523376596595846,0.3107662607130901
2018-10-17,1080.0,2710.5,-4178.870878158068,522.8032950574551,1,1.0,1.0,-1.5330175942846436,-0.01650691038224987,0.2942593503308402
2018-10-18,1075.0,2731.5,-4216.064247638047,522.8032950574551,1,1.0,1.0,-1.5330175942846436,0.041100567543033,0.3353599178738732
2018-10-19,1086.0,2676.5,-4120.748279952391,522.8032950574551,1,1.0,1.0,-1.5330175942846436,-0.006847308238786494,0.3285126096350867
2018-10-22,1105.0,2719.0,-4166.901527709488,522.8032950574551,1,1.0,1.0,-1.5330175942846436,0.03116964378232923,0.35968225341741594
2018-10-23,1141.0,2721.5,-4134.7340716952,522.8032950574551,1,1.0,1.0,-1.5330175942846436,-0.007544851208869278,0.35213740220854667
2018-10-24,1125.0,2710.0,-4133.104369360926,522.8032950574551,1,1.0,1.0,-1.5330175942846436,-0.006181150219536085,0.3459562519890106
2018-10-25,1105.0,2689.5,-4121.677508678091,522.8032950574551,1,1.0,1.0,-1.5330175942846436,-0.019124742493449316,0.3268315094955613
2018-10-26,1093.0,2704.0,-4155.906263795219,522.8032950574551,1,1.0,1.0,-1.5330175942846436,0.03436619376465034,0.3611977032602116
2018-10-29,1116.0,2680.5,-4096.880350329529,522.8032950574551,1,1.0,1.0,-1.5330175942846436,0.014143403790180385,0.375341107050392
2018-10-30,1082.0,2602.5,-4011.3049779753273,522.8032950574551,1,1.0,1.0,-1.5330175942846436,0.029894579408240366,0.40523568645863234
2018-10-31,1082.0,2551.75,-3933.504335065382,522.8032950574551,1,1.0,1.0,-1.5330175942846436,-0.01811599760329155,0.38711968885534076
2018-11-01,1091.0,2595.75,-3991.957109213906,522.8032950574551,1,1.0,1.0,-1.5330175942846436,0.01827628574347442,0.40539597459881516
2018-11-02,1114.0,2600.5,-3976.238942786758,522.8032950574551,1,1.0,1.0,-1.5330175942846436,0.03435234420163068,0.43974831880044585
2018-11-05,1126.0,2560.5,-3902.9182390153724,522.8032950574551,1,1.0,1.0,-1.5330175942846436,0.014039941553699097,0.45378826035414493
2018-11-06,1129.0,2541.5,-3870.790904723964,522.8032950574551,1,1.0,1.0,-1.5330175942846436,0.02751039483073359,0.4812986551848785
2018-11-07,1133.5,2502.5,-3806.503218546863,522.8032950574551,1,1.0,1.0,-1.5330175942846436,-0.06574498731628833,0.41555366786859016
2018-11-08,1118.0,2587.5,-3952.3097140610575,522.8032950574551,1,1.0,1.0,-1.5330175942846436,0.004466523383065124,0.4200201912516553
2018-11-09,1122.0,2586.0,-3946.010187669631,522.8032950574551,1,1.0,1.0,-1.5330175942846436,0.006504602472834582,0.42652479372448987
2018-11-12,1114.0,2563.0,-3918.750783001084,522.8032950574551,1,1.0,1.0,-1.5330175942846436,0.008672013903344508,0.43519680762783436
2018-11-13,1112.0,2545.5,-3893.9229751011026,522.8032950574551,1,1.0,1.0,-1.5330175942846436,-0.002905644519015,0.4322911631088194
2018-11-14,1123.0,2566.75,-3915.499598979651,522.8032950574551,1,1.0,1.0,-1.5330175942846436,-0.04289134702790463,0.38939981608091473
2018-11-15,1130.0,2649.0,-4034.5902961095635,522.8032950574551,1,1.0,1.0,-1.5330175942846436,0.021788793812621415,0.4111886098935361
2018-11-16,1178.0,2684.75,-4041.3956751052397,522.8032950574551,1,1.0,1.0,-1.5330175942846436,-0.012088244248926176,0.39910036564460993
